     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     7.093     0.010    0.456E+00    0.403E+00    0.437E+01    0.285E+00    0.305E+00    0.180E+00    0.180E+00    0.103E+00    0.103E+00    0.000E+00    0.000E+00
     7.093     0.020    0.486E+00    0.416E+00    0.372E+01    0.235E+00    0.256E+00    0.143E+00    0.143E+00    0.746E-01    0.746E-01    0.000E+00    0.000E+00
     7.093     0.030    0.519E+00    0.429E+00    0.324E+01    0.205E+00    0.226E+00    0.121E+00    0.121E+00    0.576E-01    0.576E-01    0.000E+00    0.000E+00
     7.093     0.040    0.548E+00    0.439E+00    0.286E+01    0.185E+00    0.206E+00    0.106E+00    0.106E+00    0.465E-01    0.465E-01    0.000E+00    0.000E+00
     7.093     0.050    0.573E+00    0.445E+00    0.253E+01    0.167E+00    0.190E+00    0.941E-01    0.941E-01    0.379E-01    0.379E-01    0.000E+00    0.000E+00
     7.093     0.060    0.594E+00    0.448E+00    0.225E+01    0.151E+00    0.177E+00    0.845E-01    0.845E-01    0.314E-01    0.314E-01    0.000E+00    0.000E+00
     7.093     0.070    0.611E+00    0.448E+00    0.200E+01    0.136E+00    0.167E+00    0.763E-01    0.763E-01    0.263E-01    0.263E-01    0.000E+00    0.000E+00
     7.093     0.080    0.626E+00    0.446E+00    0.178E+01    0.123E+00    0.157E+00    0.692E-01    0.692E-01    0.222E-01    0.222E-01    0.000E+00    0.000E+00
     7.093     0.090    0.638E+00    0.443E+00    0.159E+01    0.111E+00    0.148E+00    0.631E-01    0.631E-01    0.188E-01    0.188E-01    0.000E+00    0.000E+00
     7.093     0.100    0.649E+00    0.438E+00    0.142E+01    0.100E+00    0.139E+00    0.575E-01    0.575E-01    0.161E-01    0.161E-01    0.000E+00    0.000E+00
     7.093     0.110    0.658E+00    0.432E+00    0.127E+01    0.911E-01    0.130E+00    0.526E-01    0.526E-01    0.138E-01    0.138E-01    0.000E+00    0.000E+00
     7.093     0.120    0.665E+00    0.425E+00    0.114E+01    0.829E-01    0.122E+00    0.481E-01    0.481E-01    0.119E-01    0.119E-01    0.000E+00    0.000E+00
     7.093     0.130    0.670E+00    0.418E+00    0.102E+01    0.758E-01    0.114E+00    0.441E-01    0.441E-01    0.103E-01    0.103E-01    0.000E+00    0.000E+00
     7.093     0.140    0.675E+00    0.410E+00    0.922E+00    0.695E-01    0.105E+00    0.404E-01    0.404E-01    0.900E-02    0.900E-02    0.000E+00    0.000E+00
     7.093     0.150    0.677E+00    0.401E+00    0.832E+00    0.639E-01    0.973E-01    0.370E-01    0.370E-01    0.788E-02    0.788E-02    0.000E+00    0.000E+00
     7.093     0.160    0.679E+00    0.392E+00    0.753E+00    0.589E-01    0.896E-01    0.339E-01    0.339E-01    0.693E-02    0.693E-02    0.000E+00    0.000E+00
     7.093     0.170    0.679E+00    0.383E+00    0.682E+00    0.544E-01    0.822E-01    0.310E-01    0.310E-01    0.611E-02    0.611E-02    0.000E+00    0.000E+00
     7.093     0.180    0.677E+00    0.374E+00    0.620E+00    0.503E-01    0.751E-01    0.283E-01    0.283E-01    0.540E-02    0.540E-02    0.000E+00    0.000E+00
     7.093     0.190    0.674E+00    0.365E+00    0.565E+00    0.466E-01    0.684E-01    0.259E-01    0.259E-01    0.479E-02    0.479E-02    0.000E+00    0.000E+00
     7.093     0.200    0.670E+00    0.356E+00    0.516E+00    0.432E-01    0.621E-01    0.236E-01    0.236E-01    0.426E-02    0.426E-02    0.000E+00    0.000E+00
     7.093     0.210    0.665E+00    0.346E+00    0.471E+00    0.401E-01    0.563E-01    0.215E-01    0.215E-01    0.380E-02    0.380E-02    0.000E+00    0.000E+00
     7.093     0.220    0.659E+00    0.337E+00    0.432E+00    0.371E-01    0.508E-01    0.196E-01    0.196E-01    0.339E-02    0.339E-02    0.000E+00    0.000E+00
     7.093     0.230    0.651E+00    0.327E+00    0.396E+00    0.343E-01    0.458E-01    0.178E-01    0.178E-01    0.303E-02    0.303E-02    0.000E+00    0.000E+00
     7.093     0.240    0.643E+00    0.317E+00    0.365E+00    0.317E-01    0.412E-01    0.162E-01    0.162E-01    0.271E-02    0.271E-02    0.000E+00    0.000E+00
     7.093     0.250    0.633E+00    0.307E+00    0.336E+00    0.292E-01    0.369E-01    0.147E-01    0.147E-01    0.242E-02    0.242E-02    0.000E+00    0.000E+00
