x	Quantity	Uncertainty
0.13	0.621801855204286	0.0602397408134557
0.14	0.676347515752685	0.0655240141293782
0.15	0.709221068549959	0.0687090140511233
0.16	0.726360139787437	0.070369481498055
0.17	0.732002104285194	0.0709158104199272
0.18	0.729212603001523	0.0706456896027171
0.19	0.720234937358456	0.0697759689171447
0.2	0.706737190870908	0.0684685014062262
0.21	0.689966842596435	0.0668435987890294
0.22	0.670868536300571	0.0649931806005973
0.23	0.650165533640877	0.0629873037697404
0.24	0.628398896575425	0.0608784538902355
0.25	0.606022355792103	0.0587106792744716
0.26	0.583283806317716	0.0565084374888635
0.27	0.560516549104821	0.054302664951428
0.28	0.537890738640065	0.0521102392584023
0.29	0.515561089838162	0.0499472739884101
0.3	0.493647192895186	0.0478237392189409
0.31	0.472247638772298	0.0457511154963767
0.32	0.451438034752772	0.0437347436411662
0.33	0.431280395293267	0.0417822945312035
0.34	0.411832417805742	0.0398980493765902
0.35	0.393141197803265	0.0380875239040408
0.36	0.375390326810124	0.0364468882032816
0.37	0.364593977295458	0.0335301188506876
0.38	0.348779634975017	0.0302003986112115
0.39	0.333844686167351	0.0272352952838781
0.4	0.320789620266022	0.0252298472201563
0.41	0.309970808786451	0.0233826419226084
0.42	0.300937120000912	0.0220370048088732
0.43	0.290850146006405	0.0202728627712921
0.44	0.281308344728613	0.0189588461457697
0.45	0.270566408679461	0.0171647589376817
0.46	0.25629906136189	0.0157257619766781
0.47	0.242281143712642	0.0142322246767665
0.48	0.232577873152036	0.0135042329677398
0.49	0.224729898955445	0.0131639340458692
0.5	0.229401752065407	0.014746316427474
0.51	0.242989712748878	0.0165616194039565
0.52	0.252523785278997	0.0148318617864922
0.53	0.243573349956892	0.0133241184061724
0.54	0.217093803459468	0.0134664239408096
0.55	0.189439966453786	0.0110706190698862
0.56	0.16690962186386	0.00906855707658078
0.57	0.153080371321958	0.00817684566349088
0.58	0.148388211143898	0.00876994305326221
0.59	0.155092916216978	0.010253745958776
0.6	0.167759508666976	0.013151362837858
0.61	0.183038979189325	0.0130321728855516
0.62	0.180416086299057	0.0122960614102501
0.63	0.151891679228534	0.0134610014790451
0.64	0.125444488922551	0.0100777419377674
0.65	0.10916607569022	0.00733809110172649
0.66	0.0981616163258176	0.00590382411395396
0.67	0.0922878045622945	0.00548416102871934
0.68	0.0881978792975968	0.00520712424610943
0.69	0.0822873965365593	0.00510014761511567
0.7	0.078828910403806	0.00496432828127546
0.71	0.0771789215888019	0.00526769383750506
0.72	0.0759033863696928	0.00500063039392159
0.73	0.0752762493909384	0.0054602552809938
0.74	0.0760957888618315	0.00576304939226806
0.75	0.0784348005912304	0.00596011660189187
0.76	0.0812814658747077	0.00659177717650721
0.77	0.0873094069575376	0.00706738378630803
0.78	0.0903719616348474	0.00696358808379561
0.79	0.0848026346319849	0.0078181108688681
0.8	0.0740822284998718	0.00928962095119373
0.81	0.0573951775138345	0.0098389363165548
0.82	0.0413132191603678	0.00740661187731168
0.83	0.0302539240224744	0.00550397392164554
0.84	0.0218842180314714	0.00424237673025295
0.85	0.0156731097457144	0.00330602443370288
0.86	0.0110562178894081	0.00298010421974636
0.87	0.00736054740176252	0.00247126635681394
