x	Quantity	Uncertainty
0.15	0.247743874271572	0.0073865645747033
0.16	0.268529310559457	0.00800679671213318
0.17	0.285392455722805	0.0085095360202002
0.18	0.298833668934034	0.00891020666399005
0.19	0.309281173131395	0.00922164007279856
0.2	0.317104154024817	0.00945506960334603
0.21	0.322618915485104	0.00961943743498564
0.22	0.326107289185695	0.00972346331191754
0.23	0.327814035975375	0.00977445275987479
0.24	0.327955415885712	0.00977879314622169
0.25	0.326728896407884	0.00974190735357739
0.26	0.324308762137002	0.00966974325403965
0.27	0.320848461234372	0.00956657164533574
0.28	0.316493902867466	0.00943640602012914
0.29	0.311372991445646	0.0092842510817606
0.3	0.305609469284559	0.00911255918207635
0.31	0.299306734259358	0.00892396505904688
0.32	0.292572486505097	0.00872374159822365
0.33	0.28550623668539	0.00851331630143466
0.34	0.27819677020972	0.00829470734463132
0.35	0.270745011926557	0.00807277220295207
0.36	0.263236955190172	0.00784878347701588
0.37	0.255773264781701	0.00762620748802205
0.38	0.248450430065794	0.00740822011305004
0.39	0.250471936829582	0.00379713078264585
0.4	0.240974277445164	0.00333857336607663
0.41	0.232929648384306	0.00326298195104453
0.42	0.22471897606879	0.00288897071582659
0.43	0.218450978223808	0.00256704149064586
0.44	0.211680355579771	0.00262587028540727
0.45	0.207204837044827	0.00264896400440267
0.46	0.202479798691193	0.00266400047353908
0.47	0.195720790515356	0.00269438405800505
0.48	0.187800139850375	0.00269975807941991
0.49	0.178774893574594	0.00265406967649906
0.5	0.170430091212931	0.00265419506601168
0.51	0.164824987432222	0.00263318623029612
0.52	0.162203161375599	0.0026695550857371
0.53	0.1677545812873	0.00281259009293841
0.54	0.176886907576909	0.00299592694631104
0.55	0.179578780399439	0.00312615814561548
0.56	0.168110135234623	0.00307785410301558
0.57	0.14639438434409	0.00288222069528964
0.58	0.127239119551366	0.00273698724138255
0.59	0.113663158825232	0.00264850146700413
0.6	0.107162956499394	0.00258769788639544
0.61	0.107645859656599	0.00267600683535809
0.62	0.114713692477394	0.0028120640506743
0.63	0.125981117159192	0.00317441482076193
0.64	0.1333968678829	0.00334145199972121
0.65	0.1209023314322	0.00323896818058463
0.66	0.099283354132949	0.00285251941030965
0.67	0.0832167758082471	0.00267678044815658
0.68	0.0732410505285059	0.00261935178849375
0.69	0.0664996871421837	0.00252499795088079
0.7	0.0632030206920948	0.0024599172983565
0.71	0.0589188964610489	0.00259409838124686
0.72	0.0560427502320553	0.00255661876966238
0.73	0.0544237389268792	0.00242808993536167
0.74	0.0525897093799903	0.00248412990500867
0.75	0.0516706213760357	0.00258053781930593
0.76	0.0513047322486111	0.00255655361119577
0.77	0.0521788156506269	0.00274116205192066
0.78	0.054165834563589	0.00271151844150272
0.79	0.0577082336354968	0.00302167153973699
0.8	0.0585446853476441	0.00316449410105421
0.81	0.0541741450463288	0.00303950277112024
0.82	0.0449469609494986	0.00263792792005746
0.83	0.0331178888187829	0.00213603723025486
0.84	0.0236503416593452	0.0017428648903071
0.85	0.0166170855209483	0.00141843441653942
0.86	0.0116642532320276	0.00121439863451864
0.87	0.00753709257415238	0.00089141670669453
0.88	0.00461984134324825	0.000616620862605959
