x	Quantity	Uncertainty
0.12	0.216066779532416	0.00358478936871549
0.13	0.245720324070688	0.00407668178184281
0.14	0.269821755747147	0.0044758793355997
0.15	0.289202459753934	0.00479742146368685
0.16	0.30454206217224	0.00505204328226818
0.17	0.316400272520678	0.00524871709759865
0.18	0.325247175389762	0.00539579361148613
0.19	0.331480562682107	0.00549867346719077
0.2	0.335448258045483	0.00556500381770725
0.21	0.337443082909606	0.00559820128099495
0.22	0.337726724287423	0.00560233426386372
0.23	0.336536557639717	0.00558298191776978
0.24	0.334074220311932	0.00554166469250858
0.25	0.330530011186454	0.00548334721998999
0.26	0.326073767909821	0.00540920847400208
0.27	0.320865182798769	0.00532281966651506
0.28	0.315051005790225	0.0052264458440225
0.29	0.308778893331931	0.00512239161213091
0.3	0.302186552807003	0.00501298710085191
0.31	0.295419188329395	0.00490076338907528
0.32	0.288617985252497	0.00478807436506143
0.33	0.281940234863294	0.00467735101383582
0.34	0.2895521644969	0.00218302886929913
0.35	0.281021901950149	0.00226467424434436
0.36	0.2727624142155	0.00234746809253115
0.37	0.265982839773652	0.00245336140510645
0.38	0.261165946584832	0.00253137724273012
0.39	0.254742022009514	0.00262236253778208
0.4	0.250484383751063	0.00275544701204815
0.41	0.245422493297619	0.00288104444275108
0.42	0.23854707518304	0.00302543328815635
0.43	0.227698403879135	0.00313385944854656
0.44	0.216742233828811	0.003232017120011
0.45	0.209524068120536	0.00329573703642849
0.46	0.203864447756639	0.00330523421050965
0.47	0.208489140716215	0.00340980036184115
0.48	0.222695279174598	0.00371267492708876
0.49	0.233602704913334	0.00404437080938311
0.5	0.226250714268515	0.00417345972824457
0.51	0.202716919993999	0.00397771986292273
0.52	0.176251096566794	0.00371562481764696
0.53	0.153915697466975	0.00351378737011806
0.54	0.140609704880023	0.00337818938396472
0.55	0.136445550077979	0.00337816508900645
0.56	0.141117905006645	0.00347552112562856
0.57	0.153273121550204	0.00370783410241414
0.58	0.168461760092121	0.00397204207211862
0.59	0.171199014185052	0.00416041082588606
0.6	0.150189787341069	0.00376949292095129
0.61	0.123121245568817	0.00344162181067737
0.62	0.105892736918908	0.0031884446581166
0.63	0.095152172427767	0.003054741664711
0.64	0.0883337235481131	0.00304956383610038
0.65	0.0843590793662426	0.00299308238838698
0.66	0.0792403102584346	0.00293789554472812
0.67	0.0759999378972562	0.00294461848100519
0.68	0.0746996779731977	0.00287549241262413
0.69	0.0735114047096154	0.00293655383807786
0.7	0.0720796995552243	0.002869854755295
0.71	0.0720267159846274	0.00257143727365067
0.72	0.0728204503864411	0.00250526830825306
0.73	0.0750935512011197	0.00261542776424347
0.74	0.0794945636323154	0.00273962193982807
0.75	0.0851191530345485	0.0024918129362336
0.76	0.0884681406772095	0.00237250300409728
0.77	0.0832978412569696	0.00224359173799267
0.78	0.0735852926500357	0.00203315504810878
0.79	0.0584728876256312	0.00164267847599459
0.8	0.0434261597662271	0.0013583896071959
0.81	0.0321694197354347	0.00112054939387946
0.82	0.0236601927596566	0.000947054595359503
0.83	0.01802360000042	0.000848902986797536
0.84	0.0129115104015548	0.000701808752884102
0.85	0.00887654621810044	0.000531910653970733
