x	Quantity	Uncertainty
0.16	0.63089558586044	0.0700618956819914
0.17	0.650023331112236	0.0721860069743625
0.18	0.658593101114473	0.0731376398443871
0.19	0.659295572643732	0.073215498442767
0.2	0.654104753983235	0.0726393853839526
0.21	0.644525478233885	0.0715751847191615
0.22	0.631671886386268	0.0701475616513741
0.23	0.616406079278574	0.0684522526386751
0.24	0.599401604552622	0.066564296921515
0.25	0.581173138400908	0.0645397930627654
0.26	0.562118296461617	0.0624240992142174
0.27	0.542551092622693	0.0602508690554601
0.28	0.52272787587359	0.0580491058661108
0.29	0.502847138072835	0.0558415142167199
0.3	0.483022236206427	0.0536401765316785
0.31	0.463418024640449	0.0514630469725876
0.32	0.444117409586829	0.0493196006718994
0.33	0.425194460424596	0.0472184164964179
0.34	0.406707092529302	0.0451653076307274
0.35	0.388706355962947	0.043166261280243
0.36	0.371227569207598	0.0412251578388177
0.37	0.354304872753564	0.0393463350745669
0.38	0.337965568893512	0.0375310239583937
0.39	0.322233748656397	0.0357844283276967
0.4	0.307132650392325	0.0341072134607859
0.41	0.29348986224784	0.034675028143406
0.42	0.283516436891821	0.0292916415886676
0.43	0.270048927643316	0.0301845125619186
0.44	0.257008897171679	0.0279835159118072
0.45	0.245397921526239	0.0235541582105998
0.46	0.235136699641975	0.0221848781280118
0.47	0.228151272774028	0.02250903333057
0.48	0.219305530124493	0.0203275289348343
0.49	0.210874311572443	0.0186139332667969
0.5	0.201344075168318	0.0169156348185288
0.51	0.190708148000307	0.0157119205529525
0.52	0.179835650778462	0.0142668949038112
0.53	0.17184755331692	0.0132562090456543
0.54	0.165945418710342	0.0126677959697792
0.55	0.167516947424943	0.0133597449000612
0.56	0.174482769260118	0.0146955101270624
0.57	0.180599929948777	0.0135739504543757
0.58	0.174736763478153	0.0124845078319805
0.59	0.154215550856615	0.0119625026807134
0.6	0.13322213576955	0.00964760239765581
0.61	0.117683546670872	0.00793481056793336
0.62	0.10860427838811	0.00705360548803028
0.63	0.105272844404573	0.00774384455335045
0.64	0.109792010041012	0.00845802075934632
0.65	0.11854140275215	0.0100053826296927
0.66	0.126881106125029	0.0094415789284718
0.67	0.117418970961879	0.0105658214875803
0.68	0.0968570829293962	0.00916366291829525
0.69	0.081108962727035	0.00664166327889517
0.7	0.0713486161772436	0.00524072241012086
0.71	0.0647886902726702	0.00452924902165142
0.72	0.0616942697580264	0.00413315361966323
0.73	0.0571389305841158	0.00394207851291512
0.74	0.0538143622536512	0.00412575911292383
0.75	0.0518284748126937	0.00406840744703398
0.76	0.0500675862397317	0.00353061246021002
0.77	0.0487679653732309	0.00378005326623628
0.78	0.0488170464628432	0.00373535977678252
0.79	0.0490946824411676	0.00375050877340225
0.8	0.051740536812996	0.00440187548018132
0.81	0.0537195904219002	0.00450172862004991
0.82	0.0514062895450255	0.00459089274852055
0.83	0.0445540144228265	0.00621734574528945
0.84	0.033530257114165	0.00627857322045576
0.85	0.0231839782304759	0.00433548863567227
0.86	0.0159127073767086	0.0028533111437795
0.87	0.0108448667929534	0.00226533423106903
0.88	0.00705478792928236	0.00209677146093954
0.89	0.00428390303399071	0.00139617593719986
