x	Quantity	Uncertainty
0.11	0.216207030863457	0.00237804708997565
0.12	0.247285415338893	0.00271992019813207
0.13	0.2723406223562	0.00299554012666693
0.14	0.292335011381084	0.00321550416212048
0.15	0.308033500154814	0.00338835307284261
0.16	0.320066035251155	0.00352071268382274
0.17	0.328949198420203	0.00361805575034541
0.18	0.335113689479684	0.00368580318748907
0.19	0.338940522349005	0.00372858258691045
0.2	0.340746553667345	0.00374828032171628
0.21	0.340817578202454	0.0037491975070259
0.22	0.339402901862105	0.00373352429491916
0.23	0.336729370884963	0.0037039842506415
0.24	0.333007864040468	0.00366291982092013
0.25	0.328429872697246	0.00361295504995159
0.26	0.323182724757574	0.00355507342571971
0.27	0.317440905252864	0.00349161081314978
0.28	0.311388302481938	0.00342538278977716
0.29	0.305207968804048	0.00335694158870694
0.3	0.299096447630522	0.00328990041167927
0.31	0.308846771450757	0.00222962443125701
0.32	0.301885364220645	0.00244876374182489
0.33	0.294838551235431	0.00266643402032304
0.34	0.28948835456884	0.0028389755328041
0.35	0.286749487754987	0.00300050209046304
0.36	0.280876333893143	0.00310192217076728
0.37	0.276762913848776	0.00323340276870215
0.38	0.272182543064983	0.00333581322340103
0.39	0.265382761727728	0.00330291213645284
0.4	0.252457862492785	0.00326906360257075
0.41	0.242024501736327	0.00322972074211856
0.42	0.234491393175159	0.00325479335131775
0.43	0.230037594675406	0.00331621724929707
0.44	0.24236334661389	0.00348093271561624
0.45	0.262320569915862	0.00375085296175362
0.46	0.270526029597983	0.00393204605197759
0.47	0.254111651494279	0.00381987479618437
0.48	0.222856795555441	0.00359024564135732
0.49	0.194808668720252	0.00336327056792202
0.5	0.17028023396878	0.00326421565942425
0.51	0.158121564428806	0.00325958300818487
0.52	0.156994990436857	0.00336580830647423
0.53	0.165697806275222	0.0035855491761909
0.54	0.182210402201545	0.0040245982183679
0.55	0.198284006918886	0.00442643663948435
0.56	0.194808485647221	0.00427368495540304
0.57	0.164868685967282	0.00336725766557434
0.58	0.136276268495194	0.00279167516203674
0.59	0.119338244709426	0.00227186001418532
0.6	0.108867395920372	0.00212143949196052
0.61	0.10304550595509	0.00198723819635162
0.62	0.0985135129607085	0.00192917722306707
0.63	0.0927586929329484	0.00184922153310759
0.64	0.0897598372061082	0.00181224299059771
0.65	0.0893548046199247	0.00181394587148056
0.66	0.0887595341868091	0.00182144795642554
0.67	0.0871417173036378	0.00182634601579982
0.68	0.0876703875889738	0.00190234006821819
0.69	0.088504566314162	0.00200741969197006
0.7	0.0921362560674128	0.00210824677836393
0.71	0.0969373814506487	0.00221963134408789
0.72	0.104796644787061	0.00245721359738043
0.73	0.110423871233954	0.00257674994013389
0.74	0.109499666844209	0.00270396050489374
0.75	0.102613434936736	0.00262693345880623
0.76	0.0868571819936145	0.00233651163466285
0.77	0.0682078124350324	0.00191541558167236
0.78	0.0508018457292407	0.00161898561923932
0.79	0.0385677722864011	0.00138697597065744
0.8	0.0291533493260476	0.00128870838335614
0.81	0.0230911323932298	0.00114256730985878
0.82	0.017295914486674	0.00101410812288686
0.83	0.0126375299896844	0.000767667787477856
0.84	0.00922276072807491	0.000591676942760858
