x	Quantity	Uncertainty
0.13	0.218611879323763	0.00498955673235432
0.14	0.246322782708112	0.00562169672299211
0.15	0.268978612308737	0.00613843498828261
0.16	0.287288737124022	0.00655661929104508
0.17	0.301843251961672	0.00688889676751268
0.18	0.313137452282398	0.00714631870968384
0.19	0.321591655607165	0.00733959933807131
0.2	0.327567649697112	0.00747570574622464
0.21	0.331378215823167	0.0075624795733666
0.22	0.333297468721591	0.00760614701755554
0.23	0.333567758593008	0.00761305108687957
0.24	0.332400646420147	0.00758656142868403
0.25	0.329985702440285	0.00753130969098046
0.26	0.326500534649156	0.00745138874404656
0.27	0.322096482807936	0.0073508720784466
0.28	0.316918314559858	0.00723312107009209
0.29	0.311098497425362	0.0070998700885994
0.3	0.304759780614028	0.00695527099445553
0.31	0.298022369406273	0.00680180109452287
0.32	0.291000723836554	0.00664094436817032
0.33	0.283802334741843	0.00647699703196484
0.34	0.27654979070596	0.00631132157230369
0.35	0.269356222050079	0.00614690233711641
0.36	0.263366970801651	0.00579062951780066
0.37	0.265779501358623	0.00257066175697761
0.38	0.257745021994899	0.00243167598261404
0.39	0.248674768259369	0.00244178606455591
0.4	0.242183293102914	0.00247303666725459
0.41	0.236034485271871	0.00249969575331281
0.42	0.230124979703735	0.00252189463976026
0.43	0.225643919062081	0.00257211848910267
0.44	0.220097891009703	0.00264573949930676
0.45	0.21242625802359	0.00271787010359365
0.46	0.202869738435914	0.00274719992771619
0.47	0.192895451261956	0.00274073309085397
0.48	0.186040862953988	0.0027520526026191
0.49	0.181498329334738	0.00278490273226628
0.5	0.185334027559146	0.00292671512544469
0.51	0.19625631188208	0.00316329544924406
0.52	0.204383338894391	0.00340055034392161
0.53	0.197133756172318	0.00342094953015789
0.54	0.175962484146039	0.00327698310262696
0.55	0.152524192160874	0.00313279929540632
0.56	0.133960182921325	0.00312701565892913
0.57	0.123241619266515	0.00306906638244556
0.58	0.120208302969403	0.0031184709774307
0.59	0.125245043344274	0.00334063481205395
0.6	0.135914538719156	0.00364781574354991
0.61	0.149091365724737	0.0040986031527369
0.62	0.14790528102582	0.0041959637309755
0.63	0.126571465121239	0.0036622298782632
0.64	0.104012370527195	0.00326568764396706
0.65	0.0897977994417105	0.00305327142691875
0.66	0.0804648793347142	0.00296615299225726
0.67	0.0746745209978074	0.00300022296404093
0.68	0.0713045116558943	0.00299431529698714
0.69	0.0668986835719472	0.00301718950342674
0.7	0.0642497629949841	0.00288120140114004
0.71	0.0630768568506433	0.0029914423331586
0.72	0.0612545069479784	0.00295432008691712
0.73	0.0605066233253633	0.00292587124201272
0.74	0.0604074867811891	0.00308096752504618
0.75	0.0618314410776608	0.00317563230808775
0.76	0.064243488728109	0.00331204430462617
0.77	0.0688100503659861	0.00359321588435328
0.78	0.0715649802697969	0.00415671535354964
0.79	0.0674494908714967	0.0041893238816328
0.8	0.0591526676413028	0.00311258380532374
0.81	0.0460699053574907	0.00261977125113622
0.82	0.0333263811082206	0.00212600103972386
0.83	0.0243969433304873	0.00172239281376326
0.84	0.0177346015831994	0.00152771747186107
0.85	0.0124704383854872	0.00126956057968875
0.86	0.00847158575341502	0.000995291740146955
0.87	0.00543266385606093	0.000809907161183869
