x	Quantity	Uncertainty
0.15	0.650649916676807	0.0741072013012146
0.16	0.676438175000454	0.0770448480996755
0.17	0.689314096626559	0.078510818077216
0.18	0.692639442311004	0.0788900991942193
0.19	0.688876830195816	0.0784609989985528
0.2	0.679859173101617	0.0774341200668637
0.21	0.666952470561097	0.0759643836248213
0.22	0.651207165296428	0.0741704957483177
0.23	0.633413463020835	0.0721440745852396
0.24	0.614182046945969	0.069953696916902
0.25	0.593992582553099	0.0676540863962359
0.26	0.573211661159948	0.0652868614532012
0.27	0.552137369942018	0.0628874273505093
0.28	0.530950606073893	0.0604739031745974
0.29	0.509873003110132	0.0580734110032781
0.3	0.489028441077994	0.0556993462783677
0.31	0.468521964988056	0.0533631090266451
0.32	0.448441439628012	0.0510759090289551
0.33	0.428855187579049	0.0488450883474303
0.34	0.409816949352413	0.0466771043756571
0.35	0.391375197777328	0.044576206935798
0.36	0.373565491994049	0.0425482569978517
0.37	0.356425383818648	0.0405956819153305
0.38	0.339987023404376	0.0387236051037788
0.39	0.326291438493706	0.0333013812961811
0.4	0.314091829946941	0.029872596694264
0.41	0.300474536647415	0.0284869584711942
0.42	0.286286835722716	0.0275517358442523
0.43	0.274997097948158	0.0243620571878497
0.44	0.264231434827081	0.0228949930714643
0.45	0.257213366829211	0.0215801182717968
0.46	0.247765002130821	0.0195279565742608
0.47	0.23834673969472	0.0184747350738486
0.48	0.227511479843971	0.0165677678751677
0.49	0.214823371593484	0.0153335329260345
0.5	0.204050131378519	0.0140196132239933
0.51	0.195735389586274	0.0129238673328326
0.52	0.191512161375599	0.0129422578091006
0.53	0.198184614508463	0.0148861987181666
0.54	0.207960343911767	0.0150462976561446
0.55	0.212324710787359	0.0133160245873224
0.56	0.197880626491923	0.012917621045859
0.57	0.1725014872999	0.011875840788471
0.58	0.150451966052475	0.00944648690689349
0.59	0.134285324616839	0.00788454560275438
0.6	0.125651326833541	0.00756236552184758
0.61	0.124929410890277	0.00840806783641957
0.62	0.132815479168081	0.00981515752914413
0.63	0.144574497469704	0.0119632804416099
0.64	0.152426468093023	0.0103703900512719
0.65	0.136433502738942	0.0123244057017363
0.66	0.112181412494775	0.0102946868131179
0.67	0.0950006506496184	0.00737952357617199
0.68	0.0842528116497369	0.00576756763530633
0.69	0.07723672300313	0.00493930916924034
0.7	0.0738316313805705	0.00448340260884218
0.71	0.0684918692498262	0.00455877955343334
0.72	0.0649901476197245	0.00457597039488488
0.73	0.0628889477617461	0.00438984061527696
0.74	0.0612608813029626	0.0041320972022209
0.75	0.0601587777365583	0.00464046297937396
0.76	0.0603020805599289	0.00473289222191675
0.77	0.0614653041764676	0.00495049887903238
0.78	0.0635819510476704	0.00525921314516711
0.79	0.0677748500022349	0.00561715735513383
0.8	0.0683711524622018	0.00557392388417983
0.81	0.0632562051360193	0.00666135967725265
0.82	0.0519965969692253	0.0083096153649256
0.83	0.0382250236127015	0.00722313772331433
0.84	0.0270942275234937	0.00521723308794759
0.85	0.0187897580918581	0.00360324147660675
0.86	0.0133888141086214	0.00281898683208771
0.87	0.00906813755607134	0.00220643234973862
0.88	0.00579325895017944	0.00142700537545438
