   W [GeV]      <F1>       DF1      <F2>       DF2      <FL>       DFL      <g1>       Dg1      <g2>       Dg2    <H1/2>     DH1/2    <H3/2>     DH3/2      <A1>       DA1      <A2>       DA2<sigT> [muDsigT [mub<sigL> [muDsigL [mub<dXS> [nb]  dXS [nb]
      1.08    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.1877    0.1083   -0.2435    0.0662    0.0031    0.0003    0.0011    0.0004    0.0000    0.0000
      1.09    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.2753    0.0926   -0.2440    0.0603    0.0077    0.0007    0.0028    0.0010    0.0000    0.0000
      1.10    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.3079    0.0875   -0.2436    0.0579    0.0130    0.0011    0.0049    0.0017    0.0000    0.0000
      1.11    0.0000    0.0000    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000   -0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.3284    0.0853   -0.2421    0.0577    0.0196    0.0016    0.0074    0.0026    0.0001    0.0000
      1.12    0.0000    0.0000    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000   -0.0000    0.0000    0.0000    0.0000    0.0001    0.0000   -0.3438    0.0824   -0.2409    0.0583    0.0276    0.0023    0.0105    0.0038    0.0001    0.0000
      1.13    0.0001    0.0000    0.0001    0.0000    0.0000    0.0001    0.0000    0.0000   -0.0000    0.0000    0.0000    0.0000    0.0001    0.0000   -0.3601    0.0806   -0.2413    0.0575    0.0377    0.0031    0.0145    0.0052    0.0001    0.0000
      1.14    0.0001    0.0000    0.0002    0.0000    0.0001    0.0000   -0.0000    0.0000   -0.0000    0.0000    0.0001    0.0000    0.0001    0.0001   -0.3750    0.0796   -0.2434    0.0575    0.0502    0.0042    0.0196    0.0071    0.0002    0.0000
      1.15    0.0001    0.0000    0.0002    0.0000    0.0001    0.0000   -0.0000    0.0001    0.0000    0.0000    0.0001    0.0000    0.0002    0.0000   -0.3901    0.0798   -0.2441    0.0582    0.0661    0.0055    0.0259    0.0095    0.0003    0.0000
      1.16    0.0002    0.0000    0.0003    0.0000    0.0001    0.0001   -0.0001    0.0000    0.0000    0.0000    0.0001    0.0000    0.0003    0.0001   -0.4051    0.0787   -0.2460    0.0579    0.0861    0.0073    0.0341    0.0123    0.0004    0.0001
      1.17    0.0002    0.0001    0.0004    0.0001    0.0002    0.0001   -0.0001    0.0000    0.0000    0.0000    0.0001    0.0000    0.0003    0.0000   -0.4205    0.0798   -0.2469    0.0589    0.1108    0.0092    0.0442    0.0162    0.0005    0.0001
      1.18    0.0003    0.0000    0.0006    0.0001    0.0002    0.0001   -0.0001    0.0000    0.0000    0.0000    0.0002    0.0001    0.0005    0.0001   -0.4315    0.0787   -0.2491    0.0597    0.1406    0.0116    0.0564    0.0208    0.0007    0.0001
      1.19    0.0004    0.0000    0.0008    0.0001    0.0003    0.0001   -0.0002    0.0000    0.0000    0.0000    0.0002    0.0001    0.0006    0.0000   -0.4413    0.0793   -0.2498    0.0589    0.1748    0.0146    0.0701    0.0252    0.0009    0.0001
      1.20    0.0005    0.0000    0.0010    0.0001    0.0004    0.0001   -0.0002    0.0000    0.0000    0.0001    0.0003    0.0000    0.0008    0.0000   -0.4454    0.0790   -0.2516    0.0591    0.2100    0.0176    0.0854    0.0310    0.0011    0.0001
      1.21    0.0006    0.0001    0.0011    0.0001    0.0005    0.0002   -0.0003    0.0001    0.0000    0.0001    0.0003    0.0000    0.0009    0.0001   -0.4433    0.0782   -0.2488    0.0591    0.2413    0.0202    0.0968    0.0347    0.0013    0.0001
      1.22    0.0007    0.0001    0.0013    0.0002    0.0005    0.0002   -0.0003    0.0000    0.0000    0.0001    0.0004    0.0001    0.0010    0.0001   -0.4293    0.0795   -0.2462    0.0589    0.2623    0.0222    0.1052    0.0384    0.0015    0.0002
      1.23    0.0008    0.0001    0.0014    0.0002    0.0006    0.0002   -0.0003    0.0000    0.0000    0.0001    0.0005    0.0001    0.0011    0.0000   -0.4024    0.0822   -0.2389    0.0589    0.2706    0.0224    0.1066    0.0380    0.0016    0.0002
