   W [GeV]      <F1>       DF1      <F2>       DF2      <FL>       DFL      <g1>       Dg1      <g2>       Dg2    <H1/2>     DH1/2    <H3/2>     DH3/2      <A1>       DA1      <A2>       DA2<sigT> [muDsigT [mub<sigL> [muDsigL [mub<dXS> [nb]  dXS [nb]
      1.08    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.0000    0.0000    0.0000    0.0000    0.0000    0.0000   -0.3438    0.0923   -0.1846    0.0430    0.0145    0.0014    0.0025    0.0006    0.0001    0.0000
      1.09    0.0001    0.0001    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000   -0.0000    0.0000    0.0000    0.0000    0.0001    0.0000   -0.4002    0.0840   -0.1814    0.0365    0.0370    0.0035    0.0064    0.0016    0.0002    0.0000
      1.10    0.0001    0.0000    0.0001    0.0000    0.0000    0.0000   -0.0000    0.0000   -0.0000    0.0000    0.0001    0.0000    0.0001    0.0000   -0.4211    0.0835   -0.1789    0.0360    0.0637    0.0060    0.0111    0.0028    0.0004    0.0000
      1.11    0.0002    0.0001    0.0002    0.0000    0.0000    0.0001   -0.0001    0.0001    0.0000    0.0000    0.0001    0.0000    0.0002    0.0000   -0.4299    0.0824   -0.1780    0.0347    0.0962    0.0092    0.0168    0.0043    0.0006    0.0001
      1.12    0.0002    0.0000    0.0003    0.0000    0.0001    0.0000   -0.0001    0.0000    0.0000    0.0000    0.0001    0.0000    0.0003    0.0000   -0.4409    0.0817   -0.1767    0.0346    0.1361    0.0131    0.0238    0.0060    0.0009    0.0001
      1.13    0.0003    0.0000    0.0005    0.0001    0.0001    0.0000   -0.0001    0.0000    0.0000    0.0001    0.0002    0.0000    0.0005    0.0000   -0.4491    0.0813   -0.1758    0.0346    0.1872    0.0179    0.0327    0.0085    0.0014    0.0001
      1.14    0.0005    0.0001    0.0006    0.0001    0.0002    0.0001   -0.0002    0.0000    0.0001    0.0000    0.0003    0.0001    0.0007    0.0001   -0.4555    0.0816   -0.1766    0.0343    0.2509    0.0236    0.0441    0.0114    0.0019    0.0002
      1.15    0.0007    0.0001    0.0009    0.0001    0.0002    0.0001   -0.0002    0.0001    0.0001    0.0000    0.0003    0.0000    0.0010    0.0003   -0.4648    0.0826   -0.1762    0.0341    0.3312    0.0320    0.0584    0.0152    0.0027    0.0002
      1.16    0.0009    0.0001    0.0012    0.0001    0.0003    0.0001   -0.0003    0.0001    0.0001    0.0001    0.0005    0.0000    0.0013    0.0001   -0.4736    0.0815   -0.1769    0.0334    0.4327    0.0413    0.0768    0.0197    0.0037    0.0003
      1.17    0.0012    0.0001    0.0017    0.0002    0.0004    0.0001   -0.0005    0.0001    0.0002    0.0001    0.0006    0.0000    0.0018    0.0002   -0.4795    0.0825   -0.1773    0.0345    0.5603    0.0550    0.0990    0.0255    0.0051    0.0005
      1.18    0.0016    0.0002    0.0022    0.0002    0.0005    0.0001   -0.0006    0.0001    0.0003    0.0001    0.0008    0.0002    0.0024    0.0003   -0.4861    0.0809   -0.1782    0.0339    0.7119    0.0689    0.1270    0.0328    0.0068    0.0006
      1.19    0.0021    0.0002    0.0029    0.0003    0.0007    0.0002   -0.0008    0.0001    0.0003    0.0002    0.0011    0.0001    0.0032    0.0001   -0.4891    0.0810   -0.1779    0.0338    0.8892    0.0871    0.1570    0.0414    0.0088    0.0008
      1.20    0.0027    0.0003    0.0036    0.0003    0.0008    0.0002   -0.0011    0.0002    0.0004    0.0002    0.0014    0.0002    0.0040    0.0006   -0.4914    0.0802   -0.1774    0.0334    1.0684    0.1053    0.1885    0.0488    0.0111    0.0010
      1.21    0.0032    0.0003    0.0044    0.0004    0.0010    0.0003   -0.0013    0.0002    0.0005    0.0002    0.0016    0.0003    0.0048    0.0004   -0.4899    0.0807   -0.1764    0.0340    1.2264    0.1211    0.2164    0.0568    0.0133    0.0012
      1.22    0.0036    0.0004    0.0049    0.0005    0.0011    0.0003   -0.0014    0.0002    0.0006    0.0003    0.0019    0.0004    0.0053    0.0008   -0.4828    0.0839   -0.1751    0.0344    1.3263    0.1291    0.2356    0.0617    0.0151    0.0014
      1.23    0.0038    0.0004    0.0052    0.0005    0.0012    0.0003   -0.0015    0.0002    0.0006    0.0003    0.0020    0.0005    0.0056    0.0007   -0.4685    0.0830   -0.1717    0.0346    1.3535    0.1316    0.2409    0.0623    0.0160    0.0014
      1.24    0.0038    0.0004    0.0052    0.0005    0.0012    0.0003   -0.0014    0.0002    0.0005    0.0003    0.0021    0.0005    0.0056    0.0005   -0.4445    0.0829   -0.1667    0.0366    1.3127    0.1239    0.2333    0.0603    0.0162    0.0014
      1.25    0.0037    0.0004    0.0051    0.0005    0.0012    0.0003   -0.0013    0.0002    0.0005    0.0003    0.0022    0.0000    0.0053    0.0001   -0.4103    0.0864   -0.1596    0.0391    1.2289    0.1164    0.2192    0.0568    0.0157    0.0014
      1.26    0.0036    0.0003    0.0048    0.0004    0.0011    0.0003   -0.0011    0.0002    0.0004    0.0003    0.0023    0.0001    0.0048    0.0007   -0.3628    0.0906   -0.1491    0.0427    1.1283    0.1064    0.2035    0.0535    0.0150    0.0013
      1.27    0.0034    0.0003    0.0046    0.0004    0.0011    0.0003   -0.0009    0.0002    0.0003    0.0003    0.0024    0.0010    0.0044    0.0003   -0.3022    0.0952   -0.1367    0.0499    1.0367    0.1010    0.1878    0.0501    0.0143    0.0013
      1.28    0.0032    0.0003    0.0044    0.0004    0.0010    0.0003   -0.0007    0.0002    0.0001    0.0003    0.0025    0.0005    0.0040    0.0008   -0.2299    0.1051   -0.1188    0.0596    0.9577    0.0951    0.1768    0.0499    0.0137    0.0013
      1.29    0.0031    0.0003    0.0043    0.0005    0.0010    0.0003   -0.0004    0.0003    0.0000    0.0003    0.0027    0.0001    0.0036    0.0007   -0.1454    0.1128   -0.1008    0.0708    0.8969    0.0975    0.1683    0.0497    0.0133    0.0014
      1.30    0.0031    0.0004    0.0042    0.0005    0.0010    0.0003   -0.0002    0.0003   -0.0001    0.0003    0.0030    0.0014    0.0032    0.0000   -0.0516    0.1217   -0.0786    0.0863    0.8563    0.0999    0.1655    0.0526    0.0132    0.0015
      1.31    0.0031    0.0004    0.0042    0.0005    0.0011    0.0004    0.0000    0.0003   -0.0003    0.0004    0.0033    0.0010    0.0029    0.0001    0.0431    0.1297   -0.0588    0.0992    0.8305    0.1069    0.1643    0.0561    0.0133    0.0017
      1.32    0.0032    0.0005    0.0043    0.0006    0.0011    0.0004    0.0003    0.0004   -0.0004    0.0004    0.0036    0.0005    0.0027    0.0001    0.1373    0.1297   -0.0366    0.1143    0.8209    0.1194    0.1663    0.0619    0.0136    0.0019
      1.33    0.0033    0.0005    0.0045    0.0007    0.0011    0.0004    0.0005    0.0004   -0.0006    0.0005    0.0041    0.0013    0.0025    0.0003    0.2308    0.1299   -0.0158    0.1260    0.8242    0.1321    0.1692    0.0652    0.0141    0.0022
      1.34    0.0034    0.0006    0.0047    0.0008    0.0012    0.0005    0.0008    0.0005   -0.0008    0.0006    0.0045    0.0010    0.0023    0.0000    0.3136    0.1265   -0.0024    0.1371    0.8339    0.1418    0.1761    0.0719    0.0148    0.0024
      1.35    0.0036    0.0006    0.0050    0.0009    0.0013    0.0006    0.0010    0.0005   -0.0009    0.0006    0.0051    0.0007    0.0021    0.0002    0.3923    0.1176    0.0129    0.1419    0.8574    0.1540    0.1813    0.0770    0.0157    0.0027
      1.36    0.0038    0.0007    0.0053    0.0009    0.0014    0.0006    0.0013    0.0006   -0.0011    0.0007    0.0056    0.0019    0.0020    0.0001    0.4591    0.1092    0.0242    0.1491    0.8828    0.1624    0.1914    0.0828    0.0166    0.0029
      1.37    0.0041    0.0008    0.0056    0.0010    0.0015    0.0007    0.0015    0.0006   -0.0013    0.0007    0.0063    0.0016    0.0019    0.0000    0.5200    0.1001    0.0317    0.1533    0.9175    0.1732    0.1992    0.0872    0.0178    0.0032
      1.38    0.0044    0.0008    0.0060    0.0011    0.0016    0.0007    0.0018    0.0007   -0.0016    0.0008    0.0069    0.0016    0.0018    0.0001    0.5725    0.0925    0.0318    0.1523    0.9536    0.1842    0.2047    0.0883    0.0190    0.0034
      1.39    0.0047    0.0009    0.0065    0.0012    0.0017    0.0008    0.0021    0.0007   -0.0018    0.0009    0.0077    0.0023    0.0017    0.0000    0.6191    0.0855    0.0356    0.1498    1.0019    0.1932    0.2143    0.0940    0.0204    0.0037
      1.40    0.0051    0.0010    0.0070    0.0013    0.0018    0.0008    0.0024    0.0008   -0.0022    0.0010    0.0086    0.0023    0.0017    0.0003    0.6622    0.0788    0.0298    0.1466    1.0688    0.2082    0.2251    0.0959    0.0223    0.0041
      1.41    0.0057    0.0011    0.0077    0.0014    0.0019    0.0008    0.0028    0.0009   -0.0026    0.0011    0.0097    0.0017    0.0016    0.0000    0.6988    0.0745    0.0264    0.1439    1.1454    0.2249    0.2359    0.0984    0.0245    0.0045
      1.42    0.0063    0.0013    0.0086    0.0016    0.0021    0.0009    0.0033    0.0010   -0.0031    0.0012    0.0110    0.0022    0.0016    0.0001    0.7342    0.0697    0.0200    0.1397    1.2506    0.2482    0.2494    0.1020    0.0272    0.0050
      1.43    0.0072    0.0014    0.0096    0.0018    0.0022    0.0009    0.0039    0.0011   -0.0037    0.0014    0.0127    0.0016    0.0016    0.0002    0.7632    0.0677    0.0132    0.1391    1.3853    0.2782    0.2647    0.1075    0.0307    0.0056
      1.44    0.0083    0.0017    0.0109    0.0020    0.0024    0.0010    0.0046    0.0013   -0.0045    0.0016    0.0148    0.0012    0.0017    0.0002    0.7924    0.0643    0.0075    0.1349    1.5518    0.3220    0.2826    0.1133    0.0350    0.0066
      1.45    0.0098    0.0021    0.0129    0.0024    0.0027    0.0011    0.0056    0.0015   -0.0056    0.0020    0.0179    0.0040    0.0017    0.0004    0.8175    0.0633   -0.0015    0.1394    1.7980    0.3785    0.3080    0.1230    0.0411    0.0078
      1.46    0.0117    0.0025    0.0152    0.0030    0.0030    0.0012    0.0068    0.0019   -0.0070    0.0024    0.0215    0.0054    0.0018    0.0000    0.8384    0.0625   -0.0113    0.1405    2.0935    0.4524    0.3364    0.1365    0.0486    0.0097
      1.47    0.0141    0.0031    0.0181    0.0037    0.0034    0.0014    0.0083    0.0024   -0.0087    0.0030    0.0262    0.0105    0.0020    0.0007    0.8572    0.0619   -0.0197    0.1416    2.4688    0.5496    0.3713    0.1534    0.0581    0.0118
