   W [GeV]        F1        F2        FL        g1        g2      H1/2      H3/2        A1        A2sigT [mub]sigL [mub]  dXS [nb]
      1.33    0.0003    0.0005    0.0002    0.0002   -0.0002    0.0005    0.0000    0.8918    0.0208    0.0685    0.0216    0.0002
      1.34    0.0003    0.0006    0.0002    0.0002   -0.0002    0.0006    0.0000    0.9091    0.0278    0.0772    0.0224    0.0002
      1.35    0.0004    0.0006    0.0002    0.0003   -0.0002    0.0007    0.0000    0.9225    0.0317    0.0869    0.0236    0.0003
      1.36    0.0004    0.0007    0.0002    0.0003   -0.0003    0.0008    0.0000    0.9329    0.0331    0.0978    0.0250    0.0003
      1.37    0.0005    0.0008    0.0002    0.0004   -0.0003    0.0009    0.0000    0.9412    0.0323    0.1102    0.0267    0.0004
      1.38    0.0006    0.0010    0.0002    0.0004   -0.0004    0.0011    0.0000    0.9480    0.0300    0.1245    0.0287    0.0004
      1.39    0.0007    0.0011    0.0003    0.0005   -0.0005    0.0013    0.0000    0.9536    0.0266    0.1413    0.0310    0.0005
      1.40    0.0008    0.0013    0.0003    0.0006   -0.0006    0.0015    0.0000    0.9585    0.0225    0.1616    0.0335    0.0006
      1.41    0.0009    0.0015    0.0003    0.0007   -0.0007    0.0018    0.0000    0.9629    0.0180    0.1862    0.0363    0.0007
      1.42    0.0011    0.0018    0.0004    0.0008   -0.0008    0.0022    0.0000    0.9668    0.0135    0.2168    0.0394    0.0008
      1.43    0.0013    0.0021    0.0004    0.0010   -0.0010    0.0026    0.0000    0.9703    0.0092    0.2549    0.0428    0.0009
      1.44    0.0016    0.0026    0.0004    0.0012   -0.0012    0.0032    0.0000    0.9735    0.0050    0.3027    0.0465    0.0011
      1.45    0.0020    0.0031    0.0005    0.0015   -0.0015    0.0039    0.0000    0.9765    0.0012    0.3629    0.0507    0.0014
      1.46    0.0024    0.0038    0.0005    0.0019   -0.0019    0.0048    0.0001    0.9791   -0.0025    0.4380    0.0552    0.0017
      1.47    0.0030    0.0046    0.0006    0.0023   -0.0023    0.0060    0.0001    0.9814   -0.0059    0.5302    0.0603    0.0021
      1.48    0.0037    0.0057    0.0007    0.0029   -0.0029    0.0074    0.0001    0.9834   -0.0095    0.6395    0.0659    0.0025
      1.49    0.0046    0.0068    0.0008    0.0035   -0.0036    0.0090    0.0001    0.9850   -0.0135    0.7626    0.0721    0.0031
      1.50    0.0052    0.0078    0.0008    0.0040   -0.0041    0.0104    0.0001    0.9856   -0.0151    0.8559    0.0786    0.0035
      1.51    0.0057    0.0085    0.0009    0.0043   -0.0045    0.0113    0.0001    0.9854   -0.0160    0.9094    0.0856    0.0039
      1.52    0.0058    0.0088    0.0010    0.0045   -0.0046    0.0116    0.0001    0.9846   -0.0168    0.9153    0.0931    0.0040
      1.53    0.0057    0.0087    0.0011    0.0044   -0.0046    0.0113    0.0001    0.9830   -0.0177    0.8774    0.1012    0.0039
      1.54    0.0054    0.0083    0.0013    0.0041   -0.0043    0.0107    0.0001    0.9805   -0.0186    0.8104    0.1099    0.0038
      1.55    0.0050    0.0078    0.0014    0.0038   -0.0040    0.0098    0.0001    0.9770   -0.0195    0.7306    0.1192    0.0035
      1.56    0.0045    0.0073    0.0015    0.0034   -0.0036    0.0089    0.0001    0.9726   -0.0204    0.6507    0.1293    0.0033
      1.57    0.0041    0.0069    0.0017    0.0031   -0.0032    0.0080    0.0001    0.9671   -0.0211    0.5775    0.1402    0.0030
      1.58    0.0037    0.0065    0.0019    0.0028   -0.0029    0.0073    0.0001    0.9605   -0.0217    0.5139    0.1517    0.0028
      1.59    0.0034    0.0062    0.0021    0.0025   -0.0027    0.0066    0.0002    0.9529   -0.0222    0.4605    0.1636    0.0027
      1.60    0.0031    0.0060    0.0022    0.0023   -0.0024    0.0061    0.0002    0.9442   -0.0224    0.4167    0.1759    0.0026
      1.61    0.0029    0.0059    0.0024    0.0021   -0.0023    0.0056    0.0002    0.9348   -0.0220    0.3815    0.1879    0.0025
      1.62    0.0028    0.0058    0.0026    0.0020   -0.0021    0.0053    0.0002    0.9249   -0.0209    0.3540    0.1994    0.0024
      1.63    0.0026    0.0058    0.0028    0.0019   -0.0020    0.0051    0.0002    0.9150   -0.0191    0.3335    0.2100    0.0024
      1.64    0.0026    0.0058    0.0030    0.0018   -0.0019    0.0049    0.0002    0.9058   -0.0171    0.3196    0.2195    0.0024
      1.65    0.0026    0.0059    0.0031    0.0018   -0.0019    0.0049    0.0003    0.8984   -0.0159    0.3120    0.2277    0.0024
      1.66    0.0026    0.0061    0.0033    0.0018   -0.0019    0.0049    0.0003    0.8937   -0.0164    0.3107    0.2345    0.0025
      1.67    0.0027    0.0063    0.0034    0.0019   -0.0020    0.0051    0.0003    0.8925   -0.0195    0.3155    0.2397    0.0026
      1.68    0.0028    0.0066    0.0035    0.0020   -0.0021    0.0053    0.0003    0.8948   -0.0250    0.3257    0.2431    0.0027
      1.69    0.0030    0.0068    0.0036    0.0021   -0.0023    0.0057    0.0003    0.9000   -0.0314    0.3392    0.2437    0.0028
      1.70    0.0032    0.0070    0.0036    0.0022   -0.0025    0.0060    0.0003    0.9063   -0.0361    0.3527    0.2405    0.0029
      1.71    0.0033    0.0072    0.0035    0.0024   -0.0026    0.0063    0.0003    0.9122   -0.0375    0.3613    0.2330    0.0030
      1.72    0.0033    0.0071    0.0034    0.0024   -0.0027    0.0064    0.0003    0.9165   -0.0359    0.3610    0.2217    0.0030
      1.73    0.0033    0.0069    0.0032    0.0024   -0.0026    0.0063    0.0003    0.9188   -0.0331    0.3502    0.2083    0.0029
      1.74    0.0032    0.0066    0.0030    0.0023   -0.0025    0.0061    0.0003    0.9193   -0.0307    0.3303    0.1944    0.0028
      1.75    0.0030    0.0062    0.0029    0.0022   -0.0023    0.0057    0.0002    0.9182   -0.0292    0.3043    0.1807    0.0026
      1.76    0.0027    0.0058    0.0027    0.0020   -0.0021    0.0052    0.0002    0.9160   -0.0287    0.2757    0.1678    0.0024
      1.77    0.0025    0.0053    0.0025    0.0018   -0.0019    0.0048    0.0002    0.9130   -0.0289    0.2474    0.1556    0.0022
      1.78    0.0023    0.0049    0.0024    0.0016   -0.0018    0.0043    0.0002    0.9098   -0.0296    0.2213    0.1444    0.0021
      1.79    0.0021    0.0045    0.0022    0.0015   -0.0016    0.0039    0.0002    0.9067   -0.0306    0.1983    0.1339    0.0019
      1.80    0.0019    0.0041    0.0021    0.0013   -0.0015    0.0036    0.0002    0.9038   -0.0317    0.1784    0.1242    0.0017
      1.81    0.0017    0.0038    0.0020    0.0012   -0.0014    0.0033    0.0002    0.9013   -0.0329    0.1614    0.1153    0.0016
      1.82    0.0016    0.0036    0.0019    0.0011   -0.0013    0.0030    0.0002    0.8993   -0.0341    0.1468    0.1071    0.0015
      1.83    0.0015    0.0033    0.0017    0.0011   -0.0012    0.0028    0.0002    0.8978   -0.0352    0.1344    0.0995    0.0014
      1.84    0.0014    0.0031    0.0016    0.0010   -0.0011    0.0026    0.0001    0.8967   -0.0363    0.1237    0.0926    0.0013
      1.85    0.0013    0.0029    0.0015    0.0009   -0.0010    0.0025    0.0001    0.8961   -0.0374    0.1144    0.0862    0.0012
      1.86    0.0012    0.0028    0.0015    0.0009   -0.0010    0.0023    0.0001    0.8957   -0.0385    0.1063    0.0803    0.0011
      1.87    0.0012    0.0026    0.0014    0.0008   -0.0009    0.0022    0.0001    0.8957   -0.0395    0.0992    0.0749    0.0011
      1.88    0.0011    0.0025    0.0013    0.0008   -0.0009    0.0021    0.0001    0.8959   -0.0404    0.0929    0.0699    0.0010
      1.89    0.0010    0.0023    0.0012    0.0008   -0.0008    0.0020    0.0001    0.8964   -0.0413    0.0873    0.0654    0.0010
      1.90    0.0010    0.0022    0.0012    0.0007   -0.0008    0.0019    0.0001    0.8970   -0.0421    0.0823    0.0612    0.0009
      1.91    0.0010    0.0021    0.0011    0.0007   -0.0008    0.0018    0.0001    0.8978   -0.0429    0.0778    0.0573    0.0009
      1.92    0.0009    0.0020    0.0010    0.0007   -0.0008    0.0017    0.0001    0.8987   -0.0437    0.0737    0.0538    0.0008
      1.93    0.0009    0.0019    0.0010    0.0006   -0.0007    0.0017    0.0001    0.8997   -0.0444    0.0700    0.0505    0.0008
      1.94    0.0009    0.0019    0.0009    0.0006   -0.0007    0.0016    0.0001    0.9007   -0.0451    0.0666    0.0475    0.0008
      1.95    0.0008    0.0018    0.0009    0.0006   -0.0007    0.0016    0.0001    0.9018   -0.0458    0.0635    0.0447    0.0007
      1.96    0.0008    0.0017    0.0009    0.0006   -0.0007    0.0015    0.0001    0.9030   -0.0464    0.0606    0.0421    0.0007
      1.97    0.0008    0.0016    0.0008    0.0006   -0.0006    0.0015    0.0001    0.9042   -0.0471    0.0580    0.0397    0.0007
      1.98    0.0008    0.0016    0.0008    0.0005   -0.0006    0.0014    0.0001    0.9054   -0.0476    0.0555    0.0375    0.0007
      1.99    0.0007    0.0015    0.0007    0.0005   -0.0006    0.0014    0.0001    0.9066   -0.0482    0.0533    0.0355    0.0006
      2.00    0.0007    0.0015    0.0007    0.0005   -0.0006    0.0014    0.0001    0.9078   -0.0487    0.0512    0.0336    0.0006
      2.01    0.0007    0.0014    0.0007    0.0005   -0.0006    0.0013    0.0001    0.9090   -0.0492    0.0492    0.0318    0.0006
      2.02    0.0007    0.0014    0.0006    0.0005   -0.0006    0.0013    0.0001    0.9102   -0.0497    0.0474    0.0302    0.0006
      2.03    0.0007    0.0013    0.0006    0.0005   -0.0006    0.0013    0.0001    0.9114   -0.0502    0.0456    0.0286    0.0006
      2.04    0.0006    0.0013    0.0006    0.0005   -0.0005    0.0012    0.0001    0.9125   -0.0506    0.0440    0.0272    0.0005
      2.05    0.0006    0.0013    0.0006    0.0005   -0.0005    0.0012    0.0001    0.9137   -0.0511    0.0425    0.0259    0.0005
      2.06    0.0006    0.0012    0.0005    0.0005   -0.0005    0.0012    0.0001    0.9148   -0.0515    0.0411    0.0246    0.0005
      2.07    0.0006    0.0012    0.0005    0.0004   -0.0005    0.0012    0.0001    0.9160   -0.0519    0.0397    0.0234    0.0005
      2.08    0.0006    0.0011    0.0005    0.0004   -0.0005    0.0011    0.0000    0.9171   -0.0523    0.0384    0.0223    0.0005
      2.09    0.0006    0.0011    0.0005    0.0004   -0.0005    0.0011    0.0000    0.9181   -0.0526    0.0372    0.0213    0.0005
      2.10    0.0006    0.0011    0.0005    0.0004   -0.0005    0.0011    0.0000    0.9192   -0.0530    0.0360    0.0203    0.0005
      2.11    0.0006    0.0011    0.0005    0.0004   -0.0005    0.0011    0.0000    0.9202   -0.0533    0.0350    0.0194    0.0005
      2.12    0.0005    0.0010    0.0004    0.0004   -0.0005    0.0010    0.0000    0.9212   -0.0536    0.0339    0.0186    0.0004
      2.13    0.0005    0.0010    0.0004    0.0004   -0.0005    0.0010    0.0000    0.9222   -0.0540    0.0329    0.0178    0.0004
      2.14    0.0005    0.0010    0.0004    0.0004   -0.0005    0.0010    0.0000    0.9232   -0.0543    0.0320    0.0170    0.0004
      2.15    0.0005    0.0010    0.0004    0.0004   -0.0005    0.0010    0.0000    0.9241   -0.0545    0.0311    0.0163    0.0004
      2.16    0.0005    0.0009    0.0004    0.0004   -0.0005    0.0010    0.0000    0.9251   -0.0548    0.0302    0.0156    0.0004
      2.17    0.0005    0.0009    0.0004    0.0004   -0.0004    0.0010    0.0000    0.9260   -0.0551    0.0294    0.0150    0.0004
      2.18    0.0005    0.0009    0.0004    0.0004   -0.0004    0.0010    0.0000    0.9269   -0.0554    0.0286    0.0144    0.0004
      2.19    0.0005    0.0009    0.0003    0.0004   -0.0004    0.0009    0.0000    0.9277   -0.0556    0.0279    0.0138    0.0004
      2.20    0.0005    0.0009    0.0003    0.0004   -0.0004    0.0009    0.0000    0.9285   -0.0559    0.0271    0.0133    0.0004
