   W [GeV]      <F1>       DF1      <F2>       DF2      <FL>       DFL      <g1>       Dg1      <g2>       Dg2    <H1/2>     DH1/2    <H3/2>     DH3/2      <A1>       DA1      <A2>       DA2<sigT> [muDsigT [mub<sigL> [muDsigL [mub<dXS> [nb]  dXS [nb]
      1.08    0.0001    0.0000    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000   -0.0000    0.0000    0.0001    0.0000    0.0001    0.0000   -0.3906    0.0492   -0.1231    0.0168    0.0706    0.0040    0.0047    0.0007    0.0012    0.0001
      1.09    0.0002    0.0001    0.0003    0.0001    0.0000    0.0000   -0.0001    0.0000    0.0000    0.0000    0.0001    0.0001    0.0004    0.0000   -0.4273    0.0441   -0.1136    0.0130    0.1820    0.0102    0.0117    0.0015    0.0033    0.0002
      1.10    0.0005    0.0001    0.0005    0.0000    0.0001    0.0001   -0.0001    0.0000    0.0001    0.0000    0.0003    0.0000    0.0007    0.0000   -0.4387    0.0434   -0.1089    0.0122    0.3145    0.0176    0.0199    0.0024    0.0060    0.0003
      1.11    0.0007    0.0001    0.0008    0.0001    0.0001    0.0000   -0.0002    0.0000    0.0001    0.0000    0.0004    0.0000    0.0011    0.0000   -0.4450    0.0425   -0.1056    0.0115    0.4758    0.0264    0.0300    0.0035    0.0098    0.0005
      1.12    0.0011    0.0001    0.0011    0.0001    0.0001    0.0000   -0.0003    0.0000    0.0002    0.0000    0.0006    0.0000    0.0016    0.0001   -0.4502    0.0417   -0.1034    0.0114    0.6769    0.0380    0.0424    0.0050    0.0148    0.0008
      1.13    0.0016    0.0001    0.0017    0.0001    0.0002    0.0000   -0.0005    0.0001    0.0003    0.0001    0.0009    0.0000    0.0024    0.0001   -0.4556    0.0408   -0.1019    0.0115    0.9276    0.0516    0.0579    0.0068    0.0215    0.0011
      1.14    0.0023    0.0001    0.0024    0.0001    0.0003    0.0001   -0.0007    0.0001    0.0004    0.0001    0.0013    0.0000    0.0034    0.0003   -0.4607    0.0413   -0.1007    0.0111    1.2446    0.0697    0.0774    0.0091    0.0305    0.0016
      1.15    0.0032    0.0002    0.0033    0.0002    0.0004    0.0001   -0.0010    0.0001    0.0006    0.0001    0.0017    0.0001    0.0048    0.0005   -0.4658    0.0411   -0.1001    0.0110    1.6462    0.0925    0.1023    0.0120    0.0426    0.0023
      1.16    0.0045    0.0003    0.0045    0.0002    0.0005    0.0001   -0.0014    0.0001    0.0009    0.0001    0.0024    0.0002    0.0066    0.0006   -0.4720    0.0414   -0.0999    0.0108    2.1512    0.1218    0.1329    0.0157    0.0586    0.0032
      1.17    0.0061    0.0003    0.0061    0.0003    0.0006    0.0001   -0.0019    0.0002    0.0012    0.0002    0.0032    0.0000    0.0089    0.0007   -0.4758    0.0414   -0.1000    0.0108    2.7823    0.1572    0.1713    0.0197    0.0797    0.0043
      1.18    0.0081    0.0005    0.0082    0.0004    0.0009    0.0001   -0.0026    0.0003    0.0017    0.0003    0.0042    0.0001    0.0120    0.0005   -0.4807    0.0404   -0.1001    0.0104    3.5418    0.1980    0.2176    0.0252    0.1063    0.0056
      1.19    0.0105    0.0006    0.0107    0.0006    0.0011    0.0001   -0.0034    0.0003    0.0022    0.0003    0.0054    0.0003    0.0156    0.0003   -0.4830    0.0410   -0.0998    0.0106    4.4107    0.2493    0.2702    0.0313    0.1385    0.0075
      1.20    0.0132    0.0008    0.0134    0.0007    0.0014    0.0002   -0.0042    0.0004    0.0027    0.0004    0.0068    0.0010    0.0196    0.0016   -0.4835    0.0414   -0.0996    0.0106    5.2944    0.3013    0.3245    0.0379    0.1737    0.0094
      1.21    0.0158    0.0009    0.0160    0.0009    0.0016    0.0002   -0.0051    0.0005    0.0033    0.0005    0.0082    0.0004    0.0234    0.0034   -0.4817    0.0413   -0.0985    0.0109    6.0699    0.3451    0.3723    0.0438    0.2078    0.0112
      1.22    0.0178    0.0010    0.0180    0.0010    0.0018    0.0002   -0.0056    0.0006    0.0037    0.0006    0.0093    0.0006    0.0262    0.0008   -0.4750    0.0419   -0.0967    0.0112    6.5566    0.3719    0.4052    0.0489    0.2339    0.0127
      1.23    0.0188    0.0011    0.0190    0.0010    0.0020    0.0003   -0.0058    0.0006    0.0038    0.0006    0.0101    0.0002    0.0275    0.0029   -0.4600    0.0424   -0.0936    0.0124    6.6742    0.3747    0.4174    0.0548    0.2477    0.0133
      1.24    0.0189    0.0011    0.0191    0.0010    0.0020    0.0003   -0.0056    0.0006    0.0036    0.0006    0.0106    0.0007    0.0272    0.0016   -0.4372    0.0433   -0.0888    0.0141    6.4535    0.3592    0.4130    0.0602    0.2491    0.0133
      1.25    0.0183    0.0010    0.0185    0.0010    0.0020    0.0003   -0.0050    0.0006    0.0033    0.0006    0.0109    0.0009    0.0257    0.0008   -0.4028    0.0459   -0.0815    0.0170    6.0249    0.3312    0.3968    0.0660    0.2417    0.0127
      1.26    0.0174    0.0010    0.0177    0.0010    0.0020    0.0004   -0.0042    0.0006    0.0028    0.0006    0.0112    0.0010    0.0237    0.0024   -0.3585    0.0474   -0.0710    0.0213    5.5281    0.3050    0.3804    0.0771    0.2304    0.0123
      1.27    0.0165    0.0009    0.0168    0.0009    0.0019    0.0004   -0.0033    0.0006    0.0022    0.0006    0.0116    0.0017    0.0214    0.0011   -0.2984    0.0518   -0.0580    0.0271    5.0544    0.2814    0.3653    0.0871    0.2187    0.0120
      1.28    0.0157    0.0009    0.0160    0.0009    0.0020    0.0006   -0.0024    0.0006    0.0016    0.0006    0.0122    0.0009    0.0193    0.0008   -0.2249    0.0571   -0.0419    0.0342    4.6539    0.2708    0.3567    0.1009    0.2090    0.0121
      1.29    0.0152    0.0009    0.0155    0.0010    0.0020    0.0007   -0.0014    0.0007    0.0010    0.0007    0.0131    0.0005    0.0173    0.0004   -0.1397    0.0628   -0.0217    0.0423    4.3455    0.2694    0.3592    0.1185    0.2027    0.0126
      1.30    0.0149    0.0010    0.0153    0.0010    0.0021    0.0008   -0.0004    0.0007    0.0004    0.0008    0.0142    0.0002    0.0156    0.0004   -0.0477    0.0664   -0.0008    0.0532    4.1262    0.2683    0.3683    0.1409    0.1997    0.0135
      1.31    0.0149    0.0011    0.0154    0.0012    0.0023    0.0010    0.0006    0.0008   -0.0002    0.0009    0.0157    0.0008    0.0141    0.0011    0.0513    0.0710    0.0219    0.0616    4.0052    0.2876    0.3822    0.1609    0.2010    0.0153
      1.32    0.0152    0.0012    0.0158    0.0014    0.0025    0.0012    0.0017    0.0010   -0.0009    0.0010    0.0175    0.0031    0.0129    0.0004    0.1491    0.0713    0.0444    0.0725    3.9501    0.3100    0.4060    0.1864    0.2055    0.0176
      1.33    0.0156    0.0013    0.0162    0.0015    0.0026    0.0013    0.0027    0.0011   -0.0016    0.0012    0.0194    0.0021    0.0118    0.0010    0.2395    0.0707    0.0619    0.0811    3.9293    0.3372    0.4246    0.2060    0.2114    0.0195
      1.34    0.0161    0.0015    0.0169    0.0017    0.0029    0.0015    0.0038    0.0013   -0.0022    0.0013    0.0214    0.0000    0.0109    0.0003    0.3221    0.0702    0.0781    0.0898    3.9532    0.3674    0.4515    0.2282    0.2198    0.0221
      1.35    0.0168    0.0017    0.0176    0.0019    0.0031    0.0016    0.0048    0.0014   -0.0029    0.0014    0.0235    0.0028    0.0101    0.0001    0.3950    0.0658    0.0898    0.0968    3.9945    0.3989    0.4736    0.2435    0.2291    0.0242
      1.36    0.0175    0.0018    0.0184    0.0020    0.0033    0.0017    0.0058    0.0015   -0.0036    0.0016    0.0256    0.0024    0.0094    0.0002    0.4576    0.0625    0.1000    0.0993    4.0554    0.4173    0.4995    0.2586    0.2398    0.0262
      1.37    0.0183    0.0019    0.0193    0.0022    0.0036    0.0019    0.0067    0.0016   -0.0043    0.0017    0.0277    0.0040    0.0089    0.0006    0.5111    0.0589    0.1065    0.1019    4.1191    0.4343    0.5272    0.2725    0.2510    0.0282
      1.38    0.0191    0.0021    0.0202    0.0022    0.0038    0.0019    0.0076    0.0017   -0.0050    0.0018    0.0298    0.0033    0.0084    0.0006    0.5568    0.0533    0.1071    0.1012    4.1882    0.4495    0.5466    0.2775    0.2623    0.0288
      1.39    0.0201    0.0022    0.0212    0.0024    0.0040    0.0020    0.0085    0.0018   -0.0058    0.0020    0.0321    0.0024    0.0080    0.0001    0.5977    0.0499    0.1030    0.1012    4.2815    0.4606    0.5658    0.2820    0.2752    0.0314
      1.40    0.0211    0.0023    0.0223    0.0025    0.0042    0.0020    0.0093    0.0018   -0.0067    0.0021    0.0345    0.0028    0.0077    0.0007    0.6323    0.0487    0.0975    0.0988    4.3853    0.4750    0.5856    0.2808    0.2890    0.0321
      1.41    0.0224    0.0024    0.0236    0.0026    0.0045    0.0021    0.0103    0.0019   -0.0078    0.0022    0.0374    0.0062    0.0074    0.0004    0.6654    0.0458    0.0856    0.0966    4.5395    0.4853    0.6102    0.2842    0.3065    0.0341
      1.42    0.0240    0.0026    0.0253    0.0028    0.0047    0.0021    0.0114    0.0020   -0.0091    0.0023    0.0408    0.0012    0.0073    0.0005    0.6951    0.0439    0.0732    0.0939    4.7490    0.5078    0.6313    0.2799    0.3276    0.0358
      1.43    0.0262    0.0029    0.0275    0.0030    0.0051    0.0022    0.0127    0.0022   -0.0107    0.0026    0.0453    0.0027    0.0072    0.0004    0.7243    0.0441    0.0584    0.0906    5.0503    0.5534    0.6662    0.2841    0.3559    0.0387
      1.44    0.0290    0.0032    0.0303    0.0033    0.0055    0.0023    0.0144    0.0024   -0.0128    0.0029    0.0508    0.0050    0.0071    0.0011    0.7521    0.0429    0.0422    0.0873    5.4506    0.6101    0.7119    0.2931    0.3921    0.0431
      1.45    0.0327    0.0037    0.0340    0.0038    0.0061    0.0025    0.0165    0.0027   -0.0155    0.0034    0.0581    0.0077    0.0072    0.0001    0.7766    0.0451    0.0229    0.0859    5.9965    0.6870    0.7661    0.3126    0.4395    0.0493
      1.46    0.0375    0.0045    0.0388    0.0045    0.0066    0.0027    0.0193    0.0033   -0.0192    0.0040    0.0676    0.0051    0.0074    0.0018    0.8020    0.0468    0.0016    0.0859    6.7233    0.8094    0.8188    0.3290    0.5005    0.0579
      1.47    0.0438    0.0055    0.0451    0.0055    0.0075    0.0031    0.0228    0.0039   -0.0239    0.0050    0.0799    0.0136    0.0077    0.0006    0.8235    0.0472   -0.0173    0.0879    7.6764    0.9698    0.9151    0.3737    0.5819    0.0708
      1.48    0.0522    0.0069    0.0534    0.0067    0.0085    0.0035    0.0275    0.0049   -0.0302    0.0063    0.0964    0.0171    0.0080    0.0017    0.8450    0.0474   -0.0383    0.0887    8.9391    1.1883    1.0194    0.4236    0.6880    0.0860
      1.49    0.0627    0.0088    0.0639    0.0087    0.0099    0.0043    0.0333    0.0060   -0.0385    0.0080    0.1169    0.0357    0.0085    0.0035    0.8638    0.0469   -0.0605    0.0941   10.4975    1.4694    1.1656    0.5009    0.8216    0.1112
      1.50    0.0707    0.0100    0.0718    0.0097    0.0109    0.0047    0.0380    0.0069   -0.0446    0.0093    0.1326    0.0132    0.0088    0.0002    0.8746    0.0456   -0.0685    0.0945   11.5781    1.6326    1.2690    0.5443    0.9223    0.1245
      1.51    0.0758    0.0109    0.0769    0.0107    0.0117    0.0051    0.0409    0.0075   -0.0487    0.0102    0.1426    0.0120    0.0091    0.0006    0.8796    0.0462   -0.0746    0.0972   12.1499    1.7550    1.3452    0.5893    0.9867    0.1369
      1.52    0.0783    0.0115    0.0794    0.0110    0.0122    0.0052    0.0426    0.0079   -0.0509    0.0109    0.1475    0.0566    0.0091    0.0028    0.8824    0.0455   -0.0771    0.0967   12.2855    1.8065    1.3790    0.5888    1.0172    0.1411
      1.53    0.0777    0.0112    0.0790    0.0107    0.0126    0.0052    0.0423    0.0077   -0.0511    0.0107    0.1464    0.0206    0.0090    0.0035    0.8827    0.0440   -0.0810    0.0977   11.9403    1.7268    1.4059    0.5760    1.0108    0.1367
      1.54    0.0751    0.0110    0.0767    0.0105    0.0128    0.0051    0.0411    0.0076   -0.0495    0.0104    0.1414    0.0127    0.0088    0.0005    0.8812    0.0429   -0.0804    0.0952   11.3031    1.6566    1.4096    0.5619    0.9793    0.1333
      1.55    0.0715    0.0102    0.0734    0.0099    0.0129    0.0049    0.0392    0.0071   -0.0471    0.0101    0.1344    0.0183    0.0086    0.0011    0.8785    0.0402   -0.0778    0.0960   10.5383    1.4976    1.3987    0.5288    0.9348    0.1255
      1.56    0.0673    0.0096    0.0696    0.0092    0.0131    0.0046    0.0369    0.0067   -0.0441    0.0093    0.1261    0.0324    0.0085    0.0008    0.8722    0.0390   -0.0742    0.0923    9.7229    1.3853    1.3994    0.4953    0.8850    0.1169
      1.57    0.0635    0.0087    0.0661    0.0085    0.0132    0.0043    0.0349    0.0061   -0.0411    0.0086    0.1185    0.0214    0.0084    0.0033    0.8657    0.0370   -0.0680    0.0897    8.9874    1.2318    1.3925    0.4586    0.8389    0.1074
      1.58    0.0601    0.0080    0.0633    0.0079    0.0136    0.0043    0.0330    0.0057   -0.0385    0.0079    0.1117    0.0097    0.0086    0.0011    0.8559    0.0358   -0.0631    0.0880    8.3484    1.1131    1.4151    0.4497    0.8011    0.0999
      1.59    0.0577    0.0075    0.0612    0.0073    0.0140    0.0042    0.0316    0.0053   -0.0361    0.0074    0.1065    0.0180    0.0088    0.0022    0.8453    0.0357   -0.0534    0.0843    7.8501    1.0153    1.4379    0.4307    0.7734    0.0925
      1.60    0.0562    0.0072    0.0602    0.0071    0.0145    0.0041    0.0306    0.0051   -0.0343    0.0070    0.1030    0.0153    0.0094    0.0010    0.8311    0.0369   -0.0447    0.0808    7.5076    0.9677    1.4745    0.4176    0.7588    0.0894
