     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     2.000     0.010    0.348E+00    0.303E+00    0.222E+01    0.203E+00    0.222E+00    0.933E-01    0.933E-01    0.137E-01    0.137E-01    0.000E+00    0.000E+00
     2.000     0.020    0.399E+00    0.342E+00    0.250E+01    0.179E+00    0.200E+00    0.821E-01    0.821E-01    0.107E-01    0.107E-01    0.000E+00    0.000E+00
     2.000     0.030    0.447E+00    0.374E+00    0.254E+01    0.166E+00    0.186E+00    0.754E-01    0.754E-01    0.866E-02    0.866E-02    0.000E+00    0.000E+00
     2.000     0.040    0.489E+00    0.398E+00    0.246E+01    0.157E+00    0.176E+00    0.708E-01    0.708E-01    0.715E-02    0.715E-02    0.000E+00    0.000E+00
     2.000     0.050    0.525E+00    0.417E+00    0.233E+01    0.148E+00    0.168E+00    0.667E-01    0.667E-01    0.595E-02    0.595E-02    0.000E+00    0.000E+00
     2.000     0.060    0.556E+00    0.429E+00    0.217E+01    0.139E+00    0.162E+00    0.630E-01    0.630E-01    0.500E-02    0.500E-02    0.000E+00    0.000E+00
     2.000     0.070    0.583E+00    0.439E+00    0.201E+01    0.129E+00    0.156E+00    0.596E-01    0.596E-01    0.424E-02    0.424E-02    0.000E+00    0.000E+00
     2.000     0.080    0.605E+00    0.445E+00    0.185E+01    0.119E+00    0.152E+00    0.563E-01    0.563E-01    0.361E-02    0.361E-02    0.000E+00    0.000E+00
     2.000     0.090    0.625E+00    0.448E+00    0.169E+01    0.110E+00    0.147E+00    0.531E-01    0.531E-01    0.309E-02    0.309E-02    0.000E+00    0.000E+00
     2.000     0.100    0.643E+00    0.449E+00    0.154E+01    0.101E+00    0.142E+00    0.501E-01    0.501E-01    0.267E-02    0.267E-02    0.000E+00    0.000E+00
     2.000     0.110    0.658E+00    0.449E+00    0.141E+01    0.925E-01    0.136E+00    0.471E-01    0.471E-01    0.231E-02    0.231E-02    0.000E+00    0.000E+00
     2.000     0.120    0.672E+00    0.447E+00    0.129E+01    0.850E-01    0.130E+00    0.442E-01    0.442E-01    0.201E-02    0.201E-02    0.000E+00    0.000E+00
     2.000     0.130    0.684E+00    0.443E+00    0.117E+01    0.782E-01    0.124E+00    0.415E-01    0.415E-01    0.176E-02    0.176E-02    0.000E+00    0.000E+00
     2.000     0.140    0.694E+00    0.439E+00    0.107E+01    0.722E-01    0.117E+00    0.388E-01    0.388E-01    0.154E-02    0.154E-02    0.000E+00    0.000E+00
     2.000     0.150    0.703E+00    0.433E+00    0.981E+00    0.669E-01    0.110E+00    0.362E-01    0.362E-01    0.136E-02    0.136E-02    0.000E+00    0.000E+00
     2.000     0.160    0.710E+00    0.427E+00    0.899E+00    0.620E-01    0.103E+00    0.338E-01    0.338E-01    0.120E-02    0.120E-02    0.000E+00    0.000E+00
     2.000     0.170    0.716E+00    0.421E+00    0.825E+00    0.577E-01    0.961E-01    0.314E-01    0.314E-01    0.106E-02    0.106E-02    0.000E+00    0.000E+00
     2.000     0.180    0.721E+00    0.414E+00    0.758E+00    0.538E-01    0.891E-01    0.291E-01    0.291E-01    0.945E-03    0.945E-03    0.000E+00    0.000E+00
