     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     2.000     0.010    0.349E+00    0.303E+00    0.223E+01    0.203E+00    0.223E+00    0.935E-01    0.935E-01    0.137E-01    0.137E-01    0.000E+00    0.000E+00
     2.000     0.020    0.400E+00    0.342E+00    0.249E+01    0.179E+00    0.200E+00    0.822E-01    0.822E-01    0.107E-01    0.107E-01    0.000E+00    0.000E+00
     2.000     0.030    0.448E+00    0.374E+00    0.253E+01    0.166E+00    0.186E+00    0.755E-01    0.755E-01    0.861E-02    0.861E-02    0.000E+00    0.000E+00
     2.000     0.040    0.490E+00    0.398E+00    0.244E+01    0.157E+00    0.176E+00    0.709E-01    0.709E-01    0.711E-02    0.711E-02    0.000E+00    0.000E+00
     2.000     0.050    0.526E+00    0.417E+00    0.232E+01    0.148E+00    0.168E+00    0.668E-01    0.668E-01    0.592E-02    0.592E-02    0.000E+00    0.000E+00
     2.000     0.060    0.556E+00    0.430E+00    0.216E+01    0.139E+00    0.162E+00    0.631E-01    0.631E-01    0.498E-02    0.498E-02    0.000E+00    0.000E+00
     2.000     0.070    0.583E+00    0.439E+00    0.200E+01    0.129E+00    0.157E+00    0.597E-01    0.597E-01    0.421E-02    0.421E-02    0.000E+00    0.000E+00
     2.000     0.080    0.605E+00    0.445E+00    0.184E+01    0.119E+00    0.152E+00    0.563E-01    0.563E-01    0.358E-02    0.358E-02    0.000E+00    0.000E+00
     2.000     0.090    0.625E+00    0.449E+00    0.169E+01    0.110E+00    0.147E+00    0.532E-01    0.532E-01    0.306E-02    0.306E-02    0.000E+00    0.000E+00
     2.000     0.100    0.643E+00    0.450E+00    0.154E+01    0.101E+00    0.142E+00    0.501E-01    0.501E-01    0.263E-02    0.263E-02    0.000E+00    0.000E+00
     2.000     0.110    0.658E+00    0.450E+00    0.141E+01    0.926E-01    0.136E+00    0.471E-01    0.471E-01    0.227E-02    0.227E-02    0.000E+00    0.000E+00
     2.000     0.120    0.672E+00    0.447E+00    0.128E+01    0.851E-01    0.130E+00    0.442E-01    0.442E-01    0.197E-02    0.197E-02    0.000E+00    0.000E+00
     2.000     0.130    0.684E+00    0.444E+00    0.117E+01    0.784E-01    0.124E+00    0.414E-01    0.414E-01    0.171E-02    0.171E-02    0.000E+00    0.000E+00
     2.000     0.140    0.694E+00    0.439E+00    0.106E+01    0.725E-01    0.117E+00    0.388E-01    0.388E-01    0.150E-02    0.150E-02    0.000E+00    0.000E+00
     2.000     0.150    0.703E+00    0.434E+00    0.964E+00    0.671E-01    0.110E+00    0.362E-01    0.362E-01    0.132E-02    0.132E-02    0.000E+00    0.000E+00
     2.000     0.160    0.710E+00    0.428E+00    0.878E+00    0.623E-01    0.103E+00    0.337E-01    0.337E-01    0.117E-02    0.117E-02    0.000E+00    0.000E+00
     2.000     0.170    0.716E+00    0.422E+00    0.801E+00    0.580E-01    0.958E-01    0.314E-01    0.314E-01    0.103E-02    0.103E-02    0.000E+00    0.000E+00
     2.000     0.180    0.720E+00    0.415E+00    0.732E+00    0.541E-01    0.888E-01    0.291E-01    0.291E-01    0.919E-03    0.919E-03    0.000E+00    0.000E+00
     2.000     0.190    0.723E+00    0.407E+00    0.670E+00    0.505E-01    0.819E-01    0.270E-01    0.270E-01    0.821E-03    0.821E-03    0.000E+00    0.000E+00
     2.000     0.200    0.724E+00    0.400E+00    0.614E+00    0.472E-01    0.753E-01    0.249E-01    0.249E-01    0.736E-03    0.736E-03    0.000E+00    0.000E+00
     2.000     0.210    0.724E+00    0.392E+00    0.565E+00    0.442E-01    0.690E-01    0.230E-01    0.230E-01    0.661E-03    0.661E-03    0.000E+00    0.000E+00
     2.000     0.220    0.723E+00    0.384E+00    0.520E+00    0.413E-01    0.629E-01    0.212E-01    0.212E-01    0.595E-03    0.595E-03    0.000E+00    0.000E+00
     2.000     0.230    0.720E+00    0.376E+00    0.481E+00    0.386E-01    0.572E-01    0.195E-01    0.195E-01    0.537E-03    0.537E-03    0.000E+00    0.000E+00
     2.000     0.240    0.716E+00    0.367E+00    0.445E+00    0.360E-01    0.519E-01    0.179E-01    0.179E-01    0.485E-03    0.485E-03    0.000E+00    0.000E+00
     2.000     0.250    0.711E+00    0.358E+00    0.413E+00    0.336E-01    0.469E-01    0.164E-01    0.164E-01    0.439E-03    0.439E-03    0.000E+00    0.000E+00
     2.000     0.260    0.704E+00    0.349E+00    0.385E+00    0.312E-01    0.423E-01    0.149E-01    0.149E-01    0.398E-03    0.398E-03    0.000E+00    0.000E+00
     2.000     0.270    0.697E+00    0.340E+00    0.359E+00    0.290E-01    0.381E-01    0.136E-01    0.136E-01    0.360E-03    0.360E-03    0.000E+00    0.000E+00
     2.000     0.280    0.688E+00    0.330E+00    0.336E+00    0.268E-01    0.342E-01    0.124E-01    0.124E-01    0.327E-03    0.327E-03    0.000E+00    0.000E+00
     2.000     0.290    0.678E+00    0.321E+00    0.314E+00    0.247E-01    0.306E-01    0.113E-01    0.113E-01    0.296E-03    0.296E-03    0.000E+00    0.000E+00
     2.000     0.300    0.667E+00    0.311E+00    0.295E+00    0.228E-01    0.274E-01    0.102E-01    0.102E-01    0.268E-03    0.268E-03    0.000E+00    0.000E+00
     2.000     0.310    0.656E+00    0.301E+00    0.277E+00    0.209E-01    0.245E-01    0.922E-02    0.922E-02    0.243E-03    0.243E-03    0.000E+00    0.000E+00
     2.000     0.320    0.644E+00    0.291E+00    0.260E+00    0.190E-01    0.219E-01    0.831E-02    0.831E-02    0.219E-03    0.219E-03    0.000E+00    0.000E+00
     2.000     0.330    0.631E+00    0.280E+00    0.245E+00    0.173E-01    0.195E-01    0.748E-02    0.748E-02    0.198E-03    0.198E-03    0.000E+00    0.000E+00
