     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    90.000     0.010    0.574E+00    0.529E+00    0.675E+01    0.383E+00    0.403E+00    0.268E+00    0.268E+00    0.184E+00    0.184E+00    0.698E-01    0.698E-01
    90.000     0.020    0.544E+00    0.482E+00    0.440E+01    0.288E+00    0.306E+00    0.194E+00    0.194E+00    0.126E+00    0.126E+00    0.437E-01    0.437E-01
    90.000     0.030    0.541E+00    0.459E+00    0.328E+01    0.236E+00    0.251E+00    0.155E+00    0.155E+00    0.958E-01    0.958E-01    0.313E-01    0.313E-01
    90.000     0.040    0.548E+00    0.446E+00    0.271E+01    0.205E+00    0.218E+00    0.132E+00    0.132E+00    0.792E-01    0.792E-01    0.250E-01    0.250E-01
    90.000     0.050    0.554E+00    0.434E+00    0.227E+01    0.178E+00    0.193E+00    0.114E+00    0.114E+00    0.662E-01    0.662E-01    0.202E-01    0.202E-01
    90.000     0.060    0.561E+00    0.423E+00    0.194E+01    0.157E+00    0.173E+00    0.998E-01    0.998E-01    0.564E-01    0.564E-01    0.168E-01    0.168E-01
    90.000     0.070    0.567E+00    0.414E+00    0.169E+01    0.138E+00    0.157E+00    0.882E-01    0.882E-01    0.486E-01    0.486E-01    0.142E-01    0.142E-01
    90.000     0.080    0.572E+00    0.404E+00    0.148E+01    0.123E+00    0.143E+00    0.783E-01    0.783E-01    0.421E-01    0.421E-01    0.120E-01    0.120E-01
    90.000     0.090    0.576E+00    0.394E+00    0.130E+01    0.109E+00    0.131E+00    0.700E-01    0.700E-01    0.367E-01    0.367E-01    0.103E-01    0.103E-01
    90.000     0.100    0.579E+00    0.385E+00    0.115E+01    0.976E-01    0.120E+00    0.628E-01    0.628E-01    0.322E-01    0.322E-01    0.884E-02    0.884E-02
    90.000     0.110    0.581E+00    0.375E+00    0.103E+01    0.876E-01    0.110E+00    0.566E-01    0.566E-01    0.283E-01    0.283E-01    0.764E-02    0.764E-02
    90.000     0.120    0.582E+00    0.365E+00    0.917E+00    0.789E-01    0.102E+00    0.510E-01    0.510E-01    0.249E-01    0.249E-01    0.664E-02    0.664E-02
    90.000     0.130    0.582E+00    0.355E+00    0.821E+00    0.714E-01    0.933E-01    0.461E-01    0.461E-01    0.220E-01    0.220E-01    0.578E-02    0.578E-02
    90.000     0.140    0.581E+00    0.345E+00    0.737E+00    0.648E-01    0.858E-01    0.418E-01    0.418E-01    0.194E-01    0.194E-01    0.505E-02    0.505E-02
    90.000     0.150    0.579E+00    0.335E+00    0.662E+00    0.590E-01    0.788E-01    0.379E-01    0.379E-01    0.172E-01    0.172E-01    0.442E-02    0.442E-02
    90.000     0.160    0.576E+00    0.325E+00    0.596E+00    0.539E-01    0.723E-01    0.344E-01    0.344E-01    0.152E-01    0.152E-01    0.387E-02    0.387E-02
    90.000     0.170    0.572E+00    0.315E+00    0.537E+00    0.493E-01    0.662E-01    0.312E-01    0.312E-01    0.135E-01    0.135E-01    0.340E-02    0.340E-02
    90.000     0.180    0.567E+00    0.305E+00    0.483E+00    0.453E-01    0.606E-01    0.284E-01    0.284E-01    0.120E-01    0.120E-01    0.298E-02    0.298E-02
    90.000     0.190    0.562E+00    0.294E+00    0.436E+00    0.417E-01    0.554E-01    0.258E-01    0.258E-01    0.106E-01    0.106E-01    0.262E-02    0.262E-02
    90.000     0.200    0.555E+00    0.284E+00    0.393E+00    0.384E-01    0.506E-01    0.235E-01    0.235E-01    0.943E-02    0.943E-02    0.231E-02    0.231E-02
    90.000     0.210    0.548E+00    0.274E+00    0.355E+00    0.354E-01    0.462E-01    0.213E-01    0.213E-01    0.836E-02    0.836E-02    0.203E-02    0.203E-02
    90.000     0.220    0.540E+00    0.264E+00    0.320E+00    0.327E-01    0.421E-01    0.194E-01    0.194E-01    0.741E-02    0.741E-02    0.178E-02    0.178E-02
    90.000     0.230    0.531E+00    0.255E+00    0.288E+00    0.302E-01    0.383E-01    0.177E-01    0.177E-01    0.657E-02    0.657E-02    0.157E-02    0.157E-02
    90.000     0.240    0.521E+00    0.245E+00    0.260E+00    0.279E-01    0.349E-01    0.161E-01    0.161E-01    0.582E-02    0.582E-02    0.138E-02    0.138E-02
    90.000     0.250    0.511E+00    0.235E+00    0.234E+00    0.258E-01    0.317E-01    0.146E-01    0.146E-01    0.515E-02    0.515E-02    0.121E-02    0.121E-02
    90.000     0.260    0.500E+00    0.226E+00    0.211E+00    0.239E-01    0.288E-01    0.133E-01    0.133E-01    0.455E-02    0.455E-02    0.107E-02    0.107E-02
    90.000     0.270    0.489E+00    0.217E+00    0.190E+00    0.220E-01    0.261E-01    0.120E-01    0.120E-01    0.403E-02    0.403E-02    0.939E-03    0.939E-03
    90.000     0.280    0.478E+00    0.207E+00    0.171E+00    0.203E-01    0.237E-01    0.109E-01    0.109E-01    0.355E-02    0.355E-02    0.825E-03    0.825E-03
    90.000     0.290    0.466E+00    0.198E+00    0.154E+00    0.187E-01    0.215E-01    0.992E-02    0.992E-02    0.314E-02    0.314E-02    0.724E-03    0.724E-03
    90.000     0.300    0.453E+00    0.189E+00    0.138E+00    0.172E-01    0.195E-01    0.900E-02    0.900E-02    0.276E-02    0.276E-02    0.636E-03    0.636E-03
    90.000     0.310    0.440E+00    0.181E+00    0.124E+00    0.158E-01    0.176E-01    0.815E-02    0.815E-02    0.243E-02    0.243E-02    0.557E-03    0.557E-03
    90.000     0.320    0.428E+00    0.172E+00    0.112E+00    0.145E-01    0.159E-01    0.738E-02    0.738E-02    0.214E-02    0.214E-02    0.488E-03    0.488E-03
    90.000     0.330    0.414E+00    0.164E+00    0.100E+00    0.133E-01    0.144E-01    0.667E-02    0.667E-02    0.188E-02    0.188E-02    0.428E-03    0.428E-03
    90.000     0.340    0.401E+00    0.155E+00    0.896E-01    0.122E-01    0.130E-01    0.602E-02    0.602E-02    0.165E-02    0.165E-02    0.374E-03    0.374E-03
    90.000     0.350    0.388E+00    0.147E+00    0.802E-01    0.111E-01    0.118E-01    0.543E-02    0.543E-02    0.144E-02    0.144E-02    0.327E-03    0.327E-03
    90.000     0.360    0.374E+00    0.139E+00    0.717E-01    0.101E-01    0.106E-01    0.490E-02    0.490E-02    0.126E-02    0.126E-02    0.285E-03    0.285E-03
    90.000     0.370    0.361E+00    0.132E+00    0.641E-01    0.916E-02    0.954E-02    0.440E-02    0.440E-02    0.110E-02    0.110E-02    0.249E-03    0.249E-03
    90.000     0.380    0.347E+00    0.124E+00    0.572E-01    0.830E-02    0.858E-02    0.395E-02    0.395E-02    0.962E-03    0.962E-03    0.217E-03    0.217E-03
    90.000     0.390    0.334E+00    0.117E+00    0.510E-01    0.750E-02    0.771E-02    0.354E-02    0.354E-02    0.838E-03    0.838E-03    0.189E-03    0.189E-03
    90.000     0.400    0.321E+00    0.110E+00    0.454E-01    0.676E-02    0.691E-02    0.317E-02    0.317E-02    0.728E-03    0.728E-03    0.164E-03    0.164E-03
    90.000     0.410    0.307E+00    0.103E+00    0.403E-01    0.607E-02    0.618E-02    0.283E-02    0.283E-02    0.632E-03    0.632E-03    0.142E-03    0.142E-03
    90.000     0.420    0.294E+00    0.968E-01    0.358E-01    0.544E-02    0.552E-02    0.252E-02    0.252E-02    0.548E-03    0.548E-03    0.123E-03    0.123E-03
    90.000     0.430    0.281E+00    0.905E-01    0.318E-01    0.486E-02    0.492E-02    0.224E-02    0.224E-02    0.473E-03    0.473E-03    0.107E-03    0.107E-03
    90.000     0.440    0.268E+00    0.844E-01    0.281E-01    0.433E-02    0.437E-02    0.198E-02    0.198E-02    0.408E-03    0.408E-03    0.920E-04    0.920E-04
    90.000     0.450    0.256E+00    0.786E-01    0.249E-01    0.384E-02    0.387E-02    0.175E-02    0.175E-02    0.352E-03    0.352E-03    0.794E-04    0.794E-04
    90.000     0.460    0.243E+00    0.730E-01    0.220E-01    0.339E-02    0.341E-02    0.154E-02    0.154E-02    0.302E-03    0.302E-03    0.684E-04    0.684E-04
    90.000     0.470    0.231E+00    0.677E-01    0.194E-01    0.299E-02    0.300E-02    0.135E-02    0.135E-02    0.259E-03    0.259E-03    0.588E-04    0.588E-04
    90.000     0.480    0.219E+00    0.626E-01    0.171E-01    0.261E-02    0.262E-02    0.118E-02    0.118E-02    0.222E-03    0.222E-03    0.504E-04    0.504E-04
    90.000     0.490    0.208E+00    0.577E-01    0.150E-01    0.228E-02    0.228E-02    0.103E-02    0.103E-02    0.189E-03    0.189E-03    0.432E-04    0.432E-04
    90.000     0.500    0.196E+00    0.531E-01    0.132E-01    0.197E-02    0.197E-02    0.886E-03    0.886E-03    0.161E-03    0.161E-03    0.369E-04    0.369E-04
    90.000     0.510    0.185E+00    0.488E-01    0.115E-01    0.169E-02    0.170E-02    0.760E-03    0.760E-03    0.137E-03    0.137E-03    0.315E-04    0.315E-04
    90.000     0.520    0.174E+00    0.447E-01    0.101E-01    0.145E-02    0.145E-02    0.648E-03    0.648E-03    0.116E-03    0.116E-03    0.268E-04    0.268E-04
    90.000     0.530    0.164E+00    0.408E-01    0.879E-02    0.122E-02    0.122E-02    0.548E-03    0.548E-03    0.979E-04    0.979E-04    0.228E-04    0.228E-04
    90.000     0.540    0.154E+00    0.371E-01    0.766E-02    0.102E-02    0.102E-02    0.458E-03    0.458E-03    0.825E-04    0.825E-04    0.193E-04    0.193E-04
    90.000     0.550    0.144E+00    0.337E-01    0.666E-02    0.843E-03    0.843E-03    0.379E-03    0.379E-03    0.693E-04    0.693E-04    0.163E-04    0.163E-04
    90.000     0.560    0.135E+00    0.305E-01    0.577E-02    0.684E-03    0.684E-03    0.308E-03    0.308E-03    0.580E-04    0.580E-04    0.138E-04    0.138E-04
    90.000     0.570    0.126E+00    0.275E-01    0.499E-02    0.543E-03    0.543E-03    0.246E-03    0.246E-03    0.484E-04    0.484E-04    0.116E-04    0.116E-04
    90.000     0.580    0.117E+00    0.247E-01    0.431E-02    0.419E-03    0.419E-03    0.192E-03    0.192E-03    0.403E-04    0.403E-04    0.970E-05    0.970E-05
    90.000     0.590    0.109E+00    0.221E-01    0.371E-02    0.310E-03    0.310E-03    0.144E-03    0.144E-03    0.334E-04    0.334E-04    0.811E-05    0.811E-05
    90.000     0.600    0.101E+00    0.198E-01    0.319E-02    0.216E-03    0.216E-03    0.103E-03    0.103E-03    0.276E-04    0.276E-04    0.676E-05    0.676E-05
    90.000     0.610    0.931E-01    0.176E-01    0.273E-02    0.134E-03    0.134E-03    0.671E-04    0.671E-04    0.227E-04    0.227E-04    0.562E-05    0.562E-05
    90.000     0.620    0.858E-01    0.156E-01    0.233E-02    0.614E-04    0.614E-04    0.352E-04    0.352E-04    0.186E-04    0.186E-04    0.465E-05    0.465E-05
    90.000     0.630    0.788E-01    0.137E-01    0.199E-02    0.900E-05    0.900E-05    0.113E-04    0.113E-04    0.152E-04    0.152E-04    0.384E-05    0.384E-05
    90.000     0.640    0.723E-01    0.120E-01    0.169E-02    0.000E+00    0.000E+00    0.181E-05    0.181E-05    0.123E-04    0.123E-04    0.316E-05    0.316E-05
    90.000     0.650    0.661E-01    0.105E-01    0.143E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.998E-05    0.998E-05    0.259E-05    0.259E-05
    90.000     0.660    0.602E-01    0.914E-02    0.121E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.804E-05    0.804E-05    0.211E-05    0.211E-05
    90.000     0.670    0.546E-01    0.790E-02    0.101E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.644E-05    0.644E-05    0.171E-05    0.171E-05
    90.000     0.680    0.494E-01    0.679E-02    0.847E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.513E-05    0.513E-05    0.138E-05    0.138E-05
    90.000     0.690    0.446E-01    0.580E-02    0.706E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.407E-05    0.407E-05    0.111E-05    0.111E-05
    90.000     0.700    0.400E-01    0.493E-02    0.586E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.321E-05    0.321E-05    0.890E-06    0.890E-06
    90.000     0.710    0.358E-01    0.415E-02    0.483E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.251E-05    0.251E-05    0.706E-06    0.706E-06
    90.000     0.720    0.318E-01    0.347E-02    0.397E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.195E-05    0.195E-05    0.558E-06    0.558E-06
    90.000     0.730    0.282E-01    0.288E-02    0.324E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.150E-05    0.150E-05    0.437E-06    0.437E-06
    90.000     0.740    0.249E-01    0.237E-02    0.263E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.115E-05    0.115E-05    0.341E-06    0.341E-06
    90.000     0.750    0.218E-01    0.193E-02    0.212E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.875E-06    0.875E-06    0.263E-06    0.263E-06
    90.000     0.760    0.190E-01    0.155E-02    0.170E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.659E-06    0.659E-06    0.201E-06    0.201E-06
    90.000     0.770    0.164E-01    0.123E-02    0.135E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.492E-06    0.492E-06    0.153E-06    0.153E-06
    90.000     0.780    0.141E-01    0.963E-03    0.106E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.362E-06    0.362E-06    0.114E-06    0.114E-06
    90.000     0.790    0.120E-01    0.751E-03    0.830E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.265E-06    0.265E-06    0.850E-07    0.850E-07
    90.000     0.800    0.102E-01    0.619E-03    0.640E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.190E-06    0.190E-06    0.620E-07    0.620E-07
    90.000     0.810    0.863E-02    0.522E-03    0.488E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.136E-06    0.136E-06    0.448E-07    0.448E-07
    90.000     0.820    0.719E-02    0.417E-03    0.368E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.946E-07    0.946E-07    0.318E-07    0.318E-07
    90.000     0.830    0.590E-02    0.312E-03    0.273E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.650E-07    0.650E-07    0.222E-07    0.222E-07
    90.000     0.840    0.477E-02    0.225E-03    0.199E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.439E-07    0.439E-07    0.152E-07    0.152E-07
    90.000     0.850    0.381E-02    0.162E-03    0.142E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.287E-07    0.287E-07    0.101E-07    0.101E-07
    90.000     0.860    0.300E-02    0.114E-03    0.100E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.186E-07    0.186E-07    0.661E-08    0.661E-08
    90.000     0.870    0.231E-02    0.781E-04    0.682E-05    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.114E-07    0.114E-07    0.412E-08    0.412E-08
    90.000     0.880    0.175E-02    0.520E-04    0.454E-05    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.694E-08    0.694E-08    0.252E-08    0.252E-08
    90.000     0.890    0.128E-02    0.332E-04    0.290E-05    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.395E-08    0.395E-08    0.145E-08    0.145E-08
    90.000     0.900    0.917E-03    0.204E-04    0.178E-05    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.215E-08    0.215E-08    0.800E-09    0.800E-09
    90.000     0.910    0.631E-03    0.119E-04    0.104E-05    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.112E-08    0.112E-08    0.421E-09    0.421E-09
    90.000     0.920    0.415E-03    0.642E-05    0.561E-06    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.509E-09    0.509E-09    0.195E-09    0.195E-09
    90.000     0.930    0.258E-03    0.335E-05    0.292E-06    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.252E-09    0.252E-09    0.969E-10    0.969E-10
    90.000     0.940    0.148E-03    0.144E-05    0.125E-06    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.872E-10    0.872E-10    0.351E-10    0.351E-10
    90.000     0.950    0.762E-04    0.600E-06    0.517E-07    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.431E-10    0.431E-10    0.177E-10    0.177E-10
    90.000     0.960    0.309E-04    0.166E-06    0.141E-07    0.271E-07    0.271E-07    0.108E-07    0.108E-07    0.170E-10    0.170E-10    0.718E-11    0.718E-11
    90.000     0.970    0.612E-05    0.822E-09    0.000E+00    0.650E-07    0.650E-07    0.260E-07    0.260E-07    0.171E-11    0.171E-11    0.867E-12    0.867E-12
    90.000     0.980    0.000E+00    0.300E-07    0.274E-08    0.863E-07    0.863E-07    0.345E-07    0.345E-07    0.140E-11    0.140E-11    0.345E-12    0.345E-12
    90.000     0.990    0.000E+00    0.875E-07    0.787E-08    0.714E-07    0.714E-07    0.286E-07    0.286E-07    0.476E-11    0.476E-11    0.149E-11    0.149E-11

