     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    90.000     0.010    0.604E+00    0.541E+00    0.670E+01    0.401E+00    0.422E+00    0.303E+00    0.303E+00    0.230E+00    0.230E+00    0.771E-01    0.771E-01
    90.000     0.020    0.588E+00    0.502E+00    0.471E+01    0.301E+00    0.322E+00    0.216E+00    0.216E+00    0.152E+00    0.152E+00    0.478E-01    0.478E-01
    90.000     0.030    0.594E+00    0.484E+00    0.362E+01    0.245E+00    0.266E+00    0.169E+00    0.169E+00    0.110E+00    0.110E+00    0.332E-01    0.332E-01
    90.000     0.040    0.605E+00    0.475E+00    0.297E+01    0.210E+00    0.232E+00    0.140E+00    0.140E+00    0.862E-01    0.862E-01    0.255E-01    0.255E-01
    90.000     0.050    0.614E+00    0.465E+00    0.247E+01    0.181E+00    0.206E+00    0.118E+00    0.118E+00    0.681E-01    0.681E-01    0.198E-01    0.198E-01
    90.000     0.060    0.622E+00    0.455E+00    0.209E+01    0.158E+00    0.185E+00    0.102E+00    0.102E+00    0.551E-01    0.551E-01    0.159E-01    0.159E-01
    90.000     0.070    0.628E+00    0.445E+00    0.178E+01    0.139E+00    0.169E+00    0.885E-01    0.885E-01    0.451E-01    0.451E-01    0.129E-01    0.129E-01
    90.000     0.080    0.632E+00    0.435E+00    0.153E+01    0.122E+00    0.154E+00    0.776E-01    0.776E-01    0.373E-01    0.373E-01    0.106E-01    0.106E-01
    90.000     0.090    0.635E+00    0.424E+00    0.132E+01    0.108E+00    0.141E+00    0.685E-01    0.685E-01    0.311E-01    0.311E-01    0.882E-02    0.882E-02
    90.000     0.100    0.636E+00    0.413E+00    0.115E+01    0.954E-01    0.130E+00    0.608E-01    0.608E-01    0.262E-01    0.262E-01    0.740E-02    0.740E-02
    90.000     0.110    0.637E+00    0.402E+00    0.101E+01    0.849E-01    0.119E+00    0.541E-01    0.541E-01    0.222E-01    0.222E-01    0.626E-02    0.626E-02
    90.000     0.120    0.635E+00    0.390E+00    0.886E+00    0.760E-01    0.109E+00    0.484E-01    0.484E-01    0.190E-01    0.190E-01    0.533E-02    0.533E-02
    90.000     0.130    0.633E+00    0.379E+00    0.782E+00    0.682E-01    0.997E-01    0.434E-01    0.434E-01    0.163E-01    0.163E-01    0.456E-02    0.456E-02
    90.000     0.140    0.630E+00    0.367E+00    0.693E+00    0.615E-01    0.909E-01    0.389E-01    0.389E-01    0.141E-01    0.141E-01    0.393E-02    0.393E-02
    90.000     0.150    0.626E+00    0.356E+00    0.617E+00    0.557E-01    0.827E-01    0.350E-01    0.350E-01    0.122E-01    0.122E-01    0.341E-02    0.341E-02
    90.000     0.160    0.620E+00    0.345E+00    0.551E+00    0.505E-01    0.750E-01    0.315E-01    0.315E-01    0.106E-01    0.106E-01    0.296E-02    0.296E-02
    90.000     0.170    0.613E+00    0.333E+00    0.493E+00    0.460E-01    0.679E-01    0.284E-01    0.284E-01    0.931E-02    0.931E-02    0.258E-02    0.258E-02
    90.000     0.180    0.606E+00    0.322E+00    0.443E+00    0.420E-01    0.612E-01    0.255E-01    0.255E-01    0.817E-02    0.817E-02    0.226E-02    0.226E-02
    90.000     0.190    0.597E+00    0.311E+00    0.399E+00    0.383E-01    0.551E-01    0.230E-01    0.230E-01    0.720E-02    0.720E-02    0.199E-02    0.199E-02
