     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    90.000     0.010    0.603E+00    0.540E+00    0.671E+01    0.400E+00    0.420E+00    0.302E+00    0.302E+00    0.230E+00    0.230E+00    0.771E-01    0.771E-01
    90.000     0.020    0.588E+00    0.502E+00    0.471E+01    0.300E+00    0.321E+00    0.216E+00    0.216E+00    0.152E+00    0.152E+00    0.478E-01    0.478E-01
    90.000     0.030    0.593E+00    0.485E+00    0.362E+01    0.244E+00    0.265E+00    0.168E+00    0.168E+00    0.110E+00    0.110E+00    0.331E-01    0.331E-01
    90.000     0.040    0.604E+00    0.476E+00    0.297E+01    0.210E+00    0.231E+00    0.140E+00    0.140E+00    0.860E-01    0.860E-01    0.254E-01    0.254E-01
    90.000     0.050    0.614E+00    0.466E+00    0.246E+01    0.181E+00    0.205E+00    0.118E+00    0.118E+00    0.680E-01    0.680E-01    0.198E-01    0.198E-01
    90.000     0.060    0.621E+00    0.456E+00    0.208E+01    0.158E+00    0.185E+00    0.102E+00    0.102E+00    0.550E-01    0.550E-01    0.159E-01    0.159E-01
    90.000     0.070    0.627E+00    0.446E+00    0.178E+01    0.139E+00    0.169E+00    0.885E-01    0.885E-01    0.451E-01    0.451E-01    0.129E-01    0.129E-01
    90.000     0.080    0.632E+00    0.435E+00    0.153E+01    0.122E+00    0.154E+00    0.776E-01    0.776E-01    0.372E-01    0.372E-01    0.106E-01    0.106E-01
    90.000     0.090    0.634E+00    0.424E+00    0.132E+01    0.108E+00    0.142E+00    0.686E-01    0.686E-01    0.311E-01    0.311E-01    0.881E-02    0.881E-02
    90.000     0.100    0.636E+00    0.412E+00    0.115E+01    0.959E-01    0.130E+00    0.609E-01    0.609E-01    0.262E-01    0.262E-01    0.739E-02    0.739E-02
    90.000     0.110    0.636E+00    0.401E+00    0.101E+01    0.855E-01    0.120E+00    0.544E-01    0.544E-01    0.222E-01    0.222E-01    0.625E-02    0.625E-02
    90.000     0.120    0.635E+00    0.389E+00    0.885E+00    0.766E-01    0.110E+00    0.486E-01    0.486E-01    0.190E-01    0.190E-01    0.533E-02    0.533E-02
