1.080000 8.12203992e-08 7.63141619e-08 8.51543537e-08 7.21001119e-08 8.80733280e-08
1.082636 1.17018379e-07 1.10123869e-07 1.22551808e-07 1.04200453e-07 1.26727167e-07
1.085272 1.53157971e-07 1.44292236e-07 1.60249056e-07 1.36796737e-07 1.65649533e-07
1.087908 1.89639483e-07 1.78903235e-07 1.98221473e-07 1.69820654e-07 2.04843241e-07
1.090544 2.26235162e-07 2.13677603e-07 2.36240060e-07 2.03032485e-07 2.44098587e-07
1.093181 2.62290776e-07 2.48075600e-07 2.73634676e-07 2.35895325e-07 2.82631595e-07
1.095817 2.98678837e-07 2.82884831e-07 3.11284358e-07 2.69261913e-07 3.21447682e-07
1.098453 3.35399723e-07 3.18100532e-07 3.49223753e-07 3.03019279e-07 3.60531743e-07
1.101089 3.73957020e-07 3.54971727e-07 3.89008505e-07 3.38397313e-07 4.01498713e-07
1.103725 4.15008160e-07 3.94418020e-07 4.31359344e-07 3.76453983e-07 4.45048513e-07
1.106361 4.56427511e-07 4.34079177e-07 4.74142510e-07 4.15231847e-07 4.88896891e-07
1.108997 4.98215566e-07 4.74338161e-07 5.17225595e-07 4.54267805e-07 5.33111529e-07
1.111633 5.44279156e-07 5.18605454e-07 5.64541397e-07 4.97091381e-07 5.82175258e-07
1.114269 5.93158232e-07 5.65704666e-07 6.14816745e-07 5.42848483e-07 6.33752675e-07
1.116905 6.42465863e-07 6.13447745e-07 6.65422459e-07 5.89210966e-07 6.85645942e-07
1.119542 6.92202700e-07 6.61786218e-07 7.16419543e-07 6.36173120e-07 7.37823256e-07
1.122178 7.50085025e-07 7.18173650e-07 7.75797072e-07 6.90814644e-07 7.98713924e-07
1.124814 8.10099815e-07 7.76218425e-07 8.37179112e-07 7.47649658e-07 8.61682584e-07
1.127450 8.70630950e-07 8.35013323e-07 8.99087075e-07 8.05085689e-07 9.25116419e-07
1.130086 9.32113354e-07 8.94614272e-07 9.61983020e-07 8.63098822e-07 9.89725466e-07
1.132722 1.00705294e-06 9.66928514e-07 1.03848665e-06 9.33735132e-07 1.06836958e-06
1.135358 1.08263145e-06 1.04016543e-06 1.11580505e-06 1.00539770e-06 1.14729539e-06
1.137994 1.15885001e-06 1.11418360e-06 1.19378845e-06 1.07781809e-06 1.22755578e-06
1.140630 1.24016402e-06 1.19361970e-06 1.27693216e-06 1.15441359e-06 1.31259184e-06
1.143266 1.33639545e-06 1.28723682e-06 1.37533891e-06 1.24611304e-06 1.41324901e-06
1.145903 1.43343607e-06 1.38153461e-06 1.47435707e-06 1.33844036e-06 1.51462594e-06
1.148539 1.53128741e-06 1.47734477e-06 1.57450101e-06 1.43146789e-06 1.61732870e-06
1.151175 1.64116708e-06 1.58405740e-06 1.68658514e-06 1.53716029e-06 1.73156329e-06
1.153811 1.76597174e-06 1.70575278e-06 1.81443793e-06 1.65618053e-06 1.86137702e-06
1.156447 1.89181281e-06 1.82883044e-06 1.94289699e-06 1.77687877e-06 1.99240052e-06
1.159083 2.01869237e-06 1.95294018e-06 2.07228942e-06 1.89893702e-06 2.12451522e-06
1.161719 2.16174359e-06 2.09240983e-06 2.21875970e-06 2.03593620e-06 2.27382921e-06
1.164355 2.31407338e-06 2.24077384e-06 2.37461016e-06 2.18185928e-06 2.43204666e-06
1.166991 2.48084381e-06 2.40370897e-06 2.54483985e-06 2.34132317e-06 2.60566048e-06
1.169628 2.65326654e-06 2.57205670e-06 2.72069336e-06 2.50650259e-06 2.78505127e-06
1.172264 2.84245759e-06 2.75669864e-06 2.91381946e-06 2.68933138e-06 2.98186416e-06
1.174900 3.03572460e-06 2.94575112e-06 3.11093415e-06 2.87551761e-06 3.18314080e-06
1.177536 3.24711914e-06 3.15196109e-06 3.32724121e-06 3.07966369e-06 3.40238954e-06
1.180172 3.46181792e-06 3.36143878e-06 3.54688379e-06 3.28782155e-06 3.62567413e-06
1.182808 3.69177680e-06 3.58546496e-06 3.78215840e-06 3.51067355e-06 3.86512431e-06
1.185444 3.92464493e-06 3.81341953e-06 4.02027476e-06 3.73580357e-06 4.10658363e-06
1.188080 4.16470909e-06 4.04887292e-06 4.26626832e-06 3.96421560e-06 4.35459844e-06
1.190716 4.40786908e-06 4.28657712e-06 4.51508406e-06 4.19926507e-06 4.60562238e-06
1.193352 4.65595978e-06 4.53022834e-06 4.76711590e-06 4.43860696e-06 4.86404695e-06
1.195989 4.90227754e-06 4.77258355e-06 5.01735198e-06 4.67537150e-06 5.11908947e-06
1.198625 5.14429099e-06 5.00854210e-06 5.26461207e-06 4.90783419e-06 5.37096815e-06
1.201261 5.37753146e-06 5.23872402e-06 5.50248433e-06 5.13117380e-06 5.61417353e-06
1.203897 5.60089975e-06 5.45924873e-06 5.73082345e-06 5.34592944e-06 5.84549248e-06
1.206533 5.80575856e-06 5.66092873e-06 5.93962173e-06 5.54377113e-06 6.05736636e-06
1.209169 5.99755020e-06 5.85028284e-06 6.13510855e-06 5.73034573e-06 6.25616690e-06
1.211805 6.16879604e-06 6.01856520e-06 6.30955533e-06 5.89762441e-06 6.43358924e-06
1.214441 6.31369252e-06 6.16236594e-06 6.45809567e-06 6.04027121e-06 6.58396331e-06
1.217077 6.43394663e-06 6.28156091e-06 6.57919380e-06 6.15700453e-06 6.70972881e-06
1.219713 6.52929260e-06 6.37742404e-06 6.67665697e-06 6.24614294e-06 6.80858494e-06
1.222350 6.58901283e-06 6.43731553e-06 6.73660620e-06 6.30595220e-06 6.87325703e-06
1.224986 6.64509044e-06 6.49235218e-06 6.79532162e-06 6.36027037e-06 6.92846936e-06
1.227622 6.66410553e-06 6.51295073e-06 6.81555370e-06 6.38177431e-06 6.94716638e-06
1.230258 6.67381446e-06 6.52301734e-06 6.82505323e-06 6.39343638e-06 6.95649911e-06
1.232894 6.65616032e-06 6.50508801e-06 6.80771713e-06 6.37715633e-06 6.93746873e-06
1.235530 6.63367525e-06 6.48451120e-06 6.78547387e-06 6.35622505e-06 6.91521398e-06
1.238166 6.59284084e-06 6.44474167e-06 6.74272822e-06 6.31782219e-06 6.87470577e-06
1.240802 6.54692991e-06 6.40151036e-06 6.69665937e-06 6.27210524e-06 6.82703042e-06
1.243438 6.48999140e-06 6.34796820e-06 6.63968462e-06 6.21817450e-06 6.76848500e-06
1.246074 6.43241693e-06 6.29143655e-06 6.58182951e-06 6.16314760e-06 6.70876088e-06
1.248711 6.37420553e-06 6.23564408e-06 6.52301510e-06 6.10835731e-06 6.64576823e-06
1.251347 6.31688057e-06 6.17916220e-06 6.46541458e-06 6.05660131e-06 6.58943175e-06
1.253983 6.26038401e-06 6.12260598e-06 6.40789967e-06 6.00135516e-06 6.53548884e-06
1.256619 6.20325814e-06 6.06624079e-06 6.34845045e-06 5.94647910e-06 6.47487139e-06
1.259255 6.14550223e-06 6.00736549e-06 6.29076326e-06 5.88934983e-06 6.41388484e-06
1.261891 6.10063580e-06 5.96386665e-06 6.24586414e-06 5.84555032e-06 6.36600552e-06
1.264527 6.06057485e-06 5.92378917e-06 6.20599717e-06 5.80567198e-06 6.32570984e-06
1.267163 6.02001144e-06 5.88323572e-06 6.16430928e-06 5.76536762e-06 6.28431133e-06
1.269799 5.97894553e-06 5.84303160e-06 6.12249417e-06 5.72514140e-06 6.24669473e-06
1.272436 5.96092286e-06 5.82467272e-06 6.10441975e-06 5.70605677e-06 6.23103115e-06
1.275072 5.94450588e-06 5.80931974e-06 6.09011874e-06 5.68918582e-06 6.21693604e-06
1.277708 5.92776318e-06 5.79212093e-06 6.07211913e-06 5.67392447e-06 6.20033672e-06
1.280344 5.91421150e-06 5.77929161e-06 6.05876345e-06 5.66074124e-06 6.18405816e-06
1.282980 5.92387255e-06 5.78757697e-06 6.06853385e-06 5.66931060e-06 6.19273123e-06
1.285616 5.93338498e-06 5.79617724e-06 6.07876726e-06 5.67720173e-06 6.20365949e-06
1.288252 5.94275106e-06 5.80606898e-06 6.08833765e-06 5.68610427e-06 6.21620814e-06
1.290888 5.96079456e-06 5.82363507e-06 6.10723393e-06 5.70152022e-06 6.23659976e-06
1.293524 5.99616116e-06 5.85870956e-06 6.14358673e-06 5.73478370e-06 6.27513585e-06
1.296160 6.03154852e-06 5.89375587e-06 6.18025621e-06 5.76852867e-06 6.31352384e-06
1.298797 6.06696031e-06 5.92705543e-06 6.21662268e-06 5.80235300e-06 6.35043224e-06
1.301433 6.11577715e-06 5.97527617e-06 6.26737918e-06 5.84847564e-06 6.40425735e-06
1.304069 6.17597090e-06 6.03433266e-06 6.32867290e-06 5.90539242e-06 6.46806203e-06
1.306705 6.23634193e-06 6.09450780e-06 6.39032694e-06 5.96253584e-06 6.53207732e-06
1.309341 6.29689539e-06 6.15380993e-06 6.45252510e-06 6.02006458e-06 6.59602772e-06
1.311977 6.37456995e-06 6.23065480e-06 6.53164694e-06 6.09436238e-06 6.67809319e-06
1.314613 6.45818157e-06 6.31274380e-06 6.61633234e-06 6.17595424e-06 6.76534017e-06
1.317249 6.54210675e-06 6.39451653e-06 6.70264276e-06 6.25779354e-06 6.85296927e-06
1.319885 6.62635225e-06 6.47737501e-06 6.78972865e-06 6.33953274e-06 6.94454580e-06
1.322521 6.72979382e-06 6.57950980e-06 6.89500160e-06 6.44005832e-06 7.05579666e-06
1.325158 6.83450961e-06 6.68061428e-06 7.00050147e-06 6.54182313e-06 7.16595899e-06
1.327794 6.93965241e-06 6.78424850e-06 7.10813116e-06 6.64497498e-06 7.27389404e-06
1.330430 7.04768675e-06 6.88951173e-06 7.22023719e-06 6.75223698e-06 7.38381781e-06
1.333066 7.16879645e-06 7.00816244e-06 7.34342711e-06 6.87158272e-06 7.50930987e-06
1.335702 7.29040118e-06 7.12841831e-06 7.46797738e-06 6.99011622e-06 7.63582310e-06
1.338338 7.41251140e-06 7.24879200e-06 7.59101897e-06 7.10867529e-06 7.76254175e-06
1.340974 7.53812280e-06 7.37145022e-06 7.71976141e-06 7.23110889e-06 7.89426306e-06
1.343610 7.66934630e-06 7.50055934e-06 7.85252829e-06 7.35810728e-06 8.02851903e-06
1.346246 7.80109789e-06 7.62907227e-06 7.98688461e-06 7.48574567e-06 8.16130694e-06
1.348883 7.93338961e-06 7.76073878e-06 8.11997956e-06 7.61426284e-06 8.29510115e-06
1.351519 8.06582201e-06 7.89174723e-06 8.25346300e-06 7.74433175e-06 8.42962241e-06
1.354155 8.19846166e-06 8.02444124e-06 8.38597302e-06 7.87536736e-06 8.56603700e-06
1.356791 8.33160983e-06 8.15459923e-06 8.52008451e-06 8.00600135e-06 8.70102860e-06
1.359427 8.46527972e-06 8.28613381e-06 8.65445545e-06 8.13379796e-06 8.83817215e-06
