     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     3.244     0.010    0.393E+00    0.345E+00    0.315E+01    0.236E+00    0.256E+00    0.129E+00    0.129E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00
     3.244     0.020    0.437E+00    0.375E+00    0.305E+01    0.203E+00    0.224E+00    0.108E+00    0.108E+00    0.380E-01    0.380E-01    0.000E+00    0.000E+00
     3.244     0.030    0.479E+00    0.399E+00    0.287E+01    0.183E+00    0.204E+00    0.956E-01    0.956E-01    0.302E-01    0.302E-01    0.000E+00    0.000E+00
     3.244     0.040    0.516E+00    0.416E+00    0.265E+01    0.170E+00    0.190E+00    0.869E-01    0.869E-01    0.247E-01    0.247E-01    0.000E+00    0.000E+00
     3.244     0.050    0.548E+00    0.429E+00    0.243E+01    0.157E+00    0.179E+00    0.795E-01    0.795E-01    0.204E-01    0.204E-01    0.000E+00    0.000E+00
     3.244     0.060    0.574E+00    0.437E+00    0.221E+01    0.145E+00    0.170E+00    0.732E-01    0.732E-01    0.171E-01    0.171E-01    0.000E+00    0.000E+00
     3.244     0.070    0.596E+00    0.442E+00    0.201E+01    0.133E+00    0.163E+00    0.677E-01    0.677E-01    0.144E-01    0.144E-01    0.000E+00    0.000E+00
     3.244     0.080    0.615E+00    0.445E+00    0.182E+01    0.121E+00    0.156E+00    0.627E-01    0.627E-01    0.122E-01    0.122E-01    0.000E+00    0.000E+00
     3.244     0.090    0.632E+00    0.446E+00    0.165E+01    0.110E+00    0.149E+00    0.582E-01    0.582E-01    0.104E-01    0.104E-01    0.000E+00    0.000E+00
     3.244     0.100    0.646E+00    0.444E+00    0.149E+01    0.101E+00    0.143E+00    0.540E-01    0.540E-01    0.894E-02    0.894E-02    0.000E+00    0.000E+00
     3.244     0.110    0.659E+00    0.442E+00    0.135E+01    0.917E-01    0.136E+00    0.502E-01    0.502E-01    0.771E-02    0.771E-02    0.000E+00    0.000E+00
     3.244     0.120    0.669E+00    0.438E+00    0.122E+01    0.838E-01    0.129E+00    0.466E-01    0.466E-01    0.669E-02    0.669E-02    0.000E+00    0.000E+00
     3.244     0.130    0.678E+00    0.433E+00    0.110E+01    0.768E-01    0.122E+00    0.432E-01    0.432E-01    0.583E-02    0.583E-02    0.000E+00    0.000E+00
     3.244     0.140    0.686E+00    0.427E+00    0.998E+00    0.707E-01    0.114E+00    0.400E-01    0.400E-01    0.510E-02    0.510E-02    0.000E+00    0.000E+00
     3.244     0.150    0.692E+00    0.420E+00    0.906E+00    0.652E-01    0.107E+00    0.371E-01    0.371E-01    0.449E-02    0.449E-02    0.000E+00    0.000E+00
     3.244     0.160    0.697E+00    0.413E+00    0.823E+00    0.603E-01    0.991E-01    0.343E-01    0.343E-01    0.396E-02    0.396E-02    0.000E+00    0.000E+00
     3.244     0.170    0.700E+00    0.406E+00    0.750E+00    0.559E-01    0.918E-01    0.317E-01    0.317E-01    0.351E-02    0.351E-02    0.000E+00    0.000E+00
     3.244     0.180    0.702E+00    0.398E+00    0.684E+00    0.520E-01    0.846E-01    0.292E-01    0.292E-01    0.312E-02    0.312E-02    0.000E+00    0.000E+00
     3.244     0.190    0.702E+00    0.390E+00    0.626E+00    0.484E-01    0.777E-01    0.269E-01    0.269E-01    0.279E-02    0.279E-02    0.000E+00    0.000E+00
     3.244     0.200    0.701E+00    0.381E+00    0.574E+00    0.451E-01    0.711E-01    0.247E-01    0.247E-01    0.250E-02    0.250E-02    0.000E+00    0.000E+00
     3.244     0.210    0.699E+00    0.373E+00    0.527E+00    0.420E-01    0.649E-01    0.227E-01    0.227E-01    0.224E-02    0.224E-02    0.000E+00    0.000E+00
     3.244     0.220    0.695E+00    0.364E+00    0.486E+00    0.392E-01    0.589E-01    0.208E-01    0.208E-01    0.201E-02    0.201E-02    0.000E+00    0.000E+00
     3.244     0.230    0.690E+00    0.355E+00    0.448E+00    0.365E-01    0.534E-01    0.191E-01    0.191E-01    0.181E-02    0.181E-02    0.000E+00    0.000E+00
     3.244     0.240    0.684E+00    0.346E+00    0.415E+00    0.340E-01    0.483E-01    0.174E-01    0.174E-01    0.163E-02    0.163E-02    0.000E+00    0.000E+00
     3.244     0.250    0.677E+00    0.337E+00    0.385E+00    0.315E-01    0.435E-01    0.159E-01    0.159E-01    0.148E-02    0.148E-02    0.000E+00    0.000E+00
     3.244     0.260    0.669E+00    0.327E+00    0.357E+00    0.292E-01    0.391E-01    0.145E-01    0.145E-01    0.133E-02    0.133E-02    0.000E+00    0.000E+00
     3.244     0.270    0.659E+00    0.318E+00    0.333E+00    0.271E-01    0.351E-01    0.132E-01    0.132E-01    0.121E-02    0.121E-02    0.000E+00    0.000E+00
     3.244     0.280    0.649E+00    0.308E+00    0.310E+00    0.249E-01    0.314E-01    0.119E-01    0.119E-01    0.109E-02    0.109E-02    0.000E+00    0.000E+00
     3.244     0.290    0.638E+00    0.298E+00    0.289E+00    0.229E-01    0.281E-01    0.108E-01    0.108E-01    0.984E-03    0.984E-03    0.000E+00    0.000E+00
     3.244     0.300    0.626E+00    0.288E+00    0.270E+00    0.210E-01    0.251E-01    0.976E-02    0.976E-02    0.889E-03    0.889E-03    0.000E+00    0.000E+00
     3.244     0.310    0.614E+00    0.278E+00    0.252E+00    0.192E-01    0.224E-01    0.880E-02    0.880E-02    0.802E-03    0.802E-03    0.000E+00    0.000E+00
     3.244     0.320    0.600E+00    0.267E+00    0.236E+00    0.175E-01    0.199E-01    0.792E-02    0.792E-02    0.722E-03    0.722E-03    0.000E+00    0.000E+00
     3.244     0.330    0.586E+00    0.257E+00    0.221E+00    0.159E-01    0.177E-01    0.711E-02    0.711E-02    0.650E-03    0.650E-03    0.000E+00    0.000E+00
     3.244     0.340    0.572E+00    0.246E+00    0.206E+00    0.144E-01    0.157E-01    0.637E-02    0.637E-02    0.584E-03    0.584E-03    0.000E+00    0.000E+00
     3.244     0.350    0.557E+00    0.236E+00    0.193E+00    0.129E-01    0.140E-01    0.569E-02    0.569E-02    0.524E-03    0.524E-03    0.000E+00    0.000E+00
     3.244     0.360    0.542E+00    0.225E+00    0.180E+00    0.116E-01    0.124E-01    0.508E-02    0.508E-02    0.469E-03    0.469E-03    0.000E+00    0.000E+00
     3.244     0.370    0.526E+00    0.215E+00    0.169E+00    0.104E-01    0.109E-01    0.452E-02    0.452E-02    0.419E-03    0.419E-03    0.000E+00    0.000E+00
     3.244     0.380    0.510E+00    0.204E+00    0.157E+00    0.927E-02    0.966E-02    0.401E-02    0.401E-02    0.373E-03    0.373E-03    0.000E+00    0.000E+00
     3.244     0.390    0.494E+00    0.194E+00    0.147E+00    0.824E-02    0.852E-02    0.355E-02    0.355E-02    0.332E-03    0.332E-03    0.000E+00    0.000E+00
     3.244     0.400    0.478E+00    0.183E+00    0.136E+00    0.730E-02    0.749E-02    0.313E-02    0.313E-02    0.294E-03    0.294E-03    0.000E+00    0.000E+00
     3.244     0.410    0.461E+00    0.173E+00    0.127E+00    0.644E-02    0.658E-02    0.276E-02    0.276E-02    0.260E-03    0.260E-03    0.000E+00    0.000E+00
     3.244     0.420    0.445E+00    0.163E+00    0.118E+00    0.567E-02    0.576E-02    0.242E-02    0.242E-02    0.229E-03    0.229E-03    0.000E+00    0.000E+00
     3.244     0.430    0.428E+00    0.153E+00    0.109E+00    0.498E-02    0.504E-02    0.212E-02    0.212E-02    0.201E-03    0.201E-03    0.000E+00    0.000E+00
     3.244     0.440    0.412E+00    0.144E+00    0.101E+00    0.435E-02    0.439E-02    0.185E-02    0.185E-02    0.176E-03    0.176E-03    0.000E+00    0.000E+00
     3.244     0.450    0.395E+00    0.134E+00    0.930E-01    0.379E-02    0.382E-02    0.161E-02    0.161E-02    0.153E-03    0.153E-03    0.000E+00    0.000E+00
     3.244     0.460    0.378E+00    0.125E+00    0.856E-01    0.329E-02    0.331E-02    0.140E-02    0.140E-02    0.133E-03    0.133E-03    0.000E+00    0.000E+00
     3.244     0.470    0.362E+00    0.116E+00    0.786E-01    0.285E-02    0.286E-02    0.121E-02    0.121E-02    0.115E-03    0.115E-03    0.000E+00    0.000E+00
     3.244     0.480    0.346E+00    0.108E+00    0.719E-01    0.246E-02    0.247E-02    0.105E-02    0.105E-02    0.991E-04    0.991E-04    0.000E+00    0.000E+00
     3.244     0.490    0.330E+00    0.999E-01    0.657E-01    0.212E-02    0.212E-02    0.898E-03    0.898E-03    0.849E-04    0.849E-04    0.000E+00    0.000E+00
     3.244     0.500    0.314E+00    0.921E-01    0.598E-01    0.181E-02    0.182E-02    0.769E-03    0.769E-03    0.725E-04    0.725E-04    0.000E+00    0.000E+00
     3.244     0.510    0.298E+00    0.847E-01    0.543E-01    0.155E-02    0.155E-02    0.656E-03    0.656E-03    0.615E-04    0.615E-04    0.000E+00    0.000E+00
     3.244     0.520    0.283E+00    0.777E-01    0.492E-01    0.132E-02    0.132E-02    0.558E-03    0.558E-03    0.519E-04    0.519E-04    0.000E+00    0.000E+00
     3.244     0.530    0.267E+00    0.710E-01    0.444E-01    0.111E-02    0.111E-02    0.472E-03    0.472E-03    0.436E-04    0.436E-04    0.000E+00    0.000E+00
     3.244     0.540    0.253E+00    0.647E-01    0.399E-01    0.940E-03    0.940E-03    0.398E-03    0.398E-03    0.364E-04    0.364E-04    0.000E+00    0.000E+00
     3.244     0.550    0.238E+00    0.588E-01    0.358E-01    0.789E-03    0.789E-03    0.334E-03    0.334E-03    0.301E-04    0.301E-04    0.000E+00    0.000E+00
     3.244     0.560    0.224E+00    0.533E-01    0.320E-01    0.660E-03    0.660E-03    0.279E-03    0.279E-03    0.248E-04    0.248E-04    0.000E+00    0.000E+00
     3.244     0.570    0.210E+00    0.481E-01    0.284E-01    0.549E-03    0.549E-03    0.232E-03    0.232E-03    0.202E-04    0.202E-04    0.000E+00    0.000E+00
