W,GeV	Quantity	Uncertainty
1.12	0.0315807421973883	0.00079821785957687
1.13	0.0392606483604768	0.000919314765944257
1.14	0.0506200056998488	0.00107530582160337
1.15	0.0629161953074324	0.00121430312889152
1.16	0.0807346941154757	0.00140037638585527
1.17	0.101189085243489	0.00157916819045586
1.18	0.1292508256891	0.00178804422432559
1.19	0.16274758192304	0.0020296696669324
1.2	0.198559466391645	0.00227815390338297
1.21	0.229880604292372	0.00244591440784188
1.22	0.246346730851212	0.00252598325590839
1.23	0.245285364414106	0.00245990700588478
1.24	0.235120212802195	0.00233582772087995
1.25	0.216337108635805	0.0021821404579543
1.26	0.197781968367852	0.00202137893099057
1.27	0.182134221870097	0.00188559455035629
1.28	0.170079222169288	0.00177141790117911
1.29	0.159814071160262	0.00167571829356023
1.3	0.152017123096068	0.00159333911851971
1.31	0.1455983571356	0.00152352697069923
1.32	0.142665986606881	0.00147741666230531
1.33	0.139561894440407	0.00143349451883287
1.34	0.14017678414113	0.0014210284996905
1.35	0.138111260148099	0.00137907960609365
1.36	0.138678984024061	0.00135323722941075
1.37	0.138563230018228	0.00132884866460829
1.38	0.138281053217305	0.001303889044953
1.39	0.140508981531061	0.00129474470856875
1.4	0.142712497428122	0.00127568894040278
1.41	0.145633269224375	0.00126329011146873
1.42	0.150625387848313	0.00129529779740968
1.43	0.158858456351675	0.0013801767048754
1.44	0.16601535560404	0.00142408558955532
1.45	0.174800667150636	0.00151635533566261
1.46	0.187554703480968	0.00157408835125205
1.47	0.207106832238277	0.00166171624967228
1.48	0.232160909819355	0.0017778473971879
1.49	0.257896020980933	0.00190252706924809
1.5	0.277665654673113	0.00198702410435012
1.51	0.286613634876275	0.00200386269232652
1.52	0.283091796695908	0.00195955923643013
1.53	0.273238419815958	0.00188404451203748
1.54	0.258772827568487	0.00178961541020394
1.55	0.244055331107307	0.0016977022364302
1.56	0.231522587140326	0.00162263235462611
1.57	0.222393794886849	0.00156538894696143
1.58	0.218463857995379	0.0015388932737013
1.59	0.216422714377674	0.00152039446471273
1.6	0.218396565797393	0.00151901323716764
1.61	0.220840776666205	0.00152116815913751
1.62	0.225952272416066	0.00153882547228191
1.63	0.232945378751963	0.00156520623138602
1.64	0.243431807612784	0.0016084821260876
1.65	0.254359785073986	0.00165316408575302
1.66	0.267161153761086	0.00171163300500281
1.67	0.280355093522288	0.00177181994304712
1.68	0.292672246277064	0.00183816488502398
1.69	0.304521967534154	0.00190525382121126
1.7	0.311778030207304	0.00195023206954241
1.71	0.312894841643098	0.00194384850715644
1.72	0.312221487385709	0.001928924317089
1.73	0.304531108327701	0.00190817046571795
1.74	0.295921505148019	0.00188942611221331
1.75	0.287742656361566	0.00184565249434643
1.76	0.280252177169126	0.00179491574135459
1.77	0.273054335112912	0.00174985579540974
1.78	0.270149878061827	0.00175901305961842
1.79	0.268537988581016	0.0017770387338271
1.8	0.267966450083444	0.00180162221123285
1.81	0.269756550685831	0.00184517614889461
1.82	0.27159934365791	0.00188987085732249
1.83	0.273407857489091	0.00193672080387022
1.84	0.275518991454607	0.00200451308811152
1.85	0.277630125420124	0.00207306385015276
1.86	0.280364712707645	0.00218385335359933
1.87	0.286525274404362	0.00315603446517709
1.88	0.292685836101078	0.00417491716666325
1.89	0.297476974899813	0.00609064533450597
