W,GeV	Quantity	Uncertainty
1.13	0.00906957193662283	0.000876052079506409
1.14	0.0108673940667668	0.000983484159518938
1.15	0.0126875161410784	0.00108850530415992
1.16	0.0167773361009539	0.00131350820875729
1.17	0.0208283221067259	0.00149973230380753
1.18	0.024928899944095	0.00165359953092309
1.19	0.0313638785775186	0.00192536147122602
1.2	0.0374599846498352	0.00218956168926107
1.21	0.0385977724055272	0.00222641922007075
1.22	0.0425979477815426	0.00233523891022163
1.23	0.0473927915914353	0.00244142440133599
1.24	0.0465176769038498	0.00237279907607841
1.25	0.0451925020469905	0.00230237871681029
1.26	0.0435500738185124	0.00225019957063748
1.27	0.0434881082044849	0.00219549926978083
1.28	0.0430261017492275	0.00211955856905634
1.29	0.0418106457946715	0.00207164511070277
1.3	0.0420655705575455	0.00205115496971093
1.31	0.0443516306691851	0.00209272421965433
1.32	0.0447584686238649	0.00209722304505706
1.33	0.0435648619637664	0.00205194705565099
1.34	0.0425834263241536	0.00201125237659188
1.35	0.0435864186505014	0.00203471905578488
1.36	0.0464581515281296	0.00211022018962737
1.37	0.0479905703388114	0.0021529616294405
1.38	0.0489344967589059	0.00220700191737492
1.39	0.0508156301326964	0.0022324440168243
1.4	0.0523423796661986	0.00220336513870616
1.41	0.0537818631321973	0.00221488754868783
1.42	0.0551184936931456	0.00223836801961257
1.43	0.0581741445425882	0.00230093376553889
1.44	0.0647743191447272	0.00243398616514668
1.45	0.0713474733910288	0.00256312272486547
1.46	0.0756604444279719	0.00265280266274255
1.47	0.0830922050281871	0.00283857283623496
1.48	0.0942451849287543	0.00309252430100117
1.49	0.105289619697632	0.00333467302351885
1.5	0.111625394988091	0.00347564509871986
1.51	0.116251857496185	0.00355356465941235
1.52	0.114455727098498	0.00346468910967519
1.53	0.106744809429111	0.0032591118811441
1.54	0.0991573443780148	0.00305995732414942
1.55	0.0956507382779051	0.00293528542186953
1.56	0.094278622295241	0.00287436575815183
1.57	0.0905787159769316	0.00277636157434827
1.58	0.087645103552142	0.00268450204731872
1.59	0.0880989123890007	0.00266330640687763
1.6	0.0903767738705661	0.00269159359746977
1.61	0.0927323178526791	0.00273629196638734
1.62	0.0947600675927278	0.0027689189751044
1.63	0.0968030766582502	0.0027836874632552
1.64	0.101229846645705	0.00284921602355603
1.65	0.106808121745979	0.00295060545373863
1.66	0.113331533822353	0.00307596646633703
1.67	0.123034775530206	0.00325123999017059
1.68	0.132388490105569	0.0034192825834553
1.69	0.140128595814338	0.00358868277216115
1.7	0.147149281254761	0.00377116144833542
1.71	0.152118148436497	0.00392969104005476
1.72	0.154299901580725	0.00402462270058061
1.73	0.152739558187478	0.00401674933758452
1.74	0.149548028728668	0.00395267053247542
1.75	0.146592707118985	0.00386819812591714
1.76	0.143327473586395	0.00377228631583247
1.77	0.140559693259459	0.00368587078570765
1.78	0.139030067834509	0.00362945018060111
1.79	0.138646548141487	0.00360305184708003
1.8	0.140112901859071	0.0036201799704555
1.81	0.142781707068443	0.00366337567681005
1.82	0.144918748766443	0.00369961044154035
1.83	0.146125015706224	0.00372644126090113
1.84	0.148678461871584	0.00379126336825916
1.85	0.152183765065413	0.00390512960677461
1.86	0.155890313358666	0.004043227246808
1.87	0.159226825705011	0.00418366321877851
1.88	0.161962949962826	0.00436786254873198
1.89	0.165734660182446	0.0047347905846646
1.9	0.170369784843824	0.00512579078940138
1.91	0.17461835164461	0.00540409027160577
1.92	0.173692309569105	0.00522538901301914
1.93	0.171720221172151	0.00506121309675354
