W,GeV	Quantity	Uncertainty
1.12	0.0172150129590678	0.000971188775609103
1.13	0.0217760741977439	0.00106541337932338
1.14	0.0264422389315157	0.0011889312693045
1.15	0.0326039839259594	0.00132246563203572
1.16	0.0396072655225878	0.00140347703862961
1.17	0.0496098638236681	0.00157680920202742
1.18	0.060150392259227	0.00177922430532217
1.19	0.0772671618653144	0.00210882166459487
1.2	0.0952647665684392	0.002462041721677
1.21	0.109711521657507	0.00266289914647693
1.22	0.116793123322838	0.00276773420238411
1.23	0.116685220932743	0.00269526265778514
1.24	0.117326340591813	0.00259559085662215
1.25	0.11343329894266	0.00252188643453518
1.26	0.106284384784014	0.00232896979752003
1.27	0.100031272197075	0.00221393713104465
1.28	0.0966299195282265	0.0021731371718708
1.29	0.0934437604599041	0.00209667610778012
1.3	0.0905562412873894	0.00196623458202586
1.31	0.0912522690526679	0.00198985037487481
1.32	0.0873627965163292	0.00189907051662326
1.33	0.0875419020743819	0.00187732203563961
1.34	0.0895674822973259	0.00191502011506739
1.35	0.0889012743694637	0.00188664881277236
1.36	0.089247476449297	0.00187739733259521
1.37	0.0907379273347279	0.0018902175523662
1.38	0.0929748919174476	0.00191625615542524
1.39	0.095099662965414	0.00196252427671686
1.4	0.0984438970463714	0.00202010127888884
1.41	0.101160387246939	0.00205104957985699
1.42	0.104571656950633	0.00209482134313339
1.43	0.1106250209775	0.00220546011311515
1.44	0.115698060262565	0.00229850258189484
1.45	0.122959427564193	0.00240219583293206
1.46	0.134527951048953	0.00271543949897506
1.47	0.14938795862134	0.00313896553859168
1.48	0.171339714875281	0.00349522528083209
1.49	0.193675203394614	0.00386625141341612
1.5	0.216526122470448	0.00450651255012845
1.51	0.225195655545004	0.00476689603819019
1.52	0.22646852253238	0.00467978981271379
1.53	0.218915227284808	0.00445948834531725
1.54	0.209933169148307	0.00422295948482665
1.55	0.19668346583797	0.00396571595809186
1.56	0.18484743572817	0.00375839861139894
1.57	0.176590209626025	0.00362586665066606
1.58	0.17313244127938	0.00353757536907713
1.59	0.170912470020382	0.00346445967988302
1.6	0.170530596263405	0.00343931411899785
1.61	0.172218226342478	0.00343564445189482
1.62	0.176787442617028	0.00345662172203188
1.63	0.181821487499662	0.0034822921999182
1.64	0.190003346996582	0.00355970021658141
1.65	0.199025048120375	0.00364569321008283
1.66	0.212192482550491	0.00378917218554816
1.67	0.226330355619326	0.00393274932651109
1.68	0.240907155530436	0.00408249029407132
1.69	0.254813464956901	0.00421995283594427
1.7	0.26437612594928	0.00434772574251425
1.71	0.273132823842778	0.00447400930270682
1.72	0.272998114516798	0.00447830454354871
1.73	0.269412046710982	0.00443902709533521
1.74	0.265165638366579	0.00436770425424074
1.75	0.259719160691817	0.0042630250467117
1.76	0.252950332628433	0.00415537692142358
1.77	0.246236826586704	0.00406403351932169
1.78	0.240460556885298	0.00398250807566347
1.79	0.241682147247912	0.00398280946351518
1.8	0.244230064848592	0.00399818718708411
1.81	0.246193849415927	0.00400678999682496
1.82	0.248408052755807	0.00401769988722694
1.83	0.251647382838425	0.00404302494382745
1.84	0.255345297558665	0.00409004676782056
1.85	0.258561224407965	0.00413432238495559
1.86	0.261430220670222	0.00419150907133516
1.87	0.26581178315061	0.00427074233057242
1.88	0.270309514543555	0.00435211067887885
1.89	0.274523440560614	0.00443835624288686
1.9	0.278224107523328	0.00452355340291202
1.91	0.281129962315919	0.00458976217549556
1.92	0.284402179912766	0.00465620490082838
1.93	0.287844070986199	0.00472575397912792

