# Q2	W	W1	W2
3.793000e+00	1.905496e+00	9.749257e-02	3.043018e-02
3.793000e+00	1.912836e+00	9.941758e-02	3.076690e-02
3.793000e+00	1.920176e+00	1.013604e-01	3.110129e-02
3.793000e+00	1.927515e+00	1.033210e-01	3.143329e-02
3.793000e+00	1.934855e+00	1.052991e-01	3.176282e-02
3.793000e+00	1.942194e+00	1.072945e-01	3.208983e-02
3.793000e+00	1.949534e+00	1.093073e-01	3.241426e-02
3.793000e+00	1.956873e+00	1.113371e-01	3.273603e-02
3.793000e+00	1.964213e+00	1.133838e-01	3.305510e-02
3.793000e+00	1.971552e+00	1.154474e-01	3.337139e-02
3.793000e+00	1.978892e+00	1.175277e-01	3.368487e-02
3.793000e+00	1.986232e+00	1.196244e-01	3.399545e-02
3.793000e+00	1.993571e+00	1.217375e-01	3.430311e-02
3.793000e+00	2.000911e+00	1.238669e-01	3.460777e-02
3.793000e+00	2.008250e+00	1.260123e-01	3.490940e-02
3.793000e+00	2.015590e+00	1.281735e-01	3.520796e-02
3.793000e+00	2.022929e+00	1.303504e-01	3.550341e-02
3.793000e+00	2.030269e+00	1.325428e-01	3.579572e-02
3.793000e+00	2.037608e+00	1.347505e-01	3.608486e-02
3.793000e+00	2.044948e+00	1.369734e-01	3.637079e-02
3.793000e+00	2.052287e+00	1.392112e-01	3.665348e-02
3.793000e+00	2.059627e+00	1.414637e-01	3.693289e-02
3.793000e+00	2.066967e+00	1.437308e-01	3.720901e-02
3.793000e+00	2.074306e+00	1.460122e-01	3.748180e-02
3.793000e+00	2.081646e+00	1.483079e-01	3.775122e-02
3.793000e+00	2.088985e+00	1.506176e-01	3.801726e-02
3.793000e+00	2.096325e+00	1.529411e-01	3.827988e-02
3.793000e+00	2.103664e+00	1.552782e-01	3.853906e-02
3.793000e+00	2.111004e+00	1.576288e-01	3.879477e-02
3.793000e+00	2.118343e+00	1.599927e-01	3.904698e-02
3.793000e+00	2.125683e+00	1.623696e-01	3.929568e-02
3.793000e+00	2.133023e+00	1.647594e-01	3.954084e-02
3.793000e+00	2.140362e+00	1.671620e-01	3.978243e-02
3.793000e+00	2.147702e+00	1.695771e-01	4.002044e-02
3.793000e+00	2.155041e+00	1.720045e-01	4.025484e-02
3.793000e+00	2.162381e+00	1.744441e-01	4.048560e-02
3.793000e+00	2.169720e+00	1.768956e-01	4.071273e-02
3.793000e+00	2.177060e+00	1.793591e-01	4.093622e-02
3.793000e+00	2.184399e+00	1.818343e-01	4.115610e-02
3.793000e+00	2.191739e+00	1.843212e-01	4.137238e-02
3.793000e+00	2.199078e+00	1.868196e-01	4.158507e-02
3.793000e+00	2.206418e+00	1.893296e-01	4.179420e-02
3.793000e+00	2.213758e+00	1.918509e-01	4.199977e-02
3.793000e+00	2.221097e+00	1.943834e-01	4.220181e-02
3.793000e+00	2.228437e+00	1.969272e-01	4.240032e-02
3.793000e+00	2.235776e+00	1.994819e-01	4.259533e-02
3.793000e+00	2.243116e+00	2.020477e-01	4.278685e-02
3.793000e+00	2.250455e+00	2.046243e-01	4.297490e-02
3.793000e+00	2.257795e+00	2.072116e-01	4.315949e-02
3.793000e+00	2.265134e+00	2.098097e-01	4.334064e-02
3.793000e+00	2.272474e+00	2.124182e-01	4.351837e-02
3.793000e+00	2.279814e+00	2.150372e-01	4.369269e-02
3.793000e+00	2.287153e+00	2.176666e-01	4.386361e-02
3.793000e+00	2.294493e+00	2.203062e-01	4.403116e-02
3.793000e+00	2.301832e+00	2.229560e-01	4.419535e-02
3.793000e+00	2.309172e+00	2.256158e-01	4.435619e-02
3.793000e+00	2.316511e+00	2.282855e-01	4.451371e-02
3.793000e+00	2.323851e+00	2.309651e-01	4.466791e-02
3.793000e+00	2.331190e+00	2.336545e-01	4.481882e-02
3.793000e+00	2.338530e+00	2.363534e-01	4.496645e-02
3.793000e+00	2.345869e+00	2.390619e-01	4.511081e-02
3.793000e+00	2.353209e+00	2.417799e-01	4.525193e-02
3.793000e+00	2.360549e+00	2.445071e-01	4.538981e-02
3.793000e+00	2.367888e+00	2.472435e-01	4.552449e-02
3.793000e+00	2.375228e+00	2.499888e-01	4.565596e-02
3.793000e+00	2.382567e+00	2.527430e-01	4.578426e-02
3.793000e+00	2.389907e+00	2.555059e-01	4.590940e-02
3.793000e+00	2.397246e+00	2.582773e-01	4.603139e-02
3.793000e+00	2.404586e+00	2.610571e-01	4.615025e-02
3.793000e+00	2.411925e+00	2.638451e-01	4.626601e-02
3.793000e+00	2.419265e+00	2.666411e-01	4.637867e-02
3.793000e+00	2.426605e+00	2.694451e-01	4.648826e-02
3.793000e+00	2.433944e+00	2.722568e-01	4.659479e-02
3.793000e+00	2.441284e+00	2.750761e-01	4.669828e-02
3.793000e+00	2.448623e+00	2.779028e-01	4.679875e-02
3.793000e+00	2.455963e+00	2.807369e-01	4.689620e-02
3.793000e+00	2.463302e+00	2.835780e-01	4.699067e-02
3.793000e+00	2.470642e+00	2.864261e-01	4.708216e-02
3.793000e+00	2.477981e+00	2.892811e-01	4.717070e-02
3.793000e+00	2.485321e+00	2.921427e-01	4.725630e-02
3.793000e+00	2.492660e+00	2.950109e-01	4.733897e-02
3.793000e+00	2.500000e+00	2.978854e-01	4.741874e-02
