# Q2	W	W1	W2
2.774000e+00	1.424199e+00	3.307835e-02	2.102196e-02
2.774000e+00	1.431670e+00	3.448884e-02	2.168150e-02
2.774000e+00	1.439141e+00	3.593414e-02	2.234597e-02
2.774000e+00	1.446611e+00	3.741441e-02	2.301507e-02
2.774000e+00	1.454082e+00	3.892937e-02	2.368828e-02
2.774000e+00	1.461553e+00	4.047863e-02	2.436504e-02
2.774000e+00	1.469024e+00	4.206183e-02	2.504479e-02
2.774000e+00	1.476495e+00	4.367856e-02	2.572698e-02
2.774000e+00	1.483966e+00	4.532846e-02	2.641109e-02
2.774000e+00	1.491436e+00	4.701115e-02	2.709660e-02
2.774000e+00	1.498907e+00	4.872623e-02	2.778299e-02
2.774000e+00	1.506378e+00	5.047333e-02	2.846978e-02
2.774000e+00	1.513849e+00	5.225207e-02	2.915646e-02
2.774000e+00	1.521320e+00	5.406207e-02	2.984257e-02
2.774000e+00	1.528791e+00	5.590294e-02	3.052764e-02
2.774000e+00	1.536262e+00	5.777430e-02	3.121121e-02
2.774000e+00	1.543732e+00	5.967578e-02	3.189284e-02
2.774000e+00	1.551203e+00	6.160720e-02	3.257221e-02
2.774000e+00	1.558674e+00	6.356864e-02	3.324921e-02
2.774000e+00	1.566145e+00	6.556021e-02	3.392371e-02
2.774000e+00	1.573616e+00	6.758203e-02	3.459562e-02
2.774000e+00	1.581087e+00	6.963421e-02	3.526481e-02
2.774000e+00	1.588557e+00	7.171684e-02	3.593120e-02
2.774000e+00	1.596028e+00	7.383005e-02	3.659467e-02
2.774000e+00	1.603499e+00	7.597395e-02	3.725513e-02
2.774000e+00	1.610970e+00	7.814864e-02	3.791248e-02
2.774000e+00	1.618441e+00	8.035422e-02	3.856663e-02
2.774000e+00	1.625912e+00	8.259083e-02	3.921749e-02
2.774000e+00	1.633382e+00	8.485855e-02	3.986497e-02
2.774000e+00	1.640853e+00	8.715751e-02	4.050898e-02
2.774000e+00	1.648324e+00	8.948781e-02	4.114943e-02
2.774000e+00	1.655795e+00	9.184954e-02	4.178625e-02
2.774000e+00	1.663266e+00	9.424244e-02	4.241922e-02
2.774000e+00	1.670737e+00	9.666583e-02	4.304797e-02
2.774000e+00	1.678207e+00	9.911902e-02	4.367217e-02
2.774000e+00	1.685678e+00	1.016013e-01	4.429146e-02
2.774000e+00	1.693149e+00	1.041120e-01	4.490551e-02
2.774000e+00	1.700620e+00	1.066504e-01	4.551399e-02
2.774000e+00	1.708091e+00	1.092158e-01	4.611657e-02
2.774000e+00	1.715562e+00	1.118075e-01	4.671295e-02
2.774000e+00	1.723033e+00	1.144249e-01	4.730282e-02
2.774000e+00	1.730503e+00	1.170672e-01	4.788587e-02
2.774000e+00	1.737974e+00	1.197337e-01	4.846183e-02
2.774000e+00	1.745445e+00	1.224237e-01	4.903039e-02
2.774000e+00	1.752916e+00	1.251366e-01	4.959129e-02
2.774000e+00	1.760387e+00	1.278717e-01	5.014426e-02
2.774000e+00	1.767858e+00	1.306282e-01	5.068902e-02
2.774000e+00	1.775328e+00	1.334054e-01	5.122533e-02
2.774000e+00	1.782799e+00	1.362028e-01	5.175299e-02
2.774000e+00	1.790270e+00	1.390202e-01	5.227199e-02
2.774000e+00	1.797741e+00	1.418573e-01	5.278236e-02
2.774000e+00	1.805212e+00	1.447139e-01	5.328415e-02
2.774000e+00	1.812683e+00	1.475900e-01	5.377740e-02
2.774000e+00	1.820153e+00	1.504853e-01	5.426213e-02
2.774000e+00	1.827624e+00	1.533997e-01	5.473839e-02
2.774000e+00	1.835095e+00	1.563331e-01	5.520621e-02
2.774000e+00	1.842566e+00	1.592851e-01	5.566564e-02
2.774000e+00	1.850037e+00	1.622557e-01	5.611671e-02
2.774000e+00	1.857508e+00	1.652448e-01	5.655946e-02
2.774000e+00	1.864979e+00	1.682520e-01	5.699393e-02
2.774000e+00	1.872449e+00	1.712774e-01	5.742016e-02
2.774000e+00	1.879920e+00	1.743206e-01	5.783819e-02
2.774000e+00	1.887391e+00	1.773816e-01	5.824806e-02
2.774000e+00	1.894862e+00	1.804601e-01	5.864981e-02
2.774000e+00	1.902333e+00	1.835560e-01	5.904348e-02
2.774000e+00	1.909804e+00	1.866691e-01	5.942910e-02
2.774000e+00	1.917274e+00	1.897993e-01	5.980672e-02
2.774000e+00	1.924745e+00	1.929464e-01	6.017640e-02
2.774000e+00	1.932216e+00	1.961101e-01	6.053817e-02
2.774000e+00	1.939687e+00	1.992903e-01	6.089210e-02
2.774000e+00	1.947158e+00	2.024868e-01	6.123824e-02
2.774000e+00	1.954629e+00	2.056994e-01	6.157664e-02
2.774000e+00	1.962099e+00	2.089279e-01	6.190735e-02
2.774000e+00	1.969570e+00	2.121721e-01	6.223043e-02
2.774000e+00	1.977041e+00	2.154317e-01	6.254592e-02
2.774000e+00	1.984512e+00	2.187067e-01	6.285389e-02
2.774000e+00	1.991983e+00	2.219968e-01	6.315438e-02
2.774000e+00	1.999454e+00	2.253018e-01	6.344744e-02
2.774000e+00	2.006924e+00	2.286216e-01	6.373312e-02
2.774000e+00	2.014395e+00	2.319558e-01	6.401148e-02
2.774000e+00	2.021866e+00	2.353045e-01	6.428257e-02
2.774000e+00	2.029337e+00	2.386672e-01	6.454643e-02
2.774000e+00	2.036808e+00	2.420439e-01	6.480312e-02
2.774000e+00	2.044279e+00	2.454343e-01	6.505269e-02
2.774000e+00	2.051750e+00	2.488383e-01	6.529519e-02
2.774000e+00	2.059220e+00	2.522557e-01	6.553067e-02
2.774000e+00	2.066691e+00	2.556862e-01	6.575918e-02
2.774000e+00	2.074162e+00	2.591297e-01	6.598076e-02
2.774000e+00	2.081633e+00	2.625858e-01	6.619547e-02
2.774000e+00	2.089104e+00	2.660542e-01	6.640336e-02
2.774000e+00	2.096575e+00	2.695347e-01	6.660447e-02
2.774000e+00	2.104045e+00	2.730268e-01	6.679885e-02
2.774000e+00	2.111516e+00	2.765304e-01	6.698655e-02
2.774000e+00	2.118987e+00	2.800449e-01	6.716761e-02
2.774000e+00	2.126458e+00	2.835703e-01	6.734209e-02
2.774000e+00	2.133929e+00	2.871060e-01	6.751003e-02
2.774000e+00	2.141400e+00	2.906518e-01	6.767148e-02
2.774000e+00	2.148870e+00	2.942074e-01	6.782649e-02
2.774000e+00	2.156341e+00	2.977725e-01	6.797509e-02
2.774000e+00	2.163812e+00	3.013467e-01	6.811734e-02
2.774000e+00	2.171283e+00	3.049297e-01	6.825329e-02
2.774000e+00	2.178754e+00	3.085212e-01	6.838297e-02
2.774000e+00	2.186225e+00	3.121209e-01	6.850644e-02
2.774000e+00	2.193696e+00	3.157284e-01	6.862374e-02
2.774000e+00	2.201166e+00	3.193435e-01	6.873491e-02
2.774000e+00	2.208637e+00	3.229658e-01	6.884000e-02
2.774000e+00	2.216108e+00	3.265950e-01	6.893905e-02
2.774000e+00	2.223579e+00	3.302308e-01	6.903210e-02
2.774000e+00	2.231050e+00	3.338729e-01	6.911921e-02
2.774000e+00	2.238521e+00	3.375209e-01	6.920041e-02
2.774000e+00	2.245991e+00	3.411745e-01	6.927575e-02
2.774000e+00	2.253462e+00	3.448335e-01	6.934528e-02
2.774000e+00	2.260933e+00	3.484977e-01	6.940909e-02
2.774000e+00	2.268404e+00	3.521670e-01	6.946729e-02
2.774000e+00	2.275875e+00	3.558412e-01	6.951995e-02
2.774000e+00	2.283346e+00	3.595204e-01	6.956718e-02
2.774000e+00	2.290816e+00	3.632044e-01	6.960907e-02
2.774000e+00	2.298287e+00	3.668930e-01	6.964572e-02
2.774000e+00	2.305758e+00	3.705862e-01	6.967720e-02
2.774000e+00	2.313229e+00	3.742838e-01	6.970362e-02
2.774000e+00	2.320700e+00	3.779858e-01	6.972505e-02
2.774000e+00	2.328171e+00	3.816920e-01	6.974159e-02
2.774000e+00	2.335641e+00	3.854023e-01	6.975331e-02
2.774000e+00	2.343112e+00	3.891167e-01	6.976031e-02
2.774000e+00	2.350583e+00	3.928349e-01	6.976267e-02
2.774000e+00	2.358054e+00	3.965570e-01	6.976046e-02
2.774000e+00	2.365525e+00	4.002827e-01	6.975377e-02
2.774000e+00	2.372996e+00	4.040120e-01	6.974268e-02
2.774000e+00	2.380467e+00	4.077448e-01	6.972727e-02
2.774000e+00	2.387937e+00	4.114810e-01	6.970761e-02
2.774000e+00	2.395408e+00	4.152204e-01	6.968378e-02
2.774000e+00	2.402879e+00	4.189630e-01	6.965585e-02
2.774000e+00	2.410350e+00	4.227086e-01	6.962391e-02
2.774000e+00	2.417821e+00	4.264571e-01	6.958802e-02
2.774000e+00	2.425292e+00	4.302085e-01	6.954825e-02
2.774000e+00	2.432762e+00	4.339625e-01	6.950468e-02
2.774000e+00	2.440233e+00	4.377192e-01	6.945737e-02
2.774000e+00	2.447704e+00	4.414784e-01	6.940640e-02
2.774000e+00	2.455175e+00	4.452399e-01	6.935183e-02
2.774000e+00	2.462646e+00	4.490037e-01	6.929374e-02
2.774000e+00	2.470117e+00	4.527697e-01	6.923218e-02
2.774000e+00	2.477587e+00	4.565378e-01	6.916722e-02
2.774000e+00	2.485058e+00	4.603079e-01	6.909894e-02
2.774000e+00	2.492529e+00	4.640799e-01	6.902738e-02
2.774000e+00	2.500000e+00	4.678536e-01	6.895263e-02
