# Q2	W	W1	W2
4.435000e+00	2.122558e+00	1.174907e-01	2.826264e-02
4.435000e+00	2.129816e+00	1.193480e-01	2.849083e-02
4.435000e+00	2.137075e+00	1.212178e-01	2.871696e-02
4.435000e+00	2.144333e+00	1.231000e-01	2.894099e-02
4.435000e+00	2.151592e+00	1.249947e-01	2.916292e-02
4.435000e+00	2.158850e+00	1.269017e-01	2.938275e-02
4.435000e+00	2.166109e+00	1.288210e-01	2.960046e-02
4.435000e+00	2.173367e+00	1.307525e-01	2.981604e-02
4.435000e+00	2.180626e+00	1.326961e-01	3.002949e-02
4.435000e+00	2.187884e+00	1.346517e-01	3.024080e-02
4.435000e+00	2.195143e+00	1.366193e-01	3.044995e-02
4.435000e+00	2.202401e+00	1.385988e-01	3.065694e-02
4.435000e+00	2.209660e+00	1.405902e-01	3.086176e-02
4.435000e+00	2.216918e+00	1.425933e-01	3.106441e-02
4.435000e+00	2.224177e+00	1.446081e-01	3.126487e-02
4.435000e+00	2.231435e+00	1.466345e-01	3.146314e-02
4.435000e+00	2.238694e+00	1.486725e-01	3.165922e-02
4.435000e+00	2.245952e+00	1.507219e-01	3.185310e-02
4.435000e+00	2.253211e+00	1.527827e-01	3.204476e-02
4.435000e+00	2.260469e+00	1.548549e-01	3.223421e-02
4.435000e+00	2.267728e+00	1.569383e-01	3.242144e-02
4.435000e+00	2.274986e+00	1.590329e-01	3.260645e-02
4.435000e+00	2.282245e+00	1.611386e-01	3.278922e-02
4.435000e+00	2.289503e+00	1.632554e-01	3.296976e-02
4.435000e+00	2.296762e+00	1.653831e-01	3.314805e-02
4.435000e+00	2.304020e+00	1.675217e-01	3.332410e-02
4.435000e+00	2.311279e+00	1.696711e-01	3.349791e-02
4.435000e+00	2.318537e+00	1.718313e-01	3.366946e-02
4.435000e+00	2.325796e+00	1.740021e-01	3.383876e-02
4.435000e+00	2.333054e+00	1.761834e-01	3.400582e-02
4.435000e+00	2.340313e+00	1.783752e-01	3.417063e-02
4.435000e+00	2.347571e+00	1.805773e-01	3.433319e-02
4.435000e+00	2.354830e+00	1.827897e-01	3.449351e-02
4.435000e+00	2.362088e+00	1.850122e-01	3.465158e-02
4.435000e+00	2.369347e+00	1.872448e-01	3.480741e-02
4.435000e+00	2.376605e+00	1.894873e-01	3.496100e-02
4.435000e+00	2.383864e+00	1.917397e-01	3.511235e-02
4.435000e+00	2.391122e+00	1.940019e-01	3.526147e-02
4.435000e+00	2.398381e+00	1.962738e-01	3.540835e-02
4.435000e+00	2.405639e+00	1.985552e-01	3.555299e-02
4.435000e+00	2.412898e+00	2.008461e-01	3.569541e-02
4.435000e+00	2.420156e+00	2.031464e-01	3.583560e-02
4.435000e+00	2.427415e+00	2.054560e-01	3.597356e-02
4.435000e+00	2.434673e+00	2.077748e-01	3.610930e-02
4.435000e+00	2.441932e+00	2.101026e-01	3.624282e-02
4.435000e+00	2.449190e+00	2.124395e-01	3.637412e-02
4.435000e+00	2.456449e+00	2.147853e-01	3.650321e-02
4.435000e+00	2.463707e+00	2.171399e-01	3.663009e-02
4.435000e+00	2.470966e+00	2.195032e-01	3.675475e-02
4.435000e+00	2.478224e+00	2.218751e-01	3.687722e-02
4.435000e+00	2.485483e+00	2.242555e-01	3.699747e-02
4.435000e+00	2.492741e+00	2.266443e-01	3.711554e-02
4.435000e+00	2.500000e+00	2.290415e-01	3.723140e-02
