# Q2	W	W1	W2
9.699000e+00	1.531202e+00	1.392635e-03	3.823309e-04
9.699000e+00	1.537838e+00	1.450777e-03	3.967894e-04
9.699000e+00	1.544473e+00	1.510640e-03	4.115995e-04
9.699000e+00	1.551109e+00	1.572251e-03	4.267646e-04
9.699000e+00	1.557744e+00	1.635639e-03	4.422881e-04
9.699000e+00	1.564380e+00	1.700830e-03	4.581730e-04
9.699000e+00	1.571016e+00	1.767852e-03	4.744227e-04
9.699000e+00	1.577651e+00	1.836732e-03	4.910403e-04
9.699000e+00	1.584287e+00	1.907499e-03	5.080288e-04
9.699000e+00	1.590922e+00	1.980179e-03	5.253914e-04
9.699000e+00	1.597558e+00	2.054801e-03	5.431311e-04
9.699000e+00	1.604194e+00	2.131391e-03	5.612508e-04
9.699000e+00	1.610829e+00	2.209978e-03	5.797537e-04
9.699000e+00	1.617465e+00	2.290590e-03	5.986423e-04
9.699000e+00	1.624100e+00	2.373262e-03	6.179195e-04
9.699000e+00	1.630736e+00	2.458031e-03	6.375878e-04
9.699000e+00	1.637372e+00	2.544933e-03	6.576495e-04
9.699000e+00	1.644007e+00	2.634002e-03	6.781073e-04
9.699000e+00	1.650643e+00	2.725275e-03	6.989635e-04
9.699000e+00	1.657278e+00	2.818788e-03	7.202205e-04
9.699000e+00	1.663914e+00	2.914577e-03	7.418807e-04
9.699000e+00	1.670550e+00	3.012677e-03	7.639464e-04
9.699000e+00	1.677185e+00	3.113125e-03	7.864198e-04
9.699000e+00	1.683821e+00	3.215955e-03	8.093033e-04
9.699000e+00	1.690457e+00	3.321205e-03	8.325990e-04
9.699000e+00	1.697092e+00	3.428910e-03	8.563092e-04
9.699000e+00	1.703728e+00	3.539106e-03	8.804358e-04
9.699000e+00	1.710363e+00	3.651828e-03	9.049812e-04
9.699000e+00	1.716999e+00	3.767113e-03	9.299473e-04
9.699000e+00	1.723635e+00	3.884996e-03	9.553361e-04
9.699000e+00	1.730270e+00	4.005513e-03	9.811497e-04
9.699000e+00	1.736906e+00	4.128700e-03	1.007390e-03
9.699000e+00	1.743541e+00	4.254593e-03	1.034059e-03
9.699000e+00	1.750177e+00	4.383228e-03	1.061159e-03
9.699000e+00	1.756813e+00	4.514641e-03	1.088691e-03
9.699000e+00	1.763448e+00	4.648867e-03	1.116657e-03
9.699000e+00	1.770084e+00	4.785942e-03	1.145059e-03
9.699000e+00	1.776719e+00	4.925903e-03	1.173899e-03
9.699000e+00	1.783355e+00	5.068785e-03	1.203179e-03
9.699000e+00	1.789991e+00	5.214623e-03	1.232900e-03
9.699000e+00	1.796626e+00	5.363454e-03	1.263064e-03
9.699000e+00	1.803262e+00	5.515314e-03	1.293672e-03
9.699000e+00	1.809897e+00	5.670239e-03	1.324727e-03
9.699000e+00	1.816533e+00	5.828263e-03	1.356229e-03
9.699000e+00	1.823169e+00	5.989423e-03	1.388180e-03
9.699000e+00	1.829804e+00	6.153746e-03	1.420579e-03
9.699000e+00	1.836440e+00	6.321256e-03	1.453423e-03
9.699000e+00	1.843075e+00	6.491976e-03	1.486710e-03
9.699000e+00	1.849711e+00	6.665931e-03	1.520437e-03
9.699000e+00	1.856347e+00	6.843144e-03	1.554602e-03
9.699000e+00	1.862982e+00	7.023639e-03	1.589201e-03
9.699000e+00	1.869618e+00	7.207441e-03	1.624234e-03
9.699000e+00	1.876253e+00	7.394572e-03	1.659696e-03
9.699000e+00	1.882889e+00	7.585058e-03	1.695586e-03
9.699000e+00	1.889525e+00	7.778921e-03	1.731902e-03
9.699000e+00	1.896160e+00	7.976185e-03	1.768640e-03
9.699000e+00	1.902796e+00	8.176875e-03	1.805798e-03
9.699000e+00	1.909431e+00	8.381015e-03	1.843373e-03
9.699000e+00	1.916067e+00	8.588627e-03	1.881364e-03
9.699000e+00	1.922703e+00	8.799737e-03	1.919767e-03
9.699000e+00	1.929338e+00	9.014367e-03	1.958581e-03
9.699000e+00	1.935974e+00	9.232543e-03	1.997802e-03
9.699000e+00	1.942609e+00	9.454287e-03	2.037429e-03
9.699000e+00	1.949245e+00	9.679623e-03	2.077458e-03
9.699000e+00	1.955881e+00	9.908576e-03	2.117887e-03
9.699000e+00	1.962516e+00	1.014117e-02	2.158715e-03
9.699000e+00	1.969152e+00	1.037743e-02	2.199937e-03
9.699000e+00	1.975787e+00	1.061737e-02	2.241553e-03
9.699000e+00	1.982423e+00	1.086103e-02	2.283558e-03
9.699000e+00	1.989059e+00	1.110842e-02	2.325952e-03
9.699000e+00	1.995694e+00	1.135958e-02	2.368731e-03
9.699000e+00	2.002330e+00	1.161451e-02	2.411893e-03
9.699000e+00	2.008965e+00	1.187325e-02	2.455436e-03
9.699000e+00	2.015601e+00	1.213583e-02	2.499357e-03
9.699000e+00	2.022237e+00	1.240226e-02	2.543653e-03
9.699000e+00	2.028872e+00	1.267257e-02	2.588323e-03
9.699000e+00	2.035508e+00	1.294678e-02	2.633364e-03
9.699000e+00	2.042143e+00	1.322494e-02	2.678775e-03
9.699000e+00	2.048779e+00	1.350707e-02	2.724553e-03
9.699000e+00	2.055415e+00	1.379321e-02	2.770699e-03
9.699000e+00	2.062050e+00	1.408340e-02	2.817210e-03
9.699000e+00	2.068686e+00	1.437768e-02	2.864085e-03
9.699000e+00	2.075321e+00	1.467607e-02	2.911322e-03
9.699000e+00	2.081957e+00	1.497862e-02	2.958921e-03
9.699000e+00	2.088593e+00	1.528537e-02	3.006879e-03
9.699000e+00	2.095228e+00	1.559634e-02	3.055196e-03
9.699000e+00	2.101864e+00	1.591158e-02	3.103869e-03
9.699000e+00	2.108499e+00	1.623112e-02	3.152899e-03
9.699000e+00	2.115135e+00	1.655500e-02	3.202282e-03
9.699000e+00	2.121771e+00	1.688325e-02	3.252018e-03
9.699000e+00	2.128406e+00	1.721591e-02	3.302105e-03
9.699000e+00	2.135042e+00	1.755301e-02	3.352543e-03
9.699000e+00	2.141677e+00	1.789460e-02	3.403328e-03
9.699000e+00	2.148313e+00	1.824070e-02	3.454461e-03
9.699000e+00	2.154949e+00	1.859135e-02	3.505939e-03
9.699000e+00	2.161584e+00	1.894660e-02	3.557762e-03
9.699000e+00	2.168220e+00	1.930647e-02	3.609927e-03
9.699000e+00	2.174855e+00	1.967101e-02	3.662433e-03
9.699000e+00	2.181491e+00	2.004024e-02	3.715279e-03
9.699000e+00	2.188127e+00	2.041420e-02	3.768464e-03
9.699000e+00	2.194762e+00	2.079294e-02	3.821986e-03
9.699000e+00	2.201398e+00	2.117648e-02	3.875843e-03
9.699000e+00	2.208033e+00	2.156486e-02	3.930034e-03
9.699000e+00	2.214669e+00	2.195812e-02	3.984558e-03
9.699000e+00	2.221305e+00	2.235630e-02	4.039413e-03
9.699000e+00	2.227940e+00	2.275943e-02	4.094598e-03
9.699000e+00	2.234576e+00	2.316754e-02	4.150112e-03
9.699000e+00	2.241212e+00	2.358068e-02	4.205952e-03
9.699000e+00	2.247847e+00	2.399887e-02	4.262117e-03
9.699000e+00	2.254483e+00	2.442213e-02	4.318602e-03
9.699000e+00	2.261118e+00	2.485042e-02	4.375394e-03
9.699000e+00	2.267754e+00	2.528374e-02	4.432483e-03
9.699000e+00	2.274390e+00	2.572206e-02	4.489858e-03
9.699000e+00	2.281025e+00	2.616536e-02	4.547508e-03
9.699000e+00	2.287661e+00	2.661360e-02	4.605423e-03
9.699000e+00	2.294296e+00	2.706678e-02	4.663591e-03
9.699000e+00	2.300932e+00	2.752487e-02	4.722001e-03
9.699000e+00	2.307568e+00	2.798784e-02	4.780645e-03
9.699000e+00	2.314203e+00	2.845568e-02	4.839510e-03
9.699000e+00	2.320839e+00	2.892836e-02	4.898586e-03
9.699000e+00	2.327474e+00	2.940586e-02	4.957864e-03
9.699000e+00	2.334110e+00	2.988816e-02	5.017333e-03
9.699000e+00	2.340746e+00	3.037523e-02	5.076983e-03
9.699000e+00	2.347381e+00	3.086705e-02	5.136803e-03
9.699000e+00	2.354017e+00	3.136361e-02	5.196785e-03
9.699000e+00	2.360652e+00	3.186487e-02	5.256917e-03
9.699000e+00	2.367288e+00	3.237082e-02	5.317191e-03
9.699000e+00	2.373924e+00	3.288144e-02	5.377595e-03
9.699000e+00	2.380559e+00	3.339670e-02	5.438122e-03
9.699000e+00	2.387195e+00	3.391657e-02	5.498761e-03
9.699000e+00	2.393830e+00	3.444104e-02	5.559503e-03
9.699000e+00	2.400466e+00	3.497009e-02	5.620337e-03
9.699000e+00	2.407102e+00	3.550369e-02	5.681256e-03
9.699000e+00	2.413737e+00	3.604182e-02	5.742250e-03
9.699000e+00	2.420373e+00	3.658446e-02	5.803309e-03
9.699000e+00	2.427008e+00	3.713158e-02	5.864424e-03
9.699000e+00	2.433644e+00	3.768317e-02	5.925587e-03
9.699000e+00	2.440280e+00	3.823920e-02	5.986788e-03
9.699000e+00	2.446915e+00	3.879965e-02	6.048019e-03
9.699000e+00	2.453551e+00	3.936449e-02	6.109270e-03
9.699000e+00	2.460186e+00	3.993371e-02	6.170534e-03
9.699000e+00	2.466822e+00	4.050728e-02	6.231801e-03
9.699000e+00	2.473458e+00	4.108518e-02	6.293062e-03
9.699000e+00	2.480093e+00	4.166742e-02	6.354315e-03
9.699000e+00	2.486729e+00	4.225403e-02	6.415559e-03
9.699000e+00	2.493364e+00	4.284505e-02	6.476796e-03
9.699000e+00	2.500000e+00	4.344053e-02	6.538026e-03
