x	F1_NLO_TMC_only	F1_NLO_TMC_only_alternative	F1_NLO_TMC_HT_prelim	F2_NLO_TMC_only	F2_NLO_TMC_HT	F1_LO	F2_LO
4.594731e-01	3.023625e-01	2.474847e-01	2.445320e-01	1.975765e-01	1.952192e-01	2.229535e-01	2.048824e-01
4.600000e-01	3.017091e-01	2.468612e-01	2.439755e-01	1.972073e-01	1.949020e-01	2.222428e-01	2.044633e-01
4.624407e-01	2.986983e-01	2.439906e-01	2.414149e-01	1.955000e-01	1.934362e-01	2.189691e-01	2.025200e-01
4.654325e-01	2.950323e-01	2.405034e-01	2.383067e-01	1.934075e-01	1.916409e-01	2.150048e-01	2.001397e-01
4.684486e-01	2.913667e-01	2.370249e-01	2.352091e-01	1.913004e-01	1.898348e-01	2.110718e-01	1.977522e-01
4.700000e-01	2.894935e-01	2.352507e-01	2.336301e-01	1.902181e-01	1.889078e-01	2.090768e-01	1.965322e-01
4.714892e-01	2.877036e-01	2.335572e-01	2.321239e-01	1.891804e-01	1.880193e-01	2.071803e-01	1.953671e-01
4.745546e-01	2.840459e-01	2.301025e-01	2.290532e-01	1.870491e-01	1.861960e-01	2.033171e-01	1.929713e-01
4.776448e-01	2.803962e-01	2.266633e-01	2.259992e-01	1.849085e-01	1.843668e-01	1.994448e-01	1.905284e-01
4.800000e-01	2.776418e-01	2.240727e-01	2.237010e-01	1.832838e-01	1.829798e-01	1.964850e-01	1.886256e-01
4.807602e-01	2.767580e-01	2.232423e-01	2.229648e-01	1.827608e-01	1.825336e-01	1.955252e-01	1.880011e-01
4.839008e-01	2.731364e-01	2.198438e-01	2.199538e-01	1.806095e-01	1.806999e-01	1.915512e-01	1.853822e-01
4.870669e-01	2.695352e-01	2.164708e-01	2.169693e-01	1.784570e-01	1.788679e-01	1.875769e-01	1.827239e-01
4.900000e-01	2.662266e-01	2.133799e-01	2.142362e-01	1.764675e-01	1.771757e-01	1.839762e-01	1.802967e-01
4.902587e-01	2.659359e-01	2.131087e-01	2.139964e-01	1.762922e-01	1.770266e-01	1.836639e-01	1.800857e-01
4.934764e-01	2.623384e-01	2.097574e-01	2.110349e-01	1.741154e-01	1.751758e-01	1.798538e-01	1.775081e-01
4.967202e-01	2.587453e-01	2.064191e-01	2.080868e-01	1.719283e-01	1.733173e-01	1.761268e-01	1.749722e-01
4.999902e-01	2.551595e-01	2.030963e-01	2.051543e-01	1.697329e-01	1.714528e-01	1.724509e-01	1.724476e-01
5.000000e-01	2.551488e-01	2.030864e-01	2.051455e-01	1.697263e-01	1.714472e-01	1.724400e-01	1.724400e-01
5.032867e-01	2.515840e-01	1.997915e-01	2.022398e-01	1.675314e-01	1.695843e-01	1.687992e-01	1.699085e-01
5.066098e-01	2.480226e-01	1.965078e-01	1.993462e-01	1.653263e-01	1.677143e-01	1.651652e-01	1.673484e-01
5.099597e-01	2.444810e-01	1.932497e-01	1.964780e-01	1.631214e-01	1.658464e-01	1.615476e-01	1.647655e-01
5.100000e-01	2.444387e-01	1.932108e-01	1.964438e-01	1.630950e-01	1.658240e-01	1.615044e-01	1.647344e-01
5.133367e-01	2.409621e-01	1.900195e-01	1.936373e-01	1.609188e-01	1.639825e-01	1.579460e-01	1.621590e-01
5.167409e-01	2.374470e-01	1.868026e-01	1.908090e-01	1.587071e-01	1.621110e-01	1.543638e-01	1.595322e-01
5.200000e-01	2.341123e-01	1.837596e-01	1.881342e-01	1.565985e-01	1.603265e-01	1.509829e-01	1.570222e-01
5.201725e-01	2.339367e-01	1.835996e-01	1.879936e-01	1.564872e-01	1.602323e-01	1.508054e-01	1.568896e-01
5.236317e-01	2.304340e-01	1.804129e-01	1.851932e-01	1.542610e-01	1.583484e-01	1.472741e-01	1.542347e-01
5.271187e-01	2.269419e-01	1.772450e-01	1.824102e-01	1.520308e-01	1.564612e-01	1.437706e-01	1.515682e-01
5.300000e-01	2.240876e-01	1.746624e-01	1.801420e-01	1.502001e-01	1.549123e-01	1.409172e-01	1.493722e-01
5.306337e-01	2.234638e-01	1.740987e-01	1.796471e-01	1.497990e-01	1.545730e-01	1.402946e-01	1.488901e-01
5.341768e-01	2.200042e-01	1.709774e-01	1.769073e-01	1.475686e-01	1.526866e-01	1.368434e-01	1.461975e-01
5.377483e-01	2.165703e-01	1.678868e-01	1.741965e-01	1.453445e-01	1.508069e-01	1.334082e-01	1.434804e-01
5.400000e-01	2.144299e-01	1.659645e-01	1.725110e-01	1.439530e-01	1.496312e-01	1.312603e-01	1.417611e-01
5.413484e-01	2.131550e-01	1.648214e-01	1.715087e-01	1.431224e-01	1.489293e-01	1.299797e-01	1.407284e-01
5.449772e-01	2.097460e-01	1.617717e-01	1.688339e-01	1.408952e-01	1.470460e-01	1.265699e-01	1.379547e-01
5.486349e-01	2.063460e-01	1.587399e-01	1.661740e-01	1.386647e-01	1.451587e-01	1.232203e-01	1.352056e-01
5.500000e-01	2.050868e-01	1.576196e-01	1.651909e-01	1.378364e-01	1.444575e-01	1.220010e-01	1.342011e-01
5.523216e-01	2.029580e-01	1.557285e-01	1.635313e-01	1.364333e-01	1.432694e-01	1.199709e-01	1.325255e-01
5.560377e-01	1.995852e-01	1.527399e-01	1.609082e-01	1.342033e-01	1.413803e-01	1.168115e-01	1.299039e-01
5.597832e-01	1.962318e-01	1.497773e-01	1.583077e-01	1.319774e-01	1.394940e-01	1.136961e-01	1.272904e-01
5.600000e-01	1.960392e-01	1.496074e-01	1.581585e-01	1.318493e-01	1.393855e-01	1.135169e-01	1.271389e-01
5.635583e-01	1.929031e-01	1.468449e-01	1.557339e-01	1.297595e-01	1.376143e-01	1.105868e-01	1.246437e-01
5.673633e-01	1.896032e-01	1.439457e-01	1.531900e-01	1.275525e-01	1.357440e-01	1.074882e-01	1.219694e-01
5.700000e-01	1.873381e-01	1.419614e-01	1.514476e-01	1.260332e-01	1.344551e-01	1.053704e-01	1.201222e-01
5.711982e-01	1.863141e-01	1.410660e-01	1.506610e-01	1.253453e-01	1.338711e-01	1.044174e-01	1.192863e-01
5.750632e-01	1.830363e-01	1.382064e-01	1.481472e-01	1.231387e-01	1.319958e-01	1.013783e-01	1.165984e-01
5.789586e-01	1.797726e-01	1.353689e-01	1.456507e-01	1.209349e-01	1.301204e-01	9.835293e-02	1.138848e-01
5.800000e-01	1.789072e-01	1.346182e-01	1.449897e-01	1.203494e-01	1.296217e-01	9.754789e-02	1.131556e-01
5.828844e-01	1.765265e-01	1.325563e-01	1.431738e-01	1.187363e-01	1.282468e-01	9.532677e-02	1.111283e-01
5.868409e-01	1.733017e-01	1.297713e-01	1.407194e-01	1.165456e-01	1.263778e-01	9.233367e-02	1.083695e-01
5.900000e-01	1.707627e-01	1.275849e-01	1.387914e-01	1.148162e-01	1.249011e-01	9.002354e-02	1.062278e-01
5.908282e-01	1.701031e-01	1.270177e-01	1.382911e-01	1.143662e-01	1.245168e-01	8.943335e-02	1.056798e-01
5.948465e-01	1.669373e-01	1.243001e-01	1.358940e-01	1.122025e-01	1.226680e-01	8.664637e-02	1.030838e-01
5.988959e-01	1.637882e-01	1.216067e-01	1.335148e-01	1.100450e-01	1.208209e-01	8.390710e-02	1.005037e-01
6.000000e-01	1.629362e-01	1.208797e-01	1.328719e-01	1.094604e-01	1.203197e-01	8.316204e-02	9.979444e-02
6.029766e-01	1.606537e-01	1.189359e-01	1.311515e-01	1.078926e-01	1.189739e-01	8.114985e-02	9.786164e-02
6.070886e-01	1.575368e-01	1.162899e-01	1.288060e-01	1.057474e-01	1.171288e-01	7.841488e-02	9.520818e-02
6.100000e-01	1.553564e-01	1.144447e-01	1.271680e-01	1.042441e-01	1.158334e-01	7.655738e-02	9.340000e-02
6.112323e-01	1.544404e-01	1.136709e-01	1.264805e-01	1.036119e-01	1.152880e-01	7.579920e-02	9.266260e-02
6.154076e-01	1.513682e-01	1.110816e-01	1.241778e-01	1.014885e-01	1.134538e-01	7.331073e-02	9.023416e-02
6.196148e-01	1.483249e-01	1.085253e-01	1.219013e-01	9.938067e-02	1.116295e-01	7.080403e-02	8.774274e-02
6.200000e-01	1.480493e-01	1.082942e-01	1.216953e-01	9.918952e-02	1.114640e-01	7.056900e-02	8.750556e-02
6.238540e-01	1.453166e-01	1.060064e-01	1.196556e-01	9.729234e-02	1.098195e-01	6.816620e-02	8.504911e-02
6.281252e-01	1.423284e-01	1.035140e-01	1.174283e-01	9.521468e-02	1.080134e-01	6.553503e-02	8.232696e-02
6.300000e-01	1.410294e-01	1.024337e-01	1.164611e-01	9.431063e-02	1.072256e-01	6.444444e-02	8.120000e-02
6.324287e-01	1.393585e-01	1.010468e-01	1.152176e-01	9.314695e-02	1.062099e-01	6.311733e-02	7.983612e-02
6.367645e-01	1.364097e-01	9.860685e-02	1.130254e-01	9.109121e-02	1.044108e-01	6.089205e-02	7.754971e-02
6.400000e-01	1.342390e-01	9.681666e-02	1.114133e-01	8.957615e-02	1.030811e-01	5.924045e-02	7.582778e-02
6.411328e-01	1.334851e-01	9.619618e-02	1.108538e-01	8.904969e-02	1.026184e-01	5.864604e-02	7.519916e-02
6.455337e-01	1.305882e-01	9.381730e-02	1.087053e-01	8.702492e-02	1.008351e-01	5.627674e-02	7.265575e-02
6.499672e-01	1.277236e-01	9.147353e-02	1.065837e-01	8.502015e-02	9.906429e-02	5.390307e-02	7.007044e-02
6.500000e-01	1.277027e-01	9.145638e-02	1.065681e-01	8.500545e-02	9.905129e-02	5.388590e-02	7.005167e-02
6.544335e-01	1.248954e-01	8.916750e-02	1.044917e-01	8.303810e-02	9.730894e-02	5.164569e-02	6.759736e-02
6.589326e-01	1.220894e-01	8.688901e-02	1.024173e-01	8.107030e-02	9.555874e-02	4.953154e-02	6.527571e-02
6.600000e-01	1.214298e-01	8.635485e-02	1.019299e-01	8.060762e-02	9.514608e-02	4.905345e-02	6.475056e-02
6.634647e-01	1.193059e-01	8.463835e-02	1.003605e-01	7.911737e-02	9.381397e-02	4.755165e-02	6.309879e-02
6.680298e-01	1.165476e-01	8.241725e-02	9.832301e-02	7.718121e-02	9.207647e-02	4.559792e-02	6.092249e-02
6.700000e-01	1.153717e-01	8.147315e-02	9.745463e-02	7.635557e-02	9.133319e-02	4.472803e-02	5.993556e-02
6.726280e-01	1.138173e-01	8.022763e-02	9.630685e-02	7.526389e-02	9.034828e-02	4.352561e-02	5.855158e-02
6.772593e-01	1.111184e-01	7.807176e-02	9.431454e-02	7.336777e-02	8.863189e-02	4.140122e-02	5.607708e-02
6.800000e-01	1.095473e-01	7.682049e-02	9.315512e-02	7.226347e-02	8.762912e-02	4.022426e-02	5.470500e-02
6.819239e-01	1.084561e-01	7.595305e-02	9.235003e-02	7.149627e-02	8.693111e-02	3.946147e-02	5.382066e-02
6.866218e-01	1.058287e-01	7.387031e-02	9.041179e-02	6.964873e-02	8.524490e-02	3.774190e-02	5.183059e-02
6.900000e-01	1.039661e-01	7.239933e-02	8.903709e-02	6.833923e-02	8.404397e-02	3.652415e-02	5.040333e-02
6.913529e-01	1.032263e-01	7.181641e-02	8.849094e-02	6.781925e-02	8.356570e-02	3.601945e-02	4.980359e-02
6.961174e-01	1.006509e-01	6.979263e-02	8.658877e-02	6.600931e-02	8.189497e-02	3.419136e-02	4.760106e-02
7.000000e-01	9.858670e-02	6.817684e-02	8.506315e-02	6.455908e-02	8.054934e-02	3.272778e-02	4.581889e-02
7.009153e-01	9.810467e-02	6.780033e-02	8.470677e-02	6.422049e-02	8.023427e-02	3.239621e-02	4.541430e-02
7.057466e-01	9.558996e-02	6.584106e-02	8.284667e-02	6.245455e-02	7.858548e-02	3.073118e-02	4.337762e-02
7.100000e-01	9.341840e-02	6.415573e-02	8.123924e-02	6.093013e-02	7.715472e-02	2.933959e-02	4.166222e-02
7.106112e-01	9.310987e-02	6.391676e-02	8.101080e-02	6.071357e-02	7.695094e-02	2.914215e-02	4.141737e-02
7.155093e-01	9.066883e-02	6.203024e-02	7.920268e-02	5.900044e-02	7.533410e-02	2.757804e-02	3.946432e-02
7.200000e-01	8.847267e-02	6.034005e-02	7.757385e-02	5.746033e-02	7.387164e-02	2.618789e-02	3.771056e-02
7.204407e-01	8.825915e-02	6.017610e-02	7.741535e-02	5.731067e-02	7.372903e-02	2.605448e-02	3.754146e-02
7.254055e-01	8.587851e-02	5.835259e-02	7.564647e-02	5.564307e-02	7.213394e-02	2.458970e-02	3.567519e-02
7.300000e-01	8.371673e-02	5.670385e-02	7.403735e-02	5.413042e-02	7.067726e-02	2.328729e-02	3.399944e-02
7.304037e-01	8.352871e-02	5.656078e-02	7.389726e-02	5.399894e-02	7.055019e-02	2.317489e-02	3.385403e-02
7.354351e-01	8.121173e-02	5.480182e-02	7.216914e-02	5.237964e-02	6.897934e-02	2.180140e-02	3.206691e-02
7.400000e-01	7.915274e-02	5.324522e-02	7.063055e-02	5.094225e-02	6.757563e-02	2.060507e-02	3.049550e-02
7.404998e-01	7.892988e-02	5.307710e-02	7.046386e-02	5.078676e-02	6.742326e-02	2.047729e-02	3.032688e-02
7.455977e-01	7.668653e-02	5.138864e-02	6.878416e-02	4.922244e-02	6.588468e-02	1.920869e-02	2.864401e-02
7.500000e-01	7.479195e-02	4.996830e-02	6.736291e-02	4.790276e-02	6.457833e-02	1.815696e-02	2.723544e-02
7.507286e-01	7.448173e-02	4.973626e-02	6.712988e-02	4.768685e-02	6.436376e-02	1.798619e-02	2.700547e-02
7.558926e-01	7.230809e-02	4.811483e-02	6.549416e-02	4.617567e-02	6.285455e-02	1.680357e-02	2.540330e-02
7.600000e-01	7.061181e-02	4.685477e-02	6.421411e-02	4.499833e-02	6.166987e-02	1.590289e-02	2.417239e-02
7.610895e-01	7.016677e-02	4.652493e-02	6.387773e-02	4.468972e-02	6.135803e-02	1.567067e-02	2.385360e-02
7.663192e-01	6.805913e-02	4.496727e-02	6.228160e-02	4.322995e-02	5.987534e-02	1.459277e-02	2.236552e-02
7.700000e-01	6.660445e-02	4.389637e-02	6.117686e-02	4.222409e-02	5.884625e-02	1.386543e-02	2.135276e-02
7.715816e-01	6.598673e-02	4.344265e-02	6.070694e-02	4.179737e-02	5.840782e-02	1.355962e-02	2.092467e-02
7.768765e-01	6.395153e-02	4.195215e-02	5.915535e-02	4.039324e-02	5.695718e-02	1.256732e-02	1.952644e-02
7.800000e-01	6.277554e-02	4.109387e-02	5.825650e-02	3.958306e-02	5.611470e-02	1.200783e-02	1.873222e-02
7.822038e-01	6.195612e-02	4.049719e-02	5.762905e-02	3.901912e-02	5.552571e-02	1.162581e-02	1.818757e-02
7.875633e-01	5.999591e-02	3.907455e-02	5.612367e-02	3.767236e-02	5.410968e-02	1.073589e-02	1.691045e-02
7.900000e-01	5.911976e-02	3.844088e-02	5.544870e-02	3.707150e-02	5.347345e-02	1.034669e-02	1.634778e-02
7.929548e-01	5.806992e-02	3.768338e-02	5.463813e-02	3.635243e-02	5.270835e-02	9.885857e-03	1.567800e-02
7.983782e-01	5.617888e-02	3.632391e-02	5.317295e-02	3.505979e-02	5.132246e-02	9.077317e-03	1.449421e-02
8.000000e-01	5.562239e-02	3.592508e-02	5.274048e-02	3.468005e-02	5.091268e-02	8.846528e-03	1.415444e-02
8.038332e-01	5.432360e-02	3.499644e-02	5.172874e-02	3.379495e-02	4.995280e-02	8.322307e-03	1.337959e-02
8.093195e-01	5.250503e-02	3.370134e-02	5.030632e-02	3.255847e-02	4.860035e-02	7.612399e-03	1.232175e-02
8.100000e-01	5.228283e-02	3.354351e-02	5.013205e-02	3.240762e-02	4.843442e-02	7.526749e-03	1.219333e-02
8.148370e-01	5.072464e-02	3.243927e-02	4.890699e-02	3.135119e-02	4.726654e-02	6.930630e-03	1.129460e-02
8.200000e-01	4.910146e-02	3.129384e-02	4.762493e-02	3.025352e-02	4.604170e-02	6.325203e-03	1.037333e-02
8.203854e-01	4.898187e-02	3.120965e-02	4.753021e-02	3.017277e-02	4.595111e-02	6.281538e-03	1.030657e-02
8.259644e-01	4.727467e-02	3.001090e-02	4.617395e-02	2.902197e-02	4.465241e-02	5.674704e-03	9.374213e-03
8.300000e-01	4.606763e-02	2.916687e-02	4.521024e-02	2.821056e-02	4.372792e-02	5.264391e-03	8.738889e-03
8.315737e-01	4.560324e-02	2.884292e-02	4.483836e-02	2.789889e-02	4.337080e-02	5.110685e-03	8.499834e-03
8.372129e-01	4.396777e-02	2.770557e-02	4.352363e-02	2.680359e-02	4.210668e-02	4.585354e-03	7.677865e-03
8.400000e-01	4.317594e-02	2.715688e-02	4.288413e-02	2.627461e-02	4.149091e-02	4.338161e-03	7.288111e-03
8.428818e-01	4.236852e-02	2.659875e-02	4.223000e-02	2.573614e-02	4.086046e-02	4.089918e-03	6.894600e-03
8.485800e-01	4.080580e-02	2.552242e-02	4.095784e-02	2.469667e-02	3.963270e-02	3.625116e-03	6.152385e-03
8.500000e-01	4.042334e-02	2.525978e-02	4.064523e-02	2.444282e-02	3.933066e-02	3.515621e-03	5.976556e-03
8.543071e-01	3.928003e-02	2.447656e-02	3.970762e-02	2.368531e-02	3.842401e-02	3.200299e-03	5.468102e-03
8.600000e-01	3.780688e-02	2.347160e-02	3.849237e-02	2.271235e-02	3.724723e-02	2.818411e-03	4.847667e-03
8.600627e-01	3.779089e-02	2.346072e-02	3.847913e-02	2.270180e-02	3.723440e-02	2.814402e-03	4.841125e-03
8.658464e-01	3.633798e-02	2.247438e-02	3.727207e-02	2.174580e-02	3.606377e-02	2.461283e-03	4.262192e-03
8.700000e-01	3.532084e-02	2.178676e-02	3.642176e-02	2.107874e-02	3.523813e-02	2.226373e-03	3.873889e-03
8.716578e-01	3.492092e-02	2.151706e-02	3.608618e-02	2.081697e-02	3.491207e-02	2.136587e-03	3.724739e-03
8.774963e-01	3.353933e-02	2.058826e-02	3.492122e-02	1.991499e-02	3.377924e-02	1.838833e-03	3.227127e-03
8.800000e-01	3.295956e-02	2.019988e-02	3.442966e-02	1.953759e-02	3.330082e-02	1.720455e-03	3.028000e-03
8.833616e-01	3.219278e-02	1.968747e-02	3.377692e-02	1.903948e-02	3.266520e-02	1.570590e-03	2.774813e-03
8.892531e-01	3.088062e-02	1.881404e-02	3.265277e-02	1.818995e-02	3.156964e-02	1.330823e-03	2.366880e-03
8.900000e-01	3.071721e-02	1.870556e-02	3.251213e-02	1.808440e-02	3.143250e-02	1.302310e-03	2.318111e-03
8.951703e-01	2.960429e-02	1.796857e-02	3.155050e-02	1.736705e-02	3.049431e-02	1.115753e-03	1.997567e-03
9.000000e-01	2.859323e-02	1.730175e-02	3.067088e-02	1.671765e-02	2.963545e-02	9.588148e-04	1.725867e-03
9.011126e-01	2.836415e-02	1.715103e-02	3.047074e-02	1.657082e-02	2.943995e-02	9.250675e-04	1.667184e-03
9.070795e-01	2.715934e-02	1.636063e-02	2.941289e-02	1.580062e-02	2.840611e-02	7.584353e-04	1.375931e-03
9.100000e-01	2.658396e-02	1.598454e-02	2.890441e-02	1.543402e-02	2.790891e-02	6.848657e-04	1.246456e-03
9.130703e-01	2.598896e-02	1.559659e-02	2.837626e-02	1.505578e-02	2.739232e-02	6.125827e-04	1.118656e-03
9.190845e-01	2.485201e-02	1.485805e-02	2.736008e-02	1.433557e-02	2.639796e-02	4.858278e-04	8.930321e-04
9.200000e-01	2.468217e-02	1.474804e-02	2.720746e-02	1.422828e-02	2.624858e-02	4.682609e-04	8.616000e-04
9.300000e-01	2.288048e-02	1.358634e-02	2.557438e-02	1.309513e-02	2.464972e-02	3.046416e-04	5.666333e-04
9.400000e-01	2.117177e-02	1.249377e-02	2.399970e-02	1.202950e-02	2.310771e-02	1.861696e-04	3.499989e-04
9.500000e-01	1.954923e-02	1.146491e-02	2.247817e-02	1.102652e-02	2.161814e-02	1.027368e-04	1.952000e-04
9.600000e-01	1.800634e-02	1.049458e-02	2.100475e-02	1.008156e-02	2.017675e-02	4.548056e-05	8.732267e-05
9.700000e-01	1.653687e-02	9.577795e-03	1.957457e-02	9.190146e-03	1.877948e-02	1.029977e-05	1.998156e-05
9.800000e-01	1.513481e-02	8.709774e-03	1.818294e-02	8.348023e-03	1.742237e-02	2.786281e-08	5.461111e-08
9.900000e-01	1.379438e-02	7.885906e-03	1.682531e-02	7.551075e-03	1.610162e-02	2.870370e-08	5.683333e-08
