x	F1_NLO_TMC_only	F1_NLO_TMC_only_alternative	F1_NLO_TMC_HT_prelim	F2_NLO_TMC_only	F2_NLO_TMC_HT	F1_LO	F2_LO
2.500000e-01	3.568170e-01	3.608681e-01	3.511135e-01	1.211422e-01	1.204706e-01	6.920889e-01	3.460444e-01
2.600000e-01	4.066055e-01	3.968642e-01	3.836225e-01	1.649221e-01	1.610473e-01	6.579701e-01	3.421444e-01
2.700000e-01	4.421987e-01	4.212074e-01	4.054199e-01	1.984956e-01	1.921166e-01	6.265226e-01	3.383222e-01
2.800000e-01	4.664280e-01	4.362834e-01	4.187198e-01	2.237813e-01	2.154823e-01	5.956349e-01	3.335556e-01
2.900000e-01	4.815698e-01	4.440056e-01	4.252961e-01	2.423302e-01	2.326012e-01	5.672031e-01	3.289778e-01
3.000000e-01	4.894626e-01	4.459156e-01	4.265767e-01	2.554028e-01	2.446559e-01	5.397778e-01	3.238667e-01
3.100000e-01	4.915975e-01	4.432604e-01	4.237152e-01	2.640280e-01	2.526106e-01	5.134946e-01	3.183667e-01
3.200000e-01	4.891887e-01	4.370522e-01	4.176470e-01	2.690493e-01	2.572549e-01	4.882812e-01	3.125000e-01
3.300000e-01	4.832275e-01	4.281151e-01	4.091326e-01	2.711607e-01	2.592376e-01	4.639394e-01	3.062000e-01
3.400000e-01	4.745260e-01	4.171213e-01	3.987919e-01	2.709352e-01	2.590935e-01	4.404085e-01	2.994778e-01
3.500000e-01	4.637505e-01	4.046209e-01	3.871306e-01	2.688471e-01	2.572650e-01	4.183016e-01	2.928111e-01
3.600000e-01	4.514490e-01	3.910637e-01	3.745623e-01	2.652901e-01	2.541184e-01	3.968827e-01	2.857556e-01
3.700000e-01	4.380723e-01	3.768187e-01	3.614252e-01	2.605917e-01	2.499581e-01	3.764414e-01	2.785667e-01
3.800000e-01	4.239921e-01	3.621880e-01	3.479958e-01	2.550247e-01	2.450372e-01	3.567690e-01	2.711444e-01
3.900000e-01	4.095144e-01	3.474190e-01	3.345001e-01	2.488166e-01	2.395664e-01	3.381197e-01	2.637333e-01
4.000000e-01	3.948913e-01	3.327143e-01	3.211223e-01	2.421578e-01	2.337215e-01	3.199167e-01	2.559333e-01
4.100000e-01	3.803303e-01	3.182391e-01	3.080127e-01	2.352069e-01	2.276488e-01	3.026152e-01	2.481444e-01
4.200000e-01	3.660016e-01	3.041279e-01	2.952928e-01	2.280967e-01	2.214704e-01	2.861508e-01	2.403667e-01
4.229421e-01	3.618512e-01	3.000620e-01	2.916395e-01	2.259912e-01	2.196478e-01	2.813494e-01	2.379883e-01
4.257397e-01	3.579374e-01	2.962360e-01	2.882068e-01	2.239875e-01	2.179165e-01	2.768061e-01	2.356939e-01
4.285614e-01	3.540250e-01	2.924190e-01	2.847872e-01	2.219672e-01	2.161742e-01	2.722721e-01	2.333703e-01
4.300000e-01	3.520447e-01	2.904897e-01	2.830608e-01	2.209381e-01	2.152879e-01	2.699871e-01	2.321889e-01
4.314073e-01	3.501170e-01	2.886135e-01	2.813831e-01	2.199322e-01	2.144225e-01	2.677723e-01	2.310382e-01
4.342777e-01	3.462171e-01	2.848227e-01	2.779976e-01	2.178847e-01	2.126636e-01	2.633148e-01	2.287040e-01
4.371727e-01	3.423315e-01	2.810519e-01	2.746356e-01	2.158284e-01	2.109012e-01	2.588900e-01	2.263596e-01
4.400000e-01	3.385787e-01	2.774164e-01	2.713995e-01	2.138268e-01	2.091891e-01	2.546263e-01	2.240711e-01
4.400927e-01	3.384562e-01	2.772978e-01	2.712940e-01	2.137611e-01	2.091330e-01	2.544873e-01	2.239960e-01
4.430377e-01	3.345752e-01	2.735475e-01	2.679600e-01	2.116738e-01	2.073501e-01	2.500998e-01	2.216072e-01
4.460081e-01	3.306909e-01	2.698030e-01	2.646355e-01	2.095678e-01	2.055540e-01	2.457319e-01	2.191968e-01
4.490041e-01	3.268059e-01	2.660667e-01	2.613227e-01	2.074449e-01	2.037460e-01	2.413908e-01	2.167709e-01
4.500000e-01	3.255220e-01	2.648339e-01	2.602305e-01	2.067397e-01	2.031461e-01	2.399630e-01	2.159667e-01
4.520258e-01	3.229228e-01	2.623410e-01	2.580236e-01	2.053067e-01	2.019280e-01	2.370834e-01	2.143355e-01
4.550736e-01	3.190448e-01	2.586284e-01	2.547409e-01	2.031554e-01	2.001016e-01	2.328158e-01	2.118961e-01
4.581476e-01	3.151757e-01	2.549323e-01	2.514775e-01	2.009931e-01	1.982693e-01	2.285931e-01	2.094583e-01
4.600000e-01	3.128665e-01	2.527298e-01	2.495354e-01	1.996951e-01	1.971710e-01	2.260894e-01	2.080022e-01
4.612480e-01	3.113211e-01	2.512572e-01	2.482380e-01	1.988235e-01	1.964343e-01	2.244197e-01	2.070268e-01
4.643752e-01	3.074831e-01	2.476049e-01	2.450239e-01	1.966479e-01	1.945980e-01	2.202766e-01	2.045834e-01
4.675293e-01	3.036423e-01	2.439600e-01	2.418198e-01	1.944552e-01	1.927493e-01	2.161138e-01	2.020802e-01
4.700000e-01	3.006555e-01	2.411324e-01	2.393366e-01	1.927395e-01	1.913041e-01	2.128310e-01	2.000611e-01
4.707106e-01	2.998002e-01	2.403237e-01	2.386269e-01	1.922465e-01	1.908891e-01	2.118797e-01	1.994676e-01
4.739193e-01	2.959594e-01	2.366985e-01	2.354472e-01	1.900234e-01	1.890189e-01	2.075664e-01	1.967375e-01
4.771556e-01	2.921229e-01	2.330867e-01	2.322831e-01	1.877881e-01	1.871407e-01	2.032569e-01	1.939687e-01
4.800000e-01	2.887840e-01	2.299508e-01	2.295390e-01	1.858308e-01	1.854981e-01	1.995764e-01	1.915933e-01
4.804197e-01	2.882941e-01	2.294913e-01	2.291371e-01	1.855427e-01	1.852564e-01	1.990457e-01	1.912512e-01
4.837120e-01	2.844771e-01	2.259156e-01	2.260126e-01	1.832899e-01	1.833686e-01	1.949889e-01	1.886383e-01
4.870326e-01	2.806781e-01	2.223646e-01	2.229144e-01	1.810336e-01	1.814812e-01	1.910378e-01	1.860843e-01
4.900000e-01	2.773266e-01	2.192385e-01	2.201907e-01	1.790315e-01	1.798091e-01	1.875703e-01	1.838189e-01
4.903817e-01	2.768976e-01	2.188389e-01	2.198427e-01	1.787745e-01	1.795945e-01	1.871260e-01	1.835263e-01
4.937597e-01	2.731160e-01	2.153230e-01	2.167820e-01	1.765010e-01	1.776970e-01	1.832001e-01	1.809135e-01
4.971667e-01	2.693355e-01	2.118188e-01	2.137338e-01	1.742149e-01	1.757900e-01	1.792446e-01	1.782290e-01
5.000000e-01	2.662190e-01	2.089380e-01	2.112298e-01	1.723205e-01	1.742107e-01	1.759522e-01	1.759522e-01
5.006029e-01	2.655592e-01	2.083289e-01	2.107006e-01	1.719182e-01	1.738754e-01	1.752508e-01	1.754620e-01
5.040687e-01	2.617904e-01	2.048561e-01	2.076849e-01	1.696133e-01	1.719554e-01	1.712267e-01	1.726194e-01
5.075643e-01	2.580331e-01	2.014036e-01	2.046896e-01	1.673027e-01	1.700323e-01	1.672209e-01	1.697503e-01
5.100000e-01	2.554426e-01	1.990287e-01	2.026311e-01	1.657023e-01	1.687015e-01	1.644891e-01	1.677789e-01
5.110898e-01	2.542921e-01	1.979753e-01	2.017186e-01	1.649897e-01	1.681093e-01	1.632876e-01	1.669094e-01
5.146455e-01	2.505761e-01	1.945778e-01	1.987785e-01	1.626797e-01	1.661917e-01	1.594503e-01	1.641212e-01
5.182317e-01	2.468720e-01	1.912012e-01	1.958587e-01	1.603653e-01	1.642716e-01	1.556821e-01	1.613589e-01
5.200000e-01	2.450579e-01	1.895517e-01	1.944327e-01	1.592276e-01	1.633278e-01	1.538515e-01	1.600056e-01
5.218486e-01	2.431700e-01	1.878380e-01	1.929515e-01	1.580409e-01	1.623432e-01	1.519519e-01	1.585918e-01
5.254965e-01	2.394734e-01	1.844908e-01	1.900591e-01	1.557089e-01	1.604085e-01	1.482388e-01	1.557982e-01
5.291754e-01	2.357856e-01	1.811625e-01	1.871841e-01	1.533717e-01	1.584695e-01	1.445321e-01	1.529658e-01
5.300000e-01	2.349649e-01	1.804232e-01	1.865457e-01	1.528501e-01	1.580369e-01	1.437055e-01	1.523278e-01
5.328858e-01	2.321104e-01	1.778560e-01	1.843293e-01	1.510318e-01	1.565288e-01	1.408273e-01	1.500889e-01
5.366279e-01	2.284526e-01	1.745750e-01	1.814983e-01	1.486924e-01	1.545893e-01	1.371659e-01	1.472130e-01
5.400000e-01	2.252030e-01	1.716679e-01	1.789920e-01	1.466053e-01	1.528602e-01	1.339815e-01	1.447000e-01
5.404018e-01	2.248190e-01	1.713249e-01	1.786964e-01	1.463582e-01	1.526555e-01	1.336114e-01	1.444079e-01
5.442078e-01	2.212101e-01	1.681059e-01	1.759237e-01	1.440296e-01	1.507277e-01	1.301874e-01	1.416997e-01
5.480461e-01	2.176064e-01	1.649035e-01	1.731644e-01	1.416954e-01	1.487937e-01	1.268008e-01	1.389864e-01
5.500000e-01	2.157862e-01	1.632905e-01	1.717743e-01	1.405131e-01	1.478136e-01	1.250657e-01	1.375722e-01
5.519170e-01	2.140104e-01	1.617196e-01	1.704203e-01	1.393575e-01	1.468552e-01	1.233419e-01	1.361480e-01
5.558207e-01	2.104258e-01	1.585569e-01	1.676941e-01	1.370185e-01	1.449144e-01	1.198123e-01	1.331867e-01
5.597575e-01	2.068562e-01	1.554185e-01	1.649883e-01	1.346809e-01	1.429738e-01	1.163258e-01	1.302284e-01
5.600000e-01	2.066379e-01	1.552269e-01	1.648231e-01	1.345376e-01	1.428548e-01	1.161161e-01	1.300500e-01
5.637274e-01	2.033064e-01	1.523079e-01	1.623066e-01	1.323480e-01	1.410363e-01	1.129750e-01	1.273754e-01
5.677309e-01	1.997828e-01	1.492299e-01	1.596536e-01	1.300240e-01	1.391062e-01	1.097240e-01	1.245881e-01
5.700000e-01	1.978131e-01	1.475132e-01	1.581746e-01	1.287212e-01	1.380245e-01	1.079094e-01	1.230167e-01
5.717680e-01	1.962890e-01	1.461872e-01	1.570320e-01	1.277115e-01	1.371858e-01	1.064998e-01	1.217859e-01
5.758391e-01	1.928049e-01	1.431648e-01	1.544255e-01	1.253989e-01	1.352622e-01	1.032733e-01	1.189369e-01
5.799443e-01	1.893320e-01	1.401639e-01	1.518349e-01	1.230874e-01	1.333364e-01	1.000670e-01	1.160666e-01
5.800000e-01	1.892852e-01	1.401236e-01	1.518000e-01	1.230562e-01	1.333104e-01	1.000239e-01	1.160278e-01
5.840839e-01	1.858739e-01	1.371873e-01	1.492626e-01	1.207796e-01	1.314106e-01	9.689862e-02	1.131944e-01
5.882580e-01	1.824344e-01	1.342379e-01	1.467116e-01	1.184782e-01	1.294875e-01	9.375260e-02	1.103018e-01
5.900000e-01	1.810140e-01	1.330230e-01	1.456602e-01	1.175260e-01	1.286910e-01	9.244821e-02	1.090889e-01
5.924669e-01	1.790184e-01	1.313191e-01	1.441852e-01	1.161866e-01	1.275700e-01	9.060790e-02	1.073638e-01
5.967109e-01	1.756324e-01	1.284359e-01	1.416884e-01	1.139090e-01	1.256626e-01	8.749372e-02	1.044161e-01
6.000000e-01	1.730501e-01	1.262434e-01	1.397893e-01	1.121679e-01	1.242035e-01	8.516204e-02	1.021944e-01
6.009900e-01	1.722783e-01	1.255894e-01	1.392224e-01	1.116470e-01	1.237666e-01	8.447914e-02	1.015425e-01
6.053045e-01	1.689374e-01	1.227660e-01	1.367717e-01	1.093899e-01	1.218696e-01	8.158734e-02	9.877133e-02
6.096546e-01	1.656124e-01	1.199678e-01	1.343381e-01	1.071395e-01	1.199732e-01	7.874514e-02	9.601477e-02
6.100000e-01	1.653503e-01	1.197477e-01	1.341465e-01	1.069620e-01	1.198233e-01	7.852004e-02	9.579444e-02
6.140404e-01	1.623067e-01	1.171972e-01	1.319238e-01	1.048985e-01	1.180797e-01	7.588999e-02	9.319816e-02
6.184623e-01	1.590241e-01	1.144570e-01	1.295318e-01	1.026694e-01	1.161917e-01	7.307309e-02	9.038551e-02
6.200000e-01	1.578949e-01	1.135169e-01	1.287101e-01	1.019018e-01	1.155404e-01	7.212366e-02	8.943333e-02
6.229204e-01	1.557696e-01	1.117506e-01	1.271653e-01	1.004557e-01	1.143124e-01	7.037423e-02	8.767562e-02
6.274148e-01	1.525509e-01	1.090836e-01	1.248305e-01	9.826232e-02	1.124471e-01	6.778285e-02	8.505627e-02
6.300000e-01	1.507251e-01	1.075753e-01	1.235082e-01	9.701661e-02	1.113857e-01	6.632275e-02	8.356667e-02
6.319457e-01	1.493610e-01	1.064508e-01	1.225212e-01	9.608548e-02	1.105910e-01	6.522899e-02	8.244227e-02
6.365133e-01	1.461888e-01	1.038443e-01	1.202278e-01	9.391894e-02	1.087365e-01	6.267222e-02	7.978349e-02
6.400000e-01	1.437981e-01	1.018875e-01	1.185015e-01	9.228504e-02	1.073332e-01	6.073003e-02	7.773444e-02
6.411178e-01	1.430375e-01	1.012663e-01	1.179526e-01	9.176503e-02	1.068857e-01	6.010918e-02	7.707398e-02
6.457594e-01	1.399105e-01	9.871926e-02	1.156979e-01	8.962620e-02	1.050409e-01	5.756398e-02	7.434434e-02
6.500000e-01	1.370997e-01	9.643892e-02	1.136736e-01	8.770228e-02	1.033756e-01	5.533376e-02	7.193389e-02
6.504381e-01	1.368119e-01	9.620590e-02	1.134665e-01	8.750521e-02	1.032047e-01	5.511092e-02	7.169259e-02
6.551542e-01	1.337468e-01	9.372976e-02	1.112622e-01	8.540548e-02	1.013809e-01	5.279038e-02	6.917253e-02
6.599078e-01	1.307215e-01	9.129508e-02	1.090900e-01	8.333108e-02	9.957366e-02	5.052212e-02	6.667990e-02
6.600000e-01	1.306633e-01	9.124836e-02	1.090482e-01	8.329118e-02	9.953882e-02	5.047811e-02	6.663111e-02
6.646990e-01	1.277210e-01	8.889125e-02	1.069368e-01	8.127344e-02	9.777252e-02	4.823589e-02	6.412385e-02
6.695279e-01	1.247439e-01	8.651722e-02	1.048010e-01	7.923211e-02	9.597631e-02	4.600035e-02	6.159692e-02
6.700000e-01	1.244555e-01	8.628779e-02	1.045941e-01	7.903435e-02	9.580181e-02	4.578939e-02	6.135778e-02
6.743948e-01	1.217932e-01	8.417502e-02	1.026846e-01	7.720923e-02	9.418710e-02	4.389719e-02	5.920865e-02
6.792996e-01	1.188723e-01	8.186687e-02	1.005900e-01	7.520713e-02	9.240721e-02	4.188074e-02	5.689921e-02
6.800000e-01	1.184596e-01	8.154161e-02	1.002942e-01	7.492432e-02	9.215505e-02	4.159600e-02	5.657056e-02
6.842426e-01	1.159852e-01	7.959543e-02	9.852020e-02	7.322853e-02	9.063949e-02	3.987223e-02	5.456452e-02
6.892238e-01	1.131384e-01	7.736488e-02	9.648007e-02	7.127744e-02	8.888856e-02	3.785120e-02	5.217596e-02
6.900000e-01	1.127002e-01	7.702239e-02	9.616609e-02	7.097715e-02	8.861832e-02	3.753663e-02	5.180056e-02
6.942432e-01	1.103275e-01	7.517210e-02	9.446563e-02	6.935162e-02	8.715127e-02	3.582962e-02	4.974842e-02
6.993011e-01	1.075433e-01	7.301062e-02	9.246848e-02	6.744592e-02	8.542075e-02	3.388510e-02	4.739164e-02
7.000000e-01	1.071624e-01	7.271575e-02	9.219512e-02	6.718538e-02	8.518325e-02	3.362937e-02	4.708111e-02
7.043974e-01	1.047882e-01	7.088198e-02	9.049023e-02	6.556208e-02	8.369867e-02	3.209760e-02	4.521962e-02
7.095323e-01	1.020647e-01	6.878781e-02	8.853266e-02	6.370190e-02	8.198689e-02	3.040416e-02	4.314556e-02
7.100000e-01	1.018194e-01	6.859961e-02	8.835617e-02	6.353440e-02	8.183219e-02	3.025117e-02	4.295667e-02
7.147057e-01	9.937613e-02	6.673001e-02	8.659796e-02	6.186745e-02	8.028764e-02	2.871076e-02	4.103901e-02
7.199178e-01	9.672642e-02	6.471111e-02	8.468928e-02	6.006131e-02	7.860396e-02	2.704227e-02	3.893641e-02
7.200000e-01	9.668513e-02	6.467972e-02	8.465953e-02	6.003317e-02	7.857765e-02	2.701659e-02	3.890389e-02
7.251685e-01	9.411856e-02	6.273283e-02	8.280882e-02	5.828537e-02	7.693805e-02	2.544783e-02	3.690818e-02
7.300000e-01	9.176285e-02	6.095432e-02	8.110668e-02	5.668380e-02	7.542426e-02	2.404566e-02	3.510667e-02
7.304579e-01	9.154171e-02	6.078778e-02	8.094670e-02	5.653359e-02	7.528170e-02	2.391513e-02	3.493797e-02
7.357860e-01	8.899675e-02	5.887637e-02	7.910326e-02	5.480671e-02	7.363549e-02	2.242492e-02	3.299977e-02
7.400000e-01	8.702077e-02	5.739882e-02	7.766880e-02	5.346818e-02	7.235008e-02	2.128930e-02	3.150817e-02
7.411528e-01	8.648596e-02	5.699990e-02	7.728006e-02	5.310624e-02	7.200107e-02	2.098615e-02	3.110791e-02
7.465583e-01	8.401189e-02	5.515983e-02	7.547896e-02	5.143381e-02	7.038038e-02	1.960872e-02	2.927812e-02
7.500000e-01	8.246599e-02	5.401458e-02	7.435120e-02	5.039041e-02	6.936253e-02	1.876863e-02	2.815294e-02
7.520025e-01	8.157780e-02	5.335808e-02	7.370252e-02	4.979143e-02	6.877597e-02	1.829266e-02	2.751226e-02
7.574852e-01	7.918792e-02	5.159710e-02	7.195423e-02	4.818162e-02	6.719120e-02	1.703320e-02	2.580482e-02
7.600000e-01	7.810946e-02	5.080533e-02	7.116339e-02	4.745640e-02	6.647253e-02	1.647463e-02	2.504144e-02
7.630065e-01	7.683376e-02	4.987115e-02	7.022614e-02	4.659967e-02	6.561940e-02	1.582119e-02	2.414330e-02
7.685663e-01	7.451400e-02	4.817914e-02	6.851669e-02	4.504495e-02	6.405950e-02	1.465860e-02	2.253218e-02
7.700000e-01	7.392414e-02	4.775028e-02	6.808092e-02	4.465029e-02	6.366105e-02	1.436953e-02	2.212908e-02
7.741645e-01	7.223029e-02	4.652190e-02	6.682702e-02	4.351852e-02	6.251279e-02	1.355595e-02	2.098911e-02
7.798010e-01	6.998445e-02	4.490037e-02	6.515851e-02	4.202150e-02	6.098075e-02	1.250957e-02	1.950996e-02
7.800000e-01	6.990616e-02	4.484398e-02	6.510021e-02	4.196938e-02	6.092714e-02	1.247365e-02	1.945889e-02
7.854757e-01	6.777874e-02	4.331571e-02	6.351293e-02	4.055521e-02	5.946527e-02	1.150981e-02	1.808136e-02
7.900000e-01	6.606175e-02	4.208748e-02	6.222734e-02	3.941644e-02	5.827814e-02	1.074895e-02	1.698333e-02
7.911885e-01	6.561654e-02	4.176979e-02	6.189324e-02	3.912158e-02	5.796920e-02	1.055432e-02	1.670090e-02
7.969392e-01	6.349402e-02	4.025990e-02	6.029567e-02	3.771849e-02	5.648950e-02	9.645801e-03	1.537420e-02
8.000000e-01	6.238497e-02	3.947410e-02	5.945750e-02	3.698721e-02	5.571164e-02	9.186806e-03	1.469889e-02
8.027276e-01	6.140865e-02	3.878416e-02	5.871761e-02	3.634455e-02	5.502414e-02	8.793193e-03	1.411711e-02
8.085536e-01	5.936136e-02	3.734290e-02	5.715972e-02	3.500031e-02	5.357397e-02	7.996298e-03	1.293088e-02
8.100000e-01	5.886110e-02	3.699187e-02	5.677769e-02	3.467255e-02	5.321783e-02	7.806584e-03	1.264667e-02
8.144169e-01	5.735317e-02	3.593648e-02	5.562278e-02	3.368632e-02	5.213996e-02	7.245056e-03	1.180098e-02
8.200000e-01	5.548981e-02	3.463802e-02	5.418850e-02	3.247127e-02	5.079878e-02	6.573848e-03	1.078111e-02
8.203174e-01	5.538531e-02	3.456539e-02	5.410783e-02	3.240325e-02	5.072326e-02	6.536992e-03	1.072482e-02
8.262548e-01	5.345965e-02	3.323047e-02	5.261657e-02	3.115205e-02	4.932564e-02	5.873958e-03	9.706753e-03
8.300000e-01	5.227234e-02	3.241082e-02	5.169245e-02	3.038288e-02	4.845808e-02	5.481928e-03	9.100000e-03
8.322289e-01	5.157530e-02	3.193088e-02	5.114811e-02	2.993220e-02	4.794656e-02	5.258308e-03	8.752257e-03
8.382392e-01	4.972993e-02	3.066487e-02	4.970008e-02	2.874234e-02	4.658414e-02	4.686310e-03	7.856525e-03
8.400000e-01	4.919880e-02	3.030173e-02	4.928140e-02	2.840077e-02	4.618976e-02	4.525860e-03	7.603444e-03
8.442857e-01	4.792385e-02	2.943235e-02	4.827274e-02	2.758256e-02	4.523886e-02	4.147154e-03	7.002715e-03
8.500000e-01	4.626281e-02	2.830460e-02	4.695061e-02	2.652025e-02	4.399079e-02	3.674379e-03	6.246444e-03
8.503678e-01	4.615740e-02	2.823323e-02	4.686639e-02	2.645298e-02	4.391122e-02	3.645432e-03	6.199921e-03
8.564854e-01	4.443098e-02	2.706745e-02	4.548146e-02	2.535368e-02	4.260182e-02	3.190400e-03	5.465090e-03
8.600000e-01	4.346177e-02	2.641569e-02	4.469921e-02	2.473864e-02	4.186140e-02	2.949031e-03	5.072333e-03
8.626379e-01	4.274515e-02	2.593505e-02	4.411857e-02	2.428487e-02	4.131142e-02	2.776173e-03	4.789654e-03
8.688250e-01	4.110030e-02	2.483595e-02	4.277819e-02	2.324661e-02	4.004067e-02	2.397364e-03	4.165778e-03
8.700000e-01	4.079350e-02	2.463159e-02	4.252696e-02	2.305347e-02	3.980231e-02	2.329566e-03	4.053444e-03
8.750464e-01	3.949563e-02	2.376935e-02	4.145966e-02	2.223831e-02	3.878914e-02	2.053076e-03	3.593073e-03
8.800000e-01	3.825242e-02	2.294694e-02	4.043021e-02	2.146041e-02	3.781110e-02	1.804482e-03	3.175889e-03
8.813014e-01	3.793078e-02	2.273474e-02	4.016271e-02	2.125964e-02	3.755683e-02	1.742856e-03	3.071965e-03
8.875897e-01	3.640543e-02	2.173161e-02	3.888719e-02	2.031024e-02	3.634376e-02	1.465517e-03	2.601560e-03
8.900000e-01	3.583323e-02	2.135670e-02	3.840568e-02	1.995532e-02	3.588557e-02	1.367665e-03	2.434444e-03
8.939108e-01	3.491922e-02	2.075944e-02	3.763292e-02	1.938978e-02	3.514997e-02	1.218239e-03	2.177987e-03
9.000000e-01	3.353097e-02	1.985614e-02	3.645036e-02	1.853425e-02	3.402373e-02	1.008525e-03	1.815344e-03
9.002642e-01	3.347168e-02	1.981767e-02	3.639961e-02	1.849781e-02	3.397539e-02	1.000060e-03	1.800637e-03
9.066492e-01	3.206276e-02	1.890594e-02	3.518745e-02	1.763411e-02	3.282033e-02	8.105762e-04	1.469826e-03
9.100000e-01	3.134203e-02	1.844143e-02	3.456279e-02	1.719399e-02	3.222485e-02	7.217033e-04	1.313500e-03
9.130653e-01	3.069417e-02	1.802496e-02	3.399860e-02	1.679936e-02	3.168688e-02	6.460816e-04	1.179822e-03
9.200000e-01	2.926970e-02	1.711287e-02	3.274905e-02	1.593494e-02	3.049484e-02	4.949577e-04	9.107222e-04
9.300000e-01	2.731896e-02	1.587181e-02	3.101698e-02	1.475842e-02	2.884114e-02	3.238292e-04	6.023222e-04
9.400000e-01	2.549466e-02	1.471963e-02	2.937416e-02	1.366574e-02	2.727094e-02	1.973168e-04	3.709556e-04
9.500000e-01	2.380153e-02	1.365768e-02	2.782790e-02	1.265825e-02	2.579118e-02	1.093058e-04	2.076811e-04
9.600000e-01	2.224421e-02	1.268734e-02	2.638530e-02	1.173725e-02	2.440859e-02	4.849795e-05	9.311606e-05
9.700000e-01	2.082728e-02	1.181002e-02	2.505328e-02	1.090412e-02	2.312974e-02	1.103565e-05	2.140917e-05
9.800000e-01	1.955531e-02	1.102714e-02	2.383861e-02	1.016024e-02	2.196104e-02	2.976190e-08	5.833333e-08
9.900000e-01	1.843282e-02	1.034019e-02	2.274798e-02	9.507031e-03	2.090884e-02	3.005051e-08	5.950000e-08
