x	F1_NLO_TMC_only	F1_NLO_TMC_only_alternative	F1_NLO_TMC_HT_prelim	F2_NLO_TMC_only	F2_NLO_TMC_HT	F1_LO	F2_LO
2.473144e-01	3.973500e-01	2.899972e-01	2.269851e-01	1.365120e-01	1.068500e-01	8.239099e-01	4.075313e-01
2.500000e-01	3.960268e-01	2.878268e-01	2.246985e-01	1.360474e-01	1.062084e-01	8.161111e-01	4.080556e-01
2.511531e-01	3.954644e-01	2.869039e-01	2.237316e-01	1.358446e-01	1.059335e-01	8.127463e-01	4.082465e-01
2.550867e-01	3.935687e-01	2.837933e-01	2.204986e-01	1.351378e-01	1.049979e-01	8.012661e-01	4.087817e-01
2.591187e-01	3.916529e-01	2.806585e-01	2.172837e-01	1.343880e-01	1.040422e-01	7.896848e-01	4.092434e-01
2.600000e-01	3.912357e-01	2.799790e-01	2.165931e-01	1.342203e-01	1.038335e-01	7.872009e-01	4.093444e-01
2.632524e-01	3.896996e-01	2.774878e-01	2.140813e-01	1.335899e-01	1.030643e-01	7.782027e-01	4.097297e-01
2.674916e-01	3.877169e-01	2.742878e-01	2.109000e-01	1.327446e-01	1.020674e-01	7.667411e-01	4.101952e-01
2.700000e-01	3.865632e-01	2.724255e-01	2.090717e-01	1.322348e-01	1.014830e-01	7.600206e-01	4.104111e-01
2.718399e-01	3.857258e-01	2.710740e-01	2.077558e-01	1.318565e-01	1.010571e-01	7.550949e-01	4.105289e-01
2.763014e-01	3.837197e-01	2.678423e-01	2.046495e-01	1.309230e-01	1.000339e-01	7.431979e-01	4.106920e-01
2.800000e-01	3.820791e-01	2.652091e-01	2.021624e-01	1.301318e-01	9.919628e-02	7.334524e-01	4.107333e-01
2.808803e-01	3.816912e-01	2.645881e-01	2.015820e-01	1.299412e-01	9.899837e-02	7.311555e-01	4.107346e-01
2.855808e-01	3.796303e-01	2.613053e-01	1.985532e-01	1.289079e-01	9.795084e-02	7.190137e-01	4.106738e-01
2.900000e-01	3.776993e-01	2.582628e-01	1.958092e-01	1.279117e-01	9.697985e-02	7.077011e-01	4.104667e-01
2.904076e-01	3.775220e-01	2.579846e-01	1.955614e-01	1.278187e-01	9.689111e-02	7.066589e-01	4.104383e-01
2.953655e-01	3.753832e-01	2.546385e-01	1.926214e-01	1.266773e-01	9.582509e-02	6.939756e-01	4.099536e-01
3.000000e-01	3.734113e-01	2.515713e-01	1.899954e-01	1.255921e-01	9.485155e-02	6.820926e-01	4.092556e-01
3.004595e-01	3.732171e-01	2.512703e-01	1.897413e-01	1.254836e-01	9.475627e-02	6.809123e-01	4.091729e-01
3.056949e-01	3.710187e-01	2.478774e-01	1.869256e-01	1.242361e-01	9.368706e-02	6.675196e-01	4.081126e-01
3.100000e-01	3.692280e-01	2.451365e-01	1.847167e-01	1.231953e-01	9.283089e-02	6.567563e-01	4.071889e-01
3.110773e-01	3.687817e-01	2.444570e-01	1.841786e-01	1.229328e-01	9.261993e-02	6.541210e-01	4.069652e-01
3.166124e-01	3.664967e-01	2.410040e-01	1.815035e-01	1.215713e-01	9.155708e-02	6.408420e-01	4.057994e-01
3.200000e-01	3.651058e-01	2.389224e-01	1.799405e-01	1.207285e-01	9.092472e-02	6.327778e-01	4.049778e-01
3.223066e-01	3.641627e-01	2.375191e-01	1.789085e-01	1.201511e-01	9.050242e-02	6.272561e-01	4.043360e-01
3.281663e-01	3.617832e-01	2.340060e-01	1.764044e-01	1.186730e-01	8.946109e-02	6.132586e-01	4.025004e-01
3.300000e-01	3.610431e-01	2.329216e-01	1.756550e-01	1.182074e-01	8.914469e-02	6.089394e-01	4.019000e-01
3.341983e-01	3.593563e-01	2.304650e-01	1.740000e-01	1.171367e-01	8.843765e-02	5.992064e-01	4.005096e-01
3.400000e-01	3.570427e-01	2.271294e-01	1.718506e-01	1.156477e-01	8.750130e-02	5.858660e-01	3.983889e-01
3.404098e-01	3.568800e-01	2.268963e-01	1.717047e-01	1.155421e-01	8.743698e-02	5.849189e-01	3.982240e-01
3.468085e-01	3.543518e-01	2.233000e-01	1.695285e-01	1.138892e-01	8.646421e-02	5.700760e-01	3.954131e-01
3.500000e-01	3.530974e-01	2.215348e-01	1.685125e-01	1.130613e-01	8.600113e-02	5.627302e-01	3.939111e-01
3.534024e-01	3.517644e-01	2.196732e-01	1.674795e-01	1.121767e-01	8.552382e-02	5.550076e-01	3.922831e-01
3.600000e-01	3.491933e-01	2.161228e-01	1.656227e-01	1.104571e-01	8.464728e-02	5.402623e-01	3.889889e-01
3.602000e-01	3.491156e-01	2.160164e-01	1.655694e-01	1.104050e-01	8.462174e-02	5.398181e-01	3.888849e-01
3.672103e-01	3.464065e-01	2.123322e-01	1.638123e-01	1.085753e-01	8.376477e-02	5.243531e-01	3.850952e-01
3.700000e-01	3.453355e-01	2.108906e-01	1.631725e-01	1.078474e-01	8.344480e-02	5.182883e-01	3.835333e-01
3.744427e-01	3.436398e-01	2.086242e-01	1.622235e-01	1.066895e-01	8.296042e-02	5.087675e-01	3.810088e-01
3.800000e-01	3.415363e-01	2.058393e-01	1.611561e-01	1.052445e-01	8.239823e-02	4.970468e-01	3.777556e-01
3.819074e-01	3.408168e-01	2.048950e-01	1.608191e-01	1.047492e-01	8.221615e-02	4.930589e-01	3.766059e-01
3.896151e-01	3.379157e-01	2.011339e-01	1.596053e-01	1.027512e-01	8.153596e-02	4.770504e-01	3.717322e-01
3.900000e-01	3.377713e-01	2.009484e-01	1.595510e-01	1.026517e-01	8.150436e-02	4.762536e-01	3.714778e-01
3.975771e-01	3.349388e-01	1.973445e-01	1.586006e-01	1.006979e-01	8.092827e-02	4.606656e-01	3.662994e-01
4.000000e-01	3.340378e-01	1.962108e-01	1.583446e-01	1.000759e-01	8.076257e-02	4.557639e-01	3.646111e-01
4.058054e-01	3.318932e-01	1.935334e-01	1.578268e-01	9.859297e-02	8.040273e-02	4.442223e-01	3.605372e-01
4.100000e-01	3.303593e-01	1.916345e-01	1.575371e-01	9.752905e-02	8.017577e-02	4.359485e-01	3.574778e-01
4.143128e-01	3.287924e-01	1.897105e-01	1.573103e-01	9.644148e-02	7.997046e-02	4.274317e-01	3.541787e-01
4.200000e-01	3.267346e-01	1.872128e-01	1.571167e-01	9.501621e-02	7.974156e-02	4.164153e-01	3.497889e-01
4.231129e-01	3.256116e-01	1.858639e-01	1.570606e-01	9.424052e-02	7.963611e-02	4.105853e-01	3.474500e-01
4.300000e-01	3.231355e-01	1.829247e-01	1.570600e-01	9.253636e-02	7.945215e-02	3.978553e-01	3.421556e-01
4.322202e-01	3.223404e-01	1.819905e-01	1.570958e-01	9.199084e-02	7.940730e-02	3.936962e-01	3.403253e-01
4.400000e-01	3.195724e-01	1.787711e-01	1.573611e-01	9.009603e-02	7.930594e-02	3.791414e-01	3.336444e-01
4.416502e-01	3.189901e-01	1.780995e-01	1.574456e-01	8.969784e-02	7.929571e-02	3.761313e-01	3.322379e-01
4.500000e-01	3.160732e-01	1.747620e-01	1.580233e-01	8.770419e-02	7.930388e-02	3.612593e-01	3.251333e-01
4.514193e-01	3.155814e-01	1.742043e-01	1.581458e-01	8.736874e-02	7.931495e-02	3.587501e-01	3.238928e-01
4.600000e-01	3.126247e-01	1.708852e-01	1.590307e-01	8.536083e-02	7.943923e-02	3.437440e-01	3.162444e-01
4.615451e-01	3.120945e-01	1.702967e-01	1.592156e-01	8.500285e-02	7.947175e-02	3.411062e-01	3.148722e-01
4.700000e-01	3.092027e-01	1.671232e-01	1.603617e-01	8.306349e-02	7.970290e-02	3.269740e-01	3.073556e-01
4.720465e-01	3.085060e-01	1.663673e-01	1.606733e-01	8.259928e-02	7.977230e-02	3.235902e-01	3.054991e-01
4.800000e-01	3.058172e-01	1.634770e-01	1.620119e-01	8.081604e-02	8.009175e-02	3.104861e-01	2.980667e-01
4.829435e-01	3.048321e-01	1.624275e-01	1.625594e-01	8.016508e-02	8.023017e-02	3.056557e-01	2.952287e-01
4.900000e-01	3.024963e-01	1.599567e-01	1.639866e-01	7.862513e-02	8.060601e-02	2.942290e-01	2.883444e-01
4.942578e-01	3.011013e-01	1.584945e-01	1.649236e-01	7.770949e-02	8.086165e-02	2.875124e-01	2.842107e-01
5.000000e-01	2.992326e-01	1.565539e-01	1.662739e-01	7.649006e-02	8.123914e-02	2.786822e-01	2.786822e-01
5.060126e-01	2.972879e-01	1.545578e-01	1.677911e-01	7.523167e-02	8.167303e-02	2.696932e-01	2.729362e-01
5.100000e-01	2.960036e-01	1.532533e-01	1.688539e-01	7.440735e-02	8.198174e-02	2.638595e-01	2.691367e-01
5.182326e-01	2.933679e-01	1.506084e-01	1.711897e-01	7.273177e-02	8.267087e-02	2.520450e-01	2.612362e-01
5.200000e-01	2.928055e-01	1.500493e-01	1.717160e-01	7.237679e-02	8.282779e-02	2.495267e-01	2.595078e-01
5.300000e-01	2.896564e-01	1.469473e-01	1.748625e-01	7.040159e-02	8.377562e-02	2.354413e-01	2.495678e-01
5.309446e-01	2.893626e-01	1.466599e-01	1.751748e-01	7.021805e-02	8.387046e-02	2.341447e-01	2.486362e-01
5.400000e-01	2.865772e-01	1.439535e-01	1.782986e-01	6.848517e-02	8.482470e-02	2.218992e-01	2.396511e-01
5.441776e-01	2.853062e-01	1.427314e-01	1.798152e-01	6.770094e-02	8.529067e-02	2.162251e-01	2.353282e-01
5.500000e-01	2.835437e-01	1.410528e-01	1.820038e-01	6.662289e-02	8.596514e-02	2.084697e-01	2.293167e-01
5.579624e-01	2.811504e-01	1.388024e-01	1.851356e-01	6.517666e-02	8.693307e-02	1.985081e-01	2.215205e-01
5.600000e-01	2.805413e-01	1.382349e-01	1.859626e-01	6.481177e-02	8.718900e-02	1.960327e-01	2.195567e-01
5.700000e-01	2.775752e-01	1.354995e-01	1.901710e-01	6.305215e-02	8.849254e-02	1.839571e-01	2.097111e-01
5.723327e-01	2.768895e-01	1.348734e-01	1.911886e-01	6.264919e-02	8.880781e-02	1.811341e-01	2.073375e-01
5.800000e-01	2.746554e-01	1.328482e-01	1.946293e-01	6.134496e-02	8.987348e-02	1.720259e-01	1.995500e-01
5.873248e-01	2.725553e-01	1.309620e-01	1.980567e-01	6.012860e-02	9.093380e-02	1.638600e-01	1.924781e-01
5.900000e-01	2.717977e-01	1.302852e-01	1.993431e-01	5.969166e-02	9.133132e-02	1.609793e-01	1.899556e-01
6.000000e-01	2.690007e-01	1.278071e-01	2.043069e-01	5.809097e-02	9.286173e-02	1.503148e-01	1.803778e-01
6.029779e-01	2.681748e-01	1.270830e-01	2.058294e-01	5.762358e-02	9.332977e-02	1.470876e-01	1.773797e-01
6.100000e-01	2.662349e-01	1.253978e-01	2.094949e-01	5.653731e-02	9.445367e-02	1.396767e-01	1.704056e-01
6.193348e-01	2.636786e-01	1.232076e-01	2.145335e-01	5.512817e-02	9.599115e-02	1.307772e-01	1.619901e-01
6.200000e-01	2.634977e-01	1.230537e-01	2.148998e-01	5.502929e-02	9.610259e-02	1.301523e-01	1.613889e-01
6.300000e-01	2.608008e-01	1.207780e-01	2.205246e-01	5.356772e-02	9.780763e-02	1.206217e-01	1.519833e-01
6.364418e-01	2.590891e-01	1.193489e-01	2.242663e-01	5.265086e-02	9.893527e-02	1.146281e-01	1.459080e-01
6.400000e-01	2.581531e-01	1.185720e-01	2.263731e-01	5.215269e-02	9.956783e-02	1.114410e-01	1.426444e-01
6.500000e-01	2.555619e-01	1.164368e-01	2.324474e-01	5.078399e-02	1.013820e-01	1.029274e-01	1.338056e-01
6.543494e-01	2.544541e-01	1.155302e-01	2.351598e-01	5.020306e-02	1.021875e-01	9.930182e-02	1.299554e-01
6.600000e-01	2.530333e-01	1.143726e-01	2.387475e-01	4.946126e-02	1.032486e-01	9.471801e-02	1.250278e-01
6.700000e-01	2.505720e-01	1.123797e-01	2.452724e-01	4.818401e-02	1.051662e-01	8.712687e-02	1.167500e-01
6.800000e-01	2.481821e-01	1.104577e-01	2.520194e-01	4.695162e-02	1.071331e-01	7.979167e-02	1.085167e-01
6.900000e-01	2.458668e-01	1.086063e-01	2.589850e-01	4.576340e-02	1.091474e-01	7.271900e-02	1.003522e-01
7.000000e-01	2.436285e-01	1.068247e-01	2.661649e-01	4.461856e-02	1.112074e-01	6.619762e-02	9.267667e-02
7.100000e-01	2.414691e-01	1.051121e-01	2.735539e-01	4.351626e-02	1.133111e-01	6.021166e-02	8.550056e-02
7.200000e-01	2.393898e-01	1.034675e-01	2.811464e-01	4.245563e-02	1.154566e-01	5.442940e-02	7.837833e-02
7.300000e-01	2.373915e-01	1.018899e-01	2.889363e-01	4.143573e-02	1.176420e-01	4.913851e-02	7.174222e-02
7.400000e-01	2.354747e-01	1.003778e-01	2.969173e-01	4.045562e-02	1.198654e-01	4.401914e-02	6.514833e-02
7.500000e-01	2.336393e-01	9.893019e-02	3.050826e-01	3.951433e-02	1.221249e-01	3.935926e-02	5.903889e-02
7.600000e-01	2.318853e-01	9.754554e-02	3.134255e-01	3.861089e-02	1.244186e-01	3.484832e-02	5.296944e-02
7.700000e-01	2.302120e-01	9.622248e-02	3.219389e-01	3.774429e-02	1.267446e-01	3.077042e-02	4.738644e-02
7.800000e-01	2.286189e-01	9.495958e-02	3.306159e-01	3.691357e-02	1.291012e-01	2.710207e-02	4.227922e-02
7.900000e-01	2.271051e-01	9.375536e-02	3.394494e-01	3.611773e-02	1.314865e-01	2.369058e-02	3.743111e-02
8.000000e-01	2.256695e-01	9.260834e-02	3.484325e-01	3.535579e-02	1.338987e-01	2.058264e-02	3.293222e-02
8.100000e-01	2.243109e-01	9.151703e-02	3.575582e-01	3.462679e-02	1.363363e-01	1.772977e-02	2.872222e-02
8.200000e-01	2.230281e-01	9.047994e-02	3.668196e-01	3.392978e-02	1.387976e-01	1.517412e-02	2.488556e-02
8.300000e-01	2.218197e-01	8.949558e-02	3.762099e-01	3.326380e-02	1.412810e-01	1.285074e-02	2.133222e-02
8.400000e-01	2.206842e-01	8.856248e-02	3.857226e-01	3.262794e-02	1.437848e-01	1.077712e-02	1.810556e-02
8.500000e-01	2.196203e-01	8.767918e-02	3.953510e-01	3.202129e-02	1.463078e-01	8.916340e-03	1.515778e-02
8.600000e-01	2.186262e-01	8.684423e-02	4.050888e-01	3.144296e-02	1.488483e-01	7.287468e-03	1.253444e-02
8.700000e-01	2.177004e-01	8.605622e-02	4.149298e-01	3.089207e-02	1.514051e-01	5.879566e-03	1.023044e-02
8.800000e-01	2.168414e-01	8.531374e-02	4.248680e-01	3.036778e-02	1.539767e-01	4.635101e-03	8.157778e-03
8.900000e-01	2.160474e-01	8.461542e-02	4.348974e-01	2.986925e-02	1.565620e-01	3.597129e-03	6.402889e-03
9.000000e-01	2.153169e-01	8.395992e-02	4.450123e-01	2.939568e-02	1.591596e-01	2.708889e-03	4.876000e-03
9.100000e-01	2.146482e-01	8.334591e-02	4.552072e-01	2.894627e-02	1.617684e-01	1.991575e-03	3.624667e-03
9.200000e-01	2.140397e-01	8.277211e-02	4.654768e-01	2.852026e-02	1.643872e-01	1.407669e-03	2.590111e-03
9.300000e-01	2.134898e-01	8.223727e-02	4.758157e-01	2.811691e-02	1.670149e-01	9.477360e-04	1.762789e-03
9.400000e-01	2.129968e-01	8.174014e-02	4.862191e-01	2.773547e-02	1.696506e-01	6.001478e-04	1.128278e-03
9.500000e-01	2.125592e-01	8.127953e-02	4.966820e-01	2.737525e-02	1.722931e-01	3.448655e-04	6.552444e-04
9.600000e-01	2.121753e-01	8.085427e-02	5.071997e-01	2.703557e-02	1.749415e-01	1.601383e-04	3.074656e-04
9.700000e-01	2.118437e-01	8.046323e-02	5.177679e-01	2.671575e-02	1.775950e-01	3.840092e-05	7.449778e-05
9.800000e-01	2.115628e-01	8.010529e-02	5.283820e-01	2.641515e-02	1.802525e-01	9.948980e-08	1.950000e-07
9.900000e-01	2.113311e-01	7.977939e-02	5.390380e-01	2.613314e-02	1.829134e-01	8.136925e-08	1.611111e-07
