x	F1_NLO_TMC_only	F1_NLO_TMC_only_alternative	F1_NLO_TMC_HT_prelim	F2_NLO_TMC_only	F2_NLO_TMC_HT	F1_LO	F2_LO
2.187553e-01	7.187021e-01	6.155452e-01	5.563698e-01	2.824532e-01	2.552996e-01	8.632666e-01	3.776892e-01
2.200000e-01	7.164499e-01	6.127815e-01	5.535046e-01	2.822552e-01	2.549515e-01	8.586869e-01	3.778222e-01
2.207887e-01	7.150322e-01	6.110409e-01	5.517017e-01	2.821269e-01	2.547291e-01	8.557966e-01	3.778998e-01
2.228503e-01	7.113584e-01	6.065274e-01	5.470333e-01	2.817803e-01	2.541405e-01	8.482891e-01	3.780810e-01
2.249406e-01	7.076754e-01	6.020004e-01	5.423612e-01	2.814110e-01	2.535320e-01	8.407616e-01	3.782405e-01
2.270602e-01	7.039762e-01	5.974539e-01	5.376804e-01	2.810161e-01	2.529013e-01	8.332330e-01	3.783863e-01
2.292097e-01	7.002474e-01	5.928767e-01	5.329813e-01	2.805907e-01	2.522440e-01	8.257224e-01	3.785265e-01
2.300000e-01	6.988863e-01	5.912058e-01	5.312688e-01	2.804295e-01	2.519993e-01	8.229952e-01	3.785778e-01
2.313895e-01	6.965112e-01	5.882879e-01	5.282817e-01	2.801415e-01	2.515667e-01	8.182463e-01	3.786682e-01
2.336002e-01	6.927823e-01	5.837003e-01	5.235935e-01	2.796728e-01	2.508734e-01	8.107914e-01	3.788044e-01
2.358425e-01	6.890578e-01	5.791114e-01	5.189150e-01	2.791832e-01	2.501632e-01	8.033236e-01	3.789181e-01
2.381169e-01	6.853346e-01	5.745186e-01	5.142444e-01	2.786710e-01	2.494349e-01	7.958081e-01	3.789921e-01
2.400000e-01	6.822902e-01	5.707601e-01	5.104316e-01	2.782345e-01	2.488255e-01	7.896065e-01	3.790111e-01
2.404240e-01	6.816091e-01	5.699190e-01	5.095796e-01	2.781345e-01	2.486874e-01	7.882106e-01	3.790092e-01
2.427645e-01	6.778773e-01	5.653094e-01	5.049183e-01	2.775717e-01	2.479192e-01	7.805142e-01	3.789609e-01
2.451390e-01	6.741346e-01	5.606860e-01	5.002577e-01	2.769805e-01	2.471287e-01	7.727447e-01	3.788581e-01
2.475482e-01	6.703743e-01	5.560436e-01	4.955938e-01	2.763580e-01	2.463140e-01	7.649335e-01	3.787148e-01
2.499926e-01	6.665854e-01	5.513731e-01	4.909191e-01	2.756998e-01	2.454714e-01	7.571122e-01	3.785450e-01
2.500000e-01	6.665740e-01	5.513591e-01	4.909052e-01	2.756978e-01	2.454688e-01	7.570889e-01	3.785444e-01
2.524731e-01	6.627855e-01	5.466895e-01	4.862478e-01	2.750113e-01	2.446062e-01	7.493060e-01	3.783595e-01
2.549903e-01	6.589842e-01	5.420010e-01	4.815878e-01	2.742952e-01	2.437213e-01	7.415131e-01	3.781573e-01
2.575449e-01	6.551788e-01	5.373057e-01	4.769380e-01	2.735499e-01	2.428159e-01	7.337255e-01	3.779343e-01
2.600000e-01	6.515676e-01	5.328495e-01	4.725416e-01	2.728156e-01	2.419384e-01	7.263462e-01	3.777000e-01
2.601377e-01	6.513663e-01	5.326011e-01	4.722971e-01	2.727739e-01	2.418889e-01	7.259351e-01	3.776862e-01
2.627694e-01	6.475435e-01	5.278849e-01	4.676636e-01	2.719653e-01	2.409394e-01	7.181273e-01	3.774051e-01
2.654408e-01	6.437065e-01	5.231541e-01	4.630358e-01	2.711223e-01	2.399662e-01	7.102670e-01	3.770698e-01
2.681528e-01	6.398505e-01	5.184052e-01	4.584112e-01	2.702425e-01	2.389679e-01	7.023142e-01	3.766563e-01
2.700000e-01	6.372415e-01	5.151972e-01	4.552998e-01	2.696281e-01	2.382808e-01	6.968930e-01	3.763222e-01
2.709060e-01	6.359671e-01	5.136317e-01	4.537852e-01	2.693224e-01	2.379419e-01	6.942298e-01	3.761411e-01
2.737013e-01	6.320603e-01	5.088372e-01	4.491616e-01	2.683628e-01	2.368897e-01	6.860241e-01	3.755283e-01
2.765397e-01	6.281422e-01	5.040319e-01	4.445505e-01	2.673673e-01	2.358150e-01	6.777846e-01	3.748655e-01
2.794219e-01	6.242109e-01	4.992147e-01	4.399517e-01	2.663346e-01	2.347174e-01	6.696060e-01	3.742045e-01
2.800000e-01	6.234279e-01	4.982558e-01	4.390392e-01	2.661248e-01	2.344965e-01	6.679960e-01	3.740778e-01
2.823489e-01	6.202645e-01	4.943843e-01	4.353650e-01	2.652635e-01	2.335965e-01	6.615645e-01	3.735864e-01
2.853215e-01	6.163006e-01	4.895391e-01	4.307902e-01	2.641524e-01	2.324519e-01	6.536032e-01	3.729775e-01
2.883408e-01	6.123165e-01	4.846776e-01	4.262267e-01	2.630001e-01	2.312829e-01	6.456057e-01	3.723105e-01
2.900000e-01	6.101440e-01	4.820307e-01	4.237536e-01	2.623566e-01	2.306379e-01	6.412069e-01	3.719000e-01
2.914077e-01	6.083089e-01	4.797975e-01	4.216736e-01	2.618047e-01	2.300890e-01	6.374581e-01	3.715194e-01
2.945232e-01	6.042725e-01	4.748952e-01	4.171288e-01	2.605638e-01	2.288688e-01	6.291309e-01	3.705855e-01
2.976884e-01	6.002108e-01	4.699738e-01	4.125962e-01	2.592780e-01	2.276236e-01	6.206886e-01	3.695426e-01
3.000000e-01	5.972699e-01	4.664175e-01	4.093400e-01	2.583240e-01	2.267117e-01	6.145741e-01	3.687444e-01
3.009041e-01	5.961254e-01	4.650353e-01	4.080787e-01	2.579475e-01	2.263546e-01	6.122006e-01	3.684275e-01
3.041716e-01	5.920159e-01	4.600798e-01	4.035775e-01	2.565715e-01	2.250620e-01	6.037163e-01	3.672665e-01
3.074919e-01	5.878816e-01	4.551073e-01	3.990938e-01	2.551493e-01	2.237461e-01	5.952495e-01	3.660683e-01
3.100000e-01	5.847859e-01	4.513929e-01	3.957664e-01	2.540598e-01	2.227513e-01	5.889606e-01	3.651556e-01
3.108662e-01	5.837220e-01	4.501182e-01	3.946290e-01	2.536805e-01	2.224075e-01	5.868099e-01	3.648392e-01
3.142956e-01	5.795364e-01	4.451123e-01	3.901844e-01	2.521642e-01	2.210466e-01	5.783692e-01	3.635598e-01
3.177814e-01	5.753244e-01	4.400901e-01	3.857617e-01	2.506000e-01	2.196638e-01	5.698255e-01	3.621614e-01
3.200000e-01	5.726632e-01	4.369259e-01	3.829942e-01	2.495921e-01	2.187838e-01	5.643576e-01	3.611889e-01
3.213246e-01	5.710811e-01	4.350484e-01	3.813593e-01	2.489857e-01	2.182585e-01	5.610716e-01	3.605711e-01
3.249266e-01	5.668048e-01	4.299867e-01	3.769781e-01	2.473204e-01	2.168308e-01	5.521113e-01	3.587887e-01
3.285888e-01	5.624964e-01	4.249064e-01	3.726207e-01	2.456040e-01	2.153819e-01	5.431046e-01	3.569151e-01
3.300000e-01	5.608467e-01	4.229663e-01	3.709675e-01	2.449367e-01	2.148246e-01	5.396970e-01	3.562000e-01
3.323123e-01	5.581567e-01	4.198088e-01	3.682898e-01	2.438367e-01	2.139130e-01	5.342121e-01	3.550518e-01
3.360986e-01	5.537871e-01	4.146958e-01	3.639882e-01	2.420187e-01	2.124255e-01	5.254404e-01	3.532011e-01
3.399490e-01	5.493898e-01	4.095697e-01	3.597197e-01	2.401506e-01	2.109212e-01	5.166840e-01	3.512924e-01
3.400000e-01	5.493319e-01	4.095023e-01	3.596639e-01	2.401258e-01	2.109013e-01	5.165686e-01	3.512667e-01
3.438650e-01	5.449673e-01	4.044332e-01	3.554879e-01	2.382332e-01	2.094018e-01	5.078547e-01	3.492664e-01
3.478481e-01	5.405031e-01	3.992749e-01	3.512844e-01	2.362605e-01	2.078634e-01	4.989487e-01	3.471166e-01
3.500000e-01	5.381051e-01	3.965153e-01	3.490549e-01	2.351858e-01	2.070355e-01	4.941746e-01	3.459222e-01
3.518998e-01	5.359965e-01	3.940951e-01	3.471109e-01	2.342321e-01	2.063069e-01	4.899840e-01	3.448506e-01
3.560217e-01	5.314505e-01	3.888971e-01	3.429719e-01	2.321492e-01	2.047345e-01	4.809778e-01	3.424769e-01
3.600000e-01	5.271028e-01	3.839501e-01	3.390797e-01	2.301233e-01	2.032299e-01	4.724074e-01	3.401333e-01
3.602153e-01	5.268686e-01	3.836844e-01	3.388720e-01	2.300132e-01	2.031488e-01	4.719473e-01	3.400053e-01
3.644823e-01	5.222558e-01	3.784615e-01	3.348168e-01	2.278259e-01	2.015527e-01	4.628943e-01	3.374341e-01
3.688243e-01	5.176216e-01	3.732361e-01	3.308147e-01	2.255910e-01	1.999506e-01	4.537696e-01	3.347227e-01
3.700000e-01	5.163745e-01	3.718348e-01	3.297508e-01	2.249835e-01	1.995200e-01	4.513063e-01	3.339667e-01
3.732433e-01	5.129467e-01	3.679953e-01	3.268559e-01	2.233016e-01	1.983380e-01	4.445217e-01	3.318290e-01
3.777408e-01	5.082208e-01	3.627328e-01	3.229365e-01	2.209546e-01	1.967131e-01	4.351817e-01	3.287715e-01
3.800000e-01	5.058607e-01	3.601175e-01	3.210100e-01	2.197703e-01	1.959041e-01	4.305409e-01	3.272111e-01
3.823189e-01	5.034489e-01	3.574532e-01	3.190622e-01	2.185519e-01	1.950791e-01	4.258236e-01	3.256009e-01
3.869793e-01	4.986368e-01	3.521620e-01	3.152394e-01	2.160964e-01	1.934397e-01	4.164883e-01	3.223447e-01
3.900000e-01	4.955449e-01	3.487786e-01	3.128275e-01	2.145015e-01	1.923913e-01	4.105413e-01	3.202222e-01
3.917240e-01	4.937924e-01	3.468656e-01	3.114756e-01	2.135912e-01	1.917989e-01	4.071834e-01	3.190070e-01
3.965551e-01	4.889294e-01	3.415747e-01	3.077820e-01	2.110418e-01	1.901630e-01	3.978953e-01	3.155748e-01
4.000000e-01	4.854890e-01	3.378531e-01	3.052227e-01	2.092205e-01	1.890136e-01	3.913611e-01	3.130889e-01
4.014746e-01	4.840214e-01	3.362717e-01	3.041447e-01	2.084395e-01	1.885254e-01	3.885819e-01	3.120117e-01
4.064846e-01	4.790571e-01	3.309503e-01	3.005593e-01	2.057810e-01	1.868842e-01	3.791961e-01	3.082753e-01
4.100000e-01	4.755979e-01	3.272662e-01	2.981162e-01	2.039132e-01	1.857504e-01	3.726423e-01	3.055667e-01
4.115874e-01	4.740434e-01	3.256166e-01	2.970330e-01	2.030697e-01	1.852437e-01	3.696875e-01	3.043169e-01
4.167851e-01	4.689891e-01	3.202777e-01	2.935740e-01	2.003096e-01	1.836085e-01	3.600944e-01	3.001630e-01
4.200000e-01	4.658937e-01	3.170253e-01	2.915030e-01	1.986058e-01	1.826169e-01	3.542857e-01	2.976000e-01
4.220802e-01	4.639066e-01	3.149432e-01	2.901925e-01	1.975061e-01	1.819845e-01	3.505982e-01	2.959619e-01
4.274751e-01	4.588080e-01	3.096223e-01	2.868989e-01	1.946644e-01	1.803778e-01	3.412149e-01	2.917226e-01
4.300000e-01	4.564351e-01	3.071616e-01	2.854003e-01	1.933350e-01	1.796379e-01	3.368605e-01	2.897000e-01
4.329721e-01	4.536506e-01	3.042875e-01	2.836693e-01	1.917705e-01	1.787764e-01	3.317332e-01	2.872618e-01
4.385738e-01	4.484363e-01	2.989417e-01	2.805077e-01	1.888268e-01	1.771830e-01	3.221430e-01	2.825668e-01
4.400000e-01	4.471167e-01	2.975960e-01	2.797240e-01	1.880789e-01	1.767840e-01	3.197348e-01	2.813667e-01
4.442830e-01	4.431748e-01	2.935925e-01	2.774226e-01	1.858378e-01	1.756026e-01	3.126206e-01	2.777839e-01
4.500000e-01	4.379709e-01	2.883425e-01	2.744760e-01	1.828623e-01	1.740684e-01	3.034198e-01	2.730778e-01
4.501022e-01	4.378787e-01	2.882497e-01	2.744247e-01	1.828094e-01	1.740415e-01	3.032585e-01	2.729947e-01
4.560343e-01	4.325700e-01	2.829286e-01	2.715301e-01	1.797505e-01	1.725087e-01	2.940399e-01	2.681856e-01
4.600000e-01	4.290540e-01	2.794295e-01	2.696731e-01	1.777164e-01	1.715113e-01	2.879348e-01	2.649000e-01
4.620821e-01	4.272153e-01	2.776088e-01	2.687207e-01	1.766511e-01	1.709954e-01	2.847170e-01	2.631245e-01
4.682486e-01	4.217978e-01	2.722808e-01	2.659886e-01	1.735075e-01	1.694978e-01	2.752267e-01	2.577484e-01
4.700000e-01	4.202685e-01	2.707861e-01	2.652374e-01	1.726185e-01	1.690814e-01	2.725745e-01	2.562200e-01
4.745369e-01	4.163290e-01	2.669537e-01	2.633433e-01	1.703252e-01	1.680217e-01	2.658352e-01	2.522980e-01
4.800000e-01	4.116339e-01	2.624177e-01	2.611638e-01	1.675851e-01	1.667844e-01	2.578762e-01	2.475611e-01
4.809501e-01	4.108243e-01	2.616385e-01	2.607969e-01	1.671115e-01	1.665740e-01	2.564992e-01	2.467266e-01
4.874915e-01	4.053093e-01	2.563525e-01	2.583676e-01	1.638766e-01	1.651647e-01	2.470552e-01	2.408750e-01
4.900000e-01	4.032170e-01	2.543586e-01	2.574775e-01	1.626466e-01	1.646409e-01	2.434569e-01	2.385878e-01
4.941645e-01	3.997613e-01	2.510826e-01	2.560437e-01	1.606148e-01	1.637884e-01	2.375387e-01	2.347651e-01
5.000000e-01	3.949457e-01	2.465561e-01	2.541174e-01	1.577863e-01	1.626252e-01	2.295367e-01	2.295367e-01
5.009725e-01	3.941470e-01	2.458094e-01	2.538061e-01	1.573173e-01	1.624352e-01	2.282532e-01	2.286977e-01
5.079190e-01	3.884804e-01	2.405435e-01	2.516657e-01	1.539912e-01	1.611114e-01	2.193647e-01	2.228402e-01
5.100000e-01	3.867967e-01	2.389892e-01	2.510528e-01	1.530031e-01	1.607264e-01	2.167233e-01	2.210578e-01
5.150079e-01	3.827792e-01	2.352969e-01	2.496354e-01	1.506443e-01	1.598243e-01	2.103084e-01	2.166190e-01
5.200000e-01	3.788311e-01	2.316883e-01	2.483075e-01	1.483226e-01	1.589618e-01	2.040032e-01	2.121633e-01
5.222429e-01	3.770728e-01	2.300884e-01	2.477361e-01	1.472883e-01	1.585852e-01	2.012519e-01	2.102061e-01
5.296280e-01	3.713300e-01	2.249006e-01	2.459494e-01	1.439154e-01	1.573847e-01	1.923405e-01	2.037380e-01
5.300000e-01	3.710422e-01	2.246422e-01	2.458629e-01	1.437468e-01	1.573257e-01	1.918878e-01	2.034011e-01
5.371672e-01	3.655263e-01	2.197201e-01	2.442608e-01	1.405204e-01	1.562152e-01	1.831101e-01	1.967199e-01
5.400000e-01	3.633642e-01	2.178051e-01	2.436625e-01	1.392587e-01	1.557912e-01	1.797284e-01	1.941067e-01
5.448648e-01	3.596778e-01	2.145580e-01	2.426816e-01	1.371110e-01	1.550831e-01	1.741763e-01	1.898065e-01
5.500000e-01	3.558267e-01	2.111886e-01	2.417114e-01	1.348714e-01	1.543641e-01	1.685354e-01	1.853889e-01
5.527251e-01	3.538051e-01	2.094277e-01	2.412266e-01	1.336961e-01	1.539961e-01	1.655755e-01	1.830348e-01
5.600000e-01	3.484848e-01	2.048183e-01	2.400339e-01	1.306042e-01	1.530597e-01	1.577877e-01	1.767222e-01
5.607526e-01	3.479388e-01	2.043479e-01	2.399174e-01	1.302875e-01	1.529658e-01	1.569955e-01	1.760714e-01
5.689519e-01	3.420234e-01	1.992876e-01	2.387176e-01	1.268706e-01	1.519726e-01	1.485121e-01	1.689928e-01
5.700000e-01	3.412720e-01	1.986494e-01	2.385733e-01	1.264384e-01	1.518496e-01	1.474415e-01	1.680833e-01
5.773280e-01	3.360532e-01	1.942449e-01	2.376231e-01	1.234466e-01	1.510144e-01	1.400836e-01	1.617473e-01
5.800000e-01	3.341669e-01	1.926643e-01	2.373026e-01	1.223695e-01	1.507212e-01	1.375096e-01	1.595111e-01
5.858856e-01	3.300485e-01	1.892329e-01	2.366477e-01	1.200243e-01	1.500980e-01	1.320819e-01	1.547714e-01
5.900000e-01	3.272030e-01	1.868767e-01	2.362332e-01	1.184086e-01	1.496818e-01	1.283333e-01	1.514333e-01
5.946301e-01	3.240388e-01	1.842691e-01	2.358119e-01	1.166151e-01	1.492341e-01	1.240397e-01	1.475139e-01
6.000000e-01	3.204199e-01	1.813027e-01	2.353826e-01	1.145681e-01	1.487419e-01	1.191343e-01	1.429611e-01
6.035667e-01	3.180363e-01	1.793609e-01	2.351246e-01	1.132250e-01	1.484269e-01	1.160271e-01	1.400611e-01
6.100000e-01	3.137608e-01	1.759057e-01	2.347007e-01	1.108312e-01	1.478756e-01	1.106466e-01	1.349889e-01
6.127009e-01	3.119775e-01	1.744744e-01	2.345397e-01	1.098380e-01	1.476513e-01	1.084233e-01	1.328619e-01
6.200000e-01	3.072022e-01	1.706677e-01	2.341600e-01	1.071914e-01	1.470691e-01	1.024731e-01	1.270667e-01
6.220384e-01	3.058802e-01	1.696205e-01	2.340681e-01	1.064621e-01	1.469126e-01	1.008297e-01	1.254397e-01
6.300000e-01	3.007736e-01	1.656002e-01	2.337722e-01	1.036570e-01	1.463291e-01	9.459877e-02	1.191944e-01
6.315852e-01	2.997700e-01	1.648142e-01	2.337269e-01	1.031074e-01	1.462191e-01	9.341248e-02	1.179961e-01
6.400000e-01	2.945177e-01	1.607214e-01	2.335617e-01	1.002394e-01	1.456688e-01	8.736111e-02	1.118222e-01
6.413472e-01	2.936857e-01	1.600770e-01	2.335447e-01	9.978720e-02	1.455848e-01	8.641352e-02	1.108421e-01
6.500000e-01	2.883834e-01	1.559989e-01	2.334818e-01	9.692306e-02	1.450636e-01	8.038889e-02	1.045056e-01
6.513310e-01	2.875741e-01	1.553809e-01	2.334790e-01	9.648871e-02	1.449862e-01	7.947083e-02	1.035235e-01
6.600000e-01	2.823466e-01	1.514161e-01	2.335052e-01	9.370064e-02	1.444997e-01	7.365741e-02	9.722778e-02
6.615429e-01	2.814247e-01	1.507216e-01	2.335181e-01	9.321199e-02	1.444165e-01	7.267268e-02	9.615242e-02
6.700000e-01	2.764239e-01	1.469775e-01	2.336369e-01	9.057574e-02	1.439800e-01	6.749544e-02	9.044389e-02
6.719898e-01	2.752619e-01	1.461127e-01	2.336777e-01	8.996623e-02	1.438828e-01	6.630337e-02	8.911026e-02
6.800000e-01	2.706455e-01	1.426949e-01	2.338948e-01	8.755503e-02	1.435137e-01	6.154820e-02	8.370556e-02
6.826788e-01	2.691230e-01	1.415740e-01	2.339855e-01	8.676355e-02	1.433979e-01	5.997701e-02	8.188998e-02
6.900000e-01	2.650097e-01	1.385629e-01	2.342726e-01	8.463641e-02	1.430974e-01	5.580395e-02	7.700944e-02
6.936170e-01	2.629976e-01	1.371003e-01	2.344302e-01	8.360328e-02	1.429547e-01	5.384519e-02	7.469578e-02
7.000000e-01	2.594718e-01	1.345552e-01	2.347260e-01	8.180656e-02	1.427082e-01	5.057937e-02	7.081111e-02
7.048122e-01	2.568381e-01	1.326680e-01	2.349661e-01	8.047508e-02	1.425280e-01	4.826585e-02	6.803727e-02
7.100000e-01	2.540268e-01	1.306658e-01	2.352443e-01	7.906280e-02	1.423408e-01	4.583646e-02	6.508778e-02
7.162720e-01	2.506694e-01	1.282905e-01	2.356087e-01	7.738786e-02	1.421248e-01	4.291947e-02	6.148333e-02
7.200000e-01	2.486964e-01	1.269024e-01	2.358406e-01	7.640924e-02	1.420021e-01	4.125347e-02	5.940500e-02
7.280046e-01	2.445248e-01	1.239845e-01	2.363828e-01	7.435203e-02	1.417560e-01	3.793275e-02	5.523083e-02
7.300000e-01	2.434998e-01	1.232709e-01	2.365285e-01	7.384875e-02	1.416988e-01	3.712785e-02	5.420667e-02
7.400000e-01	2.384350e-01	1.197670e-01	2.373029e-01	7.137889e-02	1.414281e-01	3.313326e-02	4.903722e-02
7.400184e-01	2.384257e-01	1.197606e-01	2.373044e-01	7.137442e-02	1.414277e-01	3.312614e-02	4.902791e-02
7.500000e-01	2.334522e-01	1.163632e-01	2.381125e-01	6.898558e-02	1.411642e-01	2.944852e-02	4.417278e-02
7.523222e-01	2.323074e-01	1.155871e-01	2.383054e-01	6.844070e-02	1.411039e-01	2.863572e-02	4.308650e-02
7.600000e-01	2.285604e-01	1.130613e-01	2.389606e-01	6.666934e-02	1.409089e-01	2.605205e-02	3.959911e-02
7.649250e-01	2.261892e-01	1.114739e-01	2.393958e-01	6.555754e-02	1.407881e-01	2.448283e-02	3.745506e-02
7.700000e-01	2.237734e-01	1.098652e-01	2.398573e-01	6.443189e-02	1.406675e-01	2.293820e-02	3.532483e-02
7.778362e-01	2.201021e-01	1.074359e-01	2.405991e-01	6.273394e-02	1.404906e-01	2.068954e-02	3.218617e-02
7.800000e-01	2.191015e-01	1.067769e-01	2.408107e-01	6.227369e-02	1.404440e-01	2.009416e-02	3.134689e-02
7.900000e-01	2.145555e-01	1.037989e-01	2.418308e-01	6.019527e-02	1.402431e-01	1.747820e-02	2.761556e-02
7.910655e-01	2.140789e-01	1.034881e-01	2.419438e-01	5.997853e-02	1.402232e-01	1.721390e-02	2.723465e-02
8.000000e-01	2.101450e-01	1.009330e-01	2.429263e-01	5.819694e-02	1.400690e-01	1.511111e-02	2.417778e-02
8.100000e-01	2.058782e-01	9.818065e-02	2.441050e-01	5.627877e-02	1.399256e-01	1.297737e-02	2.102333e-02
8.200000e-01	2.017622e-01	9.554293e-02	2.453735e-01	5.444067e-02	1.398160e-01	1.103930e-02	1.810444e-02
8.300000e-01	1.978031e-01	9.302051e-02	2.467376e-01	5.268234e-02	1.397432e-01	9.315930e-03	1.546444e-02
8.400000e-01	1.940060e-01	9.061374e-02	2.482023e-01	5.100339e-02	1.397096e-01	7.771825e-03	1.305667e-02
8.500000e-01	1.903750e-01	8.832271e-02	2.497716e-01	4.940325e-02	1.397174e-01	6.401307e-03	1.088222e-02
8.600000e-01	1.869138e-01	8.614725e-02	2.514493e-01	4.788129e-02	1.397683e-01	5.196512e-03	8.938000e-03
8.700000e-01	1.836251e-01	8.408696e-02	2.532381e-01	4.643674e-02	1.398641e-01	4.176756e-03	7.267556e-03
8.800000e-01	1.805111e-01	8.214127e-02	2.551405e-01	4.506877e-02	1.400059e-01	3.284659e-03	5.781000e-03
8.900000e-01	1.775735e-01	8.030941e-02	2.571585e-01	4.377647e-02	1.401950e-01	2.515169e-03	4.477000e-03
9.000000e-01	1.748133e-01	7.859048e-02	2.592934e-01	4.255888e-02	1.404321e-01	1.893457e-03	3.408222e-03
9.100000e-01	1.722314e-01	7.698345e-02	2.615465e-01	4.141498e-02	1.407180e-01	1.377534e-03	2.507111e-03
9.200000e-01	1.698279e-01	7.548717e-02	2.639184e-01	4.034370e-02	1.410533e-01	9.658816e-04	1.777222e-03
9.300000e-01	1.676030e-01	7.410039e-02	2.664096e-01	3.934394e-02	1.414383e-01	6.453883e-04	1.200422e-03
9.400000e-01	1.655562e-01	7.282177e-02	2.690201e-01	3.841458e-02	1.418733e-01	4.056147e-04	7.625556e-04
9.500000e-01	1.636868e-01	7.164992e-02	2.717501e-01	3.755446e-02	1.423585e-01	2.310760e-04	4.390444e-04
9.600000e-01	1.619940e-01	7.058336e-02	2.745990e-01	3.676242e-02	1.428940e-01	1.060587e-04	2.036326e-04
9.700000e-01	1.604766e-01	6.962058e-02	2.775663e-01	3.603727e-02	1.434795e-01	2.506352e-05	4.862322e-05
9.800000e-01	1.591334e-01	6.876001e-02	2.806515e-01	3.537782e-02	1.441151e-01	6.575964e-08	1.288889e-07
9.900000e-01	1.579628e-01	6.800007e-02	2.838535e-01	3.478287e-02	1.448005e-01	5.404265e-08	1.070044e-07
