x	F1_NLO_TMC_only	F1_NLO_TMC_only_alternative	F1_NLO_TMC_HT_prelim	F2_NLO_TMC_only	F2_NLO_TMC_HT	F1_LO	F2_LO
3.256880e-01	4.830066e-01	3.445954e-01	2.879720e-01	1.897005e-01	1.585292e-01	5.765386e-01	3.755430e-01
3.300000e-01	4.795726e-01	3.402437e-01	2.844728e-01	1.880921e-01	1.572611e-01	5.662963e-01	3.737556e-01
3.301466e-01	4.794563e-01	3.400968e-01	2.843558e-01	1.880370e-01	1.572182e-01	5.659503e-01	3.736932e-01
3.346992e-01	4.758620e-01	3.355730e-01	2.807853e-01	1.863162e-01	1.558971e-01	5.552834e-01	3.717062e-01
3.393484e-01	4.722247e-01	3.310256e-01	2.772654e-01	1.845382e-01	1.545683e-01	5.445344e-01	3.695739e-01
3.400000e-01	4.717177e-01	3.303942e-01	2.767822e-01	1.842875e-01	1.543838e-01	5.430392e-01	3.692667e-01
3.440970e-01	4.685453e-01	3.264566e-01	2.738008e-01	1.827034e-01	1.532343e-01	5.337034e-01	3.672909e-01
3.489479e-01	4.648257e-01	3.218683e-01	2.703969e-01	1.808124e-01	1.518979e-01	5.228233e-01	3.648759e-01
3.500000e-01	4.640249e-01	3.208842e-01	2.696770e-01	1.804006e-01	1.516120e-01	5.204921e-01	3.643444e-01
3.539042e-01	4.610699e-01	3.172647e-01	2.670607e-01	1.788667e-01	1.505628e-01	5.119201e-01	3.623425e-01
3.589689e-01	4.572642e-01	3.126376e-01	2.637890e-01	1.768622e-01	1.492280e-01	5.008676e-01	3.595922e-01
3.600000e-01	4.564925e-01	3.117044e-01	2.631392e-01	1.764521e-01	1.489599e-01	4.986111e-01	3.590000e-01
3.641452e-01	4.534015e-01	3.079836e-01	2.605824e-01	1.747973e-01	1.478946e-01	4.895099e-01	3.565040e-01
3.694367e-01	4.494855e-01	3.033067e-01	2.574484e-01	1.726736e-01	1.465663e-01	4.779952e-01	3.531777e-01
3.700000e-01	4.490708e-01	3.028137e-01	2.571234e-01	1.724469e-01	1.464271e-01	4.767868e-01	3.528222e-01
3.748467e-01	4.455213e-01	2.986117e-01	2.543949e-01	1.704932e-01	1.452475e-01	4.665570e-01	3.497754e-01
3.800000e-01	4.417893e-01	2.942244e-01	2.516296e-01	1.684122e-01	1.440312e-01	4.559211e-01	3.465000e-01
3.803790e-01	4.415168e-01	2.939052e-01	2.514318e-01	1.682592e-01	1.439434e-01	4.551453e-01	3.462554e-01
3.860372e-01	4.374728e-01	2.891890e-01	2.485650e-01	1.659725e-01	1.426574e-01	4.436318e-01	3.425173e-01
3.900000e-01	4.346547e-01	2.859329e-01	2.466445e-01	1.643664e-01	1.417817e-01	4.356268e-01	3.397889e-01
3.918254e-01	4.333604e-01	2.844458e-01	2.457837e-01	1.636255e-01	1.413854e-01	4.319519e-01	3.384988e-01
3.977476e-01	4.291846e-01	2.796806e-01	2.430969e-01	1.612208e-01	1.401323e-01	4.201864e-01	3.342552e-01
4.000000e-01	4.276067e-01	2.778924e-01	2.421175e-01	1.603064e-01	1.396691e-01	4.158194e-01	3.326556e-01
4.038081e-01	4.249532e-01	2.749000e-01	2.405149e-01	1.587618e-01	1.389035e-01	4.085961e-01	3.299908e-01
4.100000e-01	4.206855e-01	2.701218e-01	2.380545e-01	1.562580e-01	1.377080e-01	3.969783e-01	3.255222e-01
4.100113e-01	4.206778e-01	2.701132e-01	2.380502e-01	1.562534e-01	1.377058e-01	3.969569e-01	3.255137e-01
4.163619e-01	4.163672e-01	2.653270e-01	2.357141e-01	1.536993e-01	1.365451e-01	3.848832e-01	3.204998e-01
4.200000e-01	4.139102e-01	2.626253e-01	2.344496e-01	1.522385e-01	1.359056e-01	3.780423e-01	3.175556e-01
4.228645e-01	4.119813e-01	2.605180e-01	2.334908e-01	1.510896e-01	1.354150e-01	3.727726e-01	3.152654e-01
4.295243e-01	4.075249e-01	2.556910e-01	2.313894e-01	1.484273e-01	1.343204e-01	3.608849e-01	3.100177e-01
4.300000e-01	4.072082e-01	2.553502e-01	2.312462e-01	1.482377e-01	1.342447e-01	3.600517e-01	3.096444e-01
4.363464e-01	4.030090e-01	2.508549e-01	2.294231e-01	1.457176e-01	1.332682e-01	3.490781e-01	3.046379e-01
4.400000e-01	4.006165e-01	2.483127e-01	2.284488e-01	1.442762e-01	1.327347e-01	3.428409e-01	3.017000e-01
4.433364e-01	3.984509e-01	2.460219e-01	2.276082e-01	1.429672e-01	1.322667e-01	3.371691e-01	2.989590e-01
4.500000e-01	3.941757e-01	2.415303e-01	2.260648e-01	1.403734e-01	1.313851e-01	3.258889e-01	2.933000e-01
4.504998e-01	3.938565e-01	2.411971e-01	2.259555e-01	1.401797e-01	1.313215e-01	3.250451e-01	2.928653e-01
4.578425e-01	3.891794e-01	2.363545e-01	2.244460e-01	1.373444e-01	1.304245e-01	3.127798e-01	2.864068e-01
4.600000e-01	3.878128e-01	2.349519e-01	2.240380e-01	1.365164e-01	1.301750e-01	3.092633e-01	2.845222e-01
4.653709e-01	3.844297e-01	2.315021e-01	2.230927e-01	1.344667e-01	1.295822e-01	3.007098e-01	2.798853e-01
4.700000e-01	3.815373e-01	2.285770e-01	2.223586e-01	1.327145e-01	1.291040e-01	2.933924e-01	2.757889e-01
4.730913e-01	3.796225e-01	2.266509e-01	2.219117e-01	1.315532e-01	1.288025e-01	2.884607e-01	2.729341e-01
4.800000e-01	3.753976e-01	2.224275e-01	2.210398e-01	1.289862e-01	1.281815e-01	2.776759e-01	2.665689e-01
4.810104e-01	3.747848e-01	2.218184e-01	2.209261e-01	1.286137e-01	1.280963e-01	2.761681e-01	2.656805e-01
4.891354e-01	3.698869e-01	2.169891e-01	2.201270e-01	1.256428e-01	1.274597e-01	2.644245e-01	2.586797e-01
4.900000e-01	3.693682e-01	2.164819e-01	2.200534e-01	1.253291e-01	1.273967e-01	2.631678e-01	2.579044e-01
4.974736e-01	3.649045e-01	2.121509e-01	2.195078e-01	1.226370e-01	1.268898e-01	2.521369e-01	2.508606e-01
5.000000e-01	3.634061e-01	2.107095e-01	2.193607e-01	1.217359e-01	1.267341e-01	2.484867e-01	2.484867e-01
5.060327e-01	3.598543e-01	2.073158e-01	2.190864e-01	1.196039e-01	1.263946e-01	2.401399e-01	2.430400e-01
5.100000e-01	3.575410e-01	2.051218e-01	2.189655e-01	1.182179e-01	1.261964e-01	2.347353e-01	2.394300e-01
5.148207e-01	3.547608e-01	2.024993e-01	2.188850e-01	1.165528e-01	1.259840e-01	2.280899e-01	2.348482e-01
5.200000e-01	3.518144e-01	1.997358e-01	2.188803e-01	1.147882e-01	1.257905e-01	2.211079e-01	2.299522e-01
5.238463e-01	3.496431e-01	1.977136e-01	2.189242e-01	1.134915e-01	1.256668e-01	2.161877e-01	2.265003e-01
5.300000e-01	3.461823e-01	1.945214e-01	2.190667e-01	1.114374e-01	1.254989e-01	2.085440e-01	2.210567e-01
5.331181e-01	3.444373e-01	1.929252e-01	2.191735e-01	1.104069e-01	1.254282e-01	2.046457e-01	2.181995e-01
5.400000e-01	3.406141e-01	1.894566e-01	2.194941e-01	1.081596e-01	1.253079e-01	1.960504e-01	2.117344e-01
5.426455e-01	3.391553e-01	1.881430e-01	2.196481e-01	1.073058e-01	1.252744e-01	1.928092e-01	2.092545e-01
5.500000e-01	3.351376e-01	1.845517e-01	2.201675e-01	1.049632e-01	1.252196e-01	1.840313e-01	2.024344e-01
5.524383e-01	3.338216e-01	1.833823e-01	2.203714e-01	1.041975e-01	1.252147e-01	1.811896e-01	2.001921e-01
5.600000e-01	3.297939e-01	1.798234e-01	2.211031e-01	1.018587e-01	1.252411e-01	1.725605e-01	1.932678e-01
5.625066e-01	3.284711e-01	1.786631e-01	2.213749e-01	1.010939e-01	1.252618e-01	1.697539e-01	1.909753e-01
5.700000e-01	3.245387e-01	1.752432e-01	2.222624e-01	9.883555e-02	1.253539e-01	1.615107e-01	1.841222e-01
5.728612e-01	3.230469e-01	1.739570e-01	2.226308e-01	9.798451e-02	1.254009e-01	1.584201e-01	1.815057e-01
5.800000e-01	3.193511e-01	1.707957e-01	2.236213e-01	9.588911e-02	1.255467e-01	1.508285e-01	1.749611e-01
5.835133e-01	3.175470e-01	1.692651e-01	2.241457e-01	9.487273e-02	1.256332e-01	1.471544e-01	1.717323e-01
5.900000e-01	3.142455e-01	1.664841e-01	2.251790e-01	9.302272e-02	1.258184e-01	1.406026e-01	1.659111e-01
5.944748e-01	3.119969e-01	1.646025e-01	2.259447e-01	9.176804e-02	1.259671e-01	1.363242e-01	1.620841e-01
6.000000e-01	3.092576e-01	1.623224e-01	2.269518e-01	9.024411e-02	1.261752e-01	1.311250e-01	1.573500e-01
6.057582e-01	3.064368e-01	1.599912e-01	2.280656e-01	8.868315e-02	1.264168e-01	1.256190e-01	1.521879e-01
6.100000e-01	3.043741e-01	1.582994e-01	2.289223e-01	8.754939e-02	1.266083e-01	1.216439e-01	1.484056e-01
6.173766e-01	3.008145e-01	1.554061e-01	2.304807e-01	8.560942e-02	1.269662e-01	1.151284e-01	1.421560e-01
6.200000e-01	2.995569e-01	1.543919e-01	2.310553e-01	8.492914e-02	1.271008e-01	1.128719e-01	1.399611e-01
6.293437e-01	2.951165e-01	1.508425e-01	2.331877e-01	8.254779e-02	1.276108e-01	1.049583e-01	1.321095e-01
6.300000e-01	2.948070e-01	1.505969e-01	2.333425e-01	8.238297e-02	1.276484e-01	1.044224e-01	1.315722e-01
6.400000e-01	2.901423e-01	1.469197e-01	2.357894e-01	7.991359e-02	1.282522e-01	9.661892e-02	1.236722e-01
6.416740e-01	2.893724e-01	1.463167e-01	2.362163e-01	7.950821e-02	1.283595e-01	9.534637e-02	1.223623e-01
6.500000e-01	2.855927e-01	1.433713e-01	2.384133e-01	7.752621e-02	1.289190e-01	8.910256e-02	1.158333e-01
6.543830e-01	2.836291e-01	1.418528e-01	2.396130e-01	7.650406e-02	1.292281e-01	8.589693e-02	1.124192e-01
6.600000e-01	2.811317e-01	1.399352e-01	2.411873e-01	7.521373e-02	1.296357e-01	8.185606e-02	1.080500e-01
6.674868e-01	2.778341e-01	1.374266e-01	2.433457e-01	7.352729e-02	1.301971e-01	7.657815e-02	1.022298e-01
6.700000e-01	2.767349e-01	1.365964e-01	2.440851e-01	7.296962e-02	1.303899e-01	7.485904e-02	1.003111e-01
6.800000e-01	2.724028e-01	1.333525e-01	2.471002e-01	7.079282e-02	1.311781e-01	6.843832e-02	9.307611e-02
6.810024e-01	2.719724e-01	1.330326e-01	2.474089e-01	7.057835e-02	1.312589e-01	6.783757e-02	9.239544e-02
6.900000e-01	2.681469e-01	1.302059e-01	2.502361e-01	6.868431e-02	1.320009e-01	6.255556e-02	8.632667e-02
6.949478e-01	2.660776e-01	1.286880e-01	2.518384e-01	6.766744e-02	1.324231e-01	5.954245e-02	8.275601e-02
7.000000e-01	2.639929e-01	1.271657e-01	2.535116e-01	6.664756e-02	1.328654e-01	5.656190e-02	7.918667e-02
7.093421e-01	2.601977e-01	1.244161e-01	2.566881e-01	6.480691e-02	1.337059e-01	5.172047e-02	7.337522e-02
7.100000e-01	2.599327e-01	1.242253e-01	2.569151e-01	6.467933e-02	1.337658e-01	5.139280e-02	7.297778e-02
7.200000e-01	2.559343e-01	1.213671e-01	2.604127e-01	6.277164e-02	1.346867e-01	4.638850e-02	6.679944e-02
7.242054e-01	2.542706e-01	1.201888e-01	2.619098e-01	6.198701e-02	1.350792e-01	4.431630e-02	6.418825e-02
7.300000e-01	2.519965e-01	1.185883e-01	2.639981e-01	6.092295e-02	1.356250e-01	4.155708e-02	6.067333e-02
7.395591e-01	2.482932e-01	1.160062e-01	2.675068e-01	5.921059e-02	1.365378e-01	3.736525e-02	5.526757e-02
7.400000e-01	2.481239e-01	1.158889e-01	2.676705e-01	5.913289e-02	1.365802e-01	3.718356e-02	5.503167e-02
7.500000e-01	2.443203e-01	1.132686e-01	2.714288e-01	5.740097e-02	1.375518e-01	3.324185e-02	4.986278e-02
7.600000e-01	2.405889e-01	1.107269e-01	2.752715e-01	5.572657e-02	1.385390e-01	2.942986e-02	4.473339e-02
7.700000e-01	2.369324e-01	1.082632e-01	2.791971e-01	5.410901e-02	1.395414e-01	2.596331e-02	3.998350e-02
7.800000e-01	2.333529e-01	1.058769e-01	2.832037e-01	5.254751e-02	1.405582e-01	2.278073e-02	3.553794e-02
7.900000e-01	2.298522e-01	1.035668e-01	2.872895e-01	5.104122e-02	1.415891e-01	1.986568e-02	3.138778e-02
8.000000e-01	2.264316e-01	1.013322e-01	2.914525e-01	4.958926e-02	1.426332e-01	1.720903e-02	2.753444e-02
8.100000e-01	2.230922e-01	9.917191e-02	2.956905e-01	4.819068e-02	1.436901e-01	1.479492e-02	2.396778e-02
8.200000e-01	2.198346e-01	9.708478e-02	3.000013e-01	4.684450e-02	1.447592e-01	1.261111e-02	2.068222e-02
8.300000e-01	2.166594e-01	9.506962e-02	3.043828e-01	4.554974e-02	1.458399e-01	1.067537e-02	1.772111e-02
8.400000e-01	2.135667e-01	9.312518e-02	3.088325e-01	4.430535e-02	1.469316e-01	8.925926e-03	1.499556e-02
8.500000e-01	2.105566e-01	9.125017e-02	3.133484e-01	4.311032e-02	1.480338e-01	7.354902e-03	1.250333e-02
8.600000e-01	2.076287e-01	8.944328e-02	3.179280e-01	4.196358e-02	1.491460e-01	6.006589e-03	1.033133e-02
8.700000e-01	2.047829e-01	8.770317e-02	3.225690e-01	4.086409e-02	1.502676e-01	4.821839e-03	8.390000e-03
8.800000e-01	2.020185e-01	8.602848e-02	3.272692e-01	3.981079e-02	1.513982e-01	3.794318e-03	6.678000e-03
8.900000e-01	1.993351e-01	8.441786e-02	3.320262e-01	3.880262e-02	1.525372e-01	2.942821e-03	5.238222e-03
9.000000e-01	1.967318e-01	8.286992e-02	3.368379e-01	3.783855e-02	1.536841e-01	2.209136e-03	3.976444e-03
9.100000e-01	1.942078e-01	8.138331e-02	3.417019e-01	3.691752e-02	1.548385e-01	1.613309e-03	2.936222e-03
9.200000e-01	1.917623e-01	7.995665e-02	3.466162e-01	3.603850e-02	1.560000e-01	1.135797e-03	2.089867e-03
9.300000e-01	1.893942e-01	7.858860e-02	3.515785e-01	3.520048e-02	1.571680e-01	7.629570e-04	1.419100e-03
9.400000e-01	1.871025e-01	7.727779e-02	3.565867e-01	3.440244e-02	1.583422e-01	4.791608e-04	9.008222e-04
9.500000e-01	1.848862e-01	7.602291e-02	3.616387e-01	3.364338e-02	1.595221e-01	2.744795e-04	5.215111e-04
9.600000e-01	1.827441e-01	7.482262e-02	3.667326e-01	3.292234e-02	1.607073e-01	1.267161e-04	2.432950e-04
9.700000e-01	1.806751e-01	7.367563e-02	3.718662e-01	3.223833e-02	1.618975e-01	3.012262e-05	5.843789e-05
9.800000e-01	1.786779e-01	7.258064e-02	3.770377e-01	3.159042e-02	1.630923e-01	7.879819e-08	1.544444e-07
9.900000e-01	1.767513e-01	7.153639e-02	3.822451e-01	3.097768e-02	1.642913e-01	6.453423e-08	1.277778e-07
