W,GeV	Quantity	Uncertainty
1.53	1.81895761651811	0.00400531323337689
1.52	1.89330160883447	0.00423267715482982
1.51	1.97015855366371	0.00447074297831182
1.5	2.0082924121261	0.0046382555283452
1.49	1.90273149370387	0.00451488621376559
1.48	1.79217382941641	0.00436598165872641
1.47	1.67640904640408	0.00419006727764363
1.46	1.6094807213446	0.00420852862996458
1.45	1.54021916828365	0.00420664199190679
1.44	1.47017333185318	0.00418840257490733
1.43	1.45369598934372	0.00435398371478988
1.42	1.43606581996301	0.00451112564513088
1.41	1.42654115343244	0.00469420213625238
1.4	1.43215517360982	0.0049340012847333
1.39	1.43760098174974	0.00517493010423674
1.38	1.45209797421812	0.00546893263902303
1.37	1.46755014581279	0.00577285354340088
1.36	1.49811837816306	0.0061470804784734
1.35	1.53664503125716	0.00656715347507985
1.34	1.5862588543781	0.00704896193851508
1.33	1.64396764683767	0.00758455996759322
1.32	1.74942661551751	0.00830839199130427
1.31	1.87923415132916	0.00915263122267934
1.3	2.07985419282585	0.010374151935748
1.29	2.30240798018815	0.0117695200880611
1.28	2.55517147620088	0.0134236312424772
1.27	2.93649303757031	0.0156506955408905
1.26	3.40888946932988	0.0183745678112029
1.25	3.97667749463094	0.0217598269428629
1.24	4.55500328788563	0.0252775461968699
1.23	5.08029621475311	0.0287210136207966
1.22	5.37974945758495	0.0314527840237719
1.21	5.30091040073507	0.0326471603756469
1.2	4.85621611249777	0.0319412052196645
1.19	4.17198802258102	0.0301345652754941
1.18	3.40089785960544	0.0282459882997112
1.17	2.6683916121152	0.0261682898262434
1.16	2.08702941830794	0.0240577885994854
1.15	1.67688048629744	0.0225436926133059
1.14	1.28226457911861	0.0208165826535271
1.13	1.02727451845538	0.0195892420611707
1.12	0.805190966671525	0.0181248928763368
