W,GeV	Quantity	Uncertainty
1.56	0.830995526104577	0.00201116739335721
1.55	0.865605655837988	0.00203821129923817
1.54	0.921893944691169	0.0021662014371476
1.53	0.984903298397056	0.00232363574897018
1.52	1.04213463801376	0.00250102728375356
1.51	1.05773787814322	0.00258335397431422
1.5	1.06880475096641	0.00265621561559667
1.49	1.03091633842581	0.00262845359626768
1.48	0.96582104543301	0.00254397839201828
1.47	0.899328243052253	0.00244524215692281
1.46	0.857705455115918	0.00241806441967247
1.45	0.819513026679918	0.00239560077484518
1.44	0.79006527536451	0.00238644945826502
1.43	0.773417641013513	0.00240422939784073
1.42	0.757454742269449	0.00242018144688865
1.41	0.751103908228659	0.00245768606003558
1.4	0.745070942692184	0.0024948763801185
1.39	0.746373623745204	0.00255055935046719
1.38	0.749920974301817	0.00261140788026764
1.37	0.772108701987589	0.00296838051844919
1.36	0.801499460161779	0.00342599541698749
1.35	0.827754797083197	0.00363771495695734
1.34	0.85804270765875	0.00384199880839482
1.33	0.89855797664069	0.00409822224424271
1.32	0.950376802679114	0.00410700201985572
1.31	1.01450496444593	0.00372563991259458
1.3	1.11021181860092	0.00391788920326347
1.29	1.23370515414715	0.00469035274526869
1.28	1.38949289714241	0.00651456049296779
1.27	1.56689513471743	0.00582014055496323
1.26	1.78565360116393	0.00586717487561034
1.25	2.03878863163428	0.00658411236521281
1.24	2.30850980416974	0.00736661544454414
1.23	2.54966826091116	0.0081596151413704
1.22	2.63765559419798	0.00859847112254144
1.21	2.55077798639767	0.00870297428978947
1.2	2.29356841811885	0.00834984159654226
1.19	1.93041859591006	0.00770043325493719
1.18	1.56543892507363	0.00697434149324981
1.17	1.23934184467306	0.00622724243174659
1.16	0.977790263797522	0.0055681299262803
1.15	0.774516746660327	0.00499012007002349
1.14	0.597548922887541	0.0043759448508577
1.13	0.468677274552655	0.00383085290100085
1.12	0.353886297775771	0.00322469518193127
