W,GeV	Quantity	Uncertainty
1.94	0.0104223923533474	0.000179420888987439
1.93	0.0104763121986884	0.000180799599885169
1.92	0.0104739397868785	0.000181533961114
1.91	0.0104612307333715	0.000181735178228491
1.9	    0.010442952322537	0.000181830373361606
1.89	0.0103496512479078	0.000181157463401092
1.88	0.0102063854123309	0.000179957752174501
1.87	0.0100666053923333	0.000178494267915292
1.86	0.0099819523935893	0.000178038304154757
1.85	0.00992328840564841	0.000178239309847787
1.84	0.00983559525874065	0.00017833950893215
1.83	0.00965300431969246	0.000176830836854612
1.82	0.00948789122008567	0.000175409081876104
1.81	0.00939492058185303	0.000174285970762656
1.8	    0.00932404797897766	0.000173241383765051
1.79	0.00928108497259105	0.000173765192711202
1.78	0.00926353524884114	0.000175087634561609
1.77	0.00939984219624073	0.000177792480285001
1.76	0.00982175440385476	0.000184505039673421
1.75	0.0102528278834077	0.000191575023565963
1.74	0.0106089399651398	0.000198169901429256
1.73	0.0109310860872281	0.000204534386261325
1.72	0.0112011095668817	0.000210671974196693
1.71	0.0114369646233274	0.000215929119108818
1.7	    0.0111626690336858	0.000213411633146293
1.69	0.0107509843251087	0.000208590293241564
1.68	0.010311019351964	0.000202932381587491
1.67	0.00983521798219824	0.000197099447288486
1.66	0.00934725985556201	0.000191886413000705
1.65	0.00869155467103554	0.000185215553111357
1.64	0.00811809750498431	0.000178040854609583
1.63	0.00786136303605164	0.000175913119770241
1.62	0.00761156711434459	0.000174604017285985
1.61	0.00724352179085354	0.00016997799480838
1.6	    0.00714557487117408	0.000168348980413761
1.59	0.00723517312993254	0.000169827506378318
1.58	0.00728647716403973	0.000171951324562751
1.57	0.00734208835735483	0.000174135101592925
1.56	0.00768305787787654	0.000180203551160045
1.55	0.00817483319845187	0.000187477258320754
1.54	0.00848907393868	0.000193794068332446
1.53	0.00879304978929618	0.000201457062604891
1.52	0.00930700282874928	0.000212392891253218
1.51	0.00966250188196744	0.000220582913188643
1.5	    0.00942452740618191	0.000219646221634596
1.49	0.00843305185797458	0.000205918586759598
1.48	0.00745650730412478	0.00019087082327626
1.47	0.00691158478290269	0.000182801973679172
1.46	0.00638681844425535	0.000174469546370375
1.45	0.00581088282142706	0.000165834662991831
1.44	0.00540113643548108	0.000161527485552457
1.43	0.00508418219157319	0.000158501860937573
1.42	0.00500922517456105	0.000159365884439962
1.41	0.00492277491181929	0.000160658759868429
1.4	    0.00465423964877164	0.000158208205928053
1.39	0.00438053926982353	0.000155261623681326
1.38	0.00437654389120855	0.000155749322483229
1.37	0.00445290914384412	0.00015851900836701
1.36	0.00427353537440424	0.000155017458504284
1.35	0.0041874246438	0.000154095445225779
1.34	0.00429179568895842	0.000158422702690152
1.33	0.00428087162137056	0.000158506169448141
1.32	0.00422649125114919	0.000157269301780214
1.31	0.00426849179138993	0.000149131910617584
1.3	    0.00423308318785182	0.000137180945982132
1.29	0.00425058483249076	0.000136579041701427
1.28	0.00437889848501517	0.000140398662360578
1.27	0.00448111504066624	0.000144998724773803
1.26	0.00478346978220687	0.000151762208939313
1.25	0.00507869509058705	0.000143832217173102
1.24	0.00510459009438658	0.000131954262240012
1.23	0.00501066930091681	0.000129913483903759
1.22	0.00479852553611647	0.000124855488501175
1.21	0.0044724952151775	0.000119333018512143
1.2	    0.00393390915401434	0.000108998666817907
1.19	0.00318570252880567	9.17565809407056e-05
1.18	0.00260971439889817	7.88558631217182e-05
1.17	0.00212883003919105	6.92755947908483e-05
1.16	0.00168313781830472	5.9985738622825e-05
1.15	0.00134384256434915	5.24919966040638e-05
1.14	0.00115480651926327	4.83914158819318e-05
1.13	0.000954747747837216	4.33874128111972e-05
1.12	0.000738604550210594	3.65336680794409e-05
