W,GeV	Quantity	Uncertainty
1.93	0.00329905995390234	7.53521857756938e-05
1.92	0.00328107427053231	7.50852244635206e-05
1.91	0.00326189892484066	7.47974373546768e-05
1.9	0.003236504915811	7.44098280225297e-05
1.89	0.00321164360605983	7.40233675773051e-05
1.88	0.00317319443912513	7.33531885275689e-05
1.87	0.00311846183221563	7.23408006949097e-05
1.86	0.00306261114240502	7.12927151660782e-05
1.85	0.00299862598401234	7.00802128393129e-05
1.84	0.00293370829345283	6.88328829484929e-05
1.83	0.0029092435114811	6.80586147832302e-05
1.82	0.00293131248525622	6.78420475609213e-05
1.81	0.00295094416118917	6.76138812585973e-05
1.8	0.00292366638563915	6.71383172359909e-05
1.79	0.00289751967609914	6.6672419856264e-05
1.78	0.00289531785181152	6.71092705274591e-05
1.77	0.00290514180930801	6.80019645837393e-05
1.76	0.00296146568711905	6.96533467272094e-05
1.75	0.00310462627023532	7.268302802572e-05
1.74	0.00324103197487992	7.55138885691188e-05
1.73	0.0032699088406471	7.58539328955187e-05
1.72	0.00329564195892639	7.61257792246242e-05
1.71	0.00321005203160739	7.36615243228601e-05
1.7	0.00310051326565447	7.06448384971994e-05
1.69	0.0029776023290395	6.80257812939978e-05
1.68	0.0028458251064814	6.55668870460632e-05
1.67	0.00269815259820882	6.32787279078717e-05
1.66	0.00253366044737927	6.10807425339913e-05
1.65	0.00237807486573759	5.88879518096551e-05
1.64	0.0022390434719995	5.6907560433705e-05
1.63	0.00211285061792945	5.51436480942847e-05
1.62	0.00202358250729019	5.43365473249768e-05
1.61	0.0019447958701396	5.33777064543671e-05
1.6	0.00190316879019779	5.23138480918863e-05
1.59	0.00188757737063016	5.17959394134674e-05
1.58	0.00196272580208091	5.32262864618843e-05
1.57	0.00202719920141531	5.45700254497877e-05
1.56	0.00205624268587098	5.57494374671935e-05
1.55	0.00210676500443243	5.73612452718044e-05
1.54	0.00221217066785606	6.00517055576833e-05
1.53	0.00232524193433212	6.32375542546612e-05
1.52	0.00245003602032842	6.73692037859586e-05
1.51	0.00249490640715146	6.93877445801776e-05
1.5	0.00244497301830131	6.87640719043034e-05
1.49	0.00227598955006468	6.55593787503512e-05
1.48	0.00202244290978056	6.01977039752754e-05
1.47	0.00180997648193038	5.58439103312633e-05
1.46	0.00161603399909634	5.16465733466615e-05
1.45	0.00149908011931856	5.05004376981532e-05
1.44	0.00139506983084999	4.93292407147954e-05
1.43	0.00134483603256461	4.90476745662452e-05
1.42	0.0012812179723229	4.84675182548967e-05
1.41	0.00119647907083755	4.73415343515908e-05
1.4	0.0011774270774738	4.71735834330144e-05
1.39	0.0011931559248303	4.76272396429583e-05
1.38	0.0011412070908828	4.77983184153277e-05
1.37	0.00110244899787531	4.75554662699082e-05
1.36	0.00112482579308821	4.66755772663402e-05
1.35	0.0011189504229384	4.72677243149736e-05
1.34	0.00109030733686298	4.89499546327299e-05
1.33	0.0010336440807411	4.74126775227451e-05
1.32	0.000987004176755646	4.57158861782699e-05
1.31	0.000983454631594784	4.50099578841126e-05
1.3	0.000989829943773359	4.57099595784029e-05
1.29	0.000994945078904305	4.7002291161185e-05
1.28	0.000939557316931034	4.65283568063077e-05
1.27	0.000928267135607889	4.63085382280218e-05
1.26	0.000969525031375603	4.66039316148772e-05
1.25	0.00107576981610317	5.10581107122514e-05
1.24	0.00114139014397705	5.40293743286278e-05
1.23	0.00111850652676449	5.35301930515444e-05
1.22	0.00102671848518376	5.21179655635153e-05
1.21	0.000939371027320971	4.97451366987068e-05
1.2	0.000904593939958725	4.69683177463781e-05
1.19	0.000741874323256774	4.18129989561256e-05
1.18	0.000560918940144751	3.51436408579835e-05
1.17	0.000424730013902741	2.94816477285987e-05
1.16	0.00032421442328387	2.63314870043833e-05
1.15	0.000252621374559919	2.33638013434696e-05
1.14	0.000221243666863316	2.21061969910167e-05
1.13	0.000228149644869753	2.0456015526096e-05
