W,GeV	Quantity	Uncertainty
1.89	0.0536741334558571	0.00109894256732531
1.88	0.053298231020327	0.000760254416830412
1.87	0.0526590027709872	0.000580031300877664
1.86	0.0520033033215674	0.000405070906606826
1.85	0.0519722382601446	0.000388076647610166
1.84	0.0520538758471355	0.000378713187325621
1.83	0.0521325247977394	0.000369287650550023
1.82	0.0522663701182003	0.000363685303410862
1.81	0.0523915430898378	0.000358366184129262
1.8	0.0525248692374172	0.000353141115355167
1.79	0.0531233613233748	0.000351541587250137
1.78	0.0539361363644905	0.000351191601236946
1.77	0.0550198565254191	0.000352592148972126
1.76	0.0569921271079801	0.000365014349264669
1.75	0.0590562523235325	0.000378801394224699
1.74	0.0612963047102463	0.000391370132575506
1.73	0.0636628428133476	0.000398906887007916
1.72	0.065874042957592	0.000406974050344237
1.71	0.0666266179079146	0.000413915586070637
1.7	0.0670028813831594	0.000419116022826558
1.69	0.0660489744531346	0.00041323803987903
1.68	0.0640662720228494	0.000402376286254735
1.67	0.0619381044958549	0.000391443463364676
1.66	0.0595697133044096	0.000381647877900555
1.65	0.0572406675466587	0.000372025066010886
1.64	0.0552890356947428	0.000365323769953154
1.63	0.0533977258525696	0.000358789917593846
1.62	0.0522749922224122	0.000356013633919386
1.61	0.0515664071015981	0.000355193355811437
1.6	0.0514689857982578	0.000357982143380756
1.59	0.0514774246744455	0.000361634830048908
1.58	0.0524456919529851	0.000369435582258949
1.57	0.0538854274378768	0.000379289595541375
1.56	0.056619077805832	0.000396816348122236
1.55	0.0602394377766316	0.000419038698194713
1.54	0.0644669337053805	0.0004458389974396
1.53	0.0687050249267282	0.000473737643665882
1.52	0.0718464302641548	0.000497320436946074
1.51	0.0734190614597346	0.000513310255558146
1.5	0.071791203377294	0.000513750437586251
1.49	0.0673029241334099	0.000496501010431757
1.48	0.0611535771190739	0.000468303333211745
1.47	0.0550647972483219	0.000441810959993692
1.46	0.0503335915152863	0.000422434194453198
1.45	0.047350765000084	0.000410756928597469
1.44	0.045393101641036	0.000389383630670888
1.43	0.0438443333394051	0.000380923552359577
1.42	0.0419630275646336	0.000360859599789707
1.41	0.040954235740283	0.000355255919948814
1.4	0.040511099478661	0.000362123587631233
1.39	0.040261896733055	0.000371000324563171
1.38	0.0399977337895212	0.000377149332447928
1.37	0.0404583181894966	0.000388003239325017
1.36	0.0408754242062723	0.000398864659942186
1.35	0.0410938937031065	0.000410334035618561
1.34	0.0421042354347349	0.000426827586872007
1.33	0.0423177972964855	0.000434662561129788
1.32	0.0436705112647228	0.000452241929056839
1.31	0.04499260944115	0.000470798265270868
1.3	0.0474241375294832	0.000497067251036137
1.29	0.050332630774938	0.00052775897353867
1.28	0.0540778136947721	0.000563234038900997
1.27	0.0584653209081478	0.00060527829068753
1.26	0.0640970689416364	0.000655087345757926
1.25	0.0707836680080369	0.00071397785935454
1.24	0.0776691497378756	0.000771612745891543
1.23	0.0818074458935273	0.000820426892438981
1.22	0.0829538948009159	0.000850590338891314
1.21	0.078156904082547	0.000831584284182088
1.2	0.0681611649472721	0.000782040900923234
1.19	0.0564090491432544	0.000703492700989582
1.18	0.0452336788951373	0.000625758619817229
1.17	0.0357571758186489	0.000558030488144778
1.16	0.0288069570365518	0.000499668486074091
1.15	0.0226680433968073	0.000437500644914874
1.14	0.0184159875242519	0.000391205380592484
1.13	0.0144230940605144	0.000337726550481063
1.12	0.0117154350904046	0.000296113038237836
