W,GeV	Quantity	Uncertainty
1.91	0.240583600102051	0.00159792689484593
1.9	0.242170333505918	0.00159817315660927
1.89	0.243628175759579	0.0015982642502353
1.88	0.244723838572463	0.00159805359582221
1.87	0.245821669903235	0.0015977914550787
1.86	0.246788112011857	0.00159684463559907
1.85	0.247721611719576	0.00159568559886098
1.84	0.249231968184219	0.00160069511367747
1.83	0.25146650694469	0.00161345279966033
1.82	0.254154167878846	0.00162919671212447
1.81	0.257347361137321	0.00164822442202227
1.8	0.260635039893083	0.00166819871789075
1.79	0.265354842115491	0.00170759685945406
1.78	0.27198010946142	0.00176038338425527
1.77	0.280720104217585	0.00182782477368479
1.76	0.289632217275002	0.00189685055070832
1.75	0.304034397992557	0.00201011727173175
1.74	0.320482142147746	0.00214191847051853
1.73	0.337744673214083	0.00228253199472255
1.72	0.354440349258157	0.00242592869001836
1.71	0.366217303258207	0.00255718832657345
1.7	0.374134885245906	0.00267550610860641
1.69	0.382203429734535	0.00279822567802961
1.68	0.381950605078558	0.00289700878819459
1.67	0.372914678859552	0.00296228197394993
1.66	0.363636351286505	0.00301927438621464
1.65	0.354998834999267	0.00311820801513254
1.64	0.348326912211878	0.00327446254447874
1.63	0.341468024734204	0.00342085950491696
1.62	0.336985864958358	0.00361411756659376
1.61	0.336370498069259	0.00387190528353913
1.6	0.335712720967218	0.0041289125925357
1.59	0.340920045081499	0.00448246861691254
1.58	0.349676770441239	0.00489798796824993
1.57	0.358961576108304	0.0053547318570791
1.56	0.366038937728784	0.00635759503956159
1.55	0.37326169722581	0.00730582372170255
1.54	0.39747523401968	0.00678005343316913
1.53	0.435850099102046	0.00468893808222123
1.52	0.465189814802168	0.00266192088714735
1.51	0.469547529196569	0.00269657046189134
1.5	0.465685366595186	0.00263307560895436
1.49	0.432220079721694	0.00239822952880276
1.48	0.398286379164628	0.00218238564955226
1.47	0.367365364723294	0.00201691905305858
1.46	0.340153993329644	0.00191780315662365
1.45	0.324647348811867	0.00193086261332717
1.44	0.310703678524115	0.00194248085617485
1.43	0.300019946290287	0.00196512563149736
1.42	0.292450089609621	0.00201688209505653
1.41	0.28754282911099	0.00207219829007338
1.4	0.281474197374067	0.00211347534402286
1.39	0.277453649494447	0.00218905846518698
1.38	0.27818753043167	0.00229992890752086
1.37	0.283226633228436	0.00248982305978418
1.36	0.286728769925841	0.00262405977376868
1.35	0.289997919748209	0.00274273230628117
1.34	0.295816951584623	0.00294789116052545
1.33	0.308506056107556	0.00328169351409496
1.32	0.328238299408948	0.00365867099387194
1.31	0.349991843696438	0.00405973329484264
1.3	0.374621306335132	0.00418956537978879
1.29	0.399549949827514	0.00168182216769152
1.28	0.440553524984849	0.00168761580333058
1.27	0.493524080189569	0.00184615686260378
1.26	0.559078753092528	0.00204613108141756
1.25	0.626065502583041	0.00224245973736863
1.24	0.699028961575332	0.00246307912777909
1.23	0.753518941795288	0.00264860378190151
1.22	0.771522043505908	0.00275857945387686
1.21	0.735109793630322	0.00273336183069549
1.2	0.652593958347679	0.0025931040616481
1.19	0.547118790535938	0.0023744363894878
1.18	0.442325983335416	0.00213306597488809
1.17	0.346300268503608	0.00188405790264607
1.16	0.270377776141389	0.001675127051915
1.15	0.21329375102658	0.00149025117161645
1.14	0.166209852414018	0.00130733145996641
1.13	0.127483891268381	0.00112225553770326
1.12	0.0987204047684874	0.000964609968385002
