W,GeV	Quantity	Uncertainty
2	0.0140904384756197	0.000153394781470034
1.99	0.0141191312047315	0.000156232902636668
1.98	0.014129916682261	0.000159249660492656
1.97	0.0141255137573476	0.000162229536589989
1.96	0.0141222784945583	0.000164618550785084
1.95	0.0141283192777961	0.000167592498183847
1.94	0.0141194051644888	0.000170749002114656
1.93	0.0141015904701844	0.000172521994749206
1.92	0.0140794172647505	0.000173102786677985
1.91	0.0140581762852906	0.000173757745664405
1.9	0.0139283309138722	0.000175133741360281
1.89	0.0137652417818506	0.000176127538683765
1.88	0.0136006015238801	0.00017697235321231
1.87	0.0134432704984575	0.000177163097765387
1.86	0.0132767622772493	0.000177348771915349
1.85	0.0131453261677045	0.000178313113234254
1.84	0.0130758664258434	0.000179746146423528
1.83	0.0130072011936416	0.000180751597310539
1.82	0.0129089577899616	0.000182398770684712
1.81	0.0128074857893761	0.000184449403069436
1.8	0.012719876324545	0.000186467885815228
1.79	0.0127780713228387	0.000188544511762882
1.78	0.0128933072423756	0.000191240097739975
1.77	0.0132962234977392	0.000196390306943266
1.76	0.0137608077042681	0.00020263409969914
1.75	0.0142469754385012	0.000210149390712068
1.74	0.014794067430265	0.000217963075817005
1.73	0.0152567495345705	0.000224977317086781
1.72	0.0154740398679559	0.000231497360757242
1.71	0.0155743250089553	0.00023639134668635
1.7	0.0152414479858026	0.000234690094329018
1.69	0.0148230964885359	0.000232174291071908
1.68	0.0141627709452146	0.000227692381403281
1.67	0.0133807819094697	0.000222663549971899
1.66	0.0126473487978477	0.000216850393164121
1.65	0.0119822608904835	0.000210863232551226
1.64	0.0113261130473161	0.000206730483245454
1.63	0.0106405357479583	0.000204208640979055
1.62	0.0101385717056496	0.000203987334411907
1.61	0.00979062079190039	0.000203234158230909
1.6	0.00958913782351888	0.000204171856906356
1.59	0.00951455811235099	0.000206786252004087
1.58	0.00961626021689885	0.000211929985272721
1.57	0.00978024398489486	0.000217704746968962
1.56	0.0102227408170425	0.000226363988177157
1.55	0.0107072279443643	0.00023906724600447
1.54	0.0113392636577184	0.000254152135465559
1.53	0.0119871891737659	0.000268292663600858
1.52	0.0124894719247345	0.000281913267408104
1.51	0.012581966397312	0.000287364994413391
1.5	0.0122842174563373	0.000273778171422525
1.49	0.0112480255006226	0.000237529115751745
1.48	0.0101654482134558	0.000217919448882184
1.47	0.00911424282704995	0.000201970990787086
1.46	0.00837340933088651	0.00018125163318045
1.45	0.00782495478518899	0.000164074272727202
1.44	0.00740397642721546	0.000158932021133434
1.43	0.00707392066385216	0.00015423537198969
1.42	0.00685646246909558	0.000149451595402405
1.41	0.00668386620291437	0.000148003044727668
1.4	0.00654783622138697	0.000146304047539205
1.39	0.00635374195003141	0.000143042586517193
1.38	0.00612658479757263	0.000141143970282798
1.37	0.00601454690546748	0.000140872090794722
1.36	0.00595784797316868	0.000139638247657891
1.35	0.00598561864309609	0.000140298541752681
1.34	0.00600277997571777	0.000143291781446076
1.33	0.00594246766219928	0.000141582358157771
1.32	0.005892524024766	0.000142933622276847
1.31	0.00592253510201428	0.000146071934858091
1.3	0.00598703700651699	0.000142042565857387
1.29	0.00604065266036242	0.000149671818949059
1.28	0.00625411092548561	0.000155399289929907
1.27	0.00641324828460049	0.000159517364833981
1.26	0.00675561788008991	0.000168575673210817
1.25	0.0071952321298833	0.000178488626415534
1.24	0.00752414731541677	0.000180591865019393
1.23	0.00778339907839516	0.000187046541801185
1.22	0.00751809504275909	0.000191225358042447
1.21	0.00715477337380927	0.000184787267655405
1.2	0.00637156173283736	0.000171323635246818
1.19	0.00535200496397671	0.000146748523205813
1.18	0.00432715251629918	0.000124701209580478
1.17	0.00338070768563287	0.000110845287493032
1.16	0.00273456132987408	9.79496338016443e-05
1.15	0.00214364508094199	9.18559161177674e-05
1.14	0.00179228010355028	8.30806244082761e-05
1.13	0.00140124096592402	7.47580436128999e-05
1.12	0.00109074637325643	6.70875167426594e-05
1.11	0.000816689958444284	4.89816613061307e-05
1.1	0.000621897458137323	4.0705470449475e-05
