W,GeV	Quantity	Uncertainty
2.3	0.00372917149574936	0.000111186353387675
2.29	0.00372830572499651	0.000111160475689523
2.28	0.0037270475231178	0.000111127629965254
2.27	0.00372540411041128	0.000111073164585765
2.26	0.00372338307978029	0.00011102591774702
2.25	0.00372100712570289	0.000110941888187442
2.24	0.0037182997178563	0.000110864831027636
2.23	0.00371530003024611	0.000110779997849855
2.22	0.00371200336951261	0.000110687266682748
2.21	0.0037084352891944	0.000110571398251011
2.2	0.00384608220637787	6.32278968739121e-05
2.19	0.00384089674532492	5.85576803733382e-05
2.18	0.00383098020660932	5.57804211455614e-05
2.17	0.00380894821160867	5.34598479091303e-05
2.16	0.00379262258538645	5.2464456240479e-05
2.15	0.00378172633793205	5.24117508611728e-05
2.14	0.00377541939612195	5.32885722206151e-05
2.13	0.00376839519313687	5.31542628732464e-05
2.12	0.00374979222576544	5.26622898471874e-05
2.11	0.00373034189511163	5.20477564186248e-05
2.1	0.00371238605948204	5.13408876934384e-05
2.09	0.00369813040443803	5.02133565813844e-05
2.08	0.00368904685855747	4.69477396110835e-05
2.07	0.00368254065225024	4.42994001685674e-05
2.06	0.00367551701413544	4.25802402206391e-05
2.05	0.00366520470423712	4.29639839060412e-05
2.04	0.00365719083295816	4.34003410121725e-05
2.03	0.00364304163594682	4.39411063517488e-05
2.02	0.00362771389208977	4.46905274507073e-05
2.01	0.00361527581745001	4.52231395885612e-05
2	0.00361345428007772	4.55693720819432e-05
1.99	0.00361613822889817	4.58995187271472e-05
1.98	0.00361330470802359	4.64055683285488e-05
1.97	0.00360576888440259	4.68619782810445e-05
1.96	0.00360180029011094	4.71792835131714e-05
1.95	0.00359571524774597	4.74083173071564e-05
1.94	0.00357975910391853	4.78519001734469e-05
1.93	0.00355782989867947	4.8369696842727e-05
1.92	0.00353002545639173	4.89085830649491e-05
1.91	0.00350466872531219	4.92501138768932e-05
1.9	0.00347216553643025	4.95557450576117e-05
1.89	0.00344017916262642	4.973259792563e-05
1.88	0.00340357005572494	4.97227576703988e-05
1.87	0.00336028876279647	4.95229900928372e-05
1.86	0.00331300567990955	4.97491113829506e-05
1.85	0.0032715100193861	5.01065699312594e-05
1.84	0.00324021647672799	5.03888645966412e-05
1.83	0.00320993828491559	5.04229729280249e-05
1.82	0.00318821963127857	5.04349177189581e-05
1.81	0.00317403262508468	5.08101392621522e-05
1.8	0.00316054329918665	5.12442950907721e-05
1.79	0.00315821964871587	5.18162932269479e-05
1.78	0.00318659908445915	5.26459422949349e-05
1.77	0.00325081067449268	5.40329884467973e-05
1.76	0.00332407430739758	5.57285678231074e-05
1.75	0.0034095498947606	5.75978540085482e-05
1.74	0.00350917839401295	5.92627236858032e-05
1.73	0.0035939323023057	6.10417263665084e-05
1.72	0.00364478114383253	6.25518081783958e-05
1.71	0.00365219511683238	6.36257460301066e-05
1.7	0.00360006506420117	6.41134642959315e-05
1.69	0.00351093246310013	6.38209391482841e-05
1.68	0.00336071102723087	6.23852970546291e-05
1.67	0.00317465875160545	6.08064831192692e-05
1.66	0.00298775307104413	5.95832148369636e-05
1.65	0.00282313601772305	5.84276324114545e-05
1.64	0.00267394692643214	5.75936749392967e-05
1.63	0.00253788169216888	5.71285219797071e-05
1.62	0.00243484404992439	5.6506120373159e-05
1.61	0.00235723236295387	5.576707923411e-05
1.6	0.00231550740950175	5.54248930947079e-05
1.59	0.00228642503772044	5.59163049321369e-05
1.58	0.00231165510601613	5.72310846817537e-05
1.57	0.00235658963177154	5.87711842376754e-05
1.56	0.00244761497568117	6.01679131232677e-05
1.55	0.00254563217358521	6.23187257390053e-05
1.54	0.00267105354030001	6.68639404070118e-05
1.53	0.00282385501449365	7.1310699642591e-05
1.52	0.00295050247659215	7.36564335291364e-05
1.51	0.00298115819444094	7.4744327437845e-05
1.5	0.00288541058809863	7.47600459935306e-05
1.49	0.00267204444047519	7.22277555423892e-05
1.48	0.00243093851337783	6.7500969054094e-05
1.47	0.0021890285313439	6.35934107116484e-05
1.46	0.00199781351518599	6.17223266324313e-05
1.45	0.00185381403558729	6.07234653585088e-05
1.44	0.00174239545303342	6.01941369068487e-05
1.43	0.00164175532616628	6.0139750535675e-05
1.42	0.00156382118178216	5.90635676488395e-05
1.41	0.00150927582081981	5.76735701547081e-05
1.4	0.00148508412553593	5.67346490442454e-05
1.39	0.00144136641431633	5.85868150650391e-05
1.38	0.00138435091158005	6.07983247677191e-05
1.37	0.00135154963190387	6.07630839067707e-05
1.36	0.00131736401135072	6.02038937594584e-05
1.35	0.00129867865168041	5.85007432850443e-05
1.34	0.00128529860864202	5.70431785990627e-05
1.33	0.00125854532944205	5.81899610537966e-05
1.32	0.00124405902855847	6.07708036590533e-05
1.31	0.00123804877209927	6.19012417518749e-05
1.3	0.00122834621224729	6.06564051735039e-05
1.29	0.00123569289470986	6.17341021956838e-05
1.28	0.00125604934600906	6.6528241891704e-05
1.27	0.00126616642030366	6.58254615037787e-05
1.26	0.00130832872758822	6.55013140540458e-05
1.25	0.00137383828685639	6.86943451405953e-05
1.24	0.00141806204224748	7.56478419582237e-05
1.23	0.00144623710146844	7.85966577125019e-05
1.22	0.00139451050308802	7.44551261693659e-05
1.21	0.00131958957389881	7.44818877360395e-05
1.2	0.00118635132677191	6.91467168739865e-05
1.19	0.00100675271549734	5.9576845450345e-05
1.18	0.000816360173273618	5.26540849144683e-05
1.17	0.000648925956798223	4.74558895428881e-05
1.16	0.000526941930219054	3.90959309060174e-05
1.15	0.000414993295807707	3.52142538870128e-05
1.14	0.000332622673325659	3.22108880758932e-05
1.13	0.000252489763157395	2.78558027790165e-05
1.12	0.000188472038402858	2.22448205684502e-05
1.11	0.000135618211159485	1.75400548280017e-05
