W,GeV	Quantity	Uncertainty
1.56	1.08880967237904	0.00263512671473166
1.55	1.12917231965047	0.00265882248478436
1.54	1.19731292218105	0.00281336154519686
1.53	1.2735243821457	0.0030045658150958
1.52	1.34160762033032	0.00321973489810583
1.51	1.35571821236355	0.00331112282573028
1.5	1.36389743655231	0.00338958604531538
1.49	1.30978971904188	0.00333947709338572
1.48	1.22172382222405	0.00321802783181073
1.47	1.13265271161442	0.00307964325705223
1.46	1.07553193733109	0.00303216622252943
1.45	1.02318115232381	0.00299096351310502
1.44	0.982147170730736	0.0029666467526313
1.43	0.957305233958136	0.00297585840319452
1.42	0.933516666561823	0.00298272568735278
1.41	0.921724445201949	0.00301597328325608
1.4	0.91041931746574	0.00304854681749047
1.39	0.908134764733995	0.00310334066208552
1.38	0.908589007853942	0.00316392870227872
1.37	0.931529259809291	0.0035812746314932
1.36	0.962932400030486	0.00411603769353422
1.35	0.99032450404373	0.00435215630678991
1.34	1.02229681703521	0.00457746813511428
1.33	1.06614383804815	0.00486256257941871
1.32	1.122992069618	0.00485294957242378
1.31	1.19386721177762	0.00438432485834698
1.3	1.30118407806958	0.00459182199785214
1.29	1.44007663795711	0.00547494463286789
1.28	1.61540859774296	0.00757375374318175
1.27	1.81438117258946	0.00673941300267933
1.26	2.05948794650176	0.00676692048696411
1.25	2.34217194670793	0.00756386563888813
1.24	2.64164280985505	0.0084296660498897
1.23	2.9062521214784	0.00930077813596836
1.22	2.99492907025576	0.00976314389994662
1.21	2.88517209434621	0.00984389025333173
1.2	2.58436168252465	0.00940848788585649
1.19	2.16694401621715	0.00864393235716795
1.18	1.75064931793343	0.00779949059821566
1.17	1.38080818691504	0.00693805939710582
1.16	1.08537468884676	0.00618078079722655
1.15	0.856582550215367	0.00551886036537337
1.14	0.658459638481715	0.00482200361200209
1.13	0.514588280249785	0.00420611818249031
1.12	0.387162470211911	0.00352791549196409
