W,GeV	Quantity	Uncertainty
1.92	0.0684844203721916	0.000456317445378686
1.91	0.0683558835512114	0.000450504115978366
1.9	0.0682197773112824	0.000444649899043112
1.89	0.0684735291860655	0.000440551609176198
1.88	0.0687170620644103	0.00043639792952109
1.87	0.0689485806515097	0.000432156344680547
1.86	0.0691641360702449	0.00042776187020108
1.85	0.0693485910808206	0.000423089024409289
1.84	0.0696849376923439	0.000419306589402169
1.83	0.0700232487599967	0.000415482337748772
1.82	0.0704908331874729	0.000413012490563185
1.81	0.071213296214702	0.00041313731431721
1.8	0.072051286541232	0.000414341059706915
1.79	0.0732567436693433	0.000417785384803002
1.78	0.0750808095163653	0.000424947974343879
1.77	0.0774258963093557	0.000435143292228997
1.76	0.0804234709447668	0.000449517260823644
1.75	0.0843449394054034	0.000469304177254579
1.74	0.0889305531968592	0.000491830442431237
1.73	0.0934396451645333	0.00051384129832408
1.72	0.0974638483354367	0.000533072090294179
1.71	0.100761369717936	0.000548139336012219
1.7	0.102351409101707	0.000554935788155689
1.69	0.102394044633062	0.000556627606502679
1.68	0.101230587362399	0.000554793253650582
1.67	0.0988483098562235	0.000549218557617051
1.66	0.0954379801245127	0.000542113823187073
1.65	0.0921330569198959	0.000536266637732956
1.64	0.0893950007923041	0.000533411197117028
1.63	0.0875834040149771	0.000535225542064795
1.62	0.0862905459963722	0.000539096407329065
1.61	0.0855050911470431	0.000543800229415382
1.6	0.0850547195671731	0.000551443927675357
1.59	0.0856086815354518	0.000564893381087911
1.58	0.0883381391131949	0.000588806878927217
1.57	0.0921104605394253	0.000616269345990577
1.56	0.0968031275216579	0.000646676401139173
1.55	0.102418655494905	0.000682792939259059
1.54	0.110209954896877	0.000733575979607108
1.53	0.118535990220709	0.0007891676874878
1.52	0.125231625631317	0.000839304129957821
1.51	0.128807931391411	0.000872716674912492
1.5	0.124807558497616	0.000863833831500024
1.49	0.117695248529539	0.000840316012810868
1.48	0.10783854427673	0.000801721075000064
1.47	0.0985525848331737	0.000764075625107182
1.46	0.090720177268259	0.000731544277394708
1.45	0.0866823624051783	0.000724841433672161
1.44	0.0834060268451384	0.000720197909520275
1.43	0.0805325910781842	0.000716260364664322
1.42	0.0783077071403571	0.000713163995843081
1.41	0.0766731604076896	0.000712135328933873
1.4	0.0755553087888585	0.000716435974273801
1.39	0.0750793487403108	0.00072352834722887
1.38	0.0754116696880309	0.000735769179675164
1.37	0.0757441843091162	0.000743781755544688
1.36	0.0767450396499493	0.000757559207416821
1.35	0.0802011714632197	0.000793334505658048
1.34	0.082395640656934	0.000768834922839563
1.33	0.0838854672841486	0.000705039525740726
1.32	0.0870060804553835	0.000715324268521114
1.31	0.0925932016887007	0.000701379019814984
1.3	0.100164013890929	0.000845327128376573
1.29	0.107088085744447	0.000836422114728955
1.28	0.116030161899809	0.000816802021347416
1.27	0.128756558629263	0.000875796869610241
1.26	0.142895466086982	0.000907845779169374
1.25	0.158467400793821	0.000945507696443729
1.24	0.17536731539206	0.00101152606072637
1.23	0.186566060001129	0.00106568870442261
1.22	0.19000882199283	0.00155522724417662
1.21	0.178633312201116	0.00125287986041765
1.2	0.15832582365314	0.000991652549189476
1.19	0.131113584034923	0.000874351900304711
1.18	0.104731315498224	0.000766652849893626
1.17	0.0835885088919111	0.00068174287670378
1.16	0.0663575759438801	0.000607196983908116
1.15	0.0523979134129761	0.000536089128477886
1.14	0.041925962366773	0.000484128728004031
1.13	0.0335051873617568	0.000423076052247973
1.12	0.0264764504658873	0.000364213256797576
