W,GeV	Quantity	Uncertainty
2.3	0.0137920514277632	9.79317261142951e-05
2.29	0.0137511026332067	9.76456323614334e-05
2.28	0.0137123741685394	9.7379880751157e-05
2.27	0.0136759556865708	9.70912681522891e-05
2.26	0.0136418507189824	9.68653648470278e-05
2.25	0.0136101055021208	9.66159564033779e-05
2.24	0.0135808525449342	9.64288227594608e-05
2.23	0.013554052373586	9.62175051750029e-05
2.22	0.0135298817639711	9.60680657446401e-05
2.21	0.0135083890491449	9.58937289359472e-05
2.2	0.0140075450382308	0.000106133253092954
2.19	0.0140017839903962	0.000107330626790194
2.18	0.0139801583175423	0.000108598785836835
2.17	0.0139934871925317	0.000110070254302256
2.16	0.0140191557512612	0.000111219128564638
2.15	0.0140438579259713	0.000112395733374414
2.14	0.0140685105957517	0.000113733465829988
2.13	0.0140840748419066	0.000115189777906689
2.12	0.014089584209022	0.000116542889756889
2.11	0.0141058448843134	0.000117926244795561
2.1	0.0141137378902122	0.000119205161012571
2.09	0.0141423652270924	0.000120921331844683
2.08	0.0141878115638849	0.000122899015700389
2.07	0.0142391119146692	0.000124913708434398
2.06	0.014342629820084	0.000127287590880859
2.05	0.0144502417613255	0.000129564842184745
2.04	0.0145645277359049	0.000131929777838173
2.03	0.0146342314687565	0.000134057376923417
2.02	0.0146385642617945	0.000135849885680794
2.01	0.0146368348119703	0.000137679040168061
2	0.0146759051554086	0.00013968777347663
1.99	0.0147372823812906	0.000141783643784994
1.98	0.0147866542799636	0.000143679690656387
1.97	0.0148263844979942	0.000145613771099272
1.96	0.0148560668097536	0.00014758633534588
1.95	0.0149142467766869	0.000150087992711153
1.94	0.0149829700332185	0.000152586321258939
1.93	0.0150591538508136	0.00015513067600099
1.92	0.0151512422177063	0.00015787182973359
1.91	0.0152371311279383	0.000160662461917616
1.9	0.015133927620856	0.00016248805855818
1.89	0.0149620530310262	0.000163838254492228
1.88	0.0148054915406447	0.00016542304744825
1.87	0.0146902841617218	0.000167298992085812
1.86	0.0145726148490529	0.000169262897077319
1.85	0.0145038367070715	0.000171685145702626
1.84	0.0145218337632923	0.000175160279349145
1.83	0.0145384198096073	0.000178695318882405
1.82	0.0144612382591013	0.000181643331038474
1.81	0.0143479042609904	0.000184261444096949
1.8	0.0142612094522815	0.000186979728673832
1.79	0.014433587933731	0.000192012662046951
1.78	0.0146031015599822	0.000197130408043673
1.77	0.015232896697698	0.000207059348471865
1.76	0.0159625484675294	0.000218630855102451
1.75	0.0166963051707444	0.000230856134203559
1.74	0.0175100080048327	0.000244212427995715
1.73	0.0182163479271781	0.000257912767614258
1.72	0.0185483611165951	0.000268735138380533
1.71	0.0188121820965977	0.000279563306191273
1.7	0.0183908819230437	0.000281552233114509
1.69	0.0179265301860278	0.000282361673536804
1.68	0.017180944750934	0.000269855860398718
1.67	0.0163094891870604	0.000252635296400175
1.66	0.0155389497910533	0.000251191454366271
1.65	0.0148197129821812	0.000269826444461477
1.64	0.0140519355822517	0.000257077200172371
1.63	0.0131602576831665	0.000192110334942131
1.62	0.0125299390373447	0.000159838664113591
1.61	0.0121309524159661	0.000167128699154113
1.6	0.0119035813329661	0.000161141011833432
1.59	0.0119074857317686	0.00014856731692259
1.58	0.0120750264695054	0.000139679577064434
1.57	0.0123027201056889	0.000129811391643997
1.56	0.012969932782109	0.000128905282132624
1.55	0.0137141374343453	0.000130162423777307
1.54	0.0146895057799159	0.000138131965883509
1.53	0.0155938662390491	0.000145889503427677
1.52	0.0162880179615031	0.000153426941469816
1.51	0.0164588937795445	0.000157612116753393
1.5	0.0162692096649279	0.000159353132629259
1.49	0.0148478256765901	0.000151277468430794
1.48	0.0134149375825981	0.000143476048783526
1.47	0.0120449263350871	0.00013706331040098
1.46	0.0111757813283757	0.000134086483126316
1.45	0.010548275127674	0.000132541650552528
1.44	0.0100772523472784	0.000131182091670611
1.43	0.00977719450814613	0.000144527060147136
1.42	0.00964482431740712	0.000166272796718701
1.41	0.00951204246592439	0.000166385290263749
1.4	0.00932487122577268	0.000166481918096497
1.39	0.00908725807026545	0.000166482908124792
1.38	0.00882986213472729	0.000165426554850578
1.37	0.0087405065577083	0.00016763852443772
1.36	0.0087957198528335	0.000168406867707839
1.35	0.00898864371543161	0.000172863268450072
1.34	0.00913014211750032	0.000185411760127371
1.33	0.00914125381408932	0.000184962081724658
1.32	0.00911759470709932	0.000186842174270601
1.31	0.00925786082627968	0.000187627747721234
1.3	0.00950905815374608	0.000166279456018917
1.29	0.00964825703684137	0.000154053107614234
1.28	0.0101423613136641	0.000165674679018771
1.27	0.0105530054313973	0.000175980212973758
1.26	0.0112887335402241	0.000187327682732214
1.25	0.0121696188239125	0.00019562311014834
1.24	0.0128751639855414	0.000200243831365586
1.23	0.0134838117159012	0.000207828227952345
1.22	0.0131022093826923	0.00021450304628374
1.21	0.01256716746978	0.000225607948261779
1.2	0.011186404297031	0.000200869609321791
1.19	0.00938888590444426	0.000192716911518736
1.18	0.00761582990293073	0.0001778682153071
1.17	0.00591782929622148	0.000158364042370276
1.16	0.00479257456836053	0.000157397144047676
1.15	0.00375965940307097	0.000136504974714101
1.14	0.00323015982405924	0.000130715932224559
1.13	0.00257500955805318	0.000105806116204343
1.12	0.00205531271370646	8.86406960948454e-05
1.11	0.00157397948884139	6.76034140959895e-05
1.1	0.00125710446861159	5.48056444081347e-05
