Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
9.699000e+00	1.750000e+00	3.067885e-06	3.428530e-06	6.045659e-06	6.491830e-06
9.699000e+00	1.760000e+00	3.202772e-06	3.583189e-06	6.235806e-06	6.683969e-06
9.699000e+00	1.770000e+00	3.341561e-06	3.742309e-06	6.430253e-06	6.880065e-06
9.699000e+00	1.780000e+00	3.483895e-06	3.904945e-06	6.628943e-06	7.080043e-06
9.699000e+00	1.790000e+00	3.629814e-06	4.071257e-06	6.831478e-06	7.283464e-06
9.699000e+00	1.800000e+00	3.779441e-06	4.241657e-06	7.037505e-06	7.489940e-06
9.699000e+00	1.810000e+00	3.932897e-06	4.416439e-06	7.247206e-06	7.699651e-06
9.699000e+00	1.820000e+00	4.090306e-06	4.595857e-06	7.460853e-06	7.912876e-06
9.699000e+00	1.830000e+00	4.251794e-06	4.780104e-06	7.678548e-06	8.129711e-06
9.699000e+00	1.840000e+00	4.417486e-06	4.969386e-06	7.900352e-06	8.350206e-06
9.699000e+00	1.850000e+00	4.587510e-06	5.164004e-06	8.126331e-06	8.574419e-06
9.699000e+00	1.860000e+00	4.761996e-06	5.364054e-06	8.356573e-06	8.802431e-06
9.699000e+00	1.870000e+00	4.940902e-06	5.568711e-06	8.591243e-06	9.034400e-06
9.699000e+00	1.880000e+00	5.123990e-06	5.777179e-06	8.830438e-06	9.270416e-06
9.699000e+00	1.890000e+00	5.311274e-06	5.989721e-06	9.073913e-06	9.510209e-06
9.699000e+00	1.900000e+00	5.502770e-06	6.206796e-06	9.321384e-06	9.753471e-06
9.699000e+00	1.910000e+00	5.698494e-06	6.428599e-06	9.572771e-06	1.000011e-05
9.699000e+00	1.920000e+00	5.898461e-06	6.655270e-06	9.828065e-06	1.025010e-05
9.699000e+00	1.930000e+00	6.102686e-06	6.886987e-06	1.008737e-05	1.050354e-05
9.699000e+00	1.940000e+00	6.311183e-06	7.123925e-06	1.035078e-05	1.076054e-05
9.699000e+00	1.950000e+00	6.523965e-06	7.366183e-06	1.061838e-05	1.102115e-05
9.699000e+00	1.960000e+00	6.741121e-06	7.613697e-06	1.089018e-05	1.128539e-05
9.699000e+00	1.970000e+00	6.962890e-06	7.865814e-06	1.116625e-05	1.155331e-05
9.699000e+00	1.980000e+00	7.188935e-06	8.121947e-06	1.144662e-05	1.182494e-05
9.699000e+00	1.990000e+00	7.419265e-06	8.382351e-06	1.173135e-05	1.210034e-05
9.699000e+00	2.000000e+00	7.653892e-06	8.647421e-06	1.202047e-05	1.237950e-05
9.699000e+00	2.010000e+00	7.892823e-06	8.917273e-06	1.231371e-05	1.266218e-05
9.699000e+00	2.020000e+00	8.136067e-06	9.191974e-06	1.261085e-05	1.294812e-05
9.699000e+00	2.030000e+00	8.383633e-06	9.471675e-06	1.291193e-05	1.323735e-05
9.699000e+00	2.040000e+00	8.635527e-06	9.756504e-06	1.321704e-05	1.352996e-05
9.699000e+00	2.050000e+00	8.891756e-06	1.004642e-05	1.352619e-05	1.382597e-05
9.699000e+00	2.060000e+00	9.152320e-06	1.034125e-05	1.383939e-05	1.412537e-05
9.699000e+00	2.070000e+00	9.417171e-06	1.064058e-05	1.415665e-05	1.442817e-05
9.699000e+00	2.080000e+00	9.686280e-06	1.094404e-05	1.447798e-05	1.473437e-05
9.699000e+00	2.090000e+00	9.959624e-06	1.125180e-05	1.480340e-05	1.504399e-05
9.699000e+00	2.100000e+00	1.023718e-05	1.156410e-05	1.513292e-05	1.535703e-05
9.699000e+00	2.110000e+00	1.051892e-05	1.188100e-05	1.546651e-05	1.567345e-05
9.699000e+00	2.120000e+00	1.080482e-05	1.220252e-05	1.580410e-05	1.599320e-05
9.699000e+00	2.130000e+00	1.109486e-05	1.252873e-05	1.614561e-05	1.631617e-05
9.699000e+00	2.140000e+00	1.138900e-05	1.285972e-05	1.649097e-05	1.664228e-05
9.699000e+00	2.150000e+00	1.168723e-05	1.319538e-05	1.684015e-05	1.697153e-05
9.699000e+00	2.160000e+00	1.198952e-05	1.353557e-05	1.719316e-05	1.730389e-05
9.699000e+00	2.170000e+00	1.229591e-05	1.388002e-05	1.754996e-05	1.763934e-05
9.699000e+00	2.180000e+00	1.260636e-05	1.422852e-05	1.791051e-05	1.797784e-05
9.699000e+00	2.190000e+00	1.292082e-05	1.458114e-05	1.827480e-05	1.831936e-05
9.699000e+00	2.200000e+00	1.323924e-05	1.493797e-05	1.864279e-05	1.866388e-05
9.699000e+00	2.210000e+00	1.356158e-05	1.529902e-05	1.901445e-05	1.901135e-05
9.699000e+00	2.220000e+00	1.388778e-05	1.566425e-05	1.938973e-05	1.936174e-05
9.699000e+00	2.230000e+00	1.421781e-05	1.603369e-05	1.976871e-05	1.971511e-05
9.699000e+00	2.240000e+00	1.455160e-05	1.640734e-05	2.015145e-05	2.007151e-05
9.699000e+00	2.250000e+00	1.488911e-05	1.678514e-05	2.053784e-05	2.043087e-05
