Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
6.065000e+00	1.600000e+00	2.009539e-05	2.872397e-05	4.669032e-05	5.416413e-05
6.065000e+00	1.610000e+00	2.110808e-05	3.002789e-05	4.809624e-05	5.561381e-05
6.065000e+00	1.620000e+00	2.215175e-05	3.136312e-05	4.952713e-05	5.708403e-05
6.065000e+00	1.630000e+00	2.322627e-05	3.273084e-05	5.098324e-05	5.857498e-05
6.065000e+00	1.640000e+00	2.433187e-05	3.413268e-05	5.246478e-05	6.008683e-05
6.065000e+00	1.650000e+00	2.546872e-05	3.556866e-05	5.397158e-05	6.161929e-05
6.065000e+00	1.660000e+00	2.663671e-05	3.703825e-05	5.550330e-05	6.317190e-05
6.065000e+00	1.670000e+00	2.783595e-05	3.854037e-05	5.705943e-05	6.474401e-05
6.065000e+00	1.680000e+00	2.906650e-05	4.007417e-05	5.863961e-05	6.633517e-05
6.065000e+00	1.690000e+00	3.032830e-05	4.164047e-05	6.024422e-05	6.794574e-05
6.065000e+00	1.700000e+00	3.162128e-05	4.324010e-05	6.187367e-05	6.957614e-05
6.065000e+00	1.710000e+00	3.294540e-05	4.487229e-05	6.352777e-05	7.122612e-05
6.065000e+00	1.720000e+00	3.430061e-05	4.653606e-05	6.520608e-05	7.289513e-05
6.065000e+00	1.730000e+00	3.568673e-05	4.823108e-05	6.690772e-05	7.458215e-05
6.065000e+00	1.740000e+00	3.710365e-05	4.995722e-05	6.863196e-05	7.628637e-05
6.065000e+00	1.750000e+00	3.855132e-05	5.171447e-05	7.037928e-05	7.800829e-05
6.065000e+00	1.760000e+00	4.002942e-05	5.350271e-05	7.215027e-05	7.974855e-05
6.065000e+00	1.770000e+00	4.153777e-05	5.532148e-05	7.394475e-05	8.150695e-05
6.065000e+00	1.780000e+00	4.307632e-05	5.717019e-05	7.576221e-05	8.328289e-05
6.065000e+00	1.790000e+00	4.464460e-05	5.904816e-05	7.760142e-05	8.507506e-05
6.065000e+00	1.800000e+00	4.624237e-05	6.095483e-05	7.946140e-05	8.688235e-05
6.065000e+00	1.810000e+00	4.786956e-05	6.289013e-05	8.134276e-05	8.870549e-05
6.065000e+00	1.820000e+00	4.952560e-05	6.485399e-05	8.324629e-05	9.054533e-05
6.065000e+00	1.830000e+00	5.121025e-05	6.684592e-05	8.517176e-05	9.240164e-05
6.065000e+00	1.840000e+00	5.292337e-05	6.886521e-05	8.711845e-05	9.427367e-05
6.065000e+00	1.850000e+00	5.466426e-05	7.091068e-05	8.908478e-05	9.615972e-05
6.065000e+00	1.860000e+00	5.643270e-05	7.298140e-05	9.106948e-05	9.805849e-05
6.065000e+00	1.870000e+00	5.822848e-05	7.507801e-05	9.307355e-05	9.997107e-05
6.065000e+00	1.880000e+00	6.005077e-05	7.720100e-05	9.509809e-05	1.018987e-04
6.065000e+00	1.890000e+00	6.189946e-05	7.934881e-05	9.714261e-05	1.038409e-04
6.065000e+00	1.900000e+00	6.377418e-05	8.151971e-05	9.920597e-05	1.057965e-04
6.065000e+00	1.910000e+00	6.567399e-05	8.371315e-05	1.012863e-04	1.077636e-04
6.065000e+00	1.920000e+00	6.759887e-05	8.592904e-05	1.033822e-04	1.097407e-04
6.065000e+00	1.930000e+00	6.954829e-05	8.816778e-05	1.054952e-04	1.117295e-04
6.065000e+00	1.940000e+00	7.152129e-05	9.042929e-05	1.076266e-04	1.137315e-04
6.065000e+00	1.950000e+00	7.351795e-05	9.271108e-05	1.097755e-04	1.157459e-04
6.065000e+00	1.960000e+00	7.553754e-05	9.501099e-05	1.119403e-04	1.177709e-04
6.065000e+00	1.970000e+00	7.757910e-05	9.733038e-05	1.141191e-04	1.198046e-04
6.065000e+00	1.980000e+00	7.964275e-05	9.967067e-05	1.163104e-04	1.218456e-04
6.065000e+00	1.990000e+00	8.172761e-05	1.020301e-04	1.185161e-04	1.238959e-04
6.065000e+00	2.000000e+00	8.383272e-05	1.044065e-04	1.207378e-04	1.259573e-04
6.065000e+00	2.010000e+00	8.595825e-05	1.067985e-04	1.229741e-04	1.280285e-04
6.065000e+00	2.020000e+00	8.810313e-05	1.092055e-04	1.252230e-04	1.301074e-04
6.065000e+00	2.030000e+00	9.026653e-05	1.116289e-04	1.274829e-04	1.321924e-04
6.065000e+00	2.040000e+00	9.244857e-05	1.140696e-04	1.297529e-04	1.342829e-04
6.065000e+00	2.050000e+00	9.464804e-05	1.165240e-04	1.320350e-04	1.363808e-04
6.065000e+00	2.060000e+00	9.686428e-05	1.189889e-04	1.343309e-04	1.384880e-04
6.065000e+00	2.070000e+00	9.909728e-05	1.214659e-04	1.366382e-04	1.406022e-04
6.065000e+00	2.080000e+00	1.013457e-04	1.239572e-04	1.389541e-04	1.427206e-04
6.065000e+00	2.090000e+00	1.036092e-04	1.264611e-04	1.412772e-04	1.448419e-04
6.065000e+00	2.100000e+00	1.058874e-04	1.289753e-04	1.436073e-04	1.469659e-04
6.065000e+00	2.110000e+00	1.081790e-04	1.314976e-04	1.459462e-04	1.490947e-04
6.065000e+00	2.120000e+00	1.104839e-04	1.340266e-04	1.482953e-04	1.512297e-04
6.065000e+00	2.130000e+00	1.128015e-04	1.365646e-04	1.506521e-04	1.533686e-04
6.065000e+00	2.140000e+00	1.151305e-04	1.391136e-04	1.530138e-04	1.555084e-04
6.065000e+00	2.150000e+00	1.174709e-04	1.416696e-04	1.553802e-04	1.576493e-04
6.065000e+00	2.160000e+00	1.198220e-04	1.442288e-04	1.577520e-04	1.597920e-04
6.065000e+00	2.170000e+00	1.221824e-04	1.467932e-04	1.601303e-04	1.619377e-04
6.065000e+00	2.180000e+00	1.245526e-04	1.493647e-04	1.625152e-04	1.640868e-04
6.065000e+00	2.190000e+00	1.269312e-04	1.519424e-04	1.649037e-04	1.662361e-04
6.065000e+00	2.200000e+00	1.293173e-04	1.545240e-04	1.672928e-04	1.683828e-04
6.065000e+00	2.210000e+00	1.317111e-04	1.571062e-04	1.696841e-04	1.705286e-04
6.065000e+00	2.220000e+00	1.341114e-04	1.596872e-04	1.720793e-04	1.726755e-04
6.065000e+00	2.230000e+00	1.365173e-04	1.622698e-04	1.744779e-04	1.748228e-04
6.065000e+00	2.240000e+00	1.389290e-04	1.648568e-04	1.768783e-04	1.769694e-04
6.065000e+00	2.250000e+00	1.413452e-04	1.674443e-04	1.792791e-04	1.791136e-04
6.065000e+00	2.260000e+00	1.437651e-04	1.700284e-04	1.816778e-04	1.812533e-04
6.065000e+00	2.270000e+00	1.461888e-04	1.726101e-04	1.840686e-04	1.833827e-04
6.065000e+00	2.280000e+00	1.486150e-04	1.751916e-04	1.864479e-04	1.854985e-04
6.065000e+00	2.290000e+00	1.510433e-04	1.777724e-04	1.888263e-04	1.876112e-04
6.065000e+00	2.300000e+00	1.534735e-04	1.803513e-04	1.912170e-04	1.897342e-04
6.065000e+00	2.310000e+00	1.559043e-04	1.829251e-04	1.936315e-04	1.918786e-04
6.065000e+00	2.320000e+00	1.583355e-04	1.854913e-04	1.960732e-04	1.940481e-04
6.065000e+00	2.330000e+00	1.607667e-04	1.880527e-04	1.985157e-04	1.962166e-04
6.065000e+00	2.340000e+00	1.631965e-04	1.906121e-04	2.009332e-04	1.983585e-04
6.065000e+00	2.350000e+00	1.656252e-04	1.931680e-04	2.033288e-04	2.004772e-04
6.065000e+00	2.360000e+00	1.680520e-04	1.957164e-04	2.057111e-04	2.025814e-04
6.065000e+00	2.370000e+00	1.704757e-04	1.982497e-04	2.080814e-04	2.046724e-04
6.065000e+00	2.380000e+00	1.728967e-04	2.007620e-04	2.104391e-04	2.067498e-04
6.065000e+00	2.390000e+00	1.753140e-04	2.032610e-04	2.127850e-04	2.088145e-04
6.065000e+00	2.400000e+00	1.777266e-04	2.057593e-04	2.151202e-04	2.108676e-04
6.065000e+00	2.410000e+00	1.801349e-04	2.082781e-04	2.174450e-04	2.129096e-04
6.065000e+00	2.420000e+00	1.825378e-04	2.108292e-04	2.197596e-04	2.149407e-04
6.065000e+00	2.430000e+00	1.849346e-04	2.133796e-04	2.220642e-04	2.169613e-04
6.065000e+00	2.440000e+00	1.873256e-04	2.158949e-04	2.243589e-04	2.189715e-04
6.065000e+00	2.450000e+00	1.897094e-04	2.183772e-04	2.266441e-04	2.209720e-04
6.065000e+00	2.460000e+00	1.920859e-04	2.208359e-04	2.289201e-04	2.229629e-04
6.065000e+00	2.470000e+00	1.944549e-04	2.232732e-04	2.311858e-04	2.249433e-04
6.065000e+00	2.480000e+00	1.968153e-04	2.256895e-04	2.334413e-04	2.269135e-04
6.065000e+00	2.490000e+00	1.991671e-04	2.280860e-04	2.356919e-04	2.288786e-04
6.065000e+00	2.500000e+00	2.015101e-04	2.304641e-04	2.379423e-04	2.308433e-04
