Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
3.244000e+00	1.730000e+00	9.804237e-04	1.160299e-03	1.238852e-03	1.332999e-03
3.244000e+00	1.740000e+00	1.005861e-03	1.186894e-03	1.260875e-03	1.351398e-03
3.244000e+00	1.750000e+00	1.031335e-03	1.213445e-03	1.283020e-03	1.369886e-03
3.244000e+00	1.760000e+00	1.056838e-03	1.239967e-03	1.305187e-03	1.388357e-03
3.244000e+00	1.770000e+00	1.082349e-03	1.266413e-03	1.327268e-03	1.406700e-03
3.244000e+00	1.780000e+00	1.107860e-03	1.292737e-03	1.349179e-03	1.424832e-03
3.244000e+00	1.790000e+00	1.133352e-03	1.318959e-03	1.370947e-03	1.442787e-03
3.244000e+00	1.800000e+00	1.158818e-03	1.345098e-03	1.392613e-03	1.460612e-03
3.244000e+00	1.810000e+00	1.184236e-03	1.371114e-03	1.414175e-03	1.478309e-03
3.244000e+00	1.820000e+00	1.209602e-03	1.396968e-03	1.435623e-03	1.495873e-03
3.244000e+00	1.830000e+00	1.234895e-03	1.422684e-03	1.456957e-03	1.513308e-03
3.244000e+00	1.840000e+00	1.260111e-03	1.448269e-03	1.478179e-03	1.530618e-03
3.244000e+00	1.850000e+00	1.285229e-03	1.473591e-03	1.499272e-03	1.547791e-03
3.244000e+00	1.860000e+00	1.310245e-03	1.498576e-03	1.520229e-03	1.564822e-03
3.244000e+00	1.870000e+00	1.335140e-03	1.523511e-03	1.541090e-03	1.581757e-03
3.244000e+00	1.880000e+00	1.359911e-03	1.548641e-03	1.561900e-03	1.598644e-03
3.244000e+00	1.890000e+00	1.384539e-03	1.573691e-03	1.582671e-03	1.615498e-03
3.244000e+00	1.900000e+00	1.409021e-03	1.598339e-03	1.603397e-03	1.632314e-03
3.244000e+00	1.910000e+00	1.433339e-03	1.622579e-03	1.624032e-03	1.649049e-03
3.244000e+00	1.920000e+00	1.457489e-03	1.646469e-03	1.644531e-03	1.665659e-03
3.244000e+00	1.930000e+00	1.481457e-03	1.670026e-03	1.664865e-03	1.682118e-03
3.244000e+00	1.940000e+00	1.505238e-03	1.693258e-03	1.685013e-03	1.698407e-03
3.244000e+00	1.950000e+00	1.528818e-03	1.716178e-03	1.704958e-03	1.714512e-03
3.244000e+00	1.960000e+00	1.552194e-03	1.738794e-03	1.724677e-03	1.730413e-03
3.244000e+00	1.970000e+00	1.575351e-03	1.761081e-03	1.744133e-03	1.746074e-03
3.244000e+00	1.980000e+00	1.598287e-03	1.783036e-03	1.763302e-03	1.761475e-03
3.244000e+00	1.990000e+00	1.620990e-03	1.804756e-03	1.782231e-03	1.776666e-03
3.244000e+00	2.000000e+00	1.643457e-03	1.826339e-03	1.800981e-03	1.791709e-03
3.244000e+00	2.010000e+00	1.665676e-03	1.847764e-03	1.819599e-03	1.806652e-03
3.244000e+00	2.020000e+00	1.687645e-03	1.868983e-03	1.838109e-03	1.821520e-03
3.244000e+00	2.030000e+00	1.709352e-03	1.889938e-03	1.856465e-03	1.836271e-03
3.244000e+00	2.040000e+00	1.730797e-03	1.910574e-03	1.874613e-03	1.850851e-03
3.244000e+00	2.050000e+00	1.751969e-03	1.930860e-03	1.892531e-03	1.865240e-03
3.244000e+00	2.060000e+00	1.772867e-03	1.950766e-03	1.910204e-03	1.879425e-03
3.244000e+00	2.070000e+00	1.793482e-03	1.970252e-03	1.927616e-03	1.893391e-03
3.244000e+00	2.080000e+00	1.813813e-03	1.989288e-03	1.944748e-03	1.907123e-03
3.244000e+00	2.090000e+00	1.833851e-03	2.007895e-03	1.961571e-03	1.920592e-03
3.244000e+00	2.100000e+00	1.853595e-03	2.026122e-03	1.978065e-03	1.933780e-03
3.244000e+00	2.110000e+00	1.873039e-03	2.044091e-03	1.994269e-03	1.946729e-03
3.244000e+00	2.120000e+00	1.892181e-03	2.061894e-03	2.010236e-03	1.959489e-03
3.244000e+00	2.130000e+00	1.911016e-03	2.079463e-03	2.026007e-03	1.972100e-03
3.244000e+00	2.140000e+00	1.929542e-03	2.096702e-03	2.041606e-03	1.984588e-03
3.244000e+00	2.150000e+00	1.947755e-03	2.113582e-03	2.056996e-03	1.996917e-03
3.244000e+00	2.160000e+00	1.965656e-03	2.130088e-03	2.072135e-03	2.009046e-03
3.244000e+00	2.170000e+00	1.983237e-03	2.146202e-03	2.087004e-03	2.020959e-03
3.244000e+00	2.180000e+00	2.000500e-03	2.161901e-03	2.101594e-03	2.032646e-03
3.244000e+00	2.190000e+00	2.017449e-03	2.177141e-03	2.115893e-03	2.044098e-03
3.244000e+00	2.200000e+00	2.034075e-03	2.191911e-03	2.129889e-03	2.055301e-03
3.244000e+00	2.210000e+00	2.050327e-03	2.206341e-03	2.143558e-03	2.066235e-03
3.244000e+00	2.220000e+00	2.066289e-03	2.220558e-03	2.156888e-03	2.076887e-03
3.244000e+00	2.230000e+00	2.081948e-03	2.234531e-03	2.169909e-03	2.087287e-03
3.244000e+00	2.240000e+00	2.097279e-03	2.248202e-03	2.182658e-03	2.097472e-03
3.244000e+00	2.250000e+00	2.112264e-03	2.261542e-03	2.195174e-03	2.107478e-03
3.244000e+00	2.260000e+00	2.126924e-03	2.274533e-03	2.207479e-03	2.117327e-03
3.244000e+00	2.270000e+00	2.141259e-03	2.287159e-03	2.219547e-03	2.126994e-03
3.244000e+00	2.280000e+00	2.155264e-03	2.299403e-03	2.231345e-03	2.136445e-03
3.244000e+00	2.290000e+00	2.168935e-03	2.311242e-03	2.242861e-03	2.145672e-03
3.244000e+00	2.300000e+00	2.182283e-03	2.322661e-03	2.254089e-03	2.154667e-03
3.244000e+00	2.310000e+00	2.195308e-03	2.333687e-03	2.265022e-03	2.163423e-03
3.244000e+00	2.320000e+00	2.208006e-03	2.344365e-03	2.275650e-03	2.171932e-03
3.244000e+00	2.330000e+00	2.220374e-03	2.354758e-03	2.285959e-03	2.180180e-03
3.244000e+00	2.340000e+00	2.232420e-03	2.364913e-03	2.295943e-03	2.188160e-03
3.244000e+00	2.350000e+00	2.244148e-03	2.374794e-03	2.305616e-03	2.195887e-03
3.244000e+00	2.360000e+00	2.255554e-03	2.384356e-03	2.315003e-03	2.203383e-03
3.244000e+00	2.370000e+00	2.266636e-03	2.393584e-03	2.324139e-03	2.210682e-03
3.244000e+00	2.380000e+00	2.277400e-03	2.402474e-03	2.333049e-03	2.217806e-03
3.244000e+00	2.390000e+00	2.287852e-03	2.411020e-03	2.341715e-03	2.224739e-03
3.244000e+00	2.400000e+00	2.297989e-03	2.419213e-03	2.350115e-03	2.231458e-03
3.244000e+00	2.410000e+00	2.307813e-03	2.427029e-03	2.358241e-03	2.237958e-03
3.244000e+00	2.420000e+00	2.317324e-03	2.434460e-03	2.366093e-03	2.244234e-03
3.244000e+00	2.430000e+00	2.326531e-03	2.441573e-03	2.373665e-03	2.250284e-03
3.244000e+00	2.440000e+00	2.335434e-03	2.448434e-03	2.380953e-03	2.256102e-03
3.244000e+00	2.450000e+00	2.344032e-03	2.455041e-03	2.387951e-03	2.261683e-03
3.244000e+00	2.460000e+00	2.352328e-03	2.461378e-03	2.394657e-03	2.267023e-03
3.244000e+00	2.470000e+00	2.360329e-03	2.467435e-03	2.401075e-03	2.272125e-03
3.244000e+00	2.480000e+00	2.368036e-03	2.473200e-03	2.407215e-03	2.277001e-03
3.244000e+00	2.490000e+00	2.375450e-03	2.478669e-03	2.413109e-03	2.281677e-03
3.244000e+00	2.500000e+00	2.382574e-03	2.483838e-03	2.418780e-03	2.286177e-03
