Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
3.793000e+00	1.280000e+00	5.864439e-05	6.542554e-05	1.840206e-04	2.590161e-04
3.793000e+00	1.290000e+00	6.389060e-05	7.134092e-05	1.913616e-04	2.673707e-04
3.793000e+00	1.300000e+00	6.940123e-05	7.750924e-05	1.988812e-04	2.758574e-04
3.793000e+00	1.310000e+00	7.518175e-05	8.398962e-05	2.065790e-04	2.844741e-04
3.793000e+00	1.320000e+00	8.123754e-05	9.083735e-05	2.144543e-04	2.932184e-04
3.793000e+00	1.330000e+00	8.756944e-05	9.800238e-05	2.225051e-04	3.020860e-04
3.793000e+00	1.340000e+00	9.415976e-05	1.054277e-04	2.307290e-04	3.110727e-04
3.793000e+00	1.350000e+00	1.010156e-04	1.131345e-04	2.391250e-04	3.201758e-04
3.793000e+00	1.360000e+00	1.081481e-04	1.211572e-04	2.476916e-04	3.293927e-04
3.793000e+00	1.370000e+00	1.155685e-04	1.295057e-04	2.564273e-04	3.387206e-04
3.793000e+00	1.380000e+00	1.232858e-04	1.381760e-04	2.653312e-04	3.481576e-04
3.793000e+00	1.390000e+00	1.312902e-04	1.471351e-04	2.744055e-04	3.577059e-04
3.793000e+00	1.400000e+00	1.395743e-04	1.563561e-04	2.836515e-04	3.673672e-04
3.793000e+00	1.410000e+00	1.481330e-04	1.658681e-04	2.930648e-04	3.771349e-04
3.793000e+00	1.420000e+00	1.569608e-04	1.757005e-04	3.026391e-04	3.870011e-04
3.793000e+00	1.430000e+00	1.660714e-04	1.858270e-04	3.123686e-04	3.969583e-04
3.793000e+00	1.440000e+00	1.754632e-04	1.962153e-04	3.222489e-04	4.070011e-04
3.793000e+00	1.450000e+00	1.851255e-04	2.068634e-04	3.322823e-04	4.171328e-04
3.793000e+00	1.460000e+00	1.950507e-04	2.177770e-04	3.424718e-04	4.273575e-04
3.793000e+00	1.470000e+00	2.052309e-04	2.289632e-04	3.528174e-04	4.376757e-04
3.793000e+00	1.480000e+00	2.156583e-04	2.404234e-04	3.633170e-04	4.480849e-04
3.793000e+00	1.490000e+00	2.263331e-04	2.521360e-04	3.739621e-04	4.585754e-04
3.793000e+00	1.500000e+00	2.372538e-04	2.640793e-04	3.847424e-04	4.691355e-04
3.793000e+00	1.510000e+00	2.484122e-04	2.762527e-04	3.956475e-04	4.797532e-04
3.793000e+00	1.520000e+00	2.597999e-04	2.886593e-04	4.066712e-04	4.904226e-04
3.793000e+00	1.530000e+00	2.714085e-04	3.012947e-04	4.178271e-04	5.011609e-04
3.793000e+00	1.540000e+00	2.832341e-04	3.141515e-04	4.291275e-04	5.119843e-04
3.793000e+00	1.550000e+00	2.952811e-04	3.272183e-04	4.405630e-04	5.228822e-04
3.793000e+00	1.560000e+00	3.075394e-04	3.404827e-04	4.521191e-04	5.338385e-04
3.793000e+00	1.570000e+00	3.199977e-04	3.539337e-04	4.637843e-04	5.448413e-04
3.793000e+00	1.580000e+00	3.326448e-04	3.675624e-04	4.755492e-04	5.558810e-04
3.793000e+00	1.590000e+00	3.454698e-04	3.813694e-04	4.874092e-04	5.669539e-04
3.793000e+00	1.600000e+00	3.584801e-04	3.953545e-04	4.993637e-04	5.780611e-04
3.793000e+00	1.610000e+00	3.716724e-04	4.095057e-04	5.114236e-04	5.892167e-04
3.793000e+00	1.620000e+00	3.850335e-04	4.238072e-04	5.235967e-04	6.004315e-04
3.793000e+00	1.630000e+00	3.985501e-04	4.382399e-04	5.358689e-04	6.116906e-04
3.793000e+00	1.640000e+00	4.122087e-04	4.527899e-04	5.482209e-04	6.229737e-04
3.793000e+00	1.650000e+00	4.260017e-04	4.674691e-04	5.606361e-04	6.342641e-04
3.793000e+00	1.660000e+00	4.399432e-04	4.822878e-04	5.731044e-04	6.455522e-04
3.793000e+00	1.670000e+00	4.540219e-04	4.972266e-04	5.856372e-04	6.568532e-04
3.793000e+00	1.680000e+00	4.682229e-04	5.122589e-04	5.982483e-04	6.681842e-04
3.793000e+00	1.690000e+00	4.825310e-04	5.273607e-04	6.109369e-04	6.795464e-04
3.793000e+00	1.700000e+00	4.969314e-04	5.425179e-04	6.236966e-04	6.909343e-04
3.793000e+00	1.710000e+00	5.114214e-04	5.577539e-04	6.365123e-04	7.023329e-04
3.793000e+00	1.720000e+00	5.260169e-04	5.730900e-04	6.493659e-04	7.137242e-04
3.793000e+00	1.730000e+00	5.407038e-04	5.885014e-04	6.622374e-04	7.250889e-04
3.793000e+00	1.740000e+00	5.554667e-04	6.039541e-04	6.751158e-04	7.364168e-04
3.793000e+00	1.750000e+00	5.702899e-04	6.194223e-04	6.880262e-04	7.477375e-04
3.793000e+00	1.760000e+00	5.851583e-04	6.348926e-04	7.009932e-04	7.590798e-04
3.793000e+00	1.770000e+00	6.000713e-04	6.503917e-04	7.140037e-04	7.704313e-04
3.793000e+00	1.780000e+00	6.150444e-04	6.659441e-04	7.270368e-04	7.817712e-04
3.793000e+00	1.790000e+00	6.300633e-04	6.815243e-04	7.400783e-04	7.930861e-04
3.793000e+00	1.800000e+00	6.451127e-04	6.970963e-04	7.531145e-04	8.043636e-04
3.793000e+00	1.810000e+00	6.601775e-04	7.126298e-04	7.661282e-04	8.155874e-04
3.793000e+00	1.820000e+00	6.752427e-04	7.281090e-04	7.791107e-04	8.267506e-04
3.793000e+00	1.830000e+00	6.903033e-04	7.435708e-04	7.920919e-04	8.378867e-04
3.793000e+00	1.840000e+00	7.053813e-04	7.590502e-04	8.050991e-04	8.490267e-04
3.793000e+00	1.850000e+00	7.204654e-04	7.745233e-04	8.181134e-04	8.601520e-04
3.793000e+00	1.860000e+00	7.355403e-04	7.899519e-04	8.311074e-04	8.712358e-04
3.793000e+00	1.870000e+00	7.505913e-04	8.052980e-04	8.440671e-04	8.822651e-04
3.793000e+00	1.880000e+00	7.656035e-04	8.205386e-04	8.569808e-04	8.932297e-04
3.793000e+00	1.890000e+00	7.805642e-04	8.357103e-04	8.698337e-04	9.041163e-04
3.793000e+00	1.900000e+00	7.954946e-04	8.508513e-04	8.826198e-04	9.149205e-04
3.793000e+00	1.910000e+00	8.103952e-04	8.659497e-04	8.953709e-04	9.256770e-04
3.793000e+00	1.920000e+00	8.252521e-04	8.809790e-04	9.081156e-04	9.364170e-04
3.793000e+00	1.930000e+00	8.400514e-04	8.959048e-04	9.208327e-04	9.471201e-04
3.793000e+00	1.940000e+00	8.547795e-04	9.107000e-04	9.334930e-04	9.577577e-04
3.793000e+00	1.950000e+00	8.694231e-04	9.253721e-04	9.460832e-04	9.683178e-04
3.793000e+00	1.960000e+00	8.839795e-04	9.399383e-04	9.585929e-04	9.787917e-04
3.793000e+00	1.970000e+00	8.984732e-04	9.544211e-04	9.710065e-04	9.891648e-04
3.793000e+00	1.980000e+00	9.128949e-04	9.688325e-04	9.833172e-04	9.994320e-04
3.793000e+00	1.990000e+00	9.272319e-04	9.831406e-04	9.955595e-04	1.009630e-03
3.793000e+00	2.000000e+00	9.414719e-04	9.973056e-04	1.007765e-03	1.019792e-03
3.793000e+00	2.010000e+00	9.556027e-04	1.011301e-03	1.019913e-03	1.029898e-03
3.793000e+00	2.020000e+00	9.696126e-04	1.025118e-03	1.031976e-03	1.039921e-03
3.793000e+00	2.030000e+00	9.835050e-04	1.038809e-03	1.043942e-03	1.049852e-03
3.793000e+00	2.040000e+00	9.973020e-04	1.052419e-03	1.055802e-03	1.059681e-03
3.793000e+00	2.050000e+00	1.010994e-03	1.065922e-03	1.067536e-03	1.069391e-03
3.793000e+00	2.060000e+00	1.024569e-03	1.079278e-03	1.079134e-03	1.078973e-03
3.793000e+00	2.070000e+00	1.038017e-03	1.092459e-03	1.090631e-03	1.088462e-03
3.793000e+00	2.080000e+00	1.051327e-03	1.105447e-03	1.102062e-03	1.097896e-03
3.793000e+00	2.090000e+00	1.064490e-03	1.118254e-03	1.113413e-03	1.107260e-03
3.793000e+00	2.100000e+00	1.077505e-03	1.130899e-03	1.124660e-03	1.116531e-03
3.793000e+00	2.110000e+00	1.090396e-03	1.143408e-03	1.135792e-03	1.125701e-03
3.793000e+00	2.120000e+00	1.103157e-03	1.155797e-03	1.146798e-03	1.134759e-03
3.793000e+00	2.130000e+00	1.115779e-03	1.168042e-03	1.157660e-03	1.143687e-03
3.793000e+00	2.140000e+00	1.128253e-03	1.180104e-03	1.168365e-03	1.152474e-03
3.793000e+00	2.150000e+00	1.140571e-03	1.191956e-03	1.178934e-03	1.161143e-03
3.793000e+00	2.160000e+00	1.152723e-03	1.203583e-03	1.189395e-03	1.169720e-03
3.793000e+00	2.170000e+00	1.164703e-03	1.215028e-03	1.199753e-03	1.178212e-03
3.793000e+00	2.180000e+00	1.176530e-03	1.226338e-03	1.210005e-03	1.186616e-03
3.793000e+00	2.190000e+00	1.188212e-03	1.237505e-03	1.220135e-03	1.194917e-03
3.793000e+00	2.200000e+00	1.199740e-03	1.248513e-03	1.230125e-03	1.203098e-03
3.793000e+00	2.210000e+00	1.211108e-03	1.259343e-03	1.239965e-03	1.211151e-03
3.793000e+00	2.220000e+00	1.222307e-03	1.269978e-03	1.249649e-03	1.219069e-03
3.793000e+00	2.230000e+00	1.233332e-03	1.280390e-03	1.259168e-03	1.226845e-03
3.793000e+00	2.240000e+00	1.244176e-03	1.290568e-03	1.268523e-03	1.234479e-03
3.793000e+00	2.250000e+00	1.254835e-03	1.300561e-03	1.277746e-03	1.242005e-03
3.793000e+00	2.260000e+00	1.265334e-03	1.310416e-03	1.286867e-03	1.249450e-03
3.793000e+00	2.270000e+00	1.275671e-03	1.320122e-03	1.295869e-03	1.256800e-03
3.793000e+00	2.280000e+00	1.285842e-03	1.329655e-03	1.304728e-03	1.264031e-03
3.793000e+00	2.290000e+00	1.295841e-03	1.339001e-03	1.313437e-03	1.271136e-03
3.793000e+00	2.300000e+00	1.305663e-03	1.348149e-03	1.321990e-03	1.278111e-03
3.793000e+00	2.310000e+00	1.315302e-03	1.357074e-03	1.330376e-03	1.284943e-03
3.793000e+00	2.320000e+00	1.324753e-03	1.365765e-03	1.338584e-03	1.291625e-03
3.793000e+00	2.330000e+00	1.334014e-03	1.374265e-03	1.346629e-03	1.298170e-03
3.793000e+00	2.340000e+00	1.343103e-03	1.382616e-03	1.354529e-03	1.304596e-03
3.793000e+00	2.350000e+00	1.352025e-03	1.390816e-03	1.362298e-03	1.310916e-03
3.793000e+00	2.360000e+00	1.360776e-03	1.398847e-03	1.369945e-03	1.317139e-03
3.793000e+00	2.370000e+00	1.369352e-03	1.406698e-03	1.377453e-03	1.323249e-03
3.793000e+00	2.380000e+00	1.377750e-03	1.414355e-03	1.384807e-03	1.329232e-03
3.793000e+00	2.390000e+00	1.385966e-03	1.421804e-03	1.392002e-03	1.335082e-03
3.793000e+00	2.400000e+00	1.393997e-03	1.429036e-03	1.399034e-03	1.340797e-03
3.793000e+00	2.410000e+00	1.401840e-03	1.436066e-03	1.405890e-03	1.346363e-03
3.793000e+00	2.420000e+00	1.409498e-03	1.442916e-03	1.412561e-03	1.351774e-03
3.793000e+00	2.430000e+00	1.416989e-03	1.449609e-03	1.419076e-03	1.357054e-03
3.793000e+00	2.440000e+00	1.424311e-03	1.456157e-03	1.425460e-03	1.362230e-03
3.793000e+00	2.450000e+00	1.431463e-03	1.462544e-03	1.431717e-03	1.367304e-03
3.793000e+00	2.460000e+00	1.438440e-03	1.468746e-03	1.437839e-03	1.372269e-03
3.793000e+00	2.470000e+00	1.445241e-03	1.474759e-03	1.443817e-03	1.377117e-03
3.793000e+00	2.480000e+00	1.451865e-03	1.480578e-03	1.449642e-03	1.381838e-03
3.793000e+00	2.490000e+00	1.458307e-03	1.486192e-03	1.455311e-03	1.386430e-03
3.793000e+00	2.500000e+00	1.464567e-03	1.491599e-03	1.460820e-03	1.390888e-03
