Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
5.187000e+00	1.290000e+00	9.197466e-06	1.001075e-05	3.679437e-05	4.922930e-05
5.187000e+00	1.300000e+00	1.007391e-05	1.098335e-05	3.839614e-05	5.111612e-05
5.187000e+00	1.310000e+00	1.100712e-05	1.202787e-05	4.004678e-05	5.304938e-05
5.187000e+00	1.320000e+00	1.199973e-05	1.314186e-05	4.174757e-05	5.503025e-05
5.187000e+00	1.330000e+00	1.304597e-05	1.431337e-05	4.349914e-05	5.705891e-05
5.187000e+00	1.340000e+00	1.414641e-05	1.553315e-05	4.530124e-05	5.913450e-05
5.187000e+00	1.350000e+00	1.530380e-05	1.681259e-05	4.715104e-05	6.125281e-05
5.187000e+00	1.360000e+00	1.652093e-05	1.816607e-05	4.904610e-05	6.341020e-05
5.187000e+00	1.370000e+00	1.780060e-05	1.959905e-05	5.098831e-05	6.560867e-05
5.187000e+00	1.380000e+00	1.914553e-05	2.111144e-05	5.298025e-05	6.785112e-05
5.187000e+00	1.390000e+00	2.055260e-05	2.268996e-05	5.502297e-05	7.013843e-05
5.187000e+00	1.400000e+00	2.202049e-05	2.432304e-05	5.711721e-05	7.247109e-05
5.187000e+00	1.410000e+00	2.355065e-05	2.601974e-05	5.926401e-05	7.484996e-05
5.187000e+00	1.420000e+00	2.514453e-05	2.779290e-05	6.146379e-05	7.727513e-05
5.187000e+00	1.430000e+00	2.680359e-05	2.964977e-05	6.371407e-05	7.974309e-05
5.187000e+00	1.440000e+00	2.852925e-05	3.159238e-05	6.601246e-05	8.225048e-05
5.187000e+00	1.450000e+00	3.031934e-05	3.360732e-05	6.835985e-05	8.479807e-05
5.187000e+00	1.460000e+00	3.217076e-05	3.568188e-05	7.075768e-05	8.738736e-05
5.187000e+00	1.470000e+00	3.408601e-05	3.782180e-05	7.320638e-05	9.001856e-05
5.187000e+00	1.480000e+00	3.606761e-05	4.003679e-05	7.570618e-05	9.269164e-05
5.187000e+00	1.490000e+00	3.811810e-05	4.233408e-05	7.825769e-05	9.540707e-05
5.187000e+00	1.500000e+00	4.024003e-05	4.471689e-05	8.086122e-05	9.816492e-05
5.187000e+00	1.510000e+00	4.243504e-05	4.717490e-05	8.351543e-05	1.009633e-04
5.187000e+00	1.520000e+00	4.469986e-05	4.969754e-05	8.621888e-05	1.038003e-04
5.187000e+00	1.530000e+00	4.703350e-05	5.228688e-05	8.897141e-05	1.066755e-04
5.187000e+00	1.540000e+00	4.943547e-05	5.494822e-05	9.177305e-05	1.095887e-04
5.187000e+00	1.550000e+00	5.190527e-05	5.768726e-05	9.462364e-05	1.125396e-04
5.187000e+00	1.560000e+00	5.444232e-05	6.050734e-05	9.752289e-05	1.155277e-04
5.187000e+00	1.570000e+00	5.704670e-05	6.340228e-05	1.004705e-04	1.185524e-04
5.187000e+00	1.580000e+00	5.972495e-05	6.636488e-05	1.034661e-04	1.216134e-04
5.187000e+00	1.590000e+00	6.247135e-05	6.939353e-05	1.065100e-04	1.247108e-04
5.187000e+00	1.600000e+00	6.528498e-05	7.248867e-05	1.096021e-04	1.278444e-04
5.187000e+00	1.610000e+00	6.816485e-05	7.565332e-05	1.127414e-04	1.310129e-04
5.187000e+00	1.620000e+00	7.110998e-05	7.889021e-05	1.159267e-04	1.342149e-04
5.187000e+00	1.630000e+00	7.411932e-05	8.219830e-05	1.191570e-04	1.374494e-04
5.187000e+00	1.640000e+00	7.719222e-05	8.557503e-05	1.224317e-04	1.407154e-04
5.187000e+00	1.650000e+00	8.032900e-05	8.901573e-05	1.257491e-04	1.440112e-04
5.187000e+00	1.660000e+00	8.352855e-05	9.251642e-05	1.291082e-04	1.473355e-04
5.187000e+00	1.670000e+00	8.678958e-05	9.607814e-05	1.325106e-04	1.506903e-04
5.187000e+00	1.680000e+00	9.011077e-05	9.970276e-05	1.359578e-04	1.540774e-04
5.187000e+00	1.690000e+00	9.349077e-05	1.033905e-04	1.394485e-04	1.574952e-04
5.187000e+00	1.700000e+00	9.692821e-05	1.071404e-04	1.429805e-04	1.609414e-04
5.187000e+00	1.710000e+00	1.004234e-04	1.109490e-04	1.465521e-04	1.644140e-04
5.187000e+00	1.720000e+00	1.039765e-04	1.148126e-04	1.501614e-04	1.679113e-04
5.187000e+00	1.730000e+00	1.075854e-04	1.187303e-04	1.538060e-04	1.714305e-04
5.187000e+00	1.740000e+00	1.112484e-04	1.227012e-04	1.574838e-04	1.749696e-04
5.187000e+00	1.750000e+00	1.149635e-04	1.267241e-04	1.611968e-04	1.785309e-04
5.187000e+00	1.760000e+00	1.187287e-04	1.307974e-04	1.649473e-04	1.821171e-04
5.187000e+00	1.770000e+00	1.225423e-04	1.349210e-04	1.687353e-04	1.857284e-04
5.187000e+00	1.780000e+00	1.264059e-04	1.390941e-04	1.725599e-04	1.893639e-04
5.187000e+00	1.790000e+00	1.303192e-04	1.433144e-04	1.764182e-04	1.930206e-04
5.187000e+00	1.800000e+00	1.342797e-04	1.475791e-04	1.803069e-04	1.966952e-04
5.187000e+00	1.810000e+00	1.382850e-04	1.518854e-04	1.842233e-04	2.003848e-04
5.187000e+00	1.820000e+00	1.423325e-04	1.562310e-04	1.881652e-04	2.040876e-04
5.187000e+00	1.830000e+00	1.464199e-04	1.606144e-04	1.921327e-04	2.078035e-04
5.187000e+00	1.840000e+00	1.505450e-04	1.650351e-04	1.961265e-04	2.115338e-04
5.187000e+00	1.850000e+00	1.547110e-04	1.694942e-04	2.001490e-04	2.152814e-04
5.187000e+00	1.860000e+00	1.589171e-04	1.739919e-04	2.042019e-04	2.190482e-04
5.187000e+00	1.870000e+00	1.631604e-04	1.785241e-04	2.082811e-04	2.228301e-04
5.187000e+00	1.880000e+00	1.674381e-04	1.830854e-04	2.123818e-04	2.266222e-04
5.187000e+00	1.890000e+00	1.717471e-04	1.876706e-04	2.165016e-04	2.304222e-04
5.187000e+00	1.900000e+00	1.760847e-04	1.922764e-04	2.206383e-04	2.342281e-04
5.187000e+00	1.910000e+00	1.804481e-04	1.969073e-04	2.247891e-04	2.380374e-04
5.187000e+00	1.920000e+00	1.848412e-04	2.015681e-04	2.289527e-04	2.418488e-04
5.187000e+00	1.930000e+00	1.892643e-04	2.062562e-04	2.331354e-04	2.456694e-04
5.187000e+00	1.940000e+00	1.937141e-04	2.109670e-04	2.373428e-04	2.495053e-04
5.187000e+00	1.950000e+00	1.981877e-04	2.156959e-04	2.415700e-04	2.533518e-04
5.187000e+00	1.960000e+00	2.026820e-04	2.204381e-04	2.458109e-04	2.572025e-04
5.187000e+00	1.970000e+00	2.071940e-04	2.251895e-04	2.500626e-04	2.610549e-04
5.187000e+00	1.980000e+00	2.117206e-04	2.299484e-04	2.543228e-04	2.649068e-04
5.187000e+00	1.990000e+00	2.162638e-04	2.347210e-04	2.585862e-04	2.687530e-04
5.187000e+00	2.000000e+00	2.208262e-04	2.395128e-04	2.628494e-04	2.725904e-04
5.187000e+00	2.010000e+00	2.254049e-04	2.443181e-04	2.671186e-04	2.764259e-04
5.187000e+00	2.020000e+00	2.299966e-04	2.491288e-04	2.714008e-04	2.802668e-04
5.187000e+00	2.030000e+00	2.345983e-04	2.539397e-04	2.756945e-04	2.841120e-04
5.187000e+00	2.040000e+00	2.392070e-04	2.587470e-04	2.799962e-04	2.879581e-04
5.187000e+00	2.050000e+00	2.438196e-04	2.635506e-04	2.843017e-04	2.918012e-04
5.187000e+00	2.060000e+00	2.484343e-04	2.683519e-04	2.886068e-04	2.956371e-04
5.187000e+00	2.070000e+00	2.530571e-04	2.731569e-04	2.929080e-04	2.994627e-04
5.187000e+00	2.080000e+00	2.576868e-04	2.779697e-04	2.972022e-04	3.032752e-04
5.187000e+00	2.090000e+00	2.623200e-04	2.827832e-04	3.014881e-04	3.070735e-04
5.187000e+00	2.100000e+00	2.669538e-04	2.875882e-04	3.057665e-04	3.108588e-04
5.187000e+00	2.110000e+00	2.715850e-04	2.923781e-04	3.100447e-04	3.146389e-04
5.187000e+00	2.120000e+00	2.762106e-04	2.971491e-04	3.143287e-04	3.184199e-04
5.187000e+00	2.130000e+00	2.808276e-04	3.019044e-04	3.186124e-04	3.221962e-04
5.187000e+00	2.140000e+00	2.854363e-04	3.066486e-04	3.228881e-04	3.259602e-04
5.187000e+00	2.150000e+00	2.900426e-04	3.113861e-04	3.271532e-04	3.297096e-04
5.187000e+00	2.160000e+00	2.946440e-04	3.161189e-04	3.314054e-04	3.334422e-04
5.187000e+00	2.170000e+00	2.992375e-04	3.208399e-04	3.356389e-04	3.371527e-04
5.187000e+00	2.180000e+00	3.038202e-04	3.255407e-04	3.398499e-04	3.408374e-04
5.187000e+00	2.190000e+00	3.083893e-04	3.302146e-04	3.440458e-04	3.445043e-04
5.187000e+00	2.200000e+00	3.129419e-04	3.348577e-04	3.482351e-04	3.481618e-04
5.187000e+00	2.210000e+00	3.174753e-04	3.394743e-04	3.524173e-04	3.518101e-04
5.187000e+00	2.220000e+00	3.219902e-04	3.440700e-04	3.565896e-04	3.554463e-04
5.187000e+00	2.230000e+00	3.264926e-04	3.486498e-04	3.607473e-04	3.590661e-04
5.187000e+00	2.240000e+00	3.309803e-04	3.532159e-04	3.648855e-04	3.626649e-04
5.187000e+00	2.250000e+00	3.354505e-04	3.577610e-04	3.690017e-04	3.662404e-04
5.187000e+00	2.260000e+00	3.399005e-04	3.622763e-04	3.730932e-04	3.697901e-04
5.187000e+00	2.270000e+00	3.443278e-04	3.667563e-04	3.771552e-04	3.733098e-04
5.187000e+00	2.280000e+00	3.487297e-04	3.711976e-04	3.811860e-04	3.767978e-04
5.187000e+00	2.290000e+00	3.531038e-04	3.756008e-04	3.851959e-04	3.802648e-04
5.187000e+00	2.300000e+00	3.574490e-04	3.799693e-04	3.891952e-04	3.837208e-04
5.187000e+00	2.310000e+00	3.617721e-04	3.843124e-04	3.931793e-04	3.871618e-04
5.187000e+00	2.320000e+00	3.660726e-04	3.886370e-04	3.971413e-04	3.905811e-04
5.187000e+00	2.330000e+00	3.703479e-04	3.929352e-04	4.010777e-04	3.939754e-04
5.187000e+00	2.340000e+00	3.745958e-04	3.971970e-04	4.049855e-04	3.973420e-04
5.187000e+00	2.350000e+00	3.788140e-04	4.014186e-04	4.088621e-04	4.006786e-04
5.187000e+00	2.360000e+00	3.830001e-04	4.055975e-04	4.127044e-04	4.039823e-04
5.187000e+00	2.370000e+00	3.871520e-04	4.097287e-04	4.165098e-04	4.072508e-04
5.187000e+00	2.380000e+00	3.912674e-04	4.138109e-04	4.202781e-04	4.104842e-04
5.187000e+00	2.390000e+00	3.953490e-04	4.178577e-04	4.240197e-04	4.136927e-04
5.187000e+00	2.400000e+00	3.994018e-04	4.218821e-04	4.277439e-04	4.168857e-04
5.187000e+00	2.410000e+00	4.034240e-04	4.258774e-04	4.314457e-04	4.200583e-04
5.187000e+00	2.420000e+00	4.074134e-04	4.298336e-04	4.351176e-04	4.232033e-04
5.187000e+00	2.430000e+00	4.113682e-04	4.337476e-04	4.387563e-04	4.263179e-04
5.187000e+00	2.440000e+00	4.152864e-04	4.376165e-04	4.423600e-04	4.294002e-04
5.187000e+00	2.450000e+00	4.191661e-04	4.414341e-04	4.459260e-04	4.324480e-04
5.187000e+00	2.460000e+00	4.230056e-04	4.451960e-04	4.494520e-04	4.354591e-04
5.187000e+00	2.470000e+00	4.268029e-04	4.489108e-04	4.529350e-04	4.384308e-04
5.187000e+00	2.480000e+00	4.305614e-04	4.525882e-04	4.563749e-04	4.413631e-04
5.187000e+00	2.490000e+00	4.342855e-04	4.562316e-04	4.597824e-04	4.442666e-04
5.187000e+00	2.500000e+00	4.379736e-04	4.598411e-04	4.631672e-04	4.471505e-04
