Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
2.774000e+00	1.070000e+00	2.363178e-05	2.589522e-05	3.525930e-04	6.529257e-04
2.774000e+00	1.080000e+00	2.952456e-05	3.286406e-05	3.705339e-04	6.770824e-04
2.774000e+00	1.090000e+00	3.633578e-05	4.049412e-05	3.890673e-04	7.016379e-04
2.774000e+00	1.100000e+00	4.397255e-05	4.904650e-05	4.081935e-04	7.265780e-04
2.774000e+00	1.110000e+00	5.255511e-05	5.878283e-05	4.279125e-04	7.518885e-04
2.774000e+00	1.120000e+00	6.220591e-05	6.987791e-05	4.482247e-04	7.775566e-04
2.774000e+00	1.130000e+00	7.286371e-05	8.215762e-05	4.691332e-04	8.035758e-04
2.774000e+00	1.140000e+00	8.452221e-05	9.545388e-05	4.906420e-04	8.299418e-04
2.774000e+00	1.150000e+00	9.727366e-05	1.099755e-04	5.127567e-04	8.566539e-04
2.774000e+00	1.160000e+00	1.111926e-04	1.259391e-04	5.354811e-04	8.837089e-04
2.774000e+00	1.170000e+00	1.261986e-04	1.432144e-04	5.588105e-04	9.110908e-04
2.774000e+00	1.180000e+00	1.423140e-04	1.616518e-04	5.827371e-04	9.387791e-04
2.774000e+00	1.190000e+00	1.595977e-04	1.813735e-04	6.072487e-04	9.667492e-04
2.774000e+00	1.200000e+00	1.780852e-04	2.025144e-04	6.323364e-04	9.949823e-04
2.774000e+00	1.210000e+00	1.977162e-04	2.249885e-04	6.580089e-04	1.023489e-03
2.774000e+00	1.220000e+00	2.184956e-04	2.486960e-04	6.842760e-04	1.052281e-03
2.774000e+00	1.230000e+00	2.404380e-04	2.737029e-04	7.111342e-04	1.081351e-03
2.774000e+00	1.240000e+00	2.635287e-04	3.000783e-04	7.385725e-04	1.110680e-03
2.774000e+00	1.250000e+00	2.877124e-04	3.277398e-04	7.665634e-04	1.140227e-03
2.774000e+00	1.260000e+00	3.130297e-04	3.565992e-04	7.950826e-04	1.169959e-03
2.774000e+00	1.270000e+00	3.395268e-04	3.866954e-04	8.241363e-04	1.199885e-03
2.774000e+00	1.280000e+00	3.672355e-04	4.180693e-04	8.537365e-04	1.230028e-03
2.774000e+00	1.290000e+00	3.960992e-04	4.506422e-04	8.838871e-04	1.260396e-03
2.774000e+00	1.300000e+00	4.260928e-04	4.843319e-04	9.145810e-04	1.290981e-03
2.774000e+00	1.310000e+00	4.571979e-04	5.191612e-04	9.457743e-04	1.321726e-03
2.774000e+00	1.320000e+00	4.894016e-04	5.551512e-04	9.774237e-04	1.352579e-03
2.774000e+00	1.330000e+00	5.226945e-04	5.922137e-04	1.009525e-03	1.383539e-03
2.774000e+00	1.340000e+00	5.570273e-04	6.302585e-04	1.042086e-03	1.414627e-03
2.774000e+00	1.350000e+00	5.923472e-04	6.692982e-04	1.075130e-03	1.445882e-03
2.774000e+00	1.360000e+00	6.286098e-04	7.093472e-04	1.108668e-03	1.477325e-03
2.774000e+00	1.370000e+00	6.658279e-04	7.503265e-04	1.142643e-03	1.508888e-03
2.774000e+00	1.380000e+00	7.039615e-04	7.921500e-04	1.176992e-03	1.540497e-03
2.774000e+00	1.390000e+00	7.429562e-04	8.347961e-04	1.211691e-03	1.572133e-03
2.774000e+00	1.400000e+00	7.827589e-04	8.782529e-04	1.246737e-03	1.603804e-03
2.774000e+00	1.410000e+00	8.233817e-04	9.224810e-04	1.282169e-03	1.635570e-03
2.774000e+00	1.420000e+00	8.647996e-04	9.674282e-04	1.318013e-03	1.667475e-03
2.774000e+00	1.430000e+00	9.069463e-04	1.013016e-03	1.354210e-03	1.699454e-03
2.774000e+00	1.440000e+00	9.497554e-04	1.059179e-03	1.390684e-03	1.731425e-03
2.774000e+00	1.450000e+00	9.931991e-04	1.105936e-03	1.427389e-03	1.763342e-03
2.774000e+00	1.460000e+00	1.037307e-03	1.153293e-03	1.464306e-03	1.795196e-03
2.774000e+00	1.470000e+00	1.082012e-03	1.201122e-03	1.501499e-03	1.827079e-03
2.774000e+00	1.480000e+00	1.127239e-03	1.249305e-03	1.539025e-03	1.859071e-03
2.774000e+00	1.490000e+00	1.172918e-03	1.297882e-03	1.576823e-03	1.891110e-03
2.774000e+00	1.500000e+00	1.219089e-03	1.346897e-03	1.614803e-03	1.923100e-03
2.774000e+00	1.510000e+00	1.265729e-03	1.396253e-03	1.652890e-03	1.954966e-03
2.774000e+00	1.520000e+00	1.312761e-03	1.445832e-03	1.691040e-03	1.986671e-03
2.774000e+00	1.530000e+00	1.360103e-03	1.495578e-03	1.729332e-03	2.018320e-03
2.774000e+00	1.540000e+00	1.407700e-03	1.545469e-03	1.767843e-03	2.050018e-03
2.774000e+00	1.550000e+00	1.455623e-03	1.595554e-03	1.806526e-03	2.081720e-03
2.774000e+00	1.560000e+00	1.503820e-03	1.645847e-03	1.845302e-03	2.113346e-03
2.774000e+00	1.570000e+00	1.552211e-03	1.696164e-03	1.884086e-03	2.144814e-03
2.774000e+00	1.580000e+00	1.600717e-03	1.746344e-03	1.922819e-03	2.176069e-03
2.774000e+00	1.590000e+00	1.649305e-03	1.796509e-03	1.961540e-03	2.207169e-03
2.774000e+00	1.600000e+00	1.698043e-03	1.846777e-03	2.000302e-03	2.238187e-03
2.774000e+00	1.610000e+00	1.746869e-03	1.896997e-03	2.039113e-03	2.269143e-03
2.774000e+00	1.620000e+00	1.795705e-03	1.946989e-03	2.077955e-03	2.300029e-03
2.774000e+00	1.630000e+00	1.844479e-03	1.996739e-03	2.116750e-03	2.330768e-03
2.774000e+00	1.640000e+00	1.893158e-03	2.046284e-03	2.155414e-03	2.361281e-03
2.774000e+00	1.650000e+00	1.941823e-03	2.095688e-03	2.193908e-03	2.391536e-03
2.774000e+00	1.660000e+00	1.990418e-03	2.144967e-03	2.232226e-03	2.421541e-03
2.774000e+00	1.670000e+00	2.038871e-03	2.193906e-03	2.270455e-03	2.451399e-03
2.774000e+00	1.680000e+00	2.087111e-03	2.242323e-03	2.308665e-03	2.481198e-03
2.774000e+00	1.690000e+00	2.135085e-03	2.290377e-03	2.346783e-03	2.510866e-03
2.774000e+00	1.700000e+00	2.182883e-03	2.338244e-03	2.384703e-03	2.540300e-03
2.774000e+00	1.710000e+00	2.230476e-03	2.385823e-03	2.422336e-03	2.569417e-03
2.774000e+00	1.720000e+00	2.277799e-03	2.432955e-03	2.459637e-03	2.598178e-03
2.774000e+00	1.730000e+00	2.324787e-03	2.479517e-03	2.496698e-03	2.626691e-03
2.774000e+00	1.740000e+00	2.371377e-03	2.525455e-03	2.533614e-03	2.655066e-03
2.774000e+00	1.750000e+00	2.417609e-03	2.570948e-03	2.570354e-03	2.683277e-03
2.774000e+00	1.760000e+00	2.463529e-03	2.616150e-03	2.606858e-03	2.711267e-03
2.774000e+00	1.770000e+00	2.509079e-03	2.660900e-03	2.643059e-03	2.738976e-03
2.774000e+00	1.780000e+00	2.554202e-03	2.705000e-03	2.678898e-03	2.766351e-03
2.774000e+00	1.790000e+00	2.598840e-03	2.748409e-03	2.714337e-03	2.793361e-03
2.774000e+00	1.800000e+00	2.642953e-03	2.791155e-03	2.749370e-03	2.820007e-03
2.774000e+00	1.810000e+00	2.686630e-03	2.833385e-03	2.784098e-03	2.846399e-03
2.774000e+00	1.820000e+00	2.729862e-03	2.875205e-03	2.818605e-03	2.872630e-03
2.774000e+00	1.830000e+00	2.772601e-03	2.916449e-03	2.852821e-03	2.898633e-03
2.774000e+00	1.840000e+00	2.814798e-03	2.956929e-03	2.886645e-03	2.924311e-03
2.774000e+00	1.850000e+00	2.856406e-03	2.996642e-03	2.920010e-03	2.949602e-03
2.774000e+00	1.860000e+00	2.897399e-03	3.035643e-03	2.952878e-03	2.974474e-03
2.774000e+00	1.870000e+00	2.937872e-03	3.074064e-03	2.985287e-03	2.998971e-03
2.774000e+00	1.880000e+00	2.977808e-03	3.111994e-03	3.017294e-03	3.023153e-03
2.774000e+00	1.890000e+00	3.017166e-03	3.149289e-03	3.048936e-03	3.047063e-03
2.774000e+00	1.900000e+00	3.055908e-03	3.185784e-03	3.080230e-03	3.070722e-03
2.774000e+00	1.910000e+00	3.093995e-03	3.221455e-03	3.111117e-03	3.094073e-03
2.774000e+00	1.920000e+00	3.131398e-03	3.256343e-03	3.141522e-03	3.117046e-03
2.774000e+00	1.930000e+00	3.168202e-03	3.290597e-03	3.171377e-03	3.139576e-03
2.774000e+00	1.940000e+00	3.204413e-03	3.324334e-03	3.200646e-03	3.161634e-03
2.774000e+00	1.950000e+00	3.239996e-03	3.357438e-03	3.229419e-03	3.183310e-03
2.774000e+00	1.960000e+00	3.274922e-03	3.389759e-03	3.257788e-03	3.204696e-03
2.774000e+00	1.970000e+00	3.309159e-03	3.421221e-03	3.285745e-03	3.225789e-03
2.774000e+00	1.980000e+00	3.342680e-03	3.451815e-03	3.313257e-03	3.246556e-03
2.774000e+00	1.990000e+00	3.375512e-03	3.481723e-03	3.340284e-03	3.266961e-03
2.774000e+00	2.000000e+00	3.407720e-03	3.511109e-03	3.366782e-03	3.286961e-03
2.774000e+00	2.010000e+00	3.439281e-03	3.539893e-03	3.392692e-03	3.306503e-03
2.774000e+00	2.020000e+00	3.470170e-03	3.567946e-03	3.417982e-03	3.325555e-03
2.774000e+00	2.030000e+00	3.500366e-03	3.595167e-03	3.442742e-03	3.344208e-03
2.774000e+00	2.040000e+00	3.529845e-03	3.621509e-03	3.467064e-03	3.362551e-03
2.774000e+00	2.050000e+00	3.558589e-03	3.647105e-03	3.490937e-03	3.380574e-03
2.774000e+00	2.060000e+00	3.586653e-03	3.672095e-03	3.514326e-03	3.398244e-03
2.774000e+00	2.070000e+00	3.614070e-03	3.696484e-03	3.537199e-03	3.415529e-03
2.774000e+00	2.080000e+00	3.640824e-03	3.720235e-03	3.559520e-03	3.432397e-03
2.774000e+00	2.090000e+00	3.666899e-03	3.743288e-03	3.581240e-03	3.448800e-03
2.774000e+00	2.100000e+00	3.692279e-03	3.765577e-03	3.602332e-03	3.464712e-03
2.774000e+00	2.110000e+00	3.716952e-03	3.787066e-03	3.622866e-03	3.480201e-03
2.774000e+00	2.120000e+00	3.740902e-03	3.807757e-03	3.642920e-03	3.495342e-03
2.774000e+00	2.130000e+00	3.764168e-03	3.827799e-03	3.662510e-03	3.510149e-03
2.774000e+00	2.140000e+00	3.786793e-03	3.847326e-03	3.681629e-03	3.524614e-03
2.774000e+00	2.150000e+00	3.808765e-03	3.866274e-03	3.700240e-03	3.538704e-03
2.774000e+00	2.160000e+00	3.830074e-03	3.884544e-03	3.718306e-03	3.552379e-03
2.774000e+00	2.170000e+00	3.850709e-03	3.902088e-03	3.735800e-03	3.565616e-03
2.774000e+00	2.180000e+00	3.870663e-03	3.918883e-03	3.752707e-03	3.578399e-03
2.774000e+00	2.190000e+00	3.889926e-03	3.934959e-03	3.769031e-03	3.590730e-03
2.774000e+00	2.200000e+00	3.908503e-03	3.950370e-03	3.784792e-03	3.602629e-03
2.774000e+00	2.210000e+00	3.926458e-03	3.965210e-03	3.800064e-03	3.614163e-03
2.774000e+00	2.220000e+00	3.943794e-03	3.979549e-03	3.814907e-03	3.625390e-03
2.774000e+00	2.230000e+00	3.960505e-03	3.993332e-03	3.829282e-03	3.636271e-03
2.774000e+00	2.240000e+00	3.976586e-03	4.006479e-03	3.843136e-03	3.646755e-03
2.774000e+00	2.250000e+00	3.992033e-03	4.018954e-03	3.856461e-03	3.656831e-03
2.774000e+00	2.260000e+00	4.006842e-03	4.030745e-03	3.869251e-03	3.666495e-03
2.774000e+00	2.270000e+00	4.021008e-03	4.041885e-03	3.881475e-03	3.675714e-03
2.774000e+00	2.280000e+00	4.034541e-03	4.052428e-03	3.893115e-03	3.684471e-03
2.774000e+00	2.290000e+00	4.047491e-03	4.062449e-03	3.904246e-03	3.692835e-03
2.774000e+00	2.300000e+00	4.059862e-03	4.072003e-03	3.914943e-03	3.700876e-03
2.774000e+00	2.310000e+00	4.071654e-03	4.081046e-03	3.925204e-03	3.708590e-03
2.774000e+00	2.320000e+00	4.082865e-03	4.089520e-03	3.935010e-03	3.715958e-03
2.774000e+00	2.330000e+00	4.093497e-03	4.097405e-03	3.944342e-03	3.722959e-03
2.774000e+00	2.340000e+00	4.103547e-03	4.104695e-03	3.953185e-03	3.729580e-03
2.774000e+00	2.350000e+00	4.113018e-03	4.111391e-03	3.961532e-03	3.735810e-03
