Q2	W	LO_xsection(mub/GeV)	NLO_xsection(mub/GeV)	NLO_TMC_xsection(mub/GeV)	NLO_TMC_HT_xsection(mub/GeV)
5.187000e+00	1.460000e+00	2.381606e-05	3.528876e-05	6.744413e-05	8.329816e-05
5.187000e+00	1.470000e+00	2.533589e-05	3.727763e-05	6.972730e-05	8.574364e-05
5.187000e+00	1.480000e+00	2.691583e-05	3.936279e-05	7.205818e-05	8.822836e-05
5.187000e+00	1.490000e+00	2.855622e-05	4.152493e-05	7.443649e-05	9.075170e-05
5.187000e+00	1.500000e+00	3.025721e-05	4.374277e-05	7.686192e-05	9.331304e-05
5.187000e+00	1.510000e+00	3.201985e-05	4.602291e-05	7.933442e-05	9.591209e-05
5.187000e+00	1.520000e+00	3.384404e-05	4.837541e-05	8.185408e-05	9.854875e-05
5.187000e+00	1.530000e+00	3.573015e-05	5.079609e-05	8.442134e-05	1.012233e-04
5.187000e+00	1.540000e+00	3.767878e-05	5.327919e-05	8.703640e-05	1.039358e-04
5.187000e+00	1.550000e+00	3.968972e-05	5.582705e-05	8.969827e-05	1.066850e-04
5.187000e+00	1.560000e+00	4.176328e-05	5.844297e-05	9.240589e-05	1.094693e-04
5.187000e+00	1.570000e+00	4.389964e-05	6.112597e-05	9.515925e-05	1.122887e-04
5.187000e+00	1.580000e+00	4.609863e-05	6.387420e-05	9.795864e-05	1.151434e-04
5.187000e+00	1.590000e+00	4.836031e-05	6.668651e-05	1.008046e-04	1.180337e-04
5.187000e+00	1.600000e+00	5.068466e-05	6.956226e-05	1.036970e-04	1.209598e-04
5.187000e+00	1.610000e+00	5.307143e-05	7.250225e-05	1.066341e-04	1.239192e-04
5.187000e+00	1.620000e+00	5.552034e-05	7.550700e-05	1.096141e-04	1.269098e-04
5.187000e+00	1.630000e+00	5.803132e-05	7.857467e-05	1.126376e-04	1.299324e-04
5.187000e+00	1.640000e+00	6.060385e-05	8.170324e-05	1.157056e-04	1.329882e-04
5.187000e+00	1.650000e+00	6.323759e-05	8.489240e-05	1.188180e-04	1.360768e-04
5.187000e+00	1.660000e+00	6.593234e-05	8.814213e-05	1.219740e-04	1.391973e-04
5.187000e+00	1.670000e+00	6.868721e-05	9.145194e-05	1.251709e-04	1.423469e-04
5.187000e+00	1.680000e+00	7.150204e-05	9.482097e-05	1.284069e-04	1.455233e-04
5.187000e+00	1.690000e+00	7.437616e-05	9.824746e-05	1.316838e-04	1.487288e-04
5.187000e+00	1.700000e+00	7.730853e-05	1.017297e-04	1.350035e-04	1.519655e-04
5.187000e+00	1.710000e+00	8.029911e-05	1.052674e-04	1.383644e-04	1.552315e-04
5.187000e+00	1.720000e+00	8.334668e-05	1.088600e-04	1.417638e-04	1.585241e-04
5.187000e+00	1.730000e+00	8.645047e-05	1.125067e-04	1.451995e-04	1.618408e-04
5.187000e+00	1.740000e+00	8.961016e-05	1.162060e-04	1.486703e-04	1.651805e-04
5.187000e+00	1.750000e+00	9.282406e-05	1.199555e-04	1.521785e-04	1.685457e-04
5.187000e+00	1.760000e+00	9.609201e-05	1.237531e-04	1.557260e-04	1.719387e-04
5.187000e+00	1.770000e+00	9.941285e-05	1.276001e-04	1.593096e-04	1.753561e-04
5.187000e+00	1.780000e+00	1.027850e-04	1.314971e-04	1.629253e-04	1.787937e-04
5.187000e+00	1.790000e+00	1.062086e-04	1.354395e-04	1.665726e-04	1.822510e-04
5.187000e+00	1.800000e+00	1.096815e-04	1.394230e-04	1.702519e-04	1.857287e-04
5.187000e+00	1.810000e+00	1.132029e-04	1.434496e-04	1.739646e-04	1.892286e-04
5.187000e+00	1.820000e+00	1.167722e-04	1.475213e-04	1.777111e-04	1.927511e-04
5.187000e+00	1.830000e+00	1.203872e-04	1.516343e-04	1.814865e-04	1.962912e-04
5.187000e+00	1.840000e+00	1.240479e-04	1.557842e-04	1.852863e-04	1.998442e-04
5.187000e+00	1.850000e+00	1.277524e-04	1.599703e-04	1.891130e-04	2.034130e-04
5.187000e+00	1.860000e+00	1.314992e-04	1.641929e-04	1.929695e-04	2.070011e-04
5.187000e+00	1.870000e+00	1.352879e-04	1.684516e-04	1.968541e-04	2.106067e-04
5.187000e+00	1.880000e+00	1.391162e-04	1.727452e-04	2.007638e-04	2.142268e-04
5.187000e+00	1.890000e+00	1.429835e-04	1.770687e-04	2.046951e-04	2.178581e-04
5.187000e+00	1.900000e+00	1.468885e-04	1.814184e-04	2.086459e-04	2.214985e-04
5.187000e+00	1.910000e+00	1.508288e-04	1.857977e-04	2.126198e-04	2.251521e-04
5.187000e+00	1.920000e+00	1.548045e-04	1.902091e-04	2.166196e-04	2.288221e-04
5.187000e+00	1.930000e+00	1.588133e-04	1.946454e-04	2.206402e-04	2.325034e-04
5.187000e+00	1.940000e+00	1.628538e-04	1.990996e-04	2.246757e-04	2.361900e-04
5.187000e+00	1.950000e+00	1.669254e-04	2.035760e-04	2.287259e-04	2.398819e-04
5.187000e+00	1.960000e+00	1.710253e-04	2.080790e-04	2.327919e-04	2.435807e-04
5.187000e+00	1.970000e+00	1.751534e-04	2.126026e-04	2.368752e-04	2.472881e-04
5.187000e+00	1.980000e+00	1.793077e-04	2.171396e-04	2.409757e-04	2.510044e-04
5.187000e+00	1.990000e+00	1.834862e-04	2.216905e-04	2.450879e-04	2.547241e-04
5.187000e+00	2.000000e+00	1.876888e-04	2.262565e-04	2.492069e-04	2.584423e-04
5.187000e+00	2.010000e+00	1.919126e-04	2.308373e-04	2.533366e-04	2.621634e-04
5.187000e+00	2.020000e+00	1.961571e-04	2.354312e-04	2.574811e-04	2.658920e-04
5.187000e+00	2.030000e+00	2.004209e-04	2.400333e-04	2.616367e-04	2.696243e-04
5.187000e+00	2.040000e+00	2.047013e-04	2.446399e-04	2.657981e-04	2.733555e-04
5.187000e+00	2.050000e+00	2.089986e-04	2.492554e-04	2.699632e-04	2.770835e-04
5.187000e+00	2.060000e+00	2.133101e-04	2.538826e-04	2.741314e-04	2.808079e-04
5.187000e+00	2.070000e+00	2.176346e-04	2.585125e-04	2.783048e-04	2.845314e-04
5.187000e+00	2.080000e+00	2.219714e-04	2.631365e-04	2.824855e-04	2.882562e-04
5.187000e+00	2.090000e+00	2.263176e-04	2.677605e-04	2.866705e-04	2.919795e-04
5.187000e+00	2.100000e+00	2.306735e-04	2.723907e-04	2.908542e-04	2.956960e-04
5.187000e+00	2.110000e+00	2.350367e-04	2.770198e-04	2.950246e-04	2.993940e-04
5.187000e+00	2.120000e+00	2.394053e-04	2.816399e-04	2.991748e-04	3.030664e-04
5.187000e+00	2.130000e+00	2.437793e-04	2.862535e-04	3.033217e-04	3.067309e-04
5.187000e+00	2.140000e+00	2.481559e-04	2.908642e-04	3.074875e-04	3.104104e-04
5.187000e+00	2.150000e+00	2.525348e-04	2.954699e-04	3.116911e-04	3.141236e-04
5.187000e+00	2.160000e+00	2.569145e-04	3.000667e-04	3.159377e-04	3.178760e-04
5.187000e+00	2.170000e+00	2.612926e-04	3.046508e-04	3.201832e-04	3.216235e-04
5.187000e+00	2.180000e+00	2.656695e-04	3.092198e-04	3.243840e-04	3.253225e-04
5.187000e+00	2.190000e+00	2.700424e-04	3.137777e-04	3.285466e-04	3.289800e-04
5.187000e+00	2.200000e+00	2.744106e-04	3.183270e-04	3.326865e-04	3.326120e-04
5.187000e+00	2.210000e+00	2.787734e-04	3.228605e-04	3.368052e-04	3.362201e-04
5.187000e+00	2.220000e+00	2.831280e-04	3.273682e-04	3.409013e-04	3.398033e-04
5.187000e+00	2.230000e+00	2.874748e-04	3.318382e-04	3.449759e-04	3.433629e-04
5.187000e+00	2.240000e+00	2.918119e-04	3.362704e-04	3.490304e-04	3.469008e-04
5.187000e+00	2.250000e+00	2.961375e-04	3.407133e-04	3.530651e-04	3.504174e-04
5.187000e+00	2.260000e+00	3.004519e-04	3.452077e-04	3.570801e-04	3.539130e-04
5.187000e+00	2.270000e+00	3.047525e-04	3.497169e-04	3.610760e-04	3.573884e-04
5.187000e+00	2.280000e+00	3.090390e-04	3.541929e-04	3.650529e-04	3.608442e-04
5.187000e+00	2.290000e+00	3.133104e-04	3.586174e-04	3.690094e-04	3.642789e-04
5.187000e+00	2.300000e+00	3.175644e-04	3.629836e-04	3.729449e-04	3.676923e-04
5.187000e+00	2.310000e+00	3.218016e-04	3.672988e-04	3.768655e-04	3.710907e-04
5.187000e+00	2.320000e+00	3.260198e-04	3.715726e-04	3.807779e-04	3.744808e-04
5.187000e+00	2.330000e+00	3.302182e-04	3.758068e-04	3.846842e-04	3.778647e-04
5.187000e+00	2.340000e+00	3.343966e-04	3.800020e-04	3.885840e-04	3.812424e-04
5.187000e+00	2.350000e+00	3.385526e-04	3.841591e-04	3.924715e-04	3.846080e-04
5.187000e+00	2.360000e+00	3.426867e-04	3.882798e-04	3.963400e-04	3.879554e-04
5.187000e+00	2.370000e+00	3.467973e-04	3.923655e-04	4.001862e-04	3.912814e-04
5.187000e+00	2.380000e+00	3.508830e-04	3.964171e-04	4.040073e-04	3.945835e-04
5.187000e+00	2.390000e+00	3.549441e-04	4.004320e-04	4.078003e-04	3.978590e-04
5.187000e+00	2.400000e+00	3.589787e-04	4.044102e-04	4.115625e-04	4.011053e-04
5.187000e+00	2.410000e+00	3.629865e-04	4.083644e-04	4.152909e-04	4.043198e-04
5.187000e+00	2.420000e+00	3.669670e-04	4.123066e-04	4.189829e-04	4.075001e-04
5.187000e+00	2.430000e+00	3.709184e-04	4.162335e-04	4.226373e-04	4.106452e-04
5.187000e+00	2.440000e+00	3.748414e-04	4.201383e-04	4.262519e-04	4.137532e-04
5.187000e+00	2.450000e+00	3.787342e-04	4.240149e-04	4.298211e-04	4.168187e-04
5.187000e+00	2.460000e+00	3.825961e-04	4.278575e-04	4.333433e-04	4.198406e-04
5.187000e+00	2.470000e+00	3.864274e-04	4.316622e-04	4.368368e-04	4.228365e-04
5.187000e+00	2.480000e+00	3.902261e-04	4.354254e-04	4.403194e-04	4.258237e-04
5.187000e+00	2.490000e+00	3.939927e-04	4.391432e-04	4.437869e-04	4.287985e-04
5.187000e+00	2.500000e+00	3.977264e-04	4.428124e-04	4.472312e-04	4.317531e-04
