     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    18.000     0.010    0.518E+00    0.460E+00    0.550E+01    0.333E+00    0.353E+00    0.231E+00    0.231E+00    0.156E+00    0.156E+00    0.454E-16    0.454E-16
    18.000     0.020    0.531E+00    0.454E+00    0.426E+01    0.264E+00    0.285E+00    0.175E+00    0.175E+00    0.109E+00    0.109E+00    0.787E-18    0.787E-18
    18.000     0.030    0.553E+00    0.455E+00    0.350E+01    0.224E+00    0.245E+00    0.143E+00    0.143E+00    0.819E-01    0.819E-01    0.000E+00    0.000E+00
    18.000     0.040    0.576E+00    0.457E+00    0.298E+01    0.198E+00    0.219E+00    0.122E+00    0.122E+00    0.650E-01    0.650E-01    0.000E+00    0.000E+00
    18.000     0.050    0.594E+00    0.456E+00    0.256E+01    0.175E+00    0.198E+00    0.106E+00    0.106E+00    0.523E-01    0.523E-01    0.164E-16    0.164E-16
    18.000     0.060    0.609E+00    0.453E+00    0.222E+01    0.156E+00    0.182E+00    0.934E-01    0.934E-01    0.429E-01    0.429E-01    0.919E-16    0.919E-16
    18.000     0.070    0.622E+00    0.449E+00    0.193E+01    0.139E+00    0.169E+00    0.829E-01    0.829E-01    0.355E-01    0.355E-01    0.832E-16    0.832E-16
    18.000     0.080    0.632E+00    0.444E+00    0.169E+01    0.124E+00    0.157E+00    0.740E-01    0.740E-01    0.297E-01    0.297E-01    0.147E-16    0.147E-16
    18.000     0.090    0.640E+00    0.437E+00    0.149E+01    0.111E+00    0.146E+00    0.664E-01    0.664E-01    0.250E-01    0.250E-01    0.348E-16    0.348E-16
    18.000     0.100    0.646E+00    0.429E+00    0.131E+01    0.994E-01    0.136E+00    0.598E-01    0.598E-01    0.212E-01    0.212E-01    0.104E-15    0.104E-15
    18.000     0.110    0.651E+00    0.421E+00    0.116E+01    0.893E-01    0.127E+00    0.541E-01    0.541E-01    0.181E-01    0.181E-01    0.903E-16    0.903E-16
    18.000     0.120    0.655E+00    0.412E+00    0.103E+01    0.806E-01    0.118E+00    0.490E-01    0.490E-01    0.156E-01    0.156E-01    0.214E-16    0.214E-16
    18.000     0.130    0.657E+00    0.402E+00    0.921E+00    0.730E-01    0.109E+00    0.444E-01    0.444E-01    0.135E-01    0.135E-01    0.000E+00    0.000E+00
    18.000     0.140    0.657E+00    0.393E+00    0.823E+00    0.663E-01    0.100E+00    0.403E-01    0.403E-01    0.117E-01    0.117E-01    0.292E-17    0.292E-17
    18.000     0.150    0.657E+00    0.383E+00    0.738E+00    0.604E-01    0.921E-01    0.366E-01    0.366E-01    0.102E-01    0.102E-01    0.162E-16    0.162E-16
    18.000     0.160    0.655E+00    0.373E+00    0.664E+00    0.553E-01    0.843E-01    0.333E-01    0.333E-01    0.894E-02    0.894E-02    0.929E-17    0.929E-17
    18.000     0.170    0.652E+00    0.363E+00    0.599E+00    0.507E-01    0.770E-01    0.303E-01    0.303E-01    0.787E-02    0.787E-02    0.444E-17    0.444E-17
    18.000     0.180    0.648E+00    0.353E+00    0.541E+00    0.465E-01    0.700E-01    0.275E-01    0.275E-01    0.695E-02    0.695E-02    0.412E-16    0.412E-16
    18.000     0.190    0.642E+00    0.343E+00    0.491E+00    0.428E-01    0.636E-01    0.250E-01    0.250E-01    0.615E-02    0.615E-02    0.448E-16    0.448E-16
