     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    12.000     0.010    0.478E+00    0.440E+00    0.512E+01    0.307E+00    0.327E+00    0.185E+00    0.185E+00    0.967E-01    0.967E-01    0.000E+00    0.000E+00
    12.000     0.020    0.478E+00    0.429E+00    0.372E+01    0.246E+00    0.265E+00    0.145E+00    0.145E+00    0.720E-01    0.720E-01    0.000E+00    0.000E+00
    12.000     0.030    0.491E+00    0.425E+00    0.299E+01    0.211E+00    0.226E+00    0.122E+00    0.122E+00    0.583E-01    0.583E-01    0.000E+00    0.000E+00
    12.000     0.040    0.507E+00    0.423E+00    0.258E+01    0.188E+00    0.201E+00    0.108E+00    0.108E+00    0.498E-01    0.498E-01    0.000E+00    0.000E+00
    12.000     0.050    0.522E+00    0.420E+00    0.226E+01    0.168E+00    0.181E+00    0.955E-01    0.955E-01    0.430E-01    0.430E-01    0.000E+00    0.000E+00
    12.000     0.060    0.536E+00    0.417E+00    0.201E+01    0.150E+00    0.165E+00    0.858E-01    0.858E-01    0.377E-01    0.377E-01    0.000E+00    0.000E+00
    12.000     0.070    0.549E+00    0.414E+00    0.181E+01    0.135E+00    0.153E+00    0.775E-01    0.775E-01    0.332E-01    0.332E-01    0.000E+00    0.000E+00
    12.000     0.080    0.560E+00    0.410E+00    0.164E+01    0.122E+00    0.141E+00    0.703E-01    0.703E-01    0.294E-01    0.294E-01    0.000E+00    0.000E+00
    12.000     0.090    0.570E+00    0.405E+00    0.149E+01    0.110E+00    0.132E+00    0.640E-01    0.640E-01    0.262E-01    0.262E-01    0.000E+00    0.000E+00
    12.000     0.100    0.579E+00    0.400E+00    0.135E+01    0.992E-01    0.123E+00    0.584E-01    0.584E-01    0.234E-01    0.234E-01    0.000E+00    0.000E+00
    12.000     0.110    0.587E+00    0.394E+00    0.124E+01    0.899E-01    0.115E+00    0.535E-01    0.535E-01    0.209E-01    0.209E-01    0.000E+00    0.000E+00
    12.000     0.120    0.593E+00    0.388E+00    0.113E+01    0.817E-01    0.107E+00    0.490E-01    0.490E-01    0.188E-01    0.188E-01    0.000E+00    0.000E+00
    12.000     0.130    0.599E+00    0.381E+00    0.104E+01    0.746E-01    0.998E-01    0.450E-01    0.450E-01    0.168E-01    0.168E-01    0.000E+00    0.000E+00
    12.000     0.140    0.604E+00    0.374E+00    0.951E+00    0.683E-01    0.930E-01    0.413E-01    0.413E-01    0.151E-01    0.151E-01    0.000E+00    0.000E+00
    12.000     0.150    0.607E+00    0.366E+00    0.872E+00    0.627E-01    0.864E-01    0.380E-01    0.380E-01    0.136E-01    0.136E-01    0.000E+00    0.000E+00
    12.000     0.160    0.609E+00    0.358E+00    0.800E+00    0.578E-01    0.803E-01    0.349E-01    0.349E-01    0.122E-01    0.122E-01    0.000E+00    0.000E+00
    12.000     0.170    0.611E+00    0.350E+00    0.734E+00    0.534E-01    0.744E-01    0.321E-01    0.321E-01    0.109E-01    0.109E-01    0.000E+00    0.000E+00
    12.000     0.180    0.611E+00    0.342E+00    0.674E+00    0.494E-01    0.689E-01    0.296E-01    0.296E-01    0.983E-02    0.983E-02    0.000E+00    0.000E+00
    12.000     0.190    0.610E+00    0.333E+00    0.618E+00    0.459E-01    0.637E-01    0.272E-01    0.272E-01    0.883E-02    0.883E-02    0.000E+00    0.000E+00
    12.000     0.200    0.608E+00    0.325E+00    0.567E+00    0.427E-01    0.587E-01    0.251E-01    0.251E-01    0.793E-02    0.793E-02    0.000E+00    0.000E+00
    12.000     0.210    0.604E+00    0.316E+00    0.519E+00    0.398E-01    0.541E-01    0.231E-01    0.231E-01    0.711E-02    0.711E-02    0.000E+00    0.000E+00
    12.000     0.220    0.600E+00    0.307E+00    0.476E+00    0.372E-01    0.498E-01    0.212E-01    0.212E-01    0.637E-02    0.637E-02    0.000E+00    0.000E+00
    12.000     0.230    0.595E+00    0.298E+00    0.435E+00    0.347E-01    0.458E-01    0.195E-01    0.195E-01    0.571E-02    0.571E-02    0.000E+00    0.000E+00
    12.000     0.240    0.589E+00    0.289E+00    0.398E+00    0.324E-01    0.421E-01    0.180E-01    0.180E-01    0.511E-02    0.511E-02    0.000E+00    0.000E+00
    12.000     0.250    0.582E+00    0.280E+00    0.364E+00    0.303E-01    0.386E-01    0.165E-01    0.165E-01    0.457E-02    0.457E-02    0.000E+00    0.000E+00
    12.000     0.260    0.574E+00    0.271E+00    0.332E+00    0.283E-01    0.354E-01    0.152E-01    0.152E-01    0.408E-02    0.408E-02    0.000E+00    0.000E+00
    12.000     0.270    0.566E+00    0.262E+00    0.303E+00    0.265E-01    0.324E-01    0.140E-01    0.140E-01    0.365E-02    0.365E-02    0.000E+00    0.000E+00
    12.000     0.280    0.557E+00    0.252E+00    0.276E+00    0.247E-01    0.297E-01    0.128E-01    0.128E-01    0.325E-02    0.325E-02    0.000E+00    0.000E+00
    12.000     0.290    0.547E+00    0.243E+00    0.251E+00    0.230E-01    0.271E-01    0.118E-01    0.118E-01    0.289E-02    0.289E-02    0.000E+00    0.000E+00
    12.000     0.300    0.536E+00    0.234E+00    0.229E+00    0.214E-01    0.248E-01    0.108E-01    0.108E-01    0.257E-02    0.257E-02    0.000E+00    0.000E+00
    12.000     0.310    0.525E+00    0.225E+00    0.208E+00    0.200E-01    0.227E-01    0.990E-02    0.990E-02    0.229E-02    0.229E-02    0.000E+00    0.000E+00
    12.000     0.320    0.513E+00    0.216E+00    0.188E+00    0.185E-01    0.207E-01    0.907E-02    0.907E-02    0.203E-02    0.203E-02    0.000E+00    0.000E+00
    12.000     0.330    0.501E+00    0.207E+00    0.171E+00    0.172E-01    0.189E-01    0.831E-02    0.831E-02    0.180E-02    0.180E-02    0.000E+00    0.000E+00
    12.000     0.340    0.489E+00    0.198E+00    0.154E+00    0.159E-01    0.173E-01    0.760E-02    0.760E-02    0.159E-02    0.159E-02    0.000E+00    0.000E+00
    12.000     0.350    0.476E+00    0.189E+00    0.140E+00    0.147E-01    0.158E-01    0.694E-02    0.694E-02    0.140E-02    0.140E-02    0.000E+00    0.000E+00
    12.000     0.360    0.462E+00    0.180E+00    0.126E+00    0.136E-01    0.144E-01    0.634E-02    0.634E-02    0.124E-02    0.124E-02    0.000E+00    0.000E+00
    12.000     0.370    0.449E+00    0.172E+00    0.114E+00    0.125E-01    0.131E-01    0.578E-02    0.578E-02    0.109E-02    0.109E-02    0.000E+00    0.000E+00
    12.000     0.380    0.435E+00    0.163E+00    0.102E+00    0.115E-01    0.120E-01    0.527E-02    0.527E-02    0.958E-03    0.958E-03    0.000E+00    0.000E+00
    12.000     0.390    0.421E+00    0.155E+00    0.918E-01    0.106E-01    0.109E-01    0.480E-02    0.480E-02    0.841E-03    0.841E-03    0.000E+00    0.000E+00
    12.000     0.400    0.407E+00    0.146E+00    0.823E-01    0.967E-02    0.994E-02    0.436E-02    0.436E-02    0.736E-03    0.736E-03    0.000E+00    0.000E+00
    12.000     0.410    0.393E+00    0.138E+00    0.737E-01    0.884E-02    0.904E-02    0.396E-02    0.396E-02    0.643E-03    0.643E-03    0.000E+00    0.000E+00
    12.000     0.420    0.379E+00    0.131E+00    0.659E-01    0.807E-02    0.821E-02    0.359E-02    0.359E-02    0.561E-03    0.561E-03    0.000E+00    0.000E+00
    12.000     0.430    0.365E+00    0.123E+00    0.589E-01    0.735E-02    0.745E-02    0.325E-02    0.325E-02    0.489E-03    0.489E-03    0.000E+00    0.000E+00
