Q2	W	TMC_xsection	TMC_HT_xsection
5.000000e-01	1.070000e+00	1.414580e-01	2.871388e-01
5.000000e-01	1.080000e+00	1.454793e-01	2.726210e-01
5.000000e-01	1.090000e+00	1.494324e-01	2.594953e-01
5.000000e-01	1.100000e+00	1.532907e-01	2.476148e-01
5.000000e-01	1.110000e+00	1.570370e-01	2.368647e-01
5.000000e-01	1.120000e+00	1.606927e-01	2.271949e-01
5.000000e-01	1.130000e+00	1.642404e-01	2.185002e-01
5.000000e-01	1.140000e+00	1.676608e-01	2.106825e-01
5.000000e-01	1.150000e+00	1.709503e-01	2.036719e-01
5.000000e-01	1.160000e+00	1.741244e-01	1.974236e-01
5.000000e-01	1.170000e+00	1.771639e-01	1.918555e-01
5.000000e-01	1.180000e+00	1.800561e-01	1.868988e-01
5.000000e-01	1.190000e+00	1.828072e-01	1.825092e-01
5.000000e-01	1.200000e+00	1.854257e-01	1.786457e-01
5.000000e-01	1.210000e+00	1.878967e-01	1.752480e-01
5.000000e-01	1.220000e+00	1.902114e-01	1.722652e-01
5.000000e-01	1.230000e+00	1.923785e-01	1.696653e-01
5.000000e-01	1.240000e+00	1.944055e-01	1.674170e-01
5.000000e-01	1.250000e+00	1.962833e-01	1.654767e-01
5.000000e-01	1.260000e+00	1.980067e-01	1.638070e-01
5.000000e-01	1.270000e+00	1.995806e-01	1.623810e-01
5.000000e-01	1.280000e+00	2.010167e-01	1.611792e-01
5.000000e-01	1.290000e+00	2.023103e-01	1.601703e-01
5.000000e-01	1.300000e+00	2.034598e-01	1.593276e-01
5.000000e-01	1.310000e+00	2.044662e-01	1.586283e-01
5.000000e-01	1.320000e+00	2.053408e-01	1.580589e-01
5.000000e-01	1.330000e+00	2.060855e-01	1.576005e-01
5.000000e-01	1.340000e+00	2.067018e-01	1.572347e-01
5.000000e-01	1.350000e+00	2.071919e-01	1.569456e-01
5.000000e-01	1.360000e+00	2.075597e-01	1.567194e-01
5.000000e-01	1.370000e+00	2.078117e-01	1.565459e-01
5.000000e-01	1.380000e+00	2.079521e-01	1.564138e-01
5.000000e-01	1.390000e+00	2.079850e-01	1.563132e-01
5.000000e-01	1.400000e+00	2.079145e-01	1.562350e-01
5.000000e-01	1.410000e+00	2.077427e-01	1.561696e-01
5.000000e-01	1.420000e+00	2.074739e-01	1.561099e-01
5.000000e-01	1.430000e+00	2.071153e-01	1.560520e-01
5.000000e-01	1.440000e+00	2.066730e-01	1.559916e-01
5.000000e-01	1.450000e+00	2.061523e-01	1.559248e-01
5.000000e-01	1.460000e+00	2.055556e-01	1.558462e-01
5.000000e-01	1.470000e+00	2.048799e-01	1.557467e-01
5.000000e-01	1.480000e+00	2.041343e-01	1.556273e-01
5.000000e-01	1.490000e+00	2.033262e-01	1.554880e-01
5.000000e-01	1.500000e+00	2.024615e-01	1.553284e-01
5.000000e-01	1.510000e+00	2.015463e-01	1.551484e-01
5.000000e-01	1.520000e+00	2.005754e-01	1.549401e-01
5.000000e-01	1.530000e+00	1.995489e-01	1.546998e-01
5.000000e-01	1.540000e+00	1.984763e-01	1.544313e-01
5.000000e-01	1.550000e+00	1.973641e-01	1.541369e-01
5.000000e-01	1.560000e+00	1.962183e-01	1.538183e-01
5.000000e-01	1.570000e+00	1.950435e-01	1.534770e-01
5.000000e-01	1.580000e+00	1.938348e-01	1.531069e-01
5.000000e-01	1.590000e+00	1.925866e-01	1.527015e-01
5.000000e-01	1.600000e+00	1.913088e-01	1.522670e-01
5.000000e-01	1.610000e+00	1.900078e-01	1.518071e-01
5.000000e-01	1.620000e+00	1.886885e-01	1.513242e-01
5.000000e-01	1.630000e+00	1.873553e-01	1.508208e-01
5.000000e-01	1.640000e+00	1.860108e-01	1.502981e-01
5.000000e-01	1.650000e+00	1.846434e-01	1.497459e-01
5.000000e-01	1.660000e+00	1.832576e-01	1.491670e-01
5.000000e-01	1.670000e+00	1.818597e-01	1.485658e-01
5.000000e-01	1.680000e+00	1.804537e-01	1.479453e-01
5.000000e-01	1.690000e+00	1.790433e-01	1.473079e-01
5.000000e-01	1.700000e+00	1.776316e-01	1.466560e-01
5.000000e-01	1.710000e+00	1.762213e-01	1.459915e-01
5.000000e-01	1.720000e+00	1.748034e-01	1.453071e-01
5.000000e-01	1.730000e+00	1.733769e-01	1.446013e-01
5.000000e-01	1.740000e+00	1.719471e-01	1.438788e-01
5.000000e-01	1.750000e+00	1.705175e-01	1.431424e-01
5.000000e-01	1.760000e+00	1.690907e-01	1.423942e-01
5.000000e-01	1.770000e+00	1.676689e-01	1.416363e-01
5.000000e-01	1.780000e+00	1.662541e-01	1.408703e-01
5.000000e-01	1.790000e+00	1.648480e-01	1.400979e-01
5.000000e-01	1.800000e+00	1.634416e-01	1.393118e-01
5.000000e-01	1.810000e+00	1.620353e-01	1.385122e-01
5.000000e-01	1.820000e+00	1.606330e-01	1.377027e-01
5.000000e-01	1.830000e+00	1.592371e-01	1.368857e-01
5.000000e-01	1.840000e+00	1.578496e-01	1.360629e-01
5.000000e-01	1.850000e+00	1.564720e-01	1.352359e-01
5.000000e-01	1.860000e+00	1.551055e-01	1.344061e-01
5.000000e-01	1.870000e+00	1.537514e-01	1.335748e-01
5.000000e-01	1.880000e+00	1.524098e-01	1.327426e-01
5.000000e-01	1.890000e+00	1.510739e-01	1.319035e-01
5.000000e-01	1.900000e+00	1.497448e-01	1.310590e-01
5.000000e-01	1.910000e+00	1.484242e-01	1.302106e-01
5.000000e-01	1.920000e+00	1.471129e-01	1.293595e-01
5.000000e-01	1.930000e+00	1.458118e-01	1.285066e-01
5.000000e-01	1.940000e+00	1.445214e-01	1.276527e-01
5.000000e-01	1.950000e+00	1.432422e-01	1.267986e-01
5.000000e-01	1.960000e+00	1.419748e-01	1.259448e-01
5.000000e-01	1.970000e+00	1.407194e-01	1.250920e-01
5.000000e-01	1.980000e+00	1.394748e-01	1.242394e-01
5.000000e-01	1.990000e+00	1.382378e-01	1.233844e-01
5.000000e-01	2.000000e+00	1.370102e-01	1.225286e-01
5.000000e-01	2.010000e+00	1.357929e-01	1.216734e-01
5.000000e-01	2.020000e+00	1.345866e-01	1.208196e-01
5.000000e-01	2.030000e+00	1.333919e-01	1.199678e-01
5.000000e-01	2.040000e+00	1.322090e-01	1.191186e-01
5.000000e-01	2.050000e+00	1.310385e-01	1.182727e-01
5.000000e-01	2.060000e+00	1.298804e-01	1.174303e-01
5.000000e-01	2.070000e+00	1.287351e-01	1.165921e-01
5.000000e-01	2.080000e+00	1.276028e-01	1.157585e-01
5.000000e-01	2.090000e+00	1.264828e-01	1.149290e-01
5.000000e-01	2.100000e+00	1.253733e-01	1.141023e-01
5.000000e-01	2.110000e+00	1.242745e-01	1.132786e-01
5.000000e-01	2.120000e+00	1.231860e-01	1.124580e-01
5.000000e-01	2.130000e+00	1.221077e-01	1.116404e-01
5.000000e-01	2.140000e+00	1.210395e-01	1.108259e-01
5.000000e-01	2.150000e+00	1.199812e-01	1.100145e-01
5.000000e-01	2.160000e+00	1.189326e-01	1.092064e-01
