Q2	W	TMC_xsection	TMC_HT_xsection
2.774000e+00	1.940000e+00	3.200689e-03	3.161676e-03
2.774000e+00	1.950000e+00	3.229419e-03	3.183310e-03
2.774000e+00	1.960000e+00	3.257774e-03	3.204682e-03
2.774000e+00	1.970000e+00	3.285745e-03	3.225789e-03
2.774000e+00	1.980000e+00	3.313264e-03	3.246562e-03
2.774000e+00	1.990000e+00	3.340284e-03	3.266961e-03
2.774000e+00	2.000000e+00	3.366771e-03	3.286950e-03
2.774000e+00	2.010000e+00	3.392692e-03	3.306503e-03
2.774000e+00	2.020000e+00	3.418020e-03	3.325592e-03
2.774000e+00	2.030000e+00	3.442742e-03	3.344208e-03
2.774000e+00	2.040000e+00	3.467055e-03	3.362542e-03
2.774000e+00	2.050000e+00	3.490937e-03	3.380574e-03
2.774000e+00	2.060000e+00	3.514331e-03	3.398248e-03
2.774000e+00	2.070000e+00	3.537199e-03	3.415529e-03
2.774000e+00	2.080000e+00	3.559510e-03	3.432388e-03
2.774000e+00	2.090000e+00	3.581240e-03	3.448800e-03
2.774000e+00	2.100000e+00	3.602365e-03	3.464744e-03
2.774000e+00	2.110000e+00	3.622866e-03	3.480201e-03
2.774000e+00	2.120000e+00	3.642901e-03	3.495323e-03
2.774000e+00	2.130000e+00	3.662510e-03	3.510149e-03
2.774000e+00	2.140000e+00	3.681634e-03	3.524620e-03
2.774000e+00	2.150000e+00	3.700240e-03	3.538704e-03
2.774000e+00	2.160000e+00	3.718303e-03	3.552377e-03
