     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     2.774     0.010    0.396E+00    0.362E+00    0.290E+01    0.245E+00    0.266E+00    0.116E+00    0.116E+00    0.234E-01    0.234E-01    0.000E+00    0.000E+00
     2.774     0.020    0.412E+00    0.374E+00    0.248E+01    0.206E+00    0.225E+00    0.979E-01    0.979E-01    0.195E-01    0.195E-01    0.000E+00    0.000E+00
     2.774     0.030    0.434E+00    0.384E+00    0.223E+01    0.183E+00    0.198E+00    0.863E-01    0.863E-01    0.170E-01    0.170E-01    0.000E+00    0.000E+00
     2.774     0.040    0.457E+00    0.391E+00    0.207E+01    0.167E+00    0.179E+00    0.782E-01    0.782E-01    0.151E-01    0.151E-01    0.000E+00    0.000E+00
     2.774     0.050    0.478E+00    0.397E+00    0.193E+01    0.152E+00    0.164E+00    0.714E-01    0.714E-01    0.136E-01    0.136E-01    0.000E+00    0.000E+00
     2.774     0.060    0.498E+00    0.401E+00    0.181E+01    0.139E+00    0.152E+00    0.657E-01    0.657E-01    0.123E-01    0.123E-01    0.000E+00    0.000E+00
     2.774     0.070    0.517E+00    0.404E+00    0.171E+01    0.128E+00    0.143E+00    0.607E-01    0.607E-01    0.111E-01    0.111E-01    0.000E+00    0.000E+00
     2.774     0.080    0.534E+00    0.406E+00    0.161E+01    0.117E+00    0.134E+00    0.562E-01    0.562E-01    0.101E-01    0.101E-01    0.000E+00    0.000E+00
     2.774     0.090    0.550E+00    0.406E+00    0.152E+01    0.106E+00    0.127E+00    0.522E-01    0.522E-01    0.917E-02    0.917E-02    0.000E+00    0.000E+00
     2.774     0.100    0.564E+00    0.406E+00    0.144E+01    0.973E-01    0.121E+00    0.486E-01    0.486E-01    0.835E-02    0.835E-02    0.000E+00    0.000E+00
     2.774     0.110    0.578E+00    0.405E+00    0.136E+01    0.891E-01    0.114E+00    0.453E-01    0.453E-01    0.761E-02    0.761E-02    0.000E+00    0.000E+00
     2.774     0.120    0.591E+00    0.403E+00    0.128E+01    0.817E-01    0.109E+00    0.422E-01    0.422E-01    0.693E-02    0.693E-02    0.000E+00    0.000E+00
     2.774     0.130    0.602E+00    0.400E+00    0.121E+01    0.752E-01    0.103E+00    0.394E-01    0.394E-01    0.632E-02    0.632E-02    0.000E+00    0.000E+00
     2.774     0.140    0.613E+00    0.397E+00    0.114E+01    0.694E-01    0.972E-01    0.368E-01    0.368E-01    0.576E-02    0.576E-02    0.000E+00    0.000E+00
     2.774     0.150    0.622E+00    0.392E+00    0.107E+01    0.642E-01    0.918E-01    0.343E-01    0.343E-01    0.524E-02    0.524E-02    0.000E+00    0.000E+00
     2.774     0.160    0.630E+00    0.388E+00    0.100E+01    0.597E-01    0.864E-01    0.321E-01    0.321E-01    0.477E-02    0.477E-02    0.000E+00    0.000E+00
     2.774     0.170    0.637E+00    0.382E+00    0.941E+00    0.557E-01    0.812E-01    0.300E-01    0.300E-01    0.434E-02    0.434E-02    0.000E+00    0.000E+00
     2.774     0.180    0.643E+00    0.377E+00    0.882E+00    0.520E-01    0.761E-01    0.280E-01    0.280E-01    0.395E-02    0.395E-02    0.000E+00    0.000E+00
     2.774     0.190    0.648E+00    0.371E+00    0.826E+00    0.488E-01    0.712E-01    0.262E-01    0.262E-01    0.359E-02    0.359E-02    0.000E+00    0.000E+00
     2.774     0.200    0.651E+00    0.364E+00    0.772E+00    0.459E-01    0.665E-01    0.244E-01    0.244E-01    0.325E-02    0.325E-02    0.000E+00    0.000E+00
     2.774     0.210    0.654E+00    0.357E+00    0.721E+00    0.432E-01    0.620E-01    0.228E-01    0.228E-01    0.295E-02    0.295E-02    0.000E+00    0.000E+00
     2.774     0.220    0.655E+00    0.350E+00    0.672E+00    0.408E-01    0.577E-01    0.213E-01    0.213E-01    0.267E-02    0.267E-02    0.000E+00    0.000E+00
     2.774     0.230    0.655E+00    0.343E+00    0.626E+00    0.385E-01    0.536E-01    0.199E-01    0.199E-01    0.242E-02    0.242E-02    0.000E+00    0.000E+00
     2.774     0.240    0.654E+00    0.335E+00    0.582E+00    0.364E-01    0.497E-01    0.185E-01    0.185E-01    0.218E-02    0.218E-02    0.000E+00    0.000E+00
     2.774     0.250    0.651E+00    0.327E+00    0.540E+00    0.344E-01    0.461E-01    0.173E-01    0.173E-01    0.197E-02    0.197E-02    0.000E+00    0.000E+00
     2.774     0.260    0.648E+00    0.319E+00    0.501E+00    0.326E-01    0.426E-01    0.161E-01    0.161E-01    0.178E-02    0.178E-02    0.000E+00    0.000E+00
     2.774     0.270    0.644E+00    0.311E+00    0.464E+00    0.308E-01    0.394E-01    0.150E-01    0.150E-01    0.160E-02    0.160E-02    0.000E+00    0.000E+00
     2.774     0.280    0.638E+00    0.302E+00    0.428E+00    0.291E-01    0.364E-01    0.140E-01    0.140E-01    0.144E-02    0.144E-02    0.000E+00    0.000E+00
     2.774     0.290    0.632E+00    0.294E+00    0.395E+00    0.275E-01    0.336E-01    0.130E-01    0.130E-01    0.129E-02    0.129E-02    0.000E+00    0.000E+00
     2.774     0.300    0.624E+00    0.285E+00    0.364E+00    0.259E-01    0.310E-01    0.121E-01    0.121E-01    0.116E-02    0.116E-02    0.000E+00    0.000E+00
     2.774     0.310    0.616E+00    0.276E+00    0.335E+00    0.244E-01    0.286E-01    0.112E-01    0.112E-01    0.103E-02    0.103E-02    0.000E+00    0.000E+00
     2.774     0.320    0.607E+00    0.267E+00    0.308E+00    0.229E-01    0.264E-01    0.104E-01    0.104E-01    0.925E-03    0.925E-03    0.000E+00    0.000E+00
     2.774     0.330    0.597E+00    0.258E+00    0.282E+00    0.215E-01    0.243E-01    0.966E-02    0.966E-02    0.825E-03    0.825E-03    0.000E+00    0.000E+00
     2.774     0.340    0.587E+00    0.249E+00    0.258E+00    0.202E-01    0.224E-01    0.896E-02    0.896E-02    0.734E-03    0.734E-03    0.000E+00    0.000E+00
     2.774     0.350    0.576E+00    0.239E+00    0.236E+00    0.189E-01    0.206E-01    0.829E-02    0.829E-02    0.653E-03    0.653E-03    0.000E+00    0.000E+00
     2.774     0.360    0.564E+00    0.230E+00    0.215E+00    0.176E-01    0.190E-01    0.767E-02    0.767E-02    0.579E-03    0.579E-03    0.000E+00    0.000E+00
     2.774     0.370    0.552E+00    0.221E+00    0.196E+00    0.164E-01    0.175E-01    0.709E-02    0.709E-02    0.513E-03    0.513E-03    0.000E+00    0.000E+00
     2.774     0.380    0.539E+00    0.212E+00    0.178E+00    0.153E-01    0.161E-01    0.654E-02    0.654E-02    0.454E-03    0.454E-03    0.000E+00    0.000E+00
     2.774     0.390    0.525E+00    0.202E+00    0.161E+00    0.142E-01    0.148E-01    0.603E-02    0.603E-02    0.400E-03    0.400E-03    0.000E+00    0.000E+00
     2.774     0.400    0.512E+00    0.193E+00    0.146E+00    0.131E-01    0.136E-01    0.556E-02    0.556E-02    0.352E-03    0.352E-03    0.000E+00    0.000E+00
     2.774     0.410    0.498E+00    0.184E+00    0.132E+00    0.121E-01    0.125E-01    0.511E-02    0.511E-02    0.310E-03    0.310E-03    0.000E+00    0.000E+00
     2.774     0.420    0.483E+00    0.175E+00    0.119E+00    0.112E-01    0.115E-01    0.470E-02    0.470E-02    0.271E-03    0.271E-03    0.000E+00    0.000E+00
     2.774     0.430    0.469E+00    0.166E+00    0.107E+00    0.103E-01    0.105E-01    0.431E-02    0.431E-02    0.237E-03    0.237E-03    0.000E+00    0.000E+00
     2.774     0.440    0.454E+00    0.157E+00    0.960E-01    0.949E-02    0.962E-02    0.395E-02    0.395E-02    0.207E-03    0.207E-03    0.000E+00    0.000E+00
     2.774     0.450    0.439E+00    0.149E+00    0.860E-01    0.871E-02    0.880E-02    0.361E-02    0.361E-02    0.180E-03    0.180E-03    0.000E+00    0.000E+00
     2.774     0.460    0.423E+00    0.140E+00    0.768E-01    0.797E-02    0.804E-02    0.330E-02    0.330E-02    0.157E-03    0.157E-03    0.000E+00    0.000E+00
     2.774     0.470    0.408E+00    0.132E+00    0.685E-01    0.728E-02    0.733E-02    0.300E-02    0.300E-02    0.136E-03    0.136E-03    0.000E+00    0.000E+00
     2.774     0.480    0.393E+00    0.124E+00    0.609E-01    0.664E-02    0.668E-02    0.273E-02    0.273E-02    0.117E-03    0.117E-03    0.000E+00    0.000E+00
     2.774     0.490    0.377E+00    0.116E+00    0.540E-01    0.605E-02    0.607E-02    0.248E-02    0.248E-02    0.101E-03    0.101E-03    0.000E+00    0.000E+00
     2.774     0.500    0.362E+00    0.108E+00    0.478E-01    0.549E-02    0.550E-02    0.225E-02    0.225E-02    0.867E-04    0.867E-04    0.000E+00    0.000E+00
     2.774     0.510    0.347E+00    0.101E+00    0.422E-01    0.497E-02    0.498E-02    0.204E-02    0.204E-02    0.742E-04    0.742E-04    0.000E+00    0.000E+00
     2.774     0.520    0.331E+00    0.940E-01    0.371E-01    0.449E-02    0.450E-02    0.184E-02    0.184E-02    0.633E-04    0.633E-04    0.000E+00    0.000E+00
     2.774     0.530    0.316E+00    0.871E-01    0.326E-01    0.405E-02    0.405E-02    0.165E-02    0.165E-02    0.539E-04    0.539E-04    0.000E+00    0.000E+00
     2.774     0.540    0.301E+00    0.806E-01    0.285E-01    0.364E-02    0.364E-02    0.148E-02    0.148E-02    0.457E-04    0.457E-04    0.000E+00    0.000E+00
     2.774     0.550    0.287E+00    0.743E-01    0.248E-01    0.326E-02    0.326E-02    0.133E-02    0.133E-02    0.386E-04    0.386E-04    0.000E+00    0.000E+00
     2.774     0.560    0.272E+00    0.683E-01    0.216E-01    0.291E-02    0.292E-02    0.119E-02    0.119E-02    0.325E-04    0.325E-04    0.000E+00    0.000E+00
     2.774     0.570    0.258E+00    0.626E-01    0.187E-01    0.260E-02    0.260E-02    0.105E-02    0.105E-02    0.273E-04    0.273E-04    0.000E+00    0.000E+00
     2.774     0.580    0.244E+00    0.572E-01    0.161E-01    0.230E-02    0.230E-02    0.935E-03    0.935E-03    0.228E-04    0.228E-04    0.000E+00    0.000E+00
     2.774     0.590    0.230E+00    0.520E-01    0.139E-01    0.204E-02    0.204E-02    0.826E-03    0.826E-03    0.189E-04    0.189E-04    0.000E+00    0.000E+00
     2.774     0.600    0.216E+00    0.472E-01    0.119E-01    0.179E-02    0.179E-02    0.727E-03    0.727E-03    0.157E-04    0.157E-04    0.000E+00    0.000E+00
     2.774     0.610    0.203E+00    0.427E-01    0.102E-01    0.157E-02    0.157E-02    0.637E-03    0.637E-03    0.129E-04    0.129E-04    0.000E+00    0.000E+00
     2.774     0.620    0.190E+00    0.385E-01    0.865E-02    0.137E-02    0.137E-02    0.555E-03    0.555E-03    0.106E-04    0.106E-04    0.000E+00    0.000E+00
     2.774     0.630    0.178E+00    0.345E-01    0.732E-02    0.119E-02    0.119E-02    0.481E-03    0.481E-03    0.868E-05    0.868E-05    0.000E+00    0.000E+00
     2.774     0.640    0.166E+00    0.309E-01    0.617E-02    0.103E-02    0.103E-02    0.415E-03    0.415E-03    0.705E-05    0.705E-05    0.000E+00    0.000E+00
     2.774     0.650    0.154E+00    0.275E-01    0.518E-02    0.880E-03    0.880E-03    0.355E-03    0.355E-03    0.570E-05    0.570E-05    0.000E+00    0.000E+00
     2.774     0.660    0.143E+00    0.243E-01    0.433E-02    0.749E-03    0.749E-03    0.302E-03    0.302E-03    0.458E-05    0.458E-05    0.000E+00    0.000E+00
     2.774     0.670    0.132E+00    0.215E-01    0.360E-02    0.632E-03    0.632E-03    0.255E-03    0.255E-03    0.366E-05    0.366E-05    0.000E+00    0.000E+00
     2.774     0.680    0.122E+00    0.188E-01    0.298E-02    0.529E-03    0.529E-03    0.213E-03    0.213E-03    0.290E-05    0.290E-05    0.000E+00    0.000E+00
     2.774     0.690    0.112E+00    0.164E-01    0.245E-02    0.437E-03    0.437E-03    0.176E-03    0.176E-03    0.229E-05    0.229E-05    0.000E+00    0.000E+00
     2.774     0.700    0.102E+00    0.143E-01    0.200E-02    0.357E-03    0.357E-03    0.144E-03    0.144E-03    0.179E-05    0.179E-05    0.000E+00    0.000E+00
     2.774     0.710    0.932E-01    0.123E-01    0.162E-02    0.288E-03    0.288E-03    0.116E-03    0.116E-03    0.139E-05    0.139E-05    0.000E+00    0.000E+00
     2.774     0.720    0.846E-01    0.106E-01    0.131E-02    0.228E-03    0.228E-03    0.917E-04    0.917E-04    0.107E-05    0.107E-05    0.000E+00    0.000E+00
     2.774     0.730    0.765E-01    0.900E-02    0.105E-02    0.176E-03    0.176E-03    0.709E-04    0.709E-04    0.819E-06    0.819E-06    0.000E+00    0.000E+00
     2.774     0.740    0.688E-01    0.762E-02    0.838E-03    0.132E-03    0.132E-03    0.532E-04    0.532E-04    0.621E-06    0.621E-06    0.000E+00    0.000E+00
     2.774     0.750    0.616E-01    0.640E-02    0.662E-03    0.952E-04    0.952E-04    0.384E-04    0.384E-04    0.466E-06    0.466E-06    0.000E+00    0.000E+00
     2.774     0.760    0.549E-01    0.533E-02    0.519E-03    0.646E-04    0.646E-04    0.261E-04    0.261E-04    0.346E-06    0.346E-06    0.000E+00    0.000E+00
     2.774     0.770    0.486E-01    0.440E-02    0.404E-03    0.393E-04    0.393E-04    0.159E-04    0.159E-04    0.254E-06    0.254E-06    0.000E+00    0.000E+00
     2.774     0.780    0.428E-01    0.360E-02    0.311E-03    0.185E-04    0.185E-04    0.752E-05    0.752E-05    0.184E-06    0.184E-06    0.000E+00    0.000E+00
     2.774     0.790    0.374E-01    0.291E-02    0.238E-03    0.424E-05    0.424E-05    0.177E-05    0.177E-05    0.133E-06    0.133E-06    0.000E+00    0.000E+00
     2.774     0.800    0.324E-01    0.234E-02    0.179E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.936E-07    0.936E-07    0.000E+00    0.000E+00
