# Q2	W	Sigma_L(GeV^-2)	Sigma_T(GeV^-2)	R
6.065000e+00	1.580201e+00	1.037520e-05	4.016790e-03	2.582957e-03
6.065000e+00	1.587387e+00	1.081853e-05	4.104731e-03	2.635626e-03
6.065000e+00	1.594573e+00	1.127488e-05	4.192739e-03	2.689143e-03
6.065000e+00	1.601759e+00	1.174315e-05	4.280792e-03	2.743219e-03
6.065000e+00	1.608945e+00	1.222367e-05	4.369099e-03	2.797755e-03
6.065000e+00	1.616131e+00	1.271768e-05	4.457852e-03	2.852872e-03
6.065000e+00	1.623317e+00	1.322499e-05	4.547169e-03	2.908400e-03
6.065000e+00	1.630503e+00	1.374526e-05	4.637136e-03	2.964171e-03
6.065000e+00	1.637688e+00	1.427893e-05	4.727789e-03	3.020212e-03
6.065000e+00	1.644874e+00	1.482640e-05	4.819013e-03	3.076646e-03
6.065000e+00	1.652060e+00	1.538761e-05	4.910669e-03	3.133505e-03
6.065000e+00	1.659246e+00	1.596255e-05	5.002633e-03	3.190830e-03
6.065000e+00	1.666432e+00	1.655174e-05	5.094798e-03	3.248753e-03
6.065000e+00	1.673618e+00	1.715534e-05	5.187067e-03	3.307331e-03
6.065000e+00	1.680804e+00	1.777309e-05	5.279446e-03	3.366468e-03
6.065000e+00	1.687990e+00	1.840498e-05	5.372038e-03	3.426071e-03
6.065000e+00	1.695176e+00	1.905168e-05	5.464939e-03	3.486165e-03
6.065000e+00	1.702362e+00	1.971305e-05	5.558220e-03	3.546649e-03
6.065000e+00	1.709548e+00	2.038878e-05	5.651935e-03	3.607398e-03
6.065000e+00	1.716734e+00	2.107917e-05	5.746103e-03	3.668429e-03
6.065000e+00	1.723920e+00	2.178505e-05	5.840583e-03	3.729944e-03
6.065000e+00	1.731106e+00	2.250652e-05	5.935191e-03	3.792047e-03
6.065000e+00	1.738291e+00	2.324309e-05	6.029810e-03	3.854696e-03
6.065000e+00	1.745477e+00	2.399467e-05	6.124468e-03	3.917838e-03
6.065000e+00	1.752663e+00	2.476169e-05	6.219212e-03	3.981483e-03
6.065000e+00	1.759849e+00	2.554446e-05	6.314076e-03	4.045637e-03
6.065000e+00	1.767035e+00	2.634293e-05	6.409077e-03	4.110254e-03
6.065000e+00	1.774221e+00	2.715722e-05	6.504228e-03	4.175318e-03
6.065000e+00	1.781407e+00	2.798735e-05	6.599538e-03	4.240804e-03
6.065000e+00	1.788593e+00	2.883325e-05	6.695011e-03	4.306677e-03
6.065000e+00	1.795779e+00	2.969509e-05	6.790643e-03	4.372942e-03
6.065000e+00	1.802965e+00	3.057326e-05	6.886373e-03	4.439675e-03
6.065000e+00	1.810151e+00	3.146790e-05	6.982119e-03	4.506928e-03
6.065000e+00	1.817337e+00	3.237883e-05	7.077816e-03	4.574692e-03
6.065000e+00	1.824523e+00	3.330597e-05	7.173472e-03	4.642935e-03
6.065000e+00	1.831709e+00	3.424951e-05	7.269106e-03	4.711653e-03
6.065000e+00	1.838894e+00	3.520970e-05	7.364729e-03	4.780855e-03
6.065000e+00	1.846080e+00	3.618659e-05	7.460332e-03	4.850533e-03
6.065000e+00	1.853266e+00	3.718020e-05	7.555904e-03	4.920681e-03
6.065000e+00	1.860452e+00	3.819053e-05	7.651443e-03	4.991285e-03
6.065000e+00	1.867638e+00	3.921760e-05	7.746950e-03	5.062328e-03
6.065000e+00	1.874824e+00	4.026153e-05	7.842428e-03	5.133809e-03
6.065000e+00	1.882010e+00	4.132246e-05	7.937861e-03	5.205743e-03
6.065000e+00	1.889196e+00	4.240048e-05	8.033222e-03	5.278141e-03
6.065000e+00	1.896382e+00	4.349556e-05	8.128488e-03	5.351003e-03
6.065000e+00	1.903568e+00	4.460773e-05	8.223638e-03	5.424331e-03
6.065000e+00	1.910754e+00	4.573701e-05	8.318658e-03	5.498124e-03
6.065000e+00	1.917940e+00	4.688345e-05	8.413525e-03	5.572391e-03
6.065000e+00	1.925126e+00	4.804731e-05	8.508207e-03	5.647172e-03
6.065000e+00	1.932312e+00	4.922869e-05	8.602671e-03	5.722489e-03
6.065000e+00	1.939497e+00	5.042736e-05	8.696917e-03	5.798303e-03
6.065000e+00	1.946683e+00	5.164313e-05	8.791005e-03	5.874542e-03
6.065000e+00	1.953869e+00	5.287618e-05	8.884990e-03	5.951181e-03
6.065000e+00	1.961055e+00	5.412687e-05	8.978878e-03	6.028244e-03
6.065000e+00	1.968241e+00	5.539522e-05	9.072628e-03	6.105752e-03
6.065000e+00	1.975427e+00	5.668107e-05	9.166200e-03	6.183704e-03
6.065000e+00	1.982613e+00	5.798440e-05	9.259560e-03	6.262112e-03
6.065000e+00	1.989799e+00	5.930521e-05	9.352677e-03	6.340988e-03
6.065000e+00	1.996985e+00	6.064345e-05	9.445516e-03	6.420343e-03
6.065000e+00	2.004171e+00	6.199957e-05	9.538021e-03	6.500254e-03
6.065000e+00	2.011357e+00	6.337375e-05	9.630134e-03	6.580776e-03
6.065000e+00	2.018543e+00	6.476560e-05	9.721849e-03	6.661860e-03
6.065000e+00	2.025729e+00	6.617452e-05	9.813280e-03	6.743364e-03
6.065000e+00	2.032915e+00	6.760076e-05	9.904550e-03	6.825223e-03
6.065000e+00	2.040101e+00	6.904497e-05	9.995702e-03	6.907465e-03
6.065000e+00	2.047286e+00	7.050722e-05	1.008668e-02	6.990133e-03
6.065000e+00	2.054472e+00	7.198718e-05	1.017742e-02	7.073227e-03
6.065000e+00	2.061658e+00	7.348469e-05	1.026787e-02	7.156759e-03
6.065000e+00	2.068844e+00	7.499978e-05	1.035801e-02	7.240750e-03
6.065000e+00	2.076030e+00	7.653233e-05	1.044780e-02	7.325211e-03
6.065000e+00	2.083216e+00	7.808282e-05	1.053717e-02	7.410225e-03
6.065000e+00	2.090402e+00	7.965154e-05	1.062607e-02	7.495864e-03
6.065000e+00	2.097588e+00	8.123808e-05	1.071445e-02	7.582102e-03
6.065000e+00	2.104774e+00	8.284167e-05	1.080245e-02	7.668783e-03
6.065000e+00	2.111960e+00	8.446245e-05	1.089021e-02	7.755817e-03
6.065000e+00	2.119146e+00	8.610113e-05	1.097778e-02	7.843218e-03
6.065000e+00	2.126332e+00	8.775790e-05	1.106512e-02	7.931037e-03
6.065000e+00	2.133518e+00	8.943234e-05	1.115216e-02	8.019283e-03
6.065000e+00	2.140704e+00	9.112419e-05	1.123885e-02	8.107965e-03
6.065000e+00	2.147889e+00	9.283350e-05	1.132515e-02	8.197109e-03
6.065000e+00	2.155075e+00	9.456013e-05	1.141104e-02	8.286727e-03
6.065000e+00	2.162261e+00	9.630454e-05	1.149644e-02	8.376903e-03
6.065000e+00	2.169447e+00	9.806706e-05	1.158128e-02	8.467722e-03
6.065000e+00	2.176633e+00	9.984726e-05	1.166552e-02	8.559180e-03
6.065000e+00	2.183819e+00	1.016443e-04	1.174926e-02	8.651121e-03
6.065000e+00	2.191005e+00	1.034582e-04	1.183267e-02	8.743437e-03
6.065000e+00	2.198191e+00	1.052898e-04	1.191585e-02	8.836112e-03
6.065000e+00	2.205377e+00	1.071390e-04	1.199878e-02	8.929162e-03
6.065000e+00	2.212563e+00	1.090056e-04	1.208143e-02	9.022577e-03
6.065000e+00	2.219749e+00	1.108893e-04	1.216374e-02	9.116380e-03
6.065000e+00	2.226935e+00	1.127904e-04	1.224567e-02	9.210633e-03
6.065000e+00	2.234121e+00	1.147085e-04	1.232714e-02	9.305363e-03
6.065000e+00	2.241307e+00	1.166439e-04	1.240811e-02	9.400624e-03
6.065000e+00	2.248492e+00	1.185968e-04	1.248850e-02	9.496480e-03
6.065000e+00	2.255678e+00	1.205667e-04	1.256827e-02	9.592944e-03
6.065000e+00	2.262864e+00	1.225535e-04	1.264746e-02	9.689969e-03
6.065000e+00	2.270050e+00	1.245573e-04	1.272613e-02	9.787519e-03
6.065000e+00	2.277236e+00	1.265783e-04	1.280436e-02	9.885562e-03
6.065000e+00	2.284422e+00	1.286159e-04	1.288223e-02	9.983977e-03
6.065000e+00	2.291608e+00	1.306699e-04	1.295985e-02	1.008267e-02
6.065000e+00	2.298794e+00	1.327407e-04	1.303722e-02	1.018167e-02
6.065000e+00	2.305980e+00	1.348289e-04	1.311426e-02	1.028109e-02
6.065000e+00	2.313166e+00	1.369341e-04	1.319086e-02	1.038098e-02
6.065000e+00	2.320352e+00	1.390555e-04	1.326692e-02	1.048137e-02
6.065000e+00	2.327538e+00	1.411934e-04	1.334245e-02	1.058227e-02
6.065000e+00	2.334724e+00	1.433476e-04	1.341742e-02	1.068369e-02
6.065000e+00	2.341910e+00	1.455184e-04	1.349179e-02	1.078570e-02
6.065000e+00	2.349095e+00	1.477063e-04	1.356550e-02	1.088838e-02
6.065000e+00	2.356281e+00	1.499110e-04	1.363854e-02	1.099172e-02
6.065000e+00	2.363467e+00	1.521311e-04	1.371106e-02	1.109550e-02
6.065000e+00	2.370653e+00	1.543665e-04	1.378328e-02	1.119954e-02
6.065000e+00	2.377839e+00	1.566182e-04	1.385533e-02	1.130382e-02
6.065000e+00	2.385025e+00	1.588869e-04	1.392713e-02	1.140845e-02
6.065000e+00	2.392211e+00	1.611719e-04	1.399853e-02	1.151349e-02
6.065000e+00	2.399397e+00	1.634726e-04	1.406946e-02	1.161896e-02
6.065000e+00	2.406583e+00	1.657888e-04	1.413989e-02	1.172490e-02
6.065000e+00	2.413769e+00	1.681207e-04	1.420980e-02	1.183132e-02
6.065000e+00	2.420955e+00	1.704686e-04	1.427914e-02	1.193829e-02
6.065000e+00	2.428141e+00	1.728327e-04	1.434785e-02	1.204590e-02
6.065000e+00	2.435327e+00	1.752126e-04	1.441585e-02	1.215416e-02
6.065000e+00	2.442513e+00	1.776075e-04	1.448321e-02	1.226300e-02
6.065000e+00	2.449698e+00	1.800176e-04	1.455004e-02	1.237231e-02
6.065000e+00	2.456884e+00	1.824434e-04	1.461646e-02	1.248205e-02
6.065000e+00	2.464070e+00	1.848845e-04	1.468253e-02	1.259214e-02
6.065000e+00	2.471256e+00	1.873405e-04	1.474831e-02	1.270251e-02
6.065000e+00	2.478442e+00	1.898116e-04	1.481381e-02	1.281315e-02
6.065000e+00	2.485628e+00	1.922983e-04	1.487894e-02	1.292419e-02
6.065000e+00	2.492814e+00	1.948002e-04	1.494360e-02	1.303569e-02
6.065000e+00	2.500000e+00	1.973168e-04	1.500774e-02	1.314767e-02
