# Q2	W	Sigma_L(GeV^-2)	Sigma_T(GeV^-2)	R
4.435000e+00	1.551457e+00	3.516814e-05	9.852431e-03	3.569488e-03
4.435000e+00	1.558643e+00	3.660394e-05	1.003660e-02	3.647045e-03
4.435000e+00	1.565829e+00	3.807619e-05	1.022067e-02	3.725411e-03
4.435000e+00	1.573015e+00	3.958533e-05	1.040446e-02	3.804650e-03
4.435000e+00	1.580201e+00	4.113098e-05	1.058793e-02	3.884704e-03
4.435000e+00	1.587387e+00	4.271295e-05	1.077120e-02	3.965479e-03
4.435000e+00	1.594573e+00	4.433205e-05	1.095437e-02	4.046973e-03
4.435000e+00	1.601759e+00	4.598876e-05	1.113746e-02	4.129196e-03
4.435000e+00	1.608945e+00	4.768303e-05	1.132041e-02	4.212130e-03
4.435000e+00	1.616131e+00	4.941488e-05	1.150315e-02	4.295770e-03
4.435000e+00	1.623317e+00	5.118472e-05	1.168559e-02	4.380155e-03
4.435000e+00	1.630503e+00	5.299281e-05	1.186764e-02	4.465320e-03
4.435000e+00	1.637688e+00	5.483918e-05	1.204921e-02	4.551268e-03
4.435000e+00	1.644874e+00	5.672396e-05	1.223026e-02	4.638000e-03
4.435000e+00	1.652060e+00	5.864741e-05	1.241079e-02	4.725519e-03
4.435000e+00	1.659246e+00	6.060963e-05	1.259077e-02	4.813814e-03
4.435000e+00	1.666432e+00	6.261062e-05	1.277024e-02	4.902854e-03
4.435000e+00	1.673618e+00	6.465062e-05	1.294921e-02	4.992632e-03
4.435000e+00	1.680804e+00	6.672982e-05	1.312767e-02	5.083143e-03
4.435000e+00	1.687990e+00	6.884817e-05	1.330560e-02	5.174375e-03
4.435000e+00	1.695176e+00	7.100566e-05	1.348297e-02	5.266321e-03
4.435000e+00	1.702362e+00	7.320277e-05	1.365969e-02	5.359037e-03
4.435000e+00	1.709548e+00	7.543974e-05	1.383563e-02	5.452569e-03
4.435000e+00	1.716734e+00	7.771621e-05	1.401071e-02	5.546915e-03
4.435000e+00	1.723920e+00	8.003220e-05	1.418492e-02	5.642062e-03
4.435000e+00	1.731106e+00	8.238807e-05	1.435830e-02	5.738012e-03
4.435000e+00	1.738291e+00	8.478394e-05	1.453088e-02	5.834741e-03
4.435000e+00	1.745477e+00	8.721924e-05	1.470277e-02	5.932163e-03
4.435000e+00	1.752663e+00	8.969393e-05	1.487405e-02	6.030228e-03
4.435000e+00	1.759849e+00	9.220877e-05	1.504470e-02	6.128989e-03
4.435000e+00	1.767035e+00	9.476417e-05	1.521451e-02	6.228540e-03
4.435000e+00	1.774221e+00	9.735925e-05	1.538329e-02	6.328895e-03
4.435000e+00	1.781407e+00	9.999402e-05	1.555093e-02	6.430097e-03
4.435000e+00	1.788593e+00	1.026694e-04	1.571736e-02	6.532229e-03
4.435000e+00	1.795779e+00	1.053854e-04	1.588254e-02	6.635300e-03
4.435000e+00	1.802965e+00	1.081406e-04	1.604668e-02	6.739122e-03
4.435000e+00	1.810151e+00	1.109344e-04	1.621010e-02	6.843535e-03
4.435000e+00	1.817337e+00	1.137683e-04	1.637298e-02	6.948537e-03
4.435000e+00	1.824523e+00	1.166431e-04	1.653516e-02	7.054244e-03
4.435000e+00	1.831709e+00	1.195577e-04	1.669640e-02	7.160688e-03
4.435000e+00	1.838894e+00	1.225113e-04	1.685647e-02	7.267907e-03
4.435000e+00	1.846080e+00	1.255053e-04	1.701521e-02	7.376064e-03
4.435000e+00	1.853266e+00	1.285401e-04	1.717246e-02	7.485249e-03
4.435000e+00	1.860452e+00	1.316143e-04	1.732831e-02	7.595330e-03
4.435000e+00	1.867638e+00	1.347263e-04	1.748312e-02	7.706083e-03
4.435000e+00	1.874824e+00	1.378775e-04	1.763719e-02	7.817432e-03
4.435000e+00	1.882010e+00	1.410691e-04	1.779054e-02	7.929443e-03
4.435000e+00	1.889196e+00	1.443005e-04	1.794300e-02	8.042166e-03
4.435000e+00	1.896382e+00	1.475705e-04	1.809438e-02	8.155600e-03
4.435000e+00	1.903568e+00	1.508797e-04	1.824451e-02	8.269867e-03
4.435000e+00	1.910754e+00	1.542285e-04	1.839323e-02	8.385068e-03
4.435000e+00	1.917940e+00	1.576162e-04	1.854045e-02	8.501206e-03
4.435000e+00	1.925126e+00	1.610423e-04	1.868626e-02	8.618220e-03
4.435000e+00	1.932312e+00	1.645073e-04	1.883079e-02	8.736081e-03
4.435000e+00	1.939497e+00	1.680112e-04	1.897420e-02	8.854717e-03
4.435000e+00	1.946683e+00	1.715528e-04	1.911668e-02	8.973982e-03
4.435000e+00	1.953869e+00	1.751320e-04	1.925839e-02	9.093800e-03
4.435000e+00	1.961055e+00	1.787501e-04	1.939929e-02	9.214259e-03
4.435000e+00	1.968241e+00	1.824069e-04	1.953911e-02	9.335479e-03
4.435000e+00	1.975427e+00	1.861008e-04	1.967760e-02	9.457490e-03
4.435000e+00	1.982613e+00	1.898324e-04	1.981459e-02	9.580437e-03
4.435000e+00	1.989799e+00	1.936033e-04	1.994989e-02	9.704479e-03
4.435000e+00	1.996985e+00	1.974124e-04	2.008344e-02	9.829609e-03
4.435000e+00	2.004171e+00	2.012569e-04	2.021564e-02	9.955505e-03
4.435000e+00	2.011357e+00	2.051366e-04	2.034695e-02	1.008193e-02
4.435000e+00	2.018543e+00	2.090540e-04	2.047765e-02	1.020889e-02
4.435000e+00	2.025729e+00	2.130099e-04	2.060754e-02	1.033651e-02
4.435000e+00	2.032915e+00	2.170026e-04	2.073637e-02	1.046483e-02
4.435000e+00	2.040101e+00	2.210309e-04	2.086395e-02	1.059392e-02
4.435000e+00	2.047286e+00	2.250955e-04	2.099014e-02	1.072387e-02
4.435000e+00	2.054472e+00	2.291961e-04	2.111484e-02	1.085474e-02
4.435000e+00	2.061658e+00	2.333326e-04	2.123800e-02	1.098656e-02
4.435000e+00	2.068844e+00	2.375056e-04	2.135963e-02	1.111937e-02
4.435000e+00	2.076030e+00	2.417149e-04	2.147977e-02	1.125314e-02
4.435000e+00	2.083216e+00	2.459584e-04	2.159872e-02	1.138764e-02
4.435000e+00	2.090402e+00	2.502351e-04	2.171682e-02	1.152264e-02
4.435000e+00	2.097588e+00	2.545470e-04	2.183431e-02	1.165812e-02
4.435000e+00	2.104774e+00	2.588953e-04	2.195097e-02	1.179425e-02
4.435000e+00	2.111960e+00	2.632784e-04	2.206651e-02	1.193113e-02
4.435000e+00	2.119146e+00	2.676948e-04	2.218069e-02	1.206882e-02
4.435000e+00	2.126332e+00	2.721456e-04	2.229337e-02	1.220747e-02
4.435000e+00	2.133518e+00	2.766311e-04	2.240441e-02	1.234717e-02
4.435000e+00	2.140704e+00	2.811498e-04	2.251387e-02	1.248785e-02
4.435000e+00	2.147889e+00	2.857012e-04	2.262196e-02	1.262938e-02
4.435000e+00	2.155075e+00	2.902863e-04	2.272889e-02	1.277169e-02
4.435000e+00	2.162261e+00	2.949044e-04	2.283484e-02	1.291467e-02
4.435000e+00	2.169447e+00	2.995545e-04	2.293994e-02	1.305821e-02
4.435000e+00	2.176633e+00	3.042369e-04	2.304429e-02	1.320227e-02
4.435000e+00	2.183819e+00	3.089525e-04	2.314774e-02	1.334698e-02
4.435000e+00	2.191005e+00	3.137002e-04	2.325007e-02	1.349244e-02
4.435000e+00	2.198191e+00	3.184790e-04	2.335110e-02	1.363871e-02
4.435000e+00	2.205377e+00	3.232900e-04	2.345066e-02	1.378597e-02
4.435000e+00	2.212563e+00	3.281334e-04	2.354860e-02	1.393431e-02
4.435000e+00	2.219749e+00	3.330077e-04	2.364496e-02	1.408367e-02
4.435000e+00	2.226935e+00	3.379115e-04	2.374002e-02	1.423383e-02
4.435000e+00	2.234121e+00	3.428458e-04	2.383408e-02	1.438469e-02
4.435000e+00	2.241307e+00	3.478112e-04	2.392729e-02	1.453617e-02
4.435000e+00	2.248492e+00	3.528065e-04	2.401970e-02	1.468822e-02
4.435000e+00	2.255678e+00	3.578313e-04	2.411133e-02	1.484079e-02
4.435000e+00	2.262864e+00	3.628860e-04	2.420208e-02	1.499400e-02
4.435000e+00	2.270050e+00	3.679705e-04	2.429178e-02	1.514794e-02
4.435000e+00	2.277236e+00	3.730835e-04	2.438026e-02	1.530269e-02
4.435000e+00	2.284422e+00	3.782259e-04	2.446740e-02	1.545836e-02
4.435000e+00	2.291608e+00	3.833977e-04	2.455308e-02	1.561505e-02
4.435000e+00	2.298794e+00	3.885976e-04	2.463727e-02	1.577276e-02
4.435000e+00	2.305980e+00	3.938249e-04	2.472016e-02	1.593132e-02
4.435000e+00	2.313166e+00	3.990802e-04	2.480196e-02	1.609067e-02
4.435000e+00	2.320352e+00	4.043636e-04	2.488285e-02	1.625070e-02
4.435000e+00	2.327538e+00	4.096737e-04	2.496297e-02	1.641126e-02
4.435000e+00	2.334724e+00	4.150100e-04	2.504244e-02	1.657227e-02
4.435000e+00	2.341910e+00	4.203739e-04	2.512120e-02	1.673383e-02
4.435000e+00	2.349095e+00	4.257654e-04	2.519904e-02	1.689610e-02
4.435000e+00	2.356281e+00	4.311829e-04	2.527578e-02	1.705913e-02
4.435000e+00	2.363467e+00	4.366262e-04	2.535132e-02	1.722301e-02
4.435000e+00	2.370653e+00	4.420951e-04	2.542562e-02	1.738778e-02
4.435000e+00	2.377839e+00	4.475894e-04	2.549864e-02	1.755346e-02
4.435000e+00	2.385025e+00	4.531095e-04	2.557037e-02	1.772010e-02
4.435000e+00	2.392211e+00	4.586558e-04	2.564081e-02	1.788772e-02
4.435000e+00	2.399397e+00	4.642268e-04	2.571009e-02	1.805621e-02
4.435000e+00	2.406583e+00	4.698202e-04	2.577853e-02	1.822525e-02
4.435000e+00	2.413769e+00	4.754366e-04	2.584647e-02	1.839465e-02
4.435000e+00	2.420955e+00	4.810783e-04	2.591392e-02	1.856447e-02
4.435000e+00	2.428141e+00	4.867455e-04	2.598066e-02	1.873492e-02
4.435000e+00	2.435327e+00	4.924361e-04	2.604646e-02	1.890607e-02
4.435000e+00	2.442513e+00	4.981490e-04	2.611123e-02	1.907796e-02
4.435000e+00	2.449698e+00	5.038840e-04	2.617499e-02	1.925059e-02
4.435000e+00	2.456884e+00	5.096414e-04	2.623770e-02	1.942401e-02
4.435000e+00	2.464070e+00	5.154223e-04	2.629924e-02	1.959837e-02
4.435000e+00	2.471256e+00	5.212271e-04	2.635946e-02	1.977381e-02
4.435000e+00	2.478442e+00	5.270536e-04	2.641836e-02	1.995028e-02
4.435000e+00	2.485628e+00	5.328996e-04	2.647626e-02	2.012745e-02
4.435000e+00	2.492814e+00	5.387659e-04	2.653351e-02	2.030511e-02
4.435000e+00	2.500000e+00	5.446544e-04	2.659029e-02	2.048321e-02
