W,GeV	Quantity	Uncertainty
2	0.00324638537158024	6.18490767018083e-05
1.99	0.00323925708878961	5.93159386534474e-05
1.98	0.00322722726921015	5.4531445861973e-05
1.97	0.00321101690899709	5.12053733547996e-05
1.96	0.00319849099314675	4.95055329946155e-05
1.95	0.00318344597746059	4.9323761360117e-05
1.94	0.00315897153803608	4.918930573885e-05
1.93	0.00312884784000958	4.94481791024664e-05
1.92	0.00309305682604411	4.99595748681852e-05
1.91	0.00305985526247519	5.05509436368094e-05
1.9	0.00302398930089345	5.03982058006885e-05
1.89	0.00299014896684528	5.00859614699417e-05
1.88	0.00295181036337548	4.97832266868963e-05
1.87	0.00290664471731023	4.9739667184845e-05
1.86	0.00285801954500165	4.96103183573824e-05
1.85	0.00281397087060108	4.94426828559012e-05
1.84	0.00277782478263553	4.92496485498066e-05
1.83	0.00274284627039747	4.91192083664863e-05
1.82	0.0027177486049468	4.9142461380626e-05
1.81	0.00270044631590015	4.93993379200298e-05
1.8	0.0026834202373455	4.96196070424959e-05
1.79	0.00267173057484753	4.99222432616628e-05
1.78	0.0026882003210012	5.05479894513856e-05
1.77	0.00272851067470095	5.15229104452581e-05
1.76	0.00277526518466354	5.29276701005551e-05
1.75	0.00283316447486863	5.46625633170614e-05
1.74	0.00290249403144123	5.63128264241879e-05
1.73	0.0029607026365894	5.74468464583404e-05
1.72	0.00299557612616304	5.80746732021683e-05
1.71	0.00299258141163648	5.79251625790546e-05
1.7	0.00294848927344841	5.74195126161139e-05
1.69	0.00287124847214322	5.67840236552149e-05
1.68	0.00274393817187358	5.57571478309966e-05
1.67	0.00258686144113426	5.43297503531706e-05
1.66	0.00242764260165068	5.29006068719708e-05
1.65	0.00228803305906482	5.16297019315535e-05
1.64	0.00216381040346824	5.02996415812588e-05
1.63	0.00205418452648401	4.91482612075282e-05
1.62	0.00196966679959527	4.84137655276427e-05
1.61	0.00190397761280904	4.76922360353948e-05
1.6	0.00186721027319857	4.70287042648382e-05
1.59	0.00183792236841201	4.72084730063172e-05
1.58	0.00185359905370227	4.83048945670266e-05
1.57	0.00188572215966163	4.9532052995508e-05
1.56	0.00195089805210652	5.08596689422401e-05
1.55	0.00202126157359733	5.25821584547881e-05
1.54	0.00211195483420553	5.49625792044752e-05
1.53	0.00222788748646841	5.78525192980504e-05
1.52	0.00232468480017736	6.081874623999e-05
1.51	0.00234670236036636	6.23632743178153e-05
1.5	0.00226406944342809	6.11006032498458e-05
1.49	0.00209850352279874	5.83502714254229e-05
1.48	0.00190841523255132	5.45137066447404e-05
1.47	0.00171696993096268	5.09200211486025e-05
1.46	0.00156188572725945	4.9396773278901e-05
1.45	0.00144431741165296	4.88160865417016e-05
1.44	0.00135293490466041	4.75374244828537e-05
1.43	0.00126881280334933	4.65762964712907e-05
1.42	0.0012018744161259	4.58261809577498e-05
1.41	0.00115514925274129	4.502754063954e-05
1.4	0.00113514983507729	4.47291050918763e-05
1.39	0.00109965783173236	4.49803610516435e-05
1.38	0.00105352438845621	4.49829956129193e-05
1.37	0.00102529764107787	4.47898898495756e-05
1.36	0.000993863477822154	4.41840008032279e-05
1.35	0.000973491857223483	4.41298387170931e-05
1.34	0.000958371694336975	4.52322657579379e-05
1.33	0.000934120304637181	4.44384740741529e-05
1.32	0.000920653117933653	4.20976768974025e-05
1.31	0.00091197393463209	4.22904746568258e-05
1.3	0.000898885895498326	4.39847687107663e-05
1.29	0.000901624335268442	4.45114139951578e-05
1.28	0.0009103307062053	4.42469881935182e-05
1.27	0.000912029878915054	4.41233404930182e-05
1.26	0.000935852326222911	4.62337738533248e-05
1.25	0.000977042876086392	4.9567582401405e-05
1.24	0.00100326923445818	5.10291387625284e-05
1.23	0.00101766531091231	5.18189744805941e-05
1.22	0.000979797257420328	5.14399693363841e-05
1.21	0.000924536777077002	5.01309211687736e-05
1.2	0.000832350905120298	4.64585566303557e-05
1.19	0.000707575425228124	4.12921816532721e-05
1.18	0.000573639091682212	3.72875610297619e-05
1.17	0.000457460592980107	3.1688226965901e-05
1.16	0.000371046015788281	2.72536316463415e-05
1.15	0.000291982921792079	2.42220986980725e-05
1.14	0.000230822124682992	2.18054452818282e-05
1.13	0.000173434151827871	1.98739761001973e-05
1.12	0.000127591206552062	1.80293417453156e-05
1.11	9.04697414352309e-05	1.44025785497622e-05
1.1	6.01204597829504e-05	1.22593750648763e-05
