W,GeV	Quantity	Uncertainty
2.3	0.00644236503233119	0.000147029686126485
2.29	0.00638511120283019	0.00014571835338526
2.28	0.00632868137139663	0.000144432686489907
2.27	0.00627312469530465	0.000143172180180709
2.26	0.00621839778707343	0.000141913404619553
2.25	0.00616459459285163	0.000140678887348699
2.24	0.00611167099589489	0.000139490944679003
2.23	0.00605969692614973	0.000138303370847356
2.22	0.00600867336748976	0.000137138534090699
2.21	0.00595864656930455	0.000135995929814677
2.2	0.0061824268506909	8.00955209464724e-05
2.19	0.00612940774968191	7.44353444866738e-05
2.18	0.00607000002502876	6.68115880026252e-05
2.17	0.00599621393867408	5.74998283245655e-05
2.16	0.00593271995377852	5.42827593198143e-05
2.15	0.00587826573960547	5.45264406065592e-05
2.14	0.00583149772765971	5.46868250120087e-05
2.13	0.00578443490666497	5.47416473916366e-05
2.12	0.0057219668108393	5.46461278329986e-05
2.11	0.00566016189034483	5.46027404828096e-05
2.1	0.00560130585755872	5.48136311486085e-05
2.09	0.00554968324761578	5.50539292332244e-05
2.08	0.00550697381682003	5.53236607377929e-05
2.07	0.00546902005414423	5.54655495937043e-05
2.06	0.00543371219874015	5.56368896477791e-05
2.05	0.00539511751133082	5.58152050682257e-05
2.04	0.00536081502892369	5.60229885885162e-05
2.03	0.00531730504028521	5.62602738324834e-05
2.02	0.0052703362018566	5.65271088987134e-05
2.01	0.00522778970588445	5.67108109018655e-05
2	0.00520170532501821	5.68788397945235e-05
1.99	0.00518316429854069	5.70762897005252e-05
1.98	0.00515774128750632	5.7506813249884e-05
1.97	0.00512666071573513	5.80353605031544e-05
1.96	0.00510044995591273	5.86169963177631e-05
1.95	0.00507356637906018	5.93655999305207e-05
1.94	0.00503551861040069	5.9986203133688e-05
1.93	0.00499112909414824	6.05238174936449e-05
1.92	0.00494097840367277	6.10922140349747e-05
1.91	0.00489450360956627	6.19204041566291e-05
1.9	0.00483204965342285	6.26201864109492e-05
1.89	0.00476830919200974	6.29839984930928e-05
1.88	0.0047005261401989	6.32629384100731e-05
1.87	0.00462732665532932	6.34101711664096e-05
1.86	0.00455009879439671	6.34246378938232e-05
1.85	0.00448286175292027	6.35603684502019e-05
1.84	0.00443238301013029	6.3841386099316e-05
1.83	0.00438377402107603	6.41754275880844e-05
1.82	0.00434233414436443	6.43523547119027e-05
1.81	0.00430903899548868	6.45114162848463e-05
1.8	0.00427819978097401	6.51226729638995e-05
1.79	0.00427147351880906	6.60720745201549e-05
1.78	0.00430155584226551	6.72916656512822e-05
1.77	0.00439237090806598	6.93061296751451e-05
1.76	0.00449746717698976	7.17659401399127e-05
1.75	0.00461669973924146	7.43411445126742e-05
1.74	0.00475517413359965	7.66975167342192e-05
1.73	0.00487122030840972	7.90734887859037e-05
1.72	0.00493246821843449	8.20002691160315e-05
1.71	0.00494032931784213	8.41760357869261e-05
1.7	0.00485308380630221	8.3818834868682e-05
1.69	0.00472281135923148	8.24866401063885e-05
1.68	0.00451242107016452	8.12700402679095e-05
1.67	0.00425723769533883	8.01208036087349e-05
1.66	0.00400619700785001	7.84967902294662e-05
1.65	0.00378386903744442	7.75309953503683e-05
1.64	0.00357827712271113	7.80754766950115e-05
1.63	0.00338387697980903	7.82017200376049e-05
1.62	0.00323791397599565	7.76542427325582e-05
1.61	0.00313027902838075	7.73048067483502e-05
1.6	0.00307074926330232	7.725647459844e-05
1.59	0.00303426775116512	7.79180376366036e-05
1.58	0.00306663925604645	8.01373268781531e-05
1.57	0.00312370400509326	8.30900054668943e-05
1.56	0.0032492992818662	8.6784757457263e-05
1.55	0.00338497434389761	9.07411461295255e-05
1.54	0.00355964437593077	9.55826125260823e-05
1.53	0.00376276871937479	0.00010160524303635
1.52	0.00392785146607421	0.000108718899908393
1.51	0.00396430053609709	0.000111806826984748
1.5	0.00384421556394267	0.000109347440332268
1.49	0.00354861709904112	0.000101668005224415
1.48	0.00322273725785004	9.38177744440176e-05
1.47	0.0028988023648181	8.91202489069024e-05
1.46	0.00265041428385589	8.48897593712548e-05
1.45	0.00246443285822144	8.24463640399268e-05
1.44	0.00232089720566712	8.11118349516078e-05
1.43	0.00219521504238692	7.98722130759591e-05
1.42	0.00210121201836119	8.17148564615459e-05
1.41	0.00203415368277803	8.17706394073896e-05
1.4	0.00200036202960801	7.99903992303955e-05
1.39	0.00194226577221602	8.2891033550362e-05
1.38	0.00186810009973705	8.46804374419386e-05
1.37	0.00182752394391496	8.19666475845247e-05
1.36	0.00179007874034182	7.9811719651536e-05
