W,GeV	Quantity	Uncertainty
1.89	0.036111323097496	0.000739355580782934
1.88	0.0359373516103333	0.000512616080644843
1.87	0.0355878620980861	0.000391995154902187
1.86	0.0352286185115847	0.000274407345832498
1.85	0.0352946843947445	0.000263545370699861
1.84	0.0354405413356744	0.000257844399698381
1.83	0.035587711061685	0.000252090269124902
1.82	0.0357759158130967	0.000248939705739327
1.81	0.0359615447513646	0.000245982477474307
1.8	0.0361560519618166	0.000243088439857354
1.79	0.0366749186338074	0.000242694716366251
1.78	0.0373472268380381	0.000243177084587118
1.77	0.0382136795801536	0.000244890558685367
1.76	0.0397063334955696	0.000254304975406715
1.75	0.0412742948640939	0.000264743525452766
1.74	0.0429772888953984	0.000274405240776549
1.73	0.0447819034006426	0.000280600251110593
1.72	0.0464902946099185	0.000287220013371212
1.71	0.0471786709201004	0.000293095880251898
1.7	0.0476056753094589	0.00029778273542558
1.69	0.0470885054670783	0.000294611110333825
1.68	0.0458328693459092	0.000287859105477966
1.67	0.0444650121527087	0.000281015031010087
1.66	0.0429152907191899	0.000274947263028909
1.65	0.0413837108252185	0.000268965726840585
1.64	0.0401155858505759	0.000265064797616018
1.63	0.0388827102678021	0.000261260647154298
1.62	0.03820293658783	0.000260177298987604
1.61	0.0378222297282307	0.000260522410936499
1.6	0.0378888113304693	0.000263527980586118
1.59	0.0380341837376497	0.000267194516023292
1.58	0.0388924254058818	0.000273964272187791
1.57	0.0401078775988373	0.000282311960687778
1.56	0.0422988681441139	0.000296452768874352
1.55	0.0451708436716779	0.000314218263436044
1.54	0.048520879167699	0.000335559625371316
1.53	0.0519035221540688	0.000357887247831603
1.52	0.0544793425474386	0.00037710558952773
1.51	0.055879797980073	0.000390684282955863
1.5	0.0548449866435149	0.000392480339679464
1.49	0.0516082449452281	0.000380719650622068
1.48	0.0470679876060941	0.000360438367171624
1.47	0.0425397555001	0.000341316615234952
1.46	0.0390295957221575	0.000327563270022493
1.45	0.0368532486971056	0.000319693403974253
1.44	0.0354607736037627	0.000304183769626992
1.43	0.0343777771395251	0.000298677251831865
1.42	0.0330242533399137	0.000283990920942008
1.41	0.0323491070477059	0.000280611066865828
1.4	0.0321166106389759	0.000287086315029971
1.39	0.0320358736652283	0.000295200189058818
1.38	0.0319417273040709	0.000301187092082706
1.37	0.0324268729301988	0.000310980097570249
1.36	0.0328796266993777	0.000320841223721437
1.35	0.0331743152437673	0.000331254827084648
1.34	0.0341116576614348	0.000345803607962509
1.33	0.0344068055374025	0.000353405686746932
1.32	0.0356324216210147	0.000369001292271832
1.31	0.0368404671291753	0.000385495045333401
1.3	0.0389673633433561	0.000408429149927431
1.29	0.0415010637161414	0.000435156248548399
1.28	0.0447431722245034	0.000466011398824102
1.27	0.0485393234160357	0.000502516675732347
1.26	0.0533962348674261	0.000545722267029391
1.25	0.0591659217379109	0.000596792442917419
1.24	0.0651391269674697	0.000647131850856823
1.23	0.0688381875110172	0.000690361368014109
1.22	0.070033315426598	0.00071810566152868
1.21	0.066199449853844	0.00070435776296633
1.2	0.0579202869288247	0.000664543122268968
1.19	0.048087967958154	0.000599718218579965
1.18	0.0386839249834581	0.000535149917009387
1.17	0.0306760615727316	0.000478734050491282
1.16	0.0247906617240258	0.000430004196441208
1.15	0.0195679569820976	0.000377667964079333
1.14	0.0159460589047457	0.000338737416854033
1.13	0.0125264991554014	0.000293316491704747
1.12	0.0102053641786396	0.000257945297800818
