W,GeV	Quantity	Uncertainty
2	0.0100297125361296	0.000103783510277374
1.99	0.01003975354082	0.00010627410105585
1.98	0.0100357291495769	0.000108426809518407
1.97	0.0100198732984961	0.000110196407007272
1.96	0.0100088157603592	0.00011201918561105
1.95	0.00999919646451611	0.000114097667423035
1.94	0.00997172079898627	0.000116638281426935
1.93	0.00993351383246563	0.000119321242554269
1.92	0.00988667883645923	0.000121984411999814
1.91	0.00984328426971286	0.000124297824184003
1.9	0.00974666993053345	0.000126587113232766
1.89	0.0096371489508326	0.000128726975250816
1.88	0.00952173333560582	0.000130798547399638
1.87	0.00940165425463868	0.000132381025199539
1.86	0.00927327721463647	0.000134479023856066
1.85	0.00916644495055632	0.000137057252443111
1.84	0.00909743198096641	0.000139569017940158
1.83	0.00903001467675955	0.00014060236267167
1.82	0.00896061650014401	0.000141682557449687
1.81	0.0088987969036474	0.000142378679495748
1.8	0.00884349880858632	0.000142902029416076
1.79	0.00886130672141677	0.000144643472397976
1.78	0.00893857266522185	0.000146963482049635
1.77	0.00917583961684971	0.000150001515284069
1.76	0.00944854915146285	0.000155841346090822
1.75	0.00974380422934989	0.000162126304981812
1.74	0.0100798629381292	0.000168460838214771
1.73	0.0103629432235082	0.00017493426799926
1.72	0.0105049630434003	0.000182401229787129
1.71	0.0105483827531372	0.000189475153168452
1.7	0.0103455485954423	0.000189804958635804
1.69	0.0100664847405862	0.000188217724391366
1.68	0.00961907251139466	0.000184734247809299
1.67	0.00908161362867179	0.000180615792237862
1.66	0.00856394675761305	0.000176638490930319
1.65	0.00810033468089799	0.000171276654765301
1.64	0.00765823653980125	0.000165722235546802
1.63	0.007219119755126	0.0001641759649366
1.62	0.00689340884779635	0.00016340647567676
1.61	0.00665997077994392	0.000159515747297336
1.6	0.00652783461327685	0.000158280334339407
1.59	0.00646181546192032	0.00015978072568134
1.58	0.00653036557977475	0.000162048541566198
1.57	0.00664644479821534	0.00016427930127705
1.56	0.00692851098604825	0.000169787242564381
1.55	0.00723458697607618	0.000176488634136255
1.54	0.00763110868037963	0.000182556616336156
1.53	0.00806449542105722	0.000189684204665392
1.52	0.00840760092773874	0.00019895633463962
1.51	0.00847390980373726	0.000205057007477204
1.5	0.00823883120674478	0.000201949733311653
1.49	0.00757220952965075	0.000188641390334414
1.48	0.00685765926156517	0.000176759627853615
1.47	0.00615590919356357	0.000171493322633179
1.46	0.00563822724986949	0.000165530790637598
1.45	0.0052522197926746	0.000158715011328284
1.44	0.00495469117106086	0.000155259756610639
1.43	0.00470588115031484	0.000153032684624056
1.42	0.00452846319444507	0.000154071711586033
1.41	0.00439598954536127	0.000155211128897844
1.4	0.00431297121560615	0.000152833451597538
1.39	0.00418395015429247	0.000150175513933921
1.38	0.00402628343267088	0.000150672049255946
1.37	0.00394300817268112	0.000153221972719902
1.36	0.00388054747825314	0.000149738376514325
1.35	0.00386998239199947	0.000148813601362723
1.34	0.00386130271996072	0.00015286217590156
1.33	0.0038060556796969	0.000152861386160801
1.32	0.00376911066393117	0.000151596639835239
1.31	0.00377396871695829	0.000143551531591673
1.3	0.00378818726274213	0.000131822018040288
1.29	0.00381743196095576	0.000131301013658312
1.28	0.00392548853337236	0.000135157453139983
1.27	0.00399957790059911	0.000139927696566147
1.26	0.00418342584990081	0.000146840969365418
1.25	0.00443267219630677	0.000139921890779173
1.24	0.0046127335462318	0.000128575331768177
1.23	0.00474644835968481	0.000127287681606013
1.22	0.00457910487006527	0.000122816179829003
1.21	0.00434705706340989	0.000117722254113245
1.2	0.00388183588052498	0.000107740354594215
1.19	0.0032703998235866	9.09465727014195e-05
1.18	0.00264526421994905	7.79198235955331e-05
1.17	0.0020783737602823	6.86329762780997e-05
1.16	0.00168333255659946	5.9248518233252e-05
1.15	0.00132160606228675	5.20574877081399e-05
1.14	0.00108882273800155	4.80025672937787e-05
1.13	0.000842638593733442	4.31631403269289e-05
1.12	0.000646774200585989	3.60567164268051e-05
1.11	0.0004780414928297	2.87593274675962e-05
1.1	0.000352828741429482	2.39653109928734e-05
