W,GeV	Quantity	Uncertainty
1.78	0.0353776550378154	0.000493486378284887
1.77	0.0358902874451674	0.000451836059227089
1.76	0.0364080519713876	0.000408728910031852
1.75	0.0381448637432852	0.000450415968170151
1.74	0.0400996220574983	0.000504552182537463
1.73	0.0413322165967719	0.000487953526334046
1.72	0.0416959082921522	0.000397608519868015
1.71	0.0419737021381806	0.000320043548670484
1.7	0.0414872354213632	0.000306135713086746
1.69	0.0409929870150255	0.000292433758288513
1.68	0.0393637098278839	0.000279830534933886
1.67	0.0375433199160372	0.00026701112485556
1.66	0.0358485309598869	0.000257558228709141
1.65	0.0341764288619835	0.000248948241012296
1.64	0.0328392376903497	0.000242932630491077
1.63	0.0317617632405419	0.000238770814601084
1.62	0.0309612061380646	0.0002353394996823
1.61	0.0303818704927327	0.000232501967553365
1.6	0.030265412293444	0.000237231223780933
1.59	0.0304826672943171	0.000249170869488314
1.58	0.0310223727395078	0.000257161907667718
1.57	0.0317635410783393	0.000261808083191027
1.56	0.0330573654221121	0.000281417939110408
1.55	0.0345517724341778	0.000303712461784598
1.54	0.0368577710109688	0.000307517287739757
1.53	0.0390934954610848	0.000311781467337132
1.52	0.0409200981137803	0.000312361121191531
1.51	0.0414981581628542	0.000311290244272081
1.5	0.0408623155350608	0.000311913731702096
1.49	0.0376821083338838	0.000295839046606813
1.48	0.0339854979295776	0.000275283514996392
1.47	0.0307487790814173	0.000257636456393127
1.46	0.0281954491609301	0.000243993911870766
1.45	0.0261006610945835	0.000233086667525708
1.44	0.0245477202525341	0.000226912818500983
1.43	0.0234960272093138	0.000223007562378095
1.42	0.0228450777074678	0.000221311280797401
1.41	0.0223034438693064	0.000219917011007465
1.4	0.0218354544014616	0.000219389807738664
1.39	0.0214316474939788	0.000219342506409418
1.38	0.021047654953535	0.000219001959615132
1.37	0.02094858867497	0.000220533759522055
1.36	0.0208794300836742	0.000222789202513991
1.35	0.0209075527148812	0.000225215806434157
1.34	0.0210576201698862	0.000227308615754656
1.33	0.0213869192060013	0.000232896901828838
1.32	0.0219355455146767	0.000238771095315983
1.31	0.022612211050284	0.000245916768868635
1.3	0.0233835673338354	0.000254297939656488
1.29	0.024371291477829	0.000264087030497041
1.28	0.0259129671794476	0.000278394714132931
1.27	0.0276187940114251	0.000293123585927551
1.26	0.0296860758569575	0.000309829188389975
1.25	0.0325942153082721	0.00033354820814098
1.24	0.0346919692329033	0.000352313157728322
1.23	0.0362593397865333	0.000370247184295794
1.22	0.0361309865412236	0.000376633628099392
1.21	0.0344084184801435	0.000370236518675569
1.2	0.030135870024494	0.000342807612774454
1.19	0.0248844784674607	0.000306270960761403
1.18	0.0200862424578251	0.000273004253953742
1.17	0.0156765447705245	0.000235675053319232
1.16	0.0122937782812885	0.000207756642497924
1.15	0.010275175285747	0.00019219853672594
1.14	0.00807086734528605	0.000166415485864467
1.13	0.00655459449499806	0.000149755615024021
1.12	0.00525152596577043	0.000128762346242998
