W,GeV	Quantity	Uncertainty
2	0.0245557748227928	0.000233726061504649
1.99	0.024650345716845	0.000237154703687507
1.98	0.0247211948569354	0.000240212123882123
1.97	0.0247723515508513	0.000243295695508527
1.96	0.0248032283663147	0.000246405567921114
1.95	0.0248782307424096	0.000250359523363246
1.94	0.0249673665039397	0.000254267251280183
1.93	0.0250654998316889	0.000258210253491933
1.92	0.0251866717460006	0.000262438280393512
1.91	0.0252941277561809	0.000266704854296059
1.9	0.0250848082157859	0.000269327426984006
1.89	0.0247595679867788	0.000271123514435054
1.88	0.0244578902489867	0.00027327013953135
1.87	0.0242227598576078	0.000275858742084366
1.86	0.0239818442243596	0.000278552371878263
1.85	0.0238196549546974	0.000281958561315685
1.84	0.0237979040746301	0.000287046911125866
1.83	0.0237715630044088	0.000292182168835084
1.82	0.0235900724478013	0.000296307913754257
1.81	0.0233483859691389	0.00029984917920755
1.8	0.0231489897451495	0.00030350804650225
1.79	0.0233679869436385	0.000310868607329473
1.78	0.0235791835340737	0.000318300468726881
1.77	0.0245284135374261	0.000333412444586159
1.76	0.025630697831503	0.000351050547797731
1.75	0.0267312346402314	0.000369606893766243
1.74	0.0279509057857742	0.000389831835870062
1.73	0.0289903488612335	0.000410454452165368
1.72	0.0294274861661248	0.000426355704276717
1.71	0.0297520154598838	0.000442137534343942
1.7	0.0289924321650894	0.000443854952343191
1.69	0.0281682357886236	0.000443679290711498
1.68	0.0269072522094234	0.000422624005908902
1.67	0.0254565922378227	0.000394324656742967
1.66	0.0241712422649801	0.000390734868187529
1.65	0.0229728768744055	0.000418273261670132
1.64	0.0217066084453117	0.000397117827056284
1.63	0.0202573873328995	0.000295712558163179
1.62	0.0192183112889652	0.000245159149920199
1.61	0.0185393030328679	0.000255416845509105
1.6	0.018125683023482	0.000245370768752345
1.59	0.0180651677273469	0.000225395483099172
1.58	0.0182516912067498	0.000211129020288921
1.57	0.0185267005985924	0.000195483337555805
1.56	0.0194583635710513	0.000193392355080324
1.55	0.0204974271147935	0.000194543390514562
1.54	0.0218721656021645	0.000205673715509709
1.53	0.0231304713657485	0.000216398738444158
1.52	0.024067897557099	0.000226710451727288
1.51	0.0242272299769319	0.000232002530114218
1.5	0.0238559952741137	0.000233663936799211
1.49	0.021687896973575	0.000220967717510527
1.48	0.0195192453411641	0.000208763117945428
1.47	0.0174580335557984	0.00019866089718446
1.46	0.0161355444098553	0.000193593480372834
1.45	0.0151705096656	0.000190621155256604
1.44	0.0144368677540336	0.000187934016523622
1.43	0.013952660041085	0.000206249035476414
1.42	0.0137103780972955	0.000236361268519302
1.41	0.0134692158801639	0.000235604435311819
1.4	0.013153050331388	0.000234828449098266
1.39	0.0127683237273368	0.000233921789121557
1.38	0.0123587682290112	0.000231540245943517
1.37	0.012186571134753	0.000233732311679764
1.36	0.0122164194437389	0.00023390114368666
1.35	0.012436518632455	0.000239170371749813
1.34	0.0125840172695552	0.000255551859039436
1.33	0.0125513411947003	0.000253961025809181
1.32	0.0124713427776445	0.000255568806851514
1.31	0.0126153286065972	0.000255673069366099
1.3	0.0129088415886675	0.000225729522576577
1.29	0.0130487155358611	0.000208348012599344
1.28	0.0136657915822551	0.000223229636956169
1.27	0.0141663107398565	0.000236235108307177
1.26	0.0150979905196372	0.000250539315847863
1.25	0.01621634630155	0.00026067308636803
1.24	0.0170938553562823	0.000265855960607183
1.23	0.0178369492654146	0.000274923859514842
1.22	0.0172696201200801	0.000282729882855753
1.21	0.0165050171798456	0.000296300902404982
1.2	0.014639277516152	0.000262871417601382
1.19	0.0122434608978153	0.000251310112247769
1.18	0.00989644082380766	0.000231132035465446
1.17	0.00766313938845841	0.000205069404684927
1.16	0.00618452942185154	0.00020311155400786
1.15	0.00483493791652941	0.000175545975654337
1.14	0.00413982770344496	0.000167527759299794
1.13	0.00328900308059469	0.000135143825409698
1.12	0.00261638653304177	0.000112838461026094
1.11	0.00199697689711773	8.57714201951576e-05
1.1	0.00158966911381164	6.93043755340225e-05
