W,GeV	Quantity	Uncertainty
2.3	0.00360598639824058	0.000146722622556715
2.29	0.00355972982469968	0.000144847839531332
2.28	0.00351397671575239	0.000142983024454286
2.27	0.00346871689509704	0.000141143330517492
2.26	0.00342397090250266	0.000139312918802571
2.25	0.003379743459965	0.000137522093530963
2.24	0.00333605428115702	0.000135739726774179
2.23	0.00329292260850089	0.000133980700488182
2.22	0.00325033703759059	0.000132259645077441
2.21	0.00320831632090982	0.000130545824265986
2.2	0.00324145795577026	0.000111411677774525
2.19	0.00320002390308574	9.93285365474138e-05
2.18	0.00315588678783146	8.49039493682014e-05
2.17	0.00310126173189334	7.99412649301921e-05
2.16	0.00305227443201705	8.17229436948941e-05
2.15	0.00300893063557082	8.36006154925961e-05
2.14	0.00297032890465178	8.5720350179661e-05
2.13	0.00293224979864242	9.23475350628802e-05
2.12	0.00288581078205785	9.53104601356048e-05
2.11	0.00283937622570617	9.43404571850047e-05
2.1	0.00279531176558852	0.000120669895744478
2.09	0.00275456882731891	0.000109323749846438
2.08	0.00271828990954092	9.80669747622926e-05
2.07	0.00268466415313669	9.10863070235794e-05
2.06	0.00264998507506486	9.07906461837208e-05
2.05	0.00261342692500621	9.19871022551002e-05
2.04	0.00257919625038166	9.04224542451641e-05
2.03	0.00254224210943222	8.72679677149278e-05
2.02	0.00250688269771128	8.29316115276909e-05
2.01	0.00247453977984104	7.86079481538067e-05
2	0.00244968114635881	7.2999215495223e-05
1.99	0.00242805838994007	6.34832466764138e-05
1.98	0.00240323165280881	5.68763234075356e-05
1.97	0.00237579012711081	5.28361025946284e-05
1.96	0.00235169735384549	5.1681048851995e-05
1.95	0.00232589198343347	5.08967145871363e-05
1.94	0.0022934077016478	5.05364403036501e-05
1.93	0.00225719283076216	5.15982994244792e-05
1.92	0.00221720373776941	5.39360320622635e-05
1.91	0.00217973851588731	5.6643204058549e-05
1.9	0.00214248056766929	5.31921442002178e-05
1.89	0.00210778102725224	4.78501469809025e-05
1.88	0.00207016101031045	4.26375447310117e-05
1.87	0.00202779396085208	4.04435513141406e-05
1.86	0.00198352240603943	3.91516339822735e-05
1.85	0.00194267126894289	3.79752980953514e-05
1.84	0.00190723396181166	3.71469630920553e-05
1.83	0.00187311463399962	3.69664843314198e-05
1.82	0.00184715512030663	3.71031713977823e-05
