#W	lo_pdf_xsect	error
1.030825e+00	9.719430e-13	3.625759e-12
1.117197e+00	7.990636e-13	4.279049e-12
1.198951e+00	2.848692e-10	2.484995e-11
1.277021e+00	1.416790e-09	1.015914e-10
1.352091e+00	3.513483e-09	2.611657e-10
1.424682e+00	6.904422e-09	4.417916e-10
1.495199e+00	1.219406e-08	7.347281e-10
1.563969e+00	1.982460e-08	1.137250e-09
1.631258e+00	3.051518e-08	1.814844e-09
